"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716904,"2023-08-22",4,"2023-08-22T02:59:00.188Z","2023-08-22T02:59:05.079Z",TRUE,"pitch","0577cf10-3e14-45ca-9b92-e7d079d03b52",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.1906,1.4825,NA,185.44,188.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Kyle Isbel called out on strikes.",0,1,2,36,"top",5,"2023-08-22T02:57:10.640Z","2023-08-22T02:59:22.274Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",621112,"Paul Blackburn","/api/v1/people/621112","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,79.6,13,0.91,0.4351,6.3494,24.9039,-26.1983,-8.0711,3.72,-1.7954,1.8547,3.2387,-125.7603,-4.6134,-2.0495,50.0022,5.8316,-12.96,24,7.2,24,1570,212,NA,NA,NA,NA,NA,NA,FALSE,-30.6,6,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",3,"2023-08-22T02:58:38.042Z","2023-08-22T02:58:42.330Z",TRUE,"pitch","90779c3d-5472-493d-800f-d3a5dc3e1fd3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.127,1.4191,NA,85.84,231.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Kyle Isbel called out on strikes.",0,1,2,36,"top",5,"2023-08-22T02:57:10.640Z","2023-08-22T02:59:22.274Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",621112,"Paul Blackburn","/api/v1/people/621112","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.9,73.7,14,0.9,0.4736,6.3797,24.3809,-43.7096,3.2514,-8.5399,0.8173,0.2633,5.1641,-116.2288,-3.1159,-1.8669,50.0036,5.824,4.391,7.2,13.2,24,2526,25,NA,NA,NA,NA,NA,NA,FALSE,-59.3,-16,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",2,"2023-08-22T02:58:20.664Z","2023-08-22T02:58:25.746Z",TRUE,"pitch","fa594530-2123-44d8-9187-e9b6f90500fd",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5073,1.7338,NA,88.65,197.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Kyle Isbel called out on strikes.",0,1,2,36,"top",5,"2023-08-22T02:57:10.640Z","2023-08-22T02:59:22.274Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",621112,"Paul Blackburn","/api/v1/people/621112","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,85.3,14,0.89,0.4066,6.4622,27.3293,-20.0324,-8.209,6.5944,0.7438,1.5174,9.4213,-134.3845,-7.338,-1.7301,50.0023,5.6911,-15.1132,31.2,6,24,2025,210,NA,NA,NA,NA,NA,NA,FALSE,-21.2,10.6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",1,"2023-08-22T02:57:36.892Z","2023-08-22T02:57:41.448Z",TRUE,"pitch","79270309-ce83-44f9-9540-eb38274cb951",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.32,1.58,NA,83.4,150.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Kyle Isbel called out on strikes.",0,1,2,36,"top",5,"2023-08-22T02:57:10.640Z","2023-08-22T02:59:22.274Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",621112,"Paul Blackburn","/api/v1/people/621112","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.6,82.4,12,0.91,0.4196,6.2862,26.5878,-24.5786,3.7665,4.3964,0.8814,3.2603,5.8397,-130.3756,-2.001,-1.8739,50.0009,5.8867,6.5031,16.8,6,24,2322,175,NA,NA,NA,NA,NA,NA,FALSE,-26.3,7.8,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",0,"2023-08-22T02:57:21.548Z","2023-08-22T02:57:26.236Z",TRUE,"pitch","ad2a7c2f-39c7-4fb0-a053-236da7cbbf85",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1906,1.4825,NA,123.53,195.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Kyle Isbel called out on strikes.",0,1,2,36,"top",5,"2023-08-22T02:57:10.640Z","2023-08-22T02:59:22.274Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",621112,"Paul Blackburn","/api/v1/people/621112","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.6,71.6,8,0.9,0.4866,6.2958,22.169,-44.3577,3.6195,-9.5121,-0.1712,1.5973,2.759,-112.932,0.0668,-1.8826,50.0033,6.0603,4.6356,6,14.4,24,2426,23,NA,NA,NA,NA,NA,NA,FALSE,-62.5,-16.8,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",1,"2023-08-22T02:56:46.376Z","2023-08-22T02:56:54.942Z",TRUE,"pitch","e1bd4c3b-3b51-4ac4-bf3b-3309c53902f5",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.26,1.48,NA,76.15,178.64,"bunt_grounder","soft","1",124.18,190.25,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Bunt Groundout","field_out","Samad Taylor bunt grounds out softly, pitcher Paul Blackburn to first baseman Ryan Noda.",0,1,2,35,"top",5,"2023-08-22T02:56:08.572Z","2023-08-22T02:56:54.942Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,669392,"Samad Taylor","/api/v1/people/669392","R","Right",621112,"Paul Blackburn","/api/v1/people/621112","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.3,82.2,14,0.91,0.4213,6.3489,26.6111,-24.8675,2.3772,4.2655,1.0717,2.2274,6.5431,-129.8944,-4.4046,-1.7864,50.0032,5.8305,4.0703,12,6,24,2307,178,20.2,-63,4,NA,NA,NA,TRUE,-27.2,7,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",0,"2023-08-22T02:56:30.564Z","2023-08-22T02:56:35.411Z",TRUE,"pitch","504b8133-03ec-444d-b74f-97feaa02921d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1943,1.3508,NA,96.27,160.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Bunt Groundout","field_out","Samad Taylor bunt grounds out softly, pitcher Paul Blackburn to first baseman Ryan Noda.",0,1,2,35,"top",5,"2023-08-22T02:56:08.572Z","2023-08-22T02:56:54.942Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,669392,"Samad Taylor","/api/v1/people/669392","R","Right",621112,"Paul Blackburn","/api/v1/people/621112","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.2,82.2,3,0.64,0.421,6.4369,25.1255,-15.8116,-2.5575,9.5244,0.5439,2.8859,6.6532,-129.7231,-4.63,-1.7128,50.0024,5.8855,-4.3943,10.8,3.6,24,1998,207,NA,NA,NA,NA,NA,NA,FALSE,-17.6,16.6,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",0,"2023-08-22T02:56:00.470Z","2023-08-22T02:56:05.927Z",TRUE,"pitch","27c1a659-8832-452f-99b2-f23289ec4a58",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.56,1.69,NA,112.38,165.37,"line_drive","hard","4",155.02,136.03,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Lineout","field_out","Drew Waters lines out sharply to second baseman Zack Gelof.",0,1,2,34,"top",5,"2023-08-22T02:55:50.407Z","2023-08-22T02:56:05.927Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,671221,"Drew Waters","/api/v1/people/671221","L","Left",621112,"Paul Blackburn","/api/v1/people/621112","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.8,81.7,5,0.9,0.4233,6.3099,26.2614,-23.2615,1.3804,5.2526,0.1213,2.719,4.7433,-129.2678,-3.4945,-1.9147,50.0022,5.8684,2.3427,7.2,6,24,2189,188,100,13,178,NA,NA,NA,TRUE,-25.6,9,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",6,"2023-08-22T02:53:47.812Z","2023-08-22T02:53:52.144Z",TRUE,"pitch","8dfddb25-1281-44f1-a725-75ba42644929",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,2.9804,1.4718,NA,83.56,166.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Esteury Ruiz called out on strikes.",0,1,2,33,"bottom",4,"2023-08-22T02:51:58.754Z","2023-08-22T02:53:52.144Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.6,12,2,0.3942,6.4726,29.7906,-15.4511,-5.8425,8.5438,0.8774,2.6919,10.363,-138.712,-4.8725,-2.1406,50.0016,5.4947,-11.4348,28.8,3.6,24,2497,221,NA,NA,NA,NA,NA,NA,TRUE,-15.4,14.6,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",4,"2023-08-22T02:53:24.827Z","2023-08-22T02:53:28.880Z",TRUE,"pitch","d239ec29-61c9-4315-b7be-112df9e63a7b",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,2,NA,NA,3.08,1.54,NA,125.34,153.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Esteury Ruiz called out on strikes.",0,1,2,33,"bottom",4,"2023-08-22T02:51:58.754Z","2023-08-22T02:53:52.144Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.7,2,2,0.3978,6.3999,28.609,-14.3949,-5.0415,9.2485,-0.2187,3.1435,7.3595,-137.348,-3.8403,-2.2701,50.0067,5.5301,-9.6964,28.8,3.6,24,2523,220,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.2,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",3,"2023-08-22T02:53:10.849Z","2023-08-22T02:53:16.225Z",TRUE,"pitch","6004b1dc-07b2-4856-8140-4771f559637f",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,2.9507,1.4108,NA,107.53,212.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Esteury Ruiz called out on strikes.",0,1,2,33,"bottom",4,"2023-08-22T02:51:58.754Z","2023-08-22T02:53:52.144Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.5,81.1,14,2,0.4292,6.3708,23.4548,-26.8398,-11.2829,3.2275,0.2485,0.9843,9.7975,-127.093,-5.6902,-2.1708,50.0031,5.3552,-18.6545,31.2,8.4,24,1665,243,NA,NA,NA,NA,NA,NA,FALSE,-30.7,4.8,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",2,"2023-08-22T02:52:51.707Z","2023-08-22T02:52:57.322Z",TRUE,"pitch","cb0c9ea5-4c48-447d-bcfc-efc56cca942d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,2.9507,1.4108,NA,44.68,196.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Esteury Ruiz called out on strikes.",0,1,2,33,"bottom",4,"2023-08-22T02:51:58.754Z","2023-08-22T02:53:52.144Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.7,77.4,14,2,0.4443,6.2452,30.8209,-31.2041,5.5067,0.6357,1.8972,1.5678,7.9241,-124.4883,-3.5204,-2.0738,50.0033,5.6535,8.4271,18,8.4,24,2638,34,NA,NA,NA,NA,NA,NA,FALSE,-37.7,0.4,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",1,"2023-08-22T02:52:35.869Z","2023-08-22T02:52:41.266Z",TRUE,"pitch","bdb0ff29-6887-4bb9-9111-e4e48eb33e8d",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.08,1.54,NA,78.94,210.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Esteury Ruiz called out on strikes.",0,1,2,33,"bottom",4,"2023-08-22T02:51:58.754Z","2023-08-22T02:53:52.144Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.9,77.4,14,2,0.4466,6.3044,27.7964,-29.7222,2.9342,1.618,0.9985,1.0583,6.764,-123.3116,-4.8811,-2.1772,50.0049,5.6134,4.454,10.8,8.4,24,2416,34,NA,NA,NA,NA,NA,NA,FALSE,-36.6,1.9,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",0,"2023-08-22T02:52:19.032Z","2023-08-22T02:52:24.036Z",TRUE,"pitch","586616e8-90b1-49fc-aaf1-72b7945557aa",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.9825,1.4108,NA,52.69,219.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Esteury Ruiz called out on strikes.",0,1,2,33,"bottom",4,"2023-08-22T02:51:58.754Z","2023-08-22T02:53:52.144Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.8,14,2,0.3995,6.5577,28.8038,-14.7322,-6.0173,9.149,1.6873,0.7228,11.823,-136.8546,-9.9416,-1.8974,50.0013,5.3998,-11.4702,28.8,3.6,24,2422,224,NA,NA,NA,NA,NA,NA,FALSE,-16.2,14.6,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",5,"2023-08-22T02:53:34.560Z","2023-08-22T02:53:47.812Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,665923,"/api/v1/people/665923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Esteury Ruiz called out on strikes.",0,1,2,33,"bottom",4,"2023-08-22T02:51:58.754Z","2023-08-22T02:53:52.144Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",3,"2023-08-22T02:51:47.238Z","2023-08-22T02:51:54.529Z",TRUE,"pitch","c059dc02-4ae9-4d1d-a514-cf1515d1926a",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.23,1.43,NA,85.94,189.12,"fly_ball","medium","9",165.63,117.76,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Flyout","field_out","Shea Langeliers flies out to right fielder Drew Waters.",0,1,2,32,"bottom",4,"2023-08-22T02:50:48.359Z","2023-08-22T02:51:54.529Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.9,80,9,2,0.4339,6.1914,26.788,-36.7759,6.1699,-2.8531,0.8147,1.8392,5.4441,-126.4262,-2.2887,-2.1714,50.0036,5.7198,9.9459,16.8,9.6,24,2394,40,72.6,31,228,NA,NA,NA,TRUE,-41.8,-5.5,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
