"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746794,"2024-05-25",2,"2024-05-25T20:19:35.237Z","2024-05-25T20:19:38.688Z",TRUE,"pitch","a8203c1e-6e72-45fe-963e-87b5b2533906",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,0,NA,NA,3.73,1.8,NA,113.92,153.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Lineout","field_out","Gunnar Henderson lines out sharply to center fielder Tommy Pham.",0,0,3,57,"top",8,"2024-05-25T20:18:46.807Z","2024-05-25T20:20:09.391Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",673929,"Jordan Leasure","/api/v1/people/673929","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.4,2,0.9,0.3959,7.1658,34.4302,-11.0701,-1.4713,10.9193,0.0809,3.1469,4.4379,-138.9472,-5.1414,-1.354,50.0057,5.7728,-2.8444,8.4,2.4,24,2206,199,NA,NA,NA,NA,NA,NA,FALSE,-11.5,18.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",1,"2024-05-25T20:19:19.780Z","2024-05-25T20:19:23.647Z",TRUE,"pitch","45692224-3fa7-471e-97ec-702cbb4c719d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.6754,1.7028,NA,145.35,108.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Lineout","field_out","Gunnar Henderson lines out sharply to center fielder Tommy Pham.",0,0,3,57,"top",8,"2024-05-25T20:18:46.807Z","2024-05-25T20:20:09.391Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",673929,"Jordan Leasure","/api/v1/people/673929","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,85.2,11,0.91,0.3987,7.0669,37.2773,-12.5238,-1.9586,10.3364,-0.7438,4.8243,2.6445,-138.5384,-0.7524,-1.4661,50.0027,5.9546,-3.7237,13.2,2.4,24,2370,194,NA,NA,NA,NA,NA,NA,FALSE,-12,18.6,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",0,"2024-05-25T20:19:04.774Z","2024-05-25T20:19:09.026Z",TRUE,"pitch","de32b59c-d6dd-475c-b4c5-e5528de1ec3a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6108,1.5297,NA,145.6,136.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Lineout","field_out","Gunnar Henderson lines out sharply to center fielder Tommy Pham.",0,0,3,57,"top",8,"2024-05-25T20:18:46.807Z","2024-05-25T20:20:09.391Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",673929,"Jordan Leasure","/api/v1/people/673929","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,86.1,11,0.92,0.3955,7.1627,36.5538,-11.3275,-2.6874,10.7785,-0.7504,3.7722,2.982,-139.4429,-3.487,-1.4937,50.0043,5.807,-5.1987,20.4,2.4,24,2306,202,NA,NA,NA,NA,NA,NA,FALSE,-11.4,18.8,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",3,"2024-05-25T20:19:48.738Z","2024-05-25T20:20:02.595Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,0,683002,"/api/v1/people/683002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"57","atBat","Lineout","field_out","Gunnar Henderson lines out sharply to center fielder Tommy Pham.",0,0,3,57,"top",8,"2024-05-25T20:18:46.807Z","2024-05-25T20:20:09.391Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",673929,"Jordan Leasure","/api/v1/people/673929","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",1,"2024-05-25T20:16:45.813Z","2024-05-25T20:16:53.580Z",TRUE,"pitch","aaf35eb3-0278-4808-88bc-7a9cbbe43293",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.37,1.65,NA,118.3,170.18,"ground_ball","medium","3",156.72,161.33,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Gavin Sheets grounds out, first baseman Ryan Mountcastle to pitcher Dillon Tate.",0,0,3,56,"bottom",7,"2024-05-25T20:16:06.183Z","2024-05-25T20:16:53.580Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",622253,"Dillon Tate","/api/v1/people/622253","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.5,5,0.91,0.3979,6.4918,31.557,-31.2053,-9.7238,0.5063,-0.034,2.5409,7.5362,-137.8213,-1.7267,-1.5449,50.0049,5.2897,-18.6481,28.8,7.2,24,1965,236,NA,NA,NA,NA,NA,NA,TRUE,-29.9,0.7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",0,"2024-05-25T20:16:26.827Z","2024-05-25T20:16:30.174Z",TRUE,"pitch","ab7d4381-b3f3-437d-a46b-13d7dd13e700",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.37,1.65,NA,128.52,176.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Gavin Sheets grounds out, first baseman Ryan Mountcastle to pitcher Dillon Tate.",0,0,3,56,"bottom",7,"2024-05-25T20:16:06.183Z","2024-05-25T20:16:53.580Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",622253,"Dillon Tate","/api/v1/people/622253","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,85.3,4,0.91,0.4034,6.8353,30.8757,-25.4474,-10.7234,3.6077,-0.3022,2.2915,6.8679,-135.9824,-3.1795,-1.4722,50.0065,5.249,-20.0103,34.8,7.2,24,2023,240,NA,NA,NA,NA,NA,NA,FALSE,-25.4,6,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",3,"2024-05-25T20:15:56.992Z","2024-05-25T20:16:01.543Z",TRUE,"pitch","b15b1ecb-78b2-484b-8ba5-df18b387976d",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.37,1.56,NA,103.32,200.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Andrew Vaughn strikes out swinging.",0,0,3,55,"bottom",7,"2024-05-25T20:14:56.617Z","2024-05-25T20:16:01.543Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",622253,"Dillon Tate","/api/v1/people/622253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.1,72.6,14,0.9,0.4768,6.3755,22.8178,-29.3541,8.0981,2.1113,0.359,1.4358,3.2343,-115.1907,-1.7436,-2.1182,50.0011,5.0596,10.8036,20.4,9.6,24,2519,64,NA,NA,NA,NA,NA,NA,TRUE,-40.2,3.6,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",2,"2024-05-25T20:15:39.034Z","2024-05-25T20:15:42.993Z",TRUE,"pitch","987fdb1b-6c69-4b08-b032-a8c01d64fc17",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.37,1.56,NA,89.81,171.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Andrew Vaughn strikes out swinging.",0,0,3,55,"bottom",7,"2024-05-25T20:14:56.617Z","2024-05-25T20:16:01.543Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",622253,"Dillon Tate","/api/v1/people/622253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.1,71.6,6,0.91,0.4794,6.4798,25.0898,-29.2638,6.2223,2.2118,0.7132,2.4876,4.6438,-115.093,0.5928,-2.1527,50.0038,5.1036,8.1907,16.8,9.6,24,2598,67,NA,NA,NA,NA,NA,NA,FALSE,-39.8,4.6,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",1,"2024-05-25T20:15:25.359Z","2024-05-25T20:15:29.236Z",TRUE,"pitch","11081888-07f6-45f2-96ae-c53926d3dc6e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.2012,1.4647,NA,96.31,182.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Andrew Vaughn strikes out swinging.",0,0,3,55,"bottom",7,"2024-05-25T20:14:56.617Z","2024-05-25T20:16:01.543Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",622253,"Dillon Tate","/api/v1/people/622253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.7,6,0.9,0.4042,6.7963,27.5315,-27.5823,-11.1157,2.4665,0.5427,2.0823,9.67,-135.1634,-3.5396,-1.6249,50.0063,5.3308,-20.7156,33.6,7.2,24,2058,237,NA,NA,NA,NA,NA,NA,FALSE,-27.6,4,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",0,"2024-05-25T20:15:11.263Z","2024-05-25T20:15:15.113Z",TRUE,"pitch","40d8fef6-5f98-405f-8134-6c3461cfaeb9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2637,1.5274,NA,80.76,178.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Andrew Vaughn strikes out swinging.",0,0,3,55,"bottom",7,"2024-05-25T20:14:56.617Z","2024-05-25T20:16:01.543Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",622253,"Dillon Tate","/api/v1/people/622253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.2,72.8,14,0.9,0.4755,6.2628,21.7809,-27.4865,4.3029,3.4929,0.9507,2.2229,5.4718,-115.2683,-0.411,-2.0147,50.0052,5.0614,5.78,13.2,8.4,24,2471,62,NA,NA,NA,NA,NA,NA,FALSE,-37.1,6.5,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",5,"2024-05-25T20:14:45.784Z","2024-05-25T20:14:49.431Z",TRUE,"pitch","c524a624-e8eb-49f7-b89e-6f7eca8eca72",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.55,1.66,NA,69.5,191.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Tommy Pham strikes out swinging.",0,0,3,54,"bottom",7,"2024-05-25T20:14:02.073Z","2024-05-25T20:14:49.431Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",622253,"Dillon Tate","/api/v1/people/622253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.6,72.2,14,0.91,0.4763,6.3592,24.6242,-24.9807,4.0434,5.3946,1.2462,1.7658,5.7452,-115.661,-1.8281,-1.8102,50.0054,4.9978,5.3954,14.4,8.4,24,2593,64,NA,NA,NA,NA,NA,NA,TRUE,-34.3,9.5,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",4,"2024-05-25T20:14:32.043Z","2024-05-25T20:14:35.726Z",TRUE,"pitch","e7716a57-abfd-43d6-9587-286d2102cc96",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.46,1.6379,NA,99.01,176.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Tommy Pham strikes out swinging.",0,0,3,54,"bottom",7,"2024-05-25T20:14:02.073Z","2024-05-25T20:14:49.431Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",622253,"Dillon Tate","/api/v1/people/622253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.4,71.7,6,0.91,0.4777,7.1705,25.4143,-25.8126,4.6296,4.8009,0.472,2.3212,4.3167,-115.5265,-0.4067,-2.0358,50.0043,5.0229,6.1359,15.6,8.4,24,2387,76,NA,NA,NA,NA,NA,NA,FALSE,-35.2,8.9,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",3,"2024-05-25T20:14:18.198Z","2024-05-25T20:14:21.617Z",TRUE,"pitch","cbbed58c-9a48-4145-ad30-a21e44fe63fc",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4815,1.573,NA,94.05,188.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Tommy Pham strikes out swinging.",0,0,3,54,"bottom",7,"2024-05-25T20:14:02.073Z","2024-05-25T20:14:49.431Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",622253,"Dillon Tate","/api/v1/people/622253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,82.6,9,0.87,0.4158,6.8007,31.1223,-27.9797,-13.2954,2.3953,0.6022,1.8784,9.8224,-132.276,-3.6951,-1.4525,50.0041,5.3704,-23.3019,36,8.4,24,1963,239,NA,NA,NA,NA,NA,NA,FALSE,-29.8,3.6,21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",2,"2024-05-25T20:14:04.378Z","2024-05-25T20:14:08.148Z",TRUE,"pitch","c263cda5-1cf2-423f-a80a-831b02f6c108",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5009,1.614,NA,98.8,194.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Tommy Pham strikes out swinging.",0,0,3,54,"bottom",7,"2024-05-25T20:14:02.073Z","2024-05-25T20:14:49.431Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",622253,"Dillon Tate","/api/v1/people/622253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,84.6,9,0.91,0.4069,6.7241,31.3339,-26.0025,-13.0127,3.367,0.4775,1.6312,9.8385,-134.995,-5.2223,-1.5366,50.0028,5.4379,-23.8468,38.4,7.2,24,2006,235,NA,NA,NA,NA,NA,NA,FALSE,-26.9,5,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",0,"2024-05-25T20:13:52.222Z","2024-05-25T20:13:52.244Z",FALSE,"action",NA,NA,"Defensive switch from second base to third base for Jordan Westburg.","Defensive Switch",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,676059,"/api/v1/people/676059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"5","Third Base","Infielder","3B","700","54","atBat","Strikeout","strikeout","Tommy Pham strikes out swinging.",0,0,3,54,"bottom",7,"2024-05-25T20:14:02.073Z","2024-05-25T20:14:49.431Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",622253,"Dillon Tate","/api/v1/people/622253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746794,"2024-05-25",1,"2024-05-25T20:13:52.244Z","2024-05-25T20:14:04.378Z",FALSE,"action",NA,NA,"Defensive Substitution: Jorge Mateo replaces Cedric Mullins, batting 9th, playing second base.","Defensive Sub",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,622761,"/api/v1/people/622761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"4","Second Base","Infielder","2B","902","54","atBat","Strikeout","strikeout","Tommy Pham strikes out swinging.",0,0,3,54,"bottom",7,"2024-05-25T20:14:02.073Z","2024-05-25T20:14:49.431Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",622253,"Dillon Tate","/api/v1/people/622253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,656775,"/api/v1/people/656775",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
