"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717387,"2023-07-16",0,"2023-07-16T23:53:04.888Z","2023-07-16T23:53:08.477Z",TRUE,"pitch","328296be-9667-4f6e-945b-747962c93676",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2398,1.5441,NA,48.14,204.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Pop Out","field_out","Ha-Seong Kim pops out to second baseman Bryson Stott.",0,6,6,89,"top",12,"2023-07-16T23:52:52.569Z","2023-07-16T23:55:11.520Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,81.7,14,0.91,0.4303,6.6678,21.139,-31.406,2.7716,0.468,1.8066,1.2836,9.4962,-126.3591,-5.3649,-2.3317,50.0034,5.9013,4.5679,10.8,8.4,24,2814,48,NA,NA,NA,NA,NA,NA,FALSE,-35.8,0,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",1,"2023-07-16T23:52:25.821Z","2023-07-16T23:52:36.667Z",TRUE,"pitch","6e2e72f9-6518-4985-8aa0-999fc0b2586b",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.39,1.62,NA,143.83,174.88,"ground_ball","medium","3",150.98,162.66,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Groundout","field_out","Trent Grisham grounds out, first baseman Alec Bohm to pitcher Jeff Hoffman. Matthew Batten to 3rd.",0,6,6,88,"top",12,"2023-07-16T23:51:49.385Z","2023-07-16T23:52:36.667Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,663757,"Trent Grisham","/api/v1/people/663757","L","Left",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.9,83.9,4,0.9,0.4132,6.6716,26.2132,-25.4008,-9.6328,3.8012,-0.704,2.3665,7.8328,-132.1761,-4.4503,-2.4435,50.0032,5.9205,-17.1712,31.2,7.2,24,1797,240,63,-21,7,NA,NA,NA,TRUE,-26.8,6.1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,676946,"Matthew Batten","/api/v1/people/676946",NA,NA,NA
717387,"2023-07-16",0,"2023-07-16T23:52:04.564Z","2023-07-16T23:52:08.769Z",TRUE,"pitch","331a8b38-1200-48b3-810e-41b0fcdeff03",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3117,1.5681,NA,58.24,169.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Groundout","field_out","Trent Grisham grounds out, first baseman Alec Bohm to pitcher Jeff Hoffman. Matthew Batten to 3rd.",0,6,6,88,"top",12,"2023-07-16T23:51:49.385Z","2023-07-16T23:52:36.667Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,663757,"Trent Grisham","/api/v1/people/663757","L","Left",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,81.9,12,0.89,0.4243,6.729,25.7995,-26.9517,1.6053,3.0898,1.5414,2.5656,9.2714,-128.9026,-3.5941,-2.3045,50.0016,6.0497,2.7108,9.6,7.2,24,2928,52,NA,NA,NA,NA,NA,NA,FALSE,-29.8,5,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",11,"2023-07-16T23:51:35.178Z","2023-07-16T23:51:40.770Z",TRUE,"pitch","6e2b18bf-7dbe-4b09-9d1c-c4f0568f26a7",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.11,1.37,NA,105.81,201.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Strikeout","strikeout","Rougned Odor strikes out swinging.",0,6,6,87,"top",12,"2023-07-16T23:46:48.937Z","2023-07-16T23:51:40.770Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91,84.1,9,0.91,0.4132,6.7583,25.8098,-23.0605,-9.8184,5.1137,0.2934,1.3895,10.1995,-132.1114,-7.1359,-2.3255,50.0058,5.7983,-17.5125,32.4,6,24,1743,242,NA,NA,NA,NA,NA,NA,TRUE,-25,7.9,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,676946,"Matthew Batten","/api/v1/people/676946"
717387,"2023-07-16",10,"2023-07-16T23:51:14.479Z","2023-07-16T23:51:18.527Z",TRUE,"pitch","18db7d75-9ae3-424d-8b66-69a08f2eb0bf",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,0,NA,NA,3.1104,1.4238,NA,158.82,224.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Strikeout","strikeout","Rougned Odor strikes out swinging.",0,6,6,87,"top",12,"2023-07-16T23:46:48.937Z","2023-07-16T23:51:40.770Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91.2,83.9,13,0.9,0.4136,6.6331,28.1565,-26.109,-10.5032,3.4169,-1.0972,0.5266,7.3162,-132.3998,-8.6413,-2.5311,50.0038,5.7421,-18.6562,31.2,7.2,24,1653,239,NA,NA,NA,NA,NA,NA,FALSE,-28.6,4.4,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",5,"2023-07-16T23:46:51.072Z","2023-07-16T23:46:54.513Z",TRUE,"pitch","9208e985-17ba-4fe9-ae77-36eadcba3ed4",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.11,1.37,NA,124.8,184.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Strikeout","strikeout","Rougned Odor strikes out swinging.",0,6,6,87,"top",12,"2023-07-16T23:46:48.937Z","2023-07-16T23:51:40.770Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.9,82.3,5,0.91,0.4198,6.646,27.896,-27.2953,-10.7105,2.827,-0.2045,2.0014,8.9902,-130.5606,-5.0726,-2.3037,50.0005,6.0277,-18.4592,30,7.2,24,1608,236,NA,NA,NA,NA,NA,NA,FALSE,-29.9,4.2,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",7,"2023-07-16T23:47:09.296Z","2023-07-16T23:47:14.296Z",FALSE,"no_pitch","8d2d0e7b-7249-40f9-9a75-82be43b14e20",1,"Automatic Strike - Batter Pitch Timer Violation",NA,NA,NA,NA,FALSE,"AC",NA,FALSE,TRUE,FALSE,"AC","Automatic Strike - Batter Pitch Timer Violation",0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Strikeout","strikeout","Rougned Odor strikes out swinging.",0,6,6,87,"top",12,"2023-07-16T23:46:48.937Z","2023-07-16T23:51:40.770Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_pitch_timer","Batter Pitch Timer Violation",596059,"Rougned Odor",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",0,"2023-07-16T23:45:27.378Z","2023-07-16T23:45:27.436Z",FALSE,"action",NA,NA,"Defensive switch from third base to first base for Alec Bohm.","Defensive Switch",6,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664761,"/api/v1/people/664761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"3","First Base","Infielder","1B","701","87","atBat","Strikeout","strikeout","Rougned Odor strikes out swinging.",0,6,6,87,"top",12,"2023-07-16T23:46:48.937Z","2023-07-16T23:51:40.770Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,656403,"/api/v1/people/656403",NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",1,"2023-07-16T23:45:27.436Z","2023-07-16T23:46:22.635Z",FALSE,"action",NA,NA,"Defensive Substitution: Edmundo Sosa replaces Nick Castellanos, batting 8th, playing third base.","Defensive Sub",6,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,624641,"/api/v1/people/624641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"5","Third Base","Infielder","3B","802","87","atBat","Strikeout","strikeout","Rougned Odor strikes out swinging.",0,6,6,87,"top",12,"2023-07-16T23:46:48.937Z","2023-07-16T23:51:40.770Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,592206,"/api/v1/people/592206",NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",2,"2023-07-16T23:46:22.635Z","2023-07-16T23:46:38.474Z",FALSE,"action",NA,NA,"Matt Carpenter starts inning at 2nd base.","Runner Placed On Base",6,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,572761,"/api/v1/people/572761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"87","atBat","Strikeout","strikeout","Rougned Odor strikes out swinging.",0,6,6,87,"top",12,"2023-07-16T23:46:48.937Z","2023-07-16T23:51:40.770Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",3,"2023-07-16T23:46:38.474Z","2023-07-16T23:46:49.116Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Rougned Odor replaces Brandon Dixon.","Offensive Substitution",6,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,596059,"/api/v1/people/596059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","87","atBat","Strikeout","strikeout","Rougned Odor strikes out swinging.",0,6,6,87,"top",12,"2023-07-16T23:46:48.937Z","2023-07-16T23:51:40.770Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,641525,"/api/v1/people/641525",NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",4,"2023-07-16T23:46:49.116Z","2023-07-16T23:46:51.072Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Matthew Batten replaces Matt Carpenter.","Offensive Substitution",6,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,676946,"/api/v1/people/676946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","701","87","atBat","Strikeout","strikeout","Rougned Odor strikes out swinging.",0,6,6,87,"top",12,"2023-07-16T23:46:48.937Z","2023-07-16T23:51:40.770Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,572761,"/api/v1/people/572761",2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",6,"2023-07-16T23:48:16.082Z","2023-07-16T23:48:17.082Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",6,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,0,596059,"/api/v1/people/596059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"87","atBat","Strikeout","strikeout","Rougned Odor strikes out swinging.",0,6,6,87,"top",12,"2023-07-16T23:46:48.937Z","2023-07-16T23:51:40.770Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",8,"2023-07-16T23:50:35.240Z","2023-07-16T23:50:52.107Z",FALSE,"action",NA,NA,"Padres manager Bob Melvin ejected by 1B umpire Dan Bellino.","Ejection",6,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,118942,"/api/v1/people/118942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ejection",NA,NA,NA,NA,NA,NA,"87","atBat","Strikeout","strikeout","Rougned Odor strikes out swinging.",0,6,6,87,"top",12,"2023-07-16T23:46:48.937Z","2023-07-16T23:51:40.770Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483564,"/api/v1/people/483564",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",9,"2023-07-16T23:50:52.107Z","2023-07-16T23:51:14.479Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,596059,"/api/v1/people/596059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"87","atBat","Strikeout","strikeout","Rougned Odor strikes out swinging.",0,6,6,87,"top",12,"2023-07-16T23:46:48.937Z","2023-07-16T23:51:40.770Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",1,"2023-07-16T23:43:52.902Z","2023-07-16T23:44:00.953Z",TRUE,"pitch","8f64e5ac-b16b-43eb-af22-5093498650ad",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.71,1.8,NA,125.13,185.47,"ground_ball","medium","6",112.28,149.9,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Grounded Into DP","grounded_into_double_play","Nick Castellanos grounds into a double play, shortstop Xander Bogaerts to second baseman Ha-Seong Kim to first baseman Brandon Dixon. Alec Bohm out at 2nd. Nick Castellanos out at 1st.",0,6,6,86,"bottom",11,"2023-07-16T23:43:50.756Z","2023-07-16T23:44:00.953Z",TRUE,FALSE,FALSE,TRUE,24,0,0,3,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.1,81.7,8,0.91,0.4236,7.0357,25.279,-36.5681,9.6302,-2.5871,-0.2134,1.9746,-13.42,-129.0086,3.7527,3.79,50.006,3.309,16.3382,20.4,9.6,24,2147,84,93.9,-8,13,NA,NA,NA,TRUE,-38.2,-3.6,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",0,"2023-07-16T23:43:23.786Z","2023-07-16T23:43:52.902Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Nick Castellanos replaces Darick Hall.","Offensive Substitution",6,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,592206,"/api/v1/people/592206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","86","atBat","Grounded Into DP","grounded_into_double_play","Nick Castellanos grounds into a double play, shortstop Xander Bogaerts to second baseman Ha-Seong Kim to first baseman Brandon Dixon. Alec Bohm out at 2nd. Nick Castellanos out at 1st.",0,6,6,86,"bottom",11,"2023-07-16T23:43:50.756Z","2023-07-16T23:44:00.953Z",TRUE,FALSE,FALSE,TRUE,24,0,0,3,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,669742,"/api/v1/people/669742",NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
