"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717125,"2023-08-05",4,"2023-08-05T22:51:57.663Z","2023-08-05T22:52:01.021Z",TRUE,"pitch","c483e3eb-0c1b-48a2-a26f-61c1b0790cec",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.33,1.65,NA,137.05,184.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Single","single","Reese McGuire singles on a line drive to right fielder George Springer. Adam Duvall to 3rd.",0,5,3,77,"bottom",9,"2023-08-05T22:50:56.496Z","2023-08-05T22:54:00.099Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,624512,"Reese McGuire","/api/v1/people/624512","L","Left",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.2,79.8,7,0.88,0.4324,6.6457,26.7161,-26.4841,-7.6874,3.507,-0.5259,1.9922,4.9782,-126.815,-3.5633,-1.5189,50.0039,5.5357,-12.4812,22.8,7.2,24,1197,243,NA,NA,NA,NA,NA,NA,FALSE,-30.4,5.8,12.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",2,"2023-08-05T22:51:16.538Z","2023-08-05T22:51:25.578Z",TRUE,"pitch","f8bf775b-d729-4b71-bb2f-a6e946bc5d25",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.33,1.65,NA,92.58,200.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Single","single","Reese McGuire singles on a line drive to right fielder George Springer. Adam Duvall to 3rd.",0,5,3,77,"bottom",9,"2023-08-05T22:50:56.496Z","2023-08-05T22:54:00.099Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,624512,"Reese McGuire","/api/v1/people/624512","L","Left",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.4,79.8,14,0.91,0.4351,6.7856,24.6476,-31.0925,-8.4025,0.6725,0.6407,1.4062,7.3219,-125.704,-4.091,-1.2132,50.0029,5.5693,-13.4945,20.4,8.4,24,1168,237,NA,NA,NA,NA,NA,NA,FALSE,-36,0.5,13.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",1,"2023-08-05T22:50:58.791Z","2023-08-05T22:51:02.441Z",TRUE,"pitch","a24810b7-cb41-4541-aa17-31a994d13dd5",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.33,1.65,NA,141.59,162.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Single","single","Reese McGuire singles on a line drive to right fielder George Springer. Adam Duvall to 3rd.",0,5,3,77,"bottom",9,"2023-08-05T22:50:56.496Z","2023-08-05T22:54:00.099Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,624512,"Reese McGuire","/api/v1/people/624512","L","Left",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.4,79.2,1,0.89,0.4353,6.5753,25.5111,-24.6445,-7.7353,4.6932,-0.645,2.829,3.8166,-125.8189,-2.259,-1.1766,50.0007,5.7354,-12.4009,25.2,7.2,24,1249,237,NA,NA,NA,NA,NA,NA,FALSE,-28.3,8.3,13.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",0,"2023-08-05T22:50:46.905Z","2023-08-05T22:50:58.791Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Reese McGuire replaces Pablo Reyes.","Offensive Substitution",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,624512,"/api/v1/people/624512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","603","77","atBat","Single","single","Reese McGuire singles on a line drive to right fielder George Springer. Adam Duvall to 3rd.",0,5,3,77,"bottom",9,"2023-08-05T22:50:56.496Z","2023-08-05T22:54:00.099Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,624512,"Reese McGuire","/api/v1/people/624512","L","Left",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,622569,"/api/v1/people/622569",NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",3,"2023-08-05T22:51:30.860Z","2023-08-05T22:51:57.663Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,624512,"/api/v1/people/624512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"77","atBat","Single","single","Reese McGuire singles on a line drive to right fielder George Springer. Adam Duvall to 3rd.",0,5,3,77,"bottom",9,"2023-08-05T22:50:56.496Z","2023-08-05T22:54:00.099Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,624512,"Reese McGuire","/api/v1/people/624512","L","Left",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",7,"2023-08-05T22:52:59.820Z","2023-08-05T22:53:27.501Z",FALSE,"pickoff",NA,NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"fc8c1638-5f71-4f8b-a5b2-ee0d9832d688",NA,NA,NA,NA,NA,NA,NA,"77","atBat","Single","single","Reese McGuire singles on a line drive to right fielder George Springer. Adam Duvall to 3rd.",0,5,3,77,"bottom",9,"2023-08-05T22:50:56.496Z","2023-08-05T22:54:00.099Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,624512,"Reese McGuire","/api/v1/people/624512","L","Left",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",5,"2023-08-05T22:50:14.457Z","2023-08-05T22:50:22.519Z",TRUE,"pitch","428ca8f5-22d3-4647-9548-7b22de25edf8",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.46,1.62,NA,88.83,151.85,"ground_ball","medium","6",99.62,145.48,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Adam Duvall singles on a ground ball to shortstop Paul DeJong.",0,5,3,76,"bottom",9,"2023-08-05T22:49:35.465Z","2023-08-05T22:50:22.519Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,594807,"Adam Duvall","/api/v1/people/594807","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.1,3,0.9,0.3988,6.6106,31.5031,-13.2859,-7.0094,9.8926,0.739,3.2197,6.7063,-137.536,-4.9568,-0.8245,50.0006,5.9516,-13.3801,39.6,3.6,24,2306,217,102.1,2,73,NA,NA,NA,FALSE,-13.7,17,11.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,594807,"Adam Duvall","/api/v1/people/594807",NA,NA,NA,NA,NA,NA
717125,"2023-08-05",4,"2023-08-05T22:49:55.446Z","2023-08-05T22:49:59.247Z",TRUE,"pitch","8592ec23-93d1-4d2c-89a4-7dc69eee74a8",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.46,1.62,NA,106.29,203.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Adam Duvall singles on a ground ball to shortstop Paul DeJong.",0,5,3,76,"bottom",9,"2023-08-05T22:49:35.465Z","2023-08-05T22:50:22.519Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,594807,"Adam Duvall","/api/v1/people/594807","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.7,78.1,14,0.91,0.444,6.6958,23.8702,-27.5366,-7.4151,3.0086,0.2811,1.2966,5.8552,-123.2236,-5.017,-1.1594,50.0042,5.678,-11.4347,20.4,8.4,24,1317,235,NA,NA,NA,NA,NA,NA,FALSE,-33.5,4.6,12.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",3,"2023-08-05T22:49:37.791Z","2023-08-05T22:49:41.624Z",TRUE,"pitch","56405e12-d76e-4af8-95f2-3ace935d331f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4588,1.7123,NA,115.08,154.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Adam Duvall singles on a ground ball to shortstop Paul DeJong.",0,5,3,76,"bottom",9,"2023-08-05T22:49:35.465Z","2023-08-05T22:50:22.519Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,594807,"Adam Duvall","/api/v1/people/594807","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.9,2,0.89,0.4058,6.7087,28.9218,-14.1916,-7.6462,9.7425,0.0503,3.1048,4.9909,-134.908,-4.958,-0.8287,50.0061,5.9644,-14.1188,40.8,4.8,24,2301,218,NA,NA,NA,NA,NA,NA,FALSE,-15,16.8,12.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",0,"2023-08-05T22:46:46.347Z","2023-08-05T22:47:13.115Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Adam Duvall singles on a ground ball to shortstop Paul DeJong.",0,5,3,76,"bottom",9,"2023-08-05T22:49:35.465Z","2023-08-05T22:50:22.519Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,594807,"Adam Duvall","/api/v1/people/594807","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",1,"2023-08-05T22:47:13.115Z","2023-08-05T22:49:16.565Z",FALSE,"action",NA,NA,"Pitching Change: Erik Swanson replaces Tim Mayza.","Pitching Substitution",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,657024,"/api/v1/people/657024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"76","atBat","Single","single","Adam Duvall singles on a ground ball to shortstop Paul DeJong.",0,5,3,76,"bottom",9,"2023-08-05T22:49:35.465Z","2023-08-05T22:50:22.519Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,594807,"Adam Duvall","/api/v1/people/594807","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",2,"2023-08-05T22:49:16.565Z","2023-08-05T22:49:37.791Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,594807,"/api/v1/people/594807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Adam Duvall singles on a ground ball to shortstop Paul DeJong.",0,5,3,76,"bottom",9,"2023-08-05T22:49:35.465Z","2023-08-05T22:50:22.519Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,594807,"Adam Duvall","/api/v1/people/594807","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",3,"2023-08-05T22:46:25.181Z","2023-08-05T22:46:33.204Z",TRUE,"pitch","56f547af-3ce2-4593-be84-8bf4a005ca73",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.48,1.61,NA,71.99,174.15,"ground_ball","medium","4",137.42,171.67,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Rafael Devers grounds out, second baseman Santiago Espinal to first baseman Vladimir Guerrero Jr.",0,5,3,75,"bottom",9,"2023-08-05T22:46:22.832Z","2023-08-05T22:46:33.204Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,87.6,14,0.9,0.3965,6.4375,26.5505,-21.1175,8.5382,5.7048,1.1809,2.3936,-3.7613,-137.4229,-6.2701,1.4476,50.0056,6.1103,16.5566,36,6,24,1993,137,64.5,-10,15,NA,NA,NA,TRUE,-21,9.4,-14.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",0,"2023-08-05T22:45:46.142Z","2023-08-05T22:45:46.163Z",FALSE,"action",NA,NA,"Defensive switch from second base to left field for Whit Merrifield.","Defensive Switch",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,593160,"/api/v1/people/593160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"7","Outfielder","Outfielder","LF","100","75","atBat","Groundout","field_out","Rafael Devers grounds out, second baseman Santiago Espinal to first baseman Vladimir Guerrero Jr.",0,5,3,75,"bottom",9,"2023-08-05T22:46:22.832Z","2023-08-05T22:46:33.204Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",1,"2023-08-05T22:45:46.163Z","2023-08-05T22:46:02.884Z",FALSE,"action",NA,NA,"Santiago Espinal remains in the game as the second baseman.","Defensive Switch",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669289,"/api/v1/people/669289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","701","75","atBat","Groundout","field_out","Rafael Devers grounds out, second baseman Santiago Espinal to first baseman Vladimir Guerrero Jr.",0,5,3,75,"bottom",9,"2023-08-05T22:46:22.832Z","2023-08-05T22:46:33.204Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,662139,"/api/v1/people/662139",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",2,"2023-08-05T22:46:02.884Z","2023-08-05T22:46:25.181Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Rafael Devers grounds out, second baseman Santiago Espinal to first baseman Vladimir Guerrero Jr.",0,5,3,75,"bottom",9,"2023-08-05T22:46:22.832Z","2023-08-05T22:46:33.204Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",3,"2023-08-05T22:43:21.157Z","2023-08-05T22:43:37.365Z",TRUE,"pitch","18fb7a6b-f987-4da9-9a68-3d1900a31f44",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.37,1.53,NA,80.02,162.85,"line_drive","medium","9",183.21,99.43,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Double Play","double_play","Paul DeJong lines into a double play, right fielder Adam Duvall to first baseman Yu Chang to shortstop Pablo Reyes. Santiago Espinal out at 2nd.",0,5,3,74,"top",9,"2023-08-05T22:42:04.596Z","2023-08-05T22:43:37.365Z",TRUE,FALSE,FALSE,TRUE,25,2,1,3,657557,"Paul DeJong","/api/v1/people/657557","R","Right",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.3,83.3,12,2,0.4157,6.3022,25.0347,-34.9871,9.2038,-1.5985,0.9702,2.8124,-8.891,-131.2199,2.1954,3.1896,50.0003,4.5526,16.2167,22.8,8.4,24,1933,90,81.8,29,286,NA,NA,NA,TRUE,-35.6,-2.3,-15,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
