"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745591,"2024-04-17",1,"2024-04-18T00:50:36.885Z","2024-04-18T00:50:41.540Z",TRUE,"pitch","df5eb9a3-9db6-4141-99e9-8e109f9761fc",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.2601,1.6509,NA,142.21,150.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Elehuris Montero singles on a ground ball to left fielder Brandon Marsh.",0,6,7,78,"top",9,"2024-04-18T00:50:00.590Z","2024-04-18T00:51:39.706Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.9,84.5,1,0.89,0.4091,6.7414,28.2019,-26.8796,0.7073,2.9124,-0.6613,3.26,-4.4044,-133.7528,-4.0282,0.913,50.0008,6.7077,1.2854,1.2,6,24,2228,177,NA,NA,NA,NA,NA,NA,FALSE,-27.7,4.7,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,660707,"Elehuris Montero","/api/v1/people/660707",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",0,"2024-04-18T00:50:15.747Z","2024-04-18T00:50:19.291Z",TRUE,"pitch","7916aeab-8ab1-4e32-9315-1b3a6be819d7",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.26,1.63,NA,130.24,217.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Elehuris Montero singles on a ground ball to left fielder Brandon Marsh.",0,6,7,78,"top",9,"2024-04-18T00:50:00.590Z","2024-04-18T00:51:39.706Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91,84.1,13,0.89,0.4138,7.0045,27.8199,-25.9135,1.2845,3.5309,-0.3474,0.7795,-3.8251,-132.2724,-10.0124,0.9497,50.006,6.5094,2.28,3.6,6,24,2173,160,NA,NA,NA,NA,NA,NA,FALSE,-28.7,4.4,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,660707,"Elehuris Montero","/api/v1/people/660707",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",2,"2024-04-18T00:50:53.970Z","2024-04-18T00:51:07.725Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,660707,"/api/v1/people/660707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Elehuris Montero singles on a ground ball to left fielder Brandon Marsh.",0,6,7,78,"top",9,"2024-04-18T00:50:00.590Z","2024-04-18T00:51:39.706Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,660707,"Elehuris Montero","/api/v1/people/660707",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",4,"2024-04-18T00:49:40.776Z","2024-04-18T00:49:50.139Z",TRUE,"pitch","3db4c50d-e793-48b6-8a5f-cb3318ed4030",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.24,1.5,NA,116.83,171.16,"popup","medium","4",123.68,135.15,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Pop Out","field_out","Elias Díaz pops out to second baseman Bryson Stott.",0,6,7,77,"top",9,"2024-04-18T00:48:11.752Z","2024-04-18T00:49:50.139Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,88.6,5,0.91,0.3888,7.0097,33.2114,-14.6629,10.2253,8.7189,0.0046,2.5044,-5.7946,-141.0895,-8.633,0.7605,50.0063,6.5569,20.5423,49.2,4.8,24,2189,157,83.7,60,166,NA,NA,NA,TRUE,-15.1,14.2,-17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660707,"Elehuris Montero","/api/v1/people/660707",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",3,"2024-04-18T00:49:20.047Z","2024-04-18T00:49:25.424Z",TRUE,"pitch","26d967ff-f2a6-4e85-b6ed-e6fe547a1b9a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.2401,1.5528,NA,78.42,160.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Pop Out","field_out","Elias Díaz pops out to second baseman Bryson Stott.",0,6,7,77,"top",9,"2024-04-18T00:48:11.752Z","2024-04-18T00:49:50.139Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.2,90.3,12,0.9,0.3824,6.7676,31.4968,-15.8152,7.349,7.8618,1.0122,2.9042,-2.6464,-142.9866,-7.34,0.9923,50.0027,6.4879,15.2891,40.8,4.8,24,2161,154,NA,NA,NA,NA,NA,NA,FALSE,-15.2,13.1,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660707,"Elehuris Montero","/api/v1/people/660707",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",2,"2024-04-18T00:49:02.320Z","2024-04-18T00:49:06.776Z",TRUE,"pitch","a561d4ed-94f9-488e-96ee-76cb72dd85c9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2401,1.5528,NA,132.8,130.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Pop Out","field_out","Elias Díaz pops out to second baseman Bryson Stott.",0,6,7,77,"top",9,"2024-04-18T00:48:11.752Z","2024-04-18T00:49:50.139Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.8,83.4,11,0.86,0.4139,6.6929,27.8414,-28.3678,0.7421,2.1421,-0.4145,3.9954,-3.6796,-132.2738,-1.7897,0.8972,50.0008,6.7579,1.3175,1.2,6,24,2265,191,NA,NA,NA,NA,NA,NA,FALSE,-29.4,3.7,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660707,"Elehuris Montero","/api/v1/people/660707",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",1,"2024-04-18T00:48:45.545Z","2024-04-18T00:48:50.137Z",TRUE,"pitch","98484a50-404f-45f2-9182-a5040099f501",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3206,1.5283,NA,143,205.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Pop Out","field_out","Elias Díaz pops out to second baseman Bryson Stott.",0,6,7,77,"top",9,"2024-04-18T00:48:11.752Z","2024-04-18T00:49:50.139Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.9,89.1,13,0.89,0.389,7.0478,30.8328,-14.5997,7.5834,8.7409,-0.6821,1.2423,-7.1739,-140.634,-11.5682,0.9122,50.0012,6.3471,15.2431,38.4,4.8,24,2114,150,NA,NA,NA,NA,NA,NA,FALSE,-15.5,13.7,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660707,"Elehuris Montero","/api/v1/people/660707",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",0,"2024-04-18T00:48:25.309Z","2024-04-18T00:48:28.903Z",TRUE,"pitch","9e29a779-ab06-4655-ae35-0d2480615579",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.24,1.5,NA,123.18,174.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Pop Out","field_out","Elias Díaz pops out to second baseman Bryson Stott.",0,6,7,77,"top",9,"2024-04-18T00:48:11.752Z","2024-04-18T00:49:50.139Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.8,88.6,5,0.91,0.3874,6.9222,35.3213,-11.7328,10.5417,10.1201,-0.1622,2.3779,-6.7808,-141.8992,-9.3668,0.9005,50.0036,6.4882,21.2962,54,4.8,24,2129,158,NA,NA,NA,NA,NA,NA,FALSE,-12.6,16.3,-17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660707,"Elehuris Montero","/api/v1/people/660707",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",4,"2024-04-18T00:47:55.795Z","2024-04-18T00:47:59.454Z",TRUE,"pitch","f50d380d-e963-4192-95b1-a851f5c4776c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.48,1.62,NA,153.74,185.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,6,7,76,"top",9,"2024-04-18T00:47:10.797Z","2024-04-18T00:47:59.454Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.9,84.4,13,0.88,0.4101,6.8665,29.3901,-28.2818,2.3545,2.1533,-0.9637,1.9798,-5.7099,-133.6691,-6.616,0.8962,50.0024,6.5235,4.2526,6,7.2,24,2243,161,NA,NA,NA,NA,NA,NA,TRUE,-29.9,2.6,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660707,"Elehuris Montero","/api/v1/people/660707",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",2,"2024-04-18T00:47:29.938Z","2024-04-18T00:47:33.914Z",TRUE,"pitch","279f87c3-c27f-4e97-a041-cf38f601a851",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.5152,1.6264,NA,115.48,184.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,6,7,76,"top",9,"2024-04-18T00:47:10.797Z","2024-04-18T00:47:59.454Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.6,89.7,8,0.9,0.3856,6.8863,31.2955,-13.4193,7.296,9.1654,0.04,2.0073,-5.438,-141.8522,-10.012,1.0304,50.0005,6.4297,14.9232,42,3.6,24,2141,153,NA,NA,NA,NA,NA,NA,FALSE,-13.9,14.8,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660707,"Elehuris Montero","/api/v1/people/660707",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",1,"2024-04-18T00:47:12.919Z","2024-04-18T00:47:16.914Z",TRUE,"pitch","5db269bc-e90d-429a-9e7f-69f8c3614e4e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5532,1.651,NA,117.95,201.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,6,7,76,"top",9,"2024-04-18T00:47:10.797Z","2024-04-18T00:47:59.454Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,89,13,0.85,0.3907,6.7409,27.6828,-12.8769,5.5982,9.6699,-0.025,1.3917,-4.7724,-139.5092,-11.9845,0.9699,50.0067,6.561,11.1766,33.6,3.6,24,2214,158,NA,NA,NA,NA,NA,NA,FALSE,-13.9,15.6,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660707,"Elehuris Montero","/api/v1/people/660707",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",0,"2024-04-18T00:45:58.873Z","2024-04-18T00:47:12.919Z",FALSE,"action",NA,NA,"Pitching Change: José Alvarado replaces Jeff Hoffman.","Pitching Substitution",6,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,621237,"/api/v1/people/621237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"76","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,6,7,76,"top",9,"2024-04-18T00:47:10.797Z","2024-04-18T00:47:59.454Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660707,"Elehuris Montero","/api/v1/people/660707",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",3,"2024-04-18T00:47:42.234Z","2024-04-18T00:47:55.795Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,641857,"/api/v1/people/641857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,6,7,76,"top",9,"2024-04-18T00:47:10.797Z","2024-04-18T00:47:59.454Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660707,"Elehuris Montero","/api/v1/people/660707",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",1,"2024-04-18T00:44:34.342Z","2024-04-18T00:44:41.480Z",TRUE,"pitch","83e9cae1-e2b2-4307-8af4-98caa914705c",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.49,1.72,NA,109.57,204.59,"ground_ball","medium","3",148.26,173.06,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Trea Turner grounds out to first baseman Elehuris Montero.",0,6,7,75,"bottom",8,"2024-04-18T00:43:55.593Z","2024-04-18T00:44:41.480Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,607208,"Trea Turner","/api/v1/people/607208","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87,14,0.89,0.3968,6.3262,31.5055,-34.121,-9.17,-1.0117,0.1949,1.2664,10.6083,-138.179,-2.6002,-2.5071,50.002,4.5179,-17.6887,24,8.4,24,2486,255,61,-9,8,NA,NA,NA,TRUE,-32.6,-2.2,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660707,"Elehuris Montero","/api/v1/people/660707",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",0,"2024-04-18T00:44:13.435Z","2024-04-18T00:44:16.651Z",TRUE,"pitch","112968a3-0084-4e09-8ff3-51478efb39a1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2719,1.6509,NA,28.41,181.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Trea Turner grounds out to first baseman Elehuris Montero.",0,6,7,75,"bottom",8,"2024-04-18T00:43:55.593Z","2024-04-18T00:44:41.480Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,607208,"Trea Turner","/api/v1/people/607208","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,76,14,0.9,0.4558,6.3698,26.7644,-33.012,11.6438,-0.5722,2.3242,2.1072,8.4489,-120.8501,0.8189,-2.7482,50.0045,4.6973,16.9717,30,10.8,24,3051,74,NA,NA,NA,NA,NA,NA,FALSE,-40.6,-0.5,-23.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660707,"Elehuris Montero","/api/v1/people/660707",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",3,"2024-04-18T00:43:43.599Z","2024-04-18T00:43:49.894Z",TRUE,"pitch","53cc2abc-daef-46d4-8a0e-9d901e838a79",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.32,1.57,NA,96.03,142.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Kyle Schwarber strikes out swinging.",0,6,7,74,"bottom",8,"2024-04-18T00:42:35.930Z","2024-04-18T00:43:49.894Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87,12,2,0.3952,6.0603,31.5486,-24.582,-6.9218,3.9066,0.5501,3.5665,10.6437,-138.705,1.4027,-2.441,50.0061,4.6954,-13.4657,24,6,24,2544,251,NA,NA,NA,NA,NA,NA,TRUE,-22.6,7.6,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,679032,"Johan Rojas","/api/v1/people/679032",NA,NA,NA,NA,NA,NA
