"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
718196,"2023-05-13",2,"2023-05-13T21:56:56.927Z","2023-05-13T21:57:11.658Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,668800,"/api/v1/people/668800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Andrew Knizner flies out to right fielder Alex Verdugo.",0,1,3,54,"top",8,"2023-05-13T21:56:22.828Z","2023-05-13T21:58:59.030Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",2,"2023-05-13T21:55:48.691Z","2023-05-13T21:55:56.267Z",TRUE,"pitch","b49673f4-295c-4b93-b26d-7bf0186e6f55",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.27,1.6,NA,118.87,181.64,"ground_ball","soft","5",112.2,183.97,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Lars Nootbaar grounds out softly, third baseman Rafael Devers to first baseman Justin Turner.",0,1,3,53,"top",8,"2023-05-13T21:54:58.498Z","2023-05-13T21:55:56.267Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.4,73.4,8,0.9,0.4737,6.0404,21.1462,-34.0643,-3.9382,-1.397,-0.049,2.1163,-6.1895,-115.549,0.3103,3.1739,50.0017,5.2481,-5.3342,10.8,10.8,24,2271,310,31.8,-23,7,NA,NA,NA,TRUE,-45.5,-2.2,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",1,"2023-05-13T21:55:33.596Z","2023-05-13T21:55:37.858Z",TRUE,"pitch","44389ad1-40fa-47c4-b81d-ca64d75b677f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3056,1.6001,NA,133.54,202.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Lars Nootbaar grounds out softly, third baseman Rafael Devers to first baseman Justin Turner.",0,1,3,53,"top",8,"2023-05-13T21:54:58.498Z","2023-05-13T21:55:56.267Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",77.4,72.2,13,0.9,0.4846,6.0674,18.9696,-36.5656,-4.2302,-3.3894,-0.434,1.3263,-6.0534,-112.6948,-0.7493,2.8283,50.0027,5.3316,-5.4821,9.6,12,24,2198,319,NA,NA,NA,NA,NA,NA,FALSE,-51.4,-6,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",0,"2023-05-13T21:55:18.549Z","2023-05-13T21:55:22.433Z",TRUE,"pitch","42854a8b-4dd1-45ad-9c21-545142c7684b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3675,1.6001,NA,111.34,157.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Lars Nootbaar grounds out softly, third baseman Rafael Devers to first baseman Justin Turner.",0,1,3,53,"top",8,"2023-05-13T21:54:58.498Z","2023-05-13T21:55:56.267Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",77.6,71.7,2,0.9,0.4845,6.2341,20.0248,-34.058,-7.134,-1.4514,0.1485,2.9992,-4.5284,-112.9317,2.2766,3.1048,50.005,5.397,-9.2404,16.8,10.8,24,2255,309,NA,NA,NA,NA,NA,NA,FALSE,-47,-1.8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",2,"2023-05-13T21:52:53.598Z","2023-05-13T21:53:04.129Z",TRUE,"pitch","ffe4c52e-37d0-4386-b71a-856903104f8f",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.4,1.52,NA,130.1,154.57,"fly_ball","medium","8",144.65,100.83,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Alex Verdugo flies out to center fielder Dylan Carlson.",0,1,3,52,"bottom",7,"2023-05-13T21:52:22.543Z","2023-05-13T21:53:04.129Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.5,75.6,1,2,0.4597,6.2814,21.3602,-33.7237,7.7239,-1.0776,-0.3435,3.1188,0.0119,-118.853,-0.1548,-1.3531,50.002,6.2304,11.1227,18,9.6,24,2229,56,95.1,46,252,NA,NA,NA,TRUE,-42.5,-1.7,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",1,"2023-05-13T21:52:35.595Z","2023-05-13T21:52:39.377Z",TRUE,"pitch","e8df5e8d-0686-4eef-a95c-880c3994aebe",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.4,1.52,NA,136.76,183.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Alex Verdugo flies out to center fielder Dylan Carlson.",0,1,3,52,"bottom",7,"2023-05-13T21:52:22.543Z","2023-05-13T21:53:04.129Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.5,84.1,7,2,0.4135,6.6498,24.7808,-23.7075,-4.9037,4.7488,-0.5184,2.0343,2.8951,-131.8414,-6.197,-0.9867,50.001,6.1349,-8.7386,18,6,24,1586,206,NA,NA,NA,NA,NA,NA,FALSE,-25.3,7.7,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",0,"2023-05-13T21:52:22.543Z","2023-05-13T21:52:26.585Z",TRUE,"pitch","b305664c-fc5d-4a9c-afc7-debedc50cc70",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4604,1.5202,NA,103.35,175.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Alex Verdugo flies out to center fielder Dylan Carlson.",0,1,3,52,"bottom",7,"2023-05-13T21:52:22.543Z","2023-05-13T21:53:04.129Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,88.1,6,2,0.394,6.3872,27.0917,-20.4446,-6.7014,5.9754,0.358,2.3619,5.7067,-138.3149,-6.5225,-0.8482,50.0006,6.0939,-13.1516,28.8,4.8,24,2249,203,NA,NA,NA,NA,NA,NA,FALSE,-20.2,9.8,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",6,"2023-05-13T21:51:45.955Z","2023-05-13T21:51:55.577Z",TRUE,"pitch","b49c2b6f-1eaa-4359-890d-d208e56a1311",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.36,1.6,NA,104.03,183.2,"fly_ball","medium","8",96.85,82.59,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Pablo Reyes flies out to center fielder Dylan Carlson.",0,1,3,51,"bottom",7,"2023-05-13T21:49:54.395Z","2023-05-13T21:51:55.577Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.3,74.8,9,2,0.4604,6.0934,27.197,-31.8326,9.3299,0.2377,0.3403,2.0587,0.4102,-119.8285,-2.904,-1.0426,50.0014,6.1849,13.3126,22.8,9.6,24,2347,59,92.9,41,300,NA,NA,NA,TRUE,-41,-0.1,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",5,"2023-05-13T21:51:28.914Z","2023-05-13T21:51:33.588Z",TRUE,"pitch","1e393533-fd73-4405-bcb4-6ca70eb59cab",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3056,1.5344,NA,104.95,218.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Pablo Reyes flies out to center fielder Dylan Carlson.",0,1,3,51,"bottom",7,"2023-05-13T21:49:54.395Z","2023-05-13T21:51:55.577Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,84.8,14,2,0.4048,6.5513,34.9352,-16.4975,-9.3729,8.4899,0.3161,0.7546,6.0417,-136.2503,-10.6729,-0.733,50.0034,5.9098,-17.3075,39.6,6,24,2242,202,NA,NA,NA,NA,NA,NA,FALSE,-18.8,12.8,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",4,"2023-05-13T21:51:05.012Z","2023-05-13T21:51:09.651Z",TRUE,"pitch","261a8cae-c8d3-4fb0-aa07-1927e680a5e4",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.36,1.6,NA,115.42,182.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Pablo Reyes flies out to center fielder Dylan Carlson.",0,1,3,51,"bottom",7,"2023-05-13T21:49:54.395Z","2023-05-13T21:51:55.577Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.8,75.7,8,2,0.456,6.0409,25.2733,-28.3645,6.4616,2.614,0.0415,2.0833,0.674,-120.5018,-3.7425,-1.0812,50.0032,6.1858,9.4221,18,8.4,24,2266,48,NA,NA,NA,NA,NA,NA,FALSE,-36.1,4.1,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",3,"2023-05-13T21:50:48.755Z","2023-05-13T21:50:53.295Z",TRUE,"pitch","968b1c19-5202-4e3d-a4d9-1c821d2a964b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2437,1.5033,NA,82.4,198.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Pablo Reyes flies out to center fielder Dylan Carlson.",0,1,3,51,"bottom",7,"2023-05-13T21:49:54.395Z","2023-05-13T21:51:55.577Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84,77.6,14,2,0.4479,6.3026,24.1767,-28.5209,7.1942,2.4137,0.9077,1.4852,2.5828,-122.2972,-5.0594,-1.097,50.0051,6.028,10.8948,21.6,8.4,24,2339,47,NA,NA,NA,NA,NA,NA,FALSE,-35.3,3.5,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",2,"2023-05-13T21:50:23.187Z","2023-05-13T21:50:28.568Z",TRUE,"pitch","ddc98d27-a129-4dfd-9efa-f23b5b6a09f9",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.36,1.6,NA,95,173.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Pablo Reyes flies out to center fielder Dylan Carlson.",0,1,3,51,"bottom",7,"2023-05-13T21:49:54.395Z","2023-05-13T21:51:55.577Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,75.4,6,2,0.4564,6.2122,28.5331,-38.1805,7.1156,-4.1407,0.5771,2.4118,1.5867,-121.0353,-1.2971,-1.0141,50.0022,6.3664,10.3216,15.6,10.8,24,2316,49,NA,NA,NA,NA,NA,NA,FALSE,-47.8,-7.6,-13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",1,"2023-05-13T21:50:08.903Z","2023-05-13T21:50:12.993Z",TRUE,"pitch","814fdabc-4517-451b-9bcd-b3ec9d16bb88",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3675,1.6001,NA,83.98,202.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Pablo Reyes flies out to center fielder Dylan Carlson.",0,1,3,51,"bottom",7,"2023-05-13T21:49:54.395Z","2023-05-13T21:51:55.577Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.5,74.9,14,2,0.4602,6.2005,27.6867,-32.1901,8.3502,-0.0139,0.8663,1.3553,2.2823,-119.9672,-4.3699,-1.1867,50.0022,6.1362,11.9174,20.4,9.6,24,2291,49,NA,NA,NA,NA,NA,NA,FALSE,-41.9,-1,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",0,"2023-05-13T21:49:55.687Z","2023-05-13T21:49:59.648Z",TRUE,"pitch","3aedebeb-f57c-45aa-b8fe-5c4c08b2eccf",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3056,1.5033,NA,89.15,192.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Pablo Reyes flies out to center fielder Dylan Carlson.",0,1,3,51,"bottom",7,"2023-05-13T21:49:54.395Z","2023-05-13T21:51:55.577Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.6,9,2,0.4032,6.7066,29.9872,-13.4706,-0.9552,10.006,0.7305,1.6978,4.2062,-135.8921,-9.2907,-0.7137,50.0019,6.0985,-1.7861,3.6,3.6,24,2365,196,NA,NA,NA,NA,NA,NA,FALSE,-15,16.3,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",3,"2023-05-13T21:49:24.019Z","2023-05-13T21:49:32.220Z",TRUE,"pitch","cd28d2e4-ba92-44c7-af6a-bc17fa0ef2c1",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.25,1.43,NA,111.57,161.84,"fly_ball","medium","8",106.46,74.56,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Connor Wong flies out to center fielder Dylan Carlson.",0,1,3,50,"bottom",7,"2023-05-13T21:48:00.489Z","2023-05-13T21:49:32.220Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.2,2,2,0.4035,6.3422,31.2748,-14.252,-3.1579,9.6159,0.1425,2.8497,4.1353,-136.0243,-6.258,-0.9909,50.0049,6.1776,-5.8877,18,3.6,24,2381,204,86,31,315,NA,NA,NA,TRUE,-15.2,16.2,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",2,"2023-05-13T21:49:07.389Z","2023-05-13T21:49:12.108Z",TRUE,"pitch","d3bb8374-9a6e-47e1-9330-b385403dbd98",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.25,1.43,NA,87.4,212.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Connor Wong flies out to center fielder Dylan Carlson.",0,1,3,50,"bottom",7,"2023-05-13T21:48:00.489Z","2023-05-13T21:49:32.220Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,76.1,14,2,0.4551,6.5669,26.7978,-33.6335,4.3788,-0.9943,0.7765,0.9706,2.9446,-121.0218,-5.3143,-1.0311,50.0047,6.1902,6.4024,10.8,9.6,24,2354,55,NA,NA,NA,NA,NA,NA,FALSE,-43,-3,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
