"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745600,"2024-04-01",2,"2024-04-02T00:04:03.209Z","2024-04-02T00:04:07.123Z",TRUE,"pitch","379b3d90-e543-4677-bde8-f57960f3694f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3437,1.6141,NA,20.72,143.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Double","double","Spencer Steer doubles (2) on a fly ball to second baseman Bryson Stott. Jonathan India to 3rd.",0,0,2,39,"top",6,"2024-04-02T00:03:16.692Z","2024-04-02T00:06:15.214Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,668715,"Spencer Steer","/api/v1/people/668715","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.7,75.3,12,2,0.457,6.7537,25.7047,-33.8589,7.6461,-1.1611,2.5259,3.5352,-1.1219,-120.3633,0.3255,2.0086,50.0033,6.4229,11.0978,18,9.6,24,1851,112,NA,NA,NA,NA,NA,NA,FALSE,-42,-1.7,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663697,"Jonathan India","/api/v1/people/663697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",1,"2024-04-02T00:03:43.482Z","2024-04-02T00:03:48.059Z",TRUE,"pitch","bf0d136e-421e-44bb-b713-6aa802d6d511",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4179,1.5629,NA,127.47,196.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Double","double","Spencer Steer doubles (2) on a fly ball to second baseman Bryson Stott. Jonathan India to 3rd.",0,0,2,39,"top",6,"2024-04-02T00:03:16.692Z","2024-04-02T00:06:15.214Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,668715,"Spencer Steer","/api/v1/people/668715","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,85.4,8,2,0.4035,6.8335,32.0132,-23.7333,12.3841,4.5302,-0.2746,1.5587,-9.4306,-136.1342,-7.9613,1.6388,50.0023,6.1839,23.0665,39.6,7.2,24,2176,124,NA,NA,NA,NA,NA,NA,FALSE,-25,6.5,-20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663697,"Jonathan India","/api/v1/people/663697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",0,"2024-04-02T00:03:23.657Z","2024-04-02T00:03:29.792Z",TRUE,"pitch","5eac503b-273a-474c-99b7-36e77460cf07",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3893,1.64,NA,166.24,193.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Double","double","Spencer Steer doubles (2) on a fly ball to second baseman Bryson Stott. Jonathan India to 3rd.",0,0,2,39,"top",6,"2024-04-02T00:03:16.692Z","2024-04-02T00:06:15.214Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,668715,"Spencer Steer","/api/v1/people/668715","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,85.5,13,2,0.4039,6.907,31.341,-22.951,13.1215,4.9571,-1.2917,1.6636,-12.0243,-135.9105,-7.9829,1.4971,50.0012,6.247,24.4082,40.8,7.2,24,2156,125,NA,NA,NA,NA,NA,NA,FALSE,-24.2,7.2,-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663697,"Jonathan India","/api/v1/people/663697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",3,"2024-04-02T00:04:23.265Z","2024-04-02T00:04:26.621Z",FALSE,"pickoff","53c786c8-0920-4bb0-a94b-a494271c39f3",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,1,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Double","double","Spencer Steer doubles (2) on a fly ball to second baseman Bryson Stott. Jonathan India to 3rd.",0,0,2,39,"top",6,"2024-04-02T00:03:16.692Z","2024-04-02T00:06:15.214Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,668715,"Spencer Steer","/api/v1/people/668715","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663697,"Jonathan India","/api/v1/people/663697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",8,"2024-04-02T00:02:54.645Z","2024-04-02T00:02:59.518Z",TRUE,"pitch","7a226132-adda-48ea-b844-d572e6525d9f",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.1627,1.4595,NA,118.02,215.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Jonathan India walks.",0,0,2,38,"top",6,"2024-04-02T00:00:59.968Z","2024-04-02T00:02:59.518Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,663697,"Jonathan India","/api/v1/people/663697","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.7,77.3,13,2,0.4503,6.691,23.958,-31.7785,10.148,0.2614,-0.0267,0.8554,-7.4198,-121.6507,-6.2683,1.745,50.0016,6.2216,15.2025,22.8,9.6,24,1833,107,NA,NA,NA,NA,NA,NA,FALSE,-40,-0.8,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663697,"Jonathan India","/api/v1/people/663697",663697,"Jonathan India","/api/v1/people/663697",NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",7,"2024-04-02T00:02:38.340Z","2024-04-02T00:02:42.266Z",TRUE,"pitch","21e831da-e145-454b-8b0c-1410e2415986",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.138,1.4879,NA,1.62,156.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Jonathan India walks.",0,0,2,38,"top",6,"2024-04-02T00:00:59.968Z","2024-04-02T00:02:59.518Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,663697,"Jonathan India","/api/v1/people/663697","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83,76.4,12,2,0.4529,6.4586,23.7722,-32.5147,5.8593,-0.2331,3.0269,3.0376,0.4127,-120.961,-1.2451,2.093,50.0008,6.4118,8.6741,14.4,9.6,24,1896,107,NA,NA,NA,NA,NA,NA,FALSE,-40.1,-0.5,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663697,"Jonathan India","/api/v1/people/663697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",6,"2024-04-02T00:02:25.269Z","2024-04-02T00:02:29.342Z",TRUE,"pitch","8a7ae9f6-d436-478c-b4ed-fe47507cb79f",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.329,1.5195,NA,92.42,140.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Jonathan India walks.",0,0,2,38,"top",6,"2024-04-02T00:00:59.968Z","2024-04-02T00:02:59.518Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,663697,"Jonathan India","/api/v1/people/663697","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,87,12,2,0.3962,6.6499,30.4044,-25.507,11.1255,3.4428,0.6449,3.6446,-6.8559,-138.1782,-2.935,1.7111,50.0028,6.4319,21.5422,37.2,7.2,24,2064,124,NA,NA,NA,NA,NA,NA,FALSE,-24.5,5.8,-18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663697,"Jonathan India","/api/v1/people/663697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",5,"2024-04-02T00:02:07.622Z","2024-04-02T00:02:12.740Z",TRUE,"pitch","ae99887c-e2f5-4e7d-81a6-236fa5cf53e7",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.31,1.56,NA,120.79,151.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Jonathan India walks.",0,0,2,38,"top",6,"2024-04-02T00:00:59.968Z","2024-04-02T00:02:59.518Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,663697,"Jonathan India","/api/v1/people/663697","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87.2,2,2,0.3958,6.6304,30.4423,-25.2994,10.9647,3.5443,-0.0995,3.2211,-8.6241,-138.3191,-3.9777,1.632,50.0046,6.3714,21.2785,37.2,7.2,24,2031,127,NA,NA,NA,NA,NA,NA,FALSE,-24.5,5.8,-18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663697,"Jonathan India","/api/v1/people/663697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",4,"2024-04-02T00:01:52.698Z","2024-04-02T00:01:56.760Z",TRUE,"pitch","485b3ca7-bcbe-41ce-8315-1dd4013d7023",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.31,1.56,NA,87.71,195.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Jonathan India walks.",0,0,2,38,"top",6,"2024-04-02T00:00:59.968Z","2024-04-02T00:02:59.518Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,663697,"Jonathan India","/api/v1/people/663697","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.4,76,9,2,0.4572,6.4612,24.283,-37.7636,-2.1567,-3.8491,0.7685,1.5966,-1.7918,-120.0301,-3.4719,1.8061,50.003,6.4408,-3.1315,4.8,10.8,24,1945,317,NA,NA,NA,NA,NA,NA,FALSE,-47.9,-7.6,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663697,"Jonathan India","/api/v1/people/663697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",3,"2024-04-02T00:01:37.279Z","2024-04-02T00:01:41.136Z",TRUE,"pitch","201bfe5b-7980-4fcb-a581-3339b7a1b49f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3216,1.5594,NA,41.91,217.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Jonathan India walks.",0,0,2,38,"top",6,"2024-04-02T00:00:59.968Z","2024-04-02T00:02:59.518Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,663697,"Jonathan India","/api/v1/people/663697","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.9,77.5,14,2,0.4462,6.3893,28.0905,-33.9811,10.0795,-1.1912,1.97,0.7908,-2.8935,-123.4863,-6.1078,1.8585,50.0002,6.2076,15.3268,22.8,10.8,24,1845,106,NA,NA,NA,NA,NA,NA,FALSE,-41.9,-3.5,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663697,"Jonathan India","/api/v1/people/663697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",1,"2024-04-02T00:01:17.278Z","2024-04-02T00:01:21.718Z",TRUE,"pitch","806dcaf4-7196-4068-83b6-6738bc0b6751",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.2929,1.5097,NA,138.74,169.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Jonathan India walks.",0,0,2,38,"top",6,"2024-04-02T00:00:59.968Z","2024-04-02T00:02:59.518Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,663697,"Jonathan India","/api/v1/people/663697","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,86.5,4,2,0.3974,6.5552,33.1319,-23.3296,11.7258,4.6084,-0.5703,2.5774,-9.7293,-138.2432,-5.8179,1.4852,50.0055,6.293,22.5171,39.6,7.2,24,2110,123,NA,NA,NA,NA,NA,NA,FALSE,-23.3,7.2,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663697,"Jonathan India","/api/v1/people/663697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",0,"2024-04-02T00:01:05.042Z","2024-04-02T00:01:09.972Z",TRUE,"pitch","3d293e6f-9bd4-4d49-a5ad-9f3c50290af3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3218,1.559,NA,91.87,186.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Jonathan India walks.",0,0,2,38,"top",6,"2024-04-02T00:00:59.968Z","2024-04-02T00:02:59.518Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,663697,"Jonathan India","/api/v1/people/663697","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,76.2,9,2,0.4516,6.5887,28.3731,-34.9034,9.7011,-1.8351,0.6594,1.9531,-5.6724,-122.1868,-2.9422,1.7736,50.006,6.2305,14.3904,20.4,10.8,24,1996,114,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-3.8,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663697,"Jonathan India","/api/v1/people/663697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",2,"2024-04-02T00:01:24.577Z","2024-04-02T00:01:37.279Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,663697,"/api/v1/people/663697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Jonathan India walks.",0,0,2,38,"top",6,"2024-04-02T00:00:59.968Z","2024-04-02T00:02:59.518Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,663697,"Jonathan India","/api/v1/people/663697","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663697,"Jonathan India","/api/v1/people/663697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",3,"2024-04-01T23:58:52.064Z","2024-04-01T23:59:01.653Z",TRUE,"pitch","7e338580-cd51-4bf9-be79-52ccf7184827",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.44,1.71,NA,99.68,184.6,"fly_ball","medium","9",159.13,83.1,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Trea Turner flies out to right fielder Will Benson.",0,0,2,37,"bottom",5,"2024-04-01T23:57:49.937Z","2024-04-01T23:59:01.653Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,607208,"Trea Turner","/api/v1/people/607208","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.7,74.7,9,0.92,0.4654,6.4965,21.9984,-34.3017,-5.4327,-1.5141,0.4543,2.0066,-0.9257,-117.6223,-1.9025,1.5587,50.0036,6.002,-7.6239,13.2,10.8,24,2818,298,90.9,39,301,NA,NA,NA,TRUE,-44.8,-2.9,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663697,"Jonathan India","/api/v1/people/663697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",2,"2024-04-01T23:58:36.658Z","2024-04-01T23:58:40.646Z",TRUE,"pitch","5b9e5064-466f-4544-9a73-f0bb59f588f2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.4789,1.71,NA,54.04,185.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Trea Turner flies out to right fielder Will Benson.",0,0,2,37,"bottom",5,"2024-04-01T23:57:49.937Z","2024-04-01T23:59:01.653Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,607208,"Trea Turner","/api/v1/people/607208","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.1,77.4,14,0.89,0.4443,6.5843,26.7295,-17.2924,10.7507,9.6902,1.6516,1.9771,-3.6106,-123.7074,-5.5841,1.7408,50.0056,5.7327,16.5168,40.8,6,24,2171,137,NA,NA,NA,NA,NA,NA,FALSE,-21.7,16.3,-18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663697,"Jonathan India","/api/v1/people/663697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",1,"2024-04-01T23:58:16.640Z","2024-04-01T23:58:20.713Z",TRUE,"pitch","1ae78fe3-35ea-48ea-8758-c9c170c76743",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.44,1.71,NA,106.49,189.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Trea Turner flies out to right fielder Will Benson.",0,0,2,37,"bottom",5,"2024-04-01T23:57:49.937Z","2024-04-01T23:59:01.653Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,607208,"Trea Turner","/api/v1/people/607208","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,83.9,8,0.9,0.4095,6.6128,30.8933,-11.9727,7.2248,11.1682,0.2757,1.8073,-6.1012,-134.1032,-8.0083,1.6495,50.0019,5.7003,13.0666,40.8,3.6,24,2194,141,NA,NA,NA,NA,NA,NA,FALSE,-13.8,18.5,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663697,"Jonathan India","/api/v1/people/663697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
