"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716380,"2023-09-30",4,"2023-09-30T20:41:11.611Z","2023-09-30T20:41:22.355Z",TRUE,"pitch","6b66cfc6-aa30-4171-b600-a91df1866fc9",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,0,NA,NA,3.42,1.55,NA,120.17,158.79,"line_drive","medium","9",154.12,72.4,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Lineout","field_out","Bo Naylor lines out to right fielder Kerry Carpenter.",0,0,8,75,"top",9,"2023-09-30T20:39:20.581Z","2023-09-30T20:41:22.355Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,666310,"Bo Naylor","/api/v1/people/666310","L","Left",669724,"Brenan Hanifee","/api/v1/people/669724","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,87.6,2,0.92,0.3955,6.1518,27.3404,-27.0244,-8.1621,2.6471,-0.0831,2.9627,9.6704,-137.8857,-2.1106,-2.5563,50.0052,5.5405,-15.9002,27.6,6,24,1974,234,86.8,27,323,NA,NA,NA,TRUE,-25.6,4.6,13.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660757,"Oscar Gonzalez","/api/v1/people/660757",664702,"Myles Straw","/api/v1/people/664702",NA,NA,NA
716380,"2023-09-30",3,"2023-09-30T20:40:52.170Z","2023-09-30T20:40:56.008Z",TRUE,"pitch","19646a3b-a24f-49de-9545-9c994bed1082",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.3161,1.4981,NA,191.23,159.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Lineout","field_out","Bo Naylor lines out to right fielder Kerry Carpenter.",0,0,8,75,"top",9,"2023-09-30T20:39:20.581Z","2023-09-30T20:41:22.355Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,666310,"Bo Naylor","/api/v1/people/666310","L","Left",669724,"Brenan Hanifee","/api/v1/people/669724","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.3,82.5,11,0.78,0.4199,5.9942,25.1801,-31.8911,-8.4086,0.1678,-1.9474,2.9519,4.7628,-130.042,-0.2977,-2.7023,50.0051,5.4703,-14.5215,22.8,8.4,24,1758,249,NA,NA,NA,NA,NA,NA,FALSE,-33.6,0.5,14.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",2,"2023-09-30T20:40:20.466Z","2023-09-30T20:40:26.905Z",TRUE,"pitch","103daacb-cb35-4b40-87c4-5adf84a846e6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.42,1.55,NA,140.8,190.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Lineout","field_out","Bo Naylor lines out to right fielder Kerry Carpenter.",0,0,8,75,"top",9,"2023-09-30T20:39:20.581Z","2023-09-30T20:41:22.355Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,666310,"Bo Naylor","/api/v1/people/666310","L","Left",669724,"Brenan Hanifee","/api/v1/people/669724","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,87.7,7,0.92,0.396,6.1423,27.8165,-30.1509,-9.6733,1.0407,-0.6243,1.7818,8.643,-137.8013,-4.4652,-2.5298,50.0011,5.4369,-18.7838,28.8,7.2,24,1943,235,NA,NA,NA,NA,NA,NA,FALSE,-29,1.2,16,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",1,"2023-09-30T20:40:01.471Z","2023-09-30T20:40:06.784Z",TRUE,"pitch","9eb6fe5f-24f3-4824-b2c9-331c84b37aaf",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3161,1.5239,NA,116.5,201.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Lineout","field_out","Bo Naylor lines out to right fielder Kerry Carpenter.",0,0,8,75,"top",9,"2023-09-30T20:39:20.581Z","2023-09-30T20:41:22.355Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,666310,"Bo Naylor","/api/v1/people/666310","L","Left",669724,"Brenan Hanifee","/api/v1/people/669724","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.8,82.8,14,0.52,0.4192,6.1409,25.7825,-27.4738,-10.4881,2.7116,0.0132,1.3639,9.9679,-130.3618,-5.0122,-2.4858,50.0022,5.3696,-18.1659,30,7.2,24,1860,254,NA,NA,NA,NA,NA,NA,FALSE,-29.9,4.1,16.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",0,"2023-09-30T20:39:45.772Z","2023-09-30T20:39:49.986Z",TRUE,"pitch","1153050b-0461-46a3-bdf4-50b1abc15fb8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3161,1.6013,NA,168.93,167.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Lineout","field_out","Bo Naylor lines out to right fielder Kerry Carpenter.",0,0,8,75,"top",9,"2023-09-30T20:39:20.581Z","2023-09-30T20:41:22.355Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,666310,"Bo Naylor","/api/v1/people/666310","L","Left",669724,"Brenan Hanifee","/api/v1/people/669724","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.7,81.6,11,0.89,0.4239,6.1464,25.9075,-32.0312,-9.3714,0.0873,-1.3625,2.6363,6.0389,-129.0295,-1.0157,-2.5112,50.0052,5.4949,-15.8628,24,8.4,24,1804,253,NA,NA,NA,NA,NA,NA,FALSE,-34.6,0.1,15.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",0,"2023-09-30T20:39:06.950Z","2023-09-30T20:39:17.589Z",TRUE,"pitch","00b49dc2-8551-4751-9187-dc59647a30b6",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.38,1.6,NA,138.68,167.85,"ground_ball","medium","7",76.13,112.24,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","Myles Straw singles on a ground ball to left fielder Matt Vierling. Oscar Gonzalez to 2nd.",0,0,8,74,"top",9,"2023-09-30T20:38:44.149Z","2023-09-30T20:39:17.589Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,664702,"Myles Straw","/api/v1/people/664702","R","Right",669724,"Brenan Hanifee","/api/v1/people/669724","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,86.8,4,0.9,0.4012,6.0859,24.3889,-29.0712,-7.2972,1.6364,-0.5687,2.6269,7.7216,-135.5554,-2.5611,-2.4807,50.0022,5.5747,-13.8362,22.8,7.2,24,1660,240,97.1,8,133,NA,NA,NA,FALSE,-28.3,2.6,12,NA,NA,NA,NA,NA,NA,FALSE,TRUE,660757,"Oscar Gonzalez","/api/v1/people/660757",664702,"Myles Straw","/api/v1/people/664702",NA,NA,NA
716380,"2023-09-30",7,"2023-09-30T20:38:29.081Z","2023-09-30T20:38:40.411Z",TRUE,"pitch","ee36420c-756d-45c4-a08a-cdeaa40d744b",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,0,NA,NA,3.5,1.69,NA,141.8,176.31,"ground_ball","medium","8",124.61,113.98,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Oscar Gonzalez singles on a ground ball to center fielder Parker Meadows.",0,0,8,73,"top",9,"2023-09-30T20:36:37.685Z","2023-09-30T20:38:40.411Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",669724,"Brenan Hanifee","/api/v1/people/669724","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,87.9,4,0.89,0.3945,6.2194,27.1903,-23.7029,-8.0316,4.3291,-0.6507,2.3135,7.768,-138.1746,-4.7056,-2.4381,50.0046,5.6061,-15.7257,30,6,24,1875,235,106.4,6,137,NA,NA,NA,FALSE,-22.9,7.2,13.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,660757,"Oscar Gonzalez","/api/v1/people/660757",NA,NA,NA
716380,"2023-09-30",6,"2023-09-30T20:38:09.550Z","2023-09-30T20:38:14.352Z",TRUE,"pitch","eae21e22-d449-4412-9e23-d75e0044acdb",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.5,1.69,NA,120.84,181.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Oscar Gonzalez singles on a ground ball to center fielder Parker Meadows.",0,0,8,73,"top",9,"2023-09-30T20:36:37.685Z","2023-09-30T20:38:40.411Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",669724,"Brenan Hanifee","/api/v1/people/669724","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87.3,8,0.92,0.3969,6.294,28.5448,-26.6938,-9.8697,2.8399,-0.1007,2.1076,9.652,-137.6245,-4.6308,-2.3592,50.0057,5.6048,-19.0685,32.4,7.2,24,2040,233,NA,NA,NA,NA,NA,NA,FALSE,-26,4.4,16.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",5,"2023-09-30T20:37:37.057Z","2023-09-30T20:37:42.048Z",TRUE,"pitch","4d8250e0-9fdf-4451-8b04-0c8bb5d8c2a7",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.5,1.69,NA,179.4,159.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Oscar Gonzalez singles on a ground ball to center fielder Parker Meadows.",0,0,8,73,"top",9,"2023-09-30T20:36:37.685Z","2023-09-30T20:38:40.411Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",669724,"Brenan Hanifee","/api/v1/people/669724","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,87.8,11,0.92,0.3941,6.1231,28.4067,-26.6604,-8.5258,2.8105,-1.6371,2.9319,5.6781,-138.5054,-2.7535,-2.597,50.0001,5.7053,-16.7066,30,6,24,1936,234,NA,NA,NA,NA,NA,NA,FALSE,-25.2,4.8,14.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",4,"2023-09-30T20:37:22.724Z","2023-09-30T20:37:27.346Z",TRUE,"pitch","172e945c-9a9d-44c0-8706-9eb685f6af18",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.4996,1.6381,NA,147.23,166.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Oscar Gonzalez singles on a ground ball to center fielder Parker Meadows.",0,0,8,73,"top",9,"2023-09-30T20:36:37.685Z","2023-09-30T20:38:40.411Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",669724,"Brenan Hanifee","/api/v1/people/669724","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87.1,4,0.92,0.3969,6.0654,28.9256,-26.0073,-8.7809,3.1936,-0.793,2.668,7.8035,-137.7033,-3.5254,-2.5148,50.0034,5.7128,-16.9615,30,6,24,1832,239,NA,NA,NA,NA,NA,NA,FALSE,-25.2,5.3,14.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",3,"2023-09-30T20:37:08.132Z","2023-09-30T20:37:12.443Z",TRUE,"pitch","b8ef4490-1b5d-4946-a475-3e9831a2d4a2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.5255,1.6639,NA,109.44,200.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Oscar Gonzalez singles on a ground ball to center fielder Parker Meadows.",0,0,8,73,"top",9,"2023-09-30T20:36:37.685Z","2023-09-30T20:38:40.411Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",669724,"Brenan Hanifee","/api/v1/people/669724","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,87,14,0.92,0.399,6.0878,28.3081,-27.8386,-9.4201,2.2655,0.1983,1.4025,10.3698,-136.9124,-6.1008,-2.4022,50.0005,5.5478,-18.0033,28.8,7.2,24,1984,235,NA,NA,NA,NA,NA,NA,FALSE,-27.7,3,15,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",2,"2023-09-30T20:36:53.680Z","2023-09-30T20:36:59.143Z",TRUE,"pitch","66126f3c-eb93-49fc-aeee-78507995427b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.5255,1.7929,NA,109.78,198.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Oscar Gonzalez singles on a ground ball to center fielder Parker Meadows.",0,0,8,73,"top",9,"2023-09-30T20:36:37.685Z","2023-09-30T20:38:40.411Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",669724,"Brenan Hanifee","/api/v1/people/669724","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.5,14,0.92,0.4004,6.3014,29.3307,-27.4993,-10.2656,2.4622,0.1895,1.479,10.4307,-136.6401,-5.784,-2.3385,50.001,5.5059,-19.4639,31.2,7.2,24,1876,238,NA,NA,NA,NA,NA,NA,FALSE,-27.6,3.4,16.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",1,"2023-09-30T20:36:40.061Z","2023-09-30T20:36:44.097Z",TRUE,"pitch","b8b6dcff-9a68-4183-abfe-eb53400ffc72",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.655,1.8187,NA,166.22,170.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Oscar Gonzalez singles on a ground ball to center fielder Parker Meadows.",0,0,8,73,"top",9,"2023-09-30T20:36:37.685Z","2023-09-30T20:38:40.411Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",669724,"Brenan Hanifee","/api/v1/people/669724","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86,13,0.92,0.4007,6.1097,30.6869,-27.3584,-9.4593,2.5451,-1.2913,2.5402,6.6622,-136.7975,-3.286,-2.5315,50.0015,5.636,-17.8943,30,7.2,24,1993,236,NA,NA,NA,NA,NA,NA,FALSE,-26.9,4.1,15.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",0,"2023-09-30T20:35:10.180Z","2023-09-30T20:36:40.061Z",FALSE,"action",NA,NA,"Pitching Change: Brenan Hanifee replaces Andrew Vasquez.","Pitching Substitution",0,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669724,"/api/v1/people/669724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"73","atBat","Single","single","Oscar Gonzalez singles on a ground ball to center fielder Parker Meadows.",0,0,8,73,"top",9,"2023-09-30T20:36:37.685Z","2023-09-30T20:38:40.411Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",669724,"Brenan Hanifee","/api/v1/people/669724","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",2,"2023-09-30T20:33:52.900Z","2023-09-30T20:34:01.228Z",TRUE,"pitch","db1d4419-2d10-4aa3-a858-070fab625f60",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.39,1.63,NA,143.53,172.12,"ground_ball","medium","4",152.28,147.85,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Kerry Carpenter grounds out, second baseman Andres Gimenez to first baseman Tyler Freeman.",0,0,8,72,"bottom",8,"2023-09-30T20:32:52.403Z","2023-09-30T20:34:01.228Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.5,4,0.89,0.4076,5.8994,29.0943,-13.3726,-1.667,10.2812,-0.6961,2.4689,2.1004,-134.3693,-6.3115,-1.2713,50.0015,5.7982,-3.0483,9.6,3.6,24,1857,192,93.9,-17,9,NA,NA,NA,TRUE,-14.6,17.5,2.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",1,"2023-09-30T20:33:34.287Z","2023-09-30T20:33:38.558Z",TRUE,"pitch","57b92a9e-0c43-4692-933a-2c3e0d7a8250",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2602,1.5007,NA,81.98,229.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Kerry Carpenter grounds out, second baseman Andres Gimenez to first baseman Tyler Freeman.",0,0,8,72,"bottom",8,"2023-09-30T20:32:52.403Z","2023-09-30T20:34:01.228Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,77.7,14,0.91,0.4473,5.8536,25.566,-31.595,2.7745,0.3807,0.9187,0.3452,5.1386,-122.7246,-6.2161,-1.5672,50.0012,5.6205,4.2079,8.4,8.4,24,2592,77,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-0.6,-6.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
