"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716510,"2023-09-20",3,"2023-09-20T04:39:57.995Z","2023-09-20T04:40:05.244Z",TRUE,"pitch","fefbf332-9daa-4089-a733-2265c96a9779",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.15,1.51,NA,125.84,210.76,"ground_ball","soft","5",102.2,170.69,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Kolten Wong grounds out softly, third baseman Tyler Nevin to first baseman Spencer Torkelson.",0,2,2,69,"bottom",9,"2023-09-20T04:39:43.549Z","2023-09-20T04:40:05.244Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,543939,"Kolten Wong","/api/v1/people/543939","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89,82.4,13,0.92,0.4219,6.2954,24.7532,-23.9125,-9.1745,4.8338,-0.2319,1.0376,7.3828,-129.3752,-7.2265,-1.9182,50.0061,5.6762,-15.6934,30,7.2,24,1618,243,53.3,-30,4,NA,NA,NA,TRUE,-26.9,7.4,15.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",2,"2023-09-20T04:39:45.460Z","2023-09-20T04:39:48.972Z",TRUE,"pitch","fd80628a-22bf-4e28-a0c4-1b82c68a9062",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1333,1.5266,NA,127.15,178.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Kolten Wong grounds out softly, third baseman Tyler Nevin to first baseman Spencer Torkelson.",0,2,2,69,"bottom",9,"2023-09-20T04:39:43.549Z","2023-09-20T04:40:05.244Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,543939,"Kolten Wong","/api/v1/people/543939","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.4,5,0.74,0.3942,6.3897,30.9972,-15.3344,-6.6584,8.6079,-0.2664,2.215,7.2997,-138.938,-6.6491,-2.0621,50.0012,5.6574,-13.0228,34.8,4.8,24,2248,227,NA,NA,NA,NA,NA,NA,FALSE,-15.6,14.4,10.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",0,"2023-09-20T04:39:08.172Z","2023-09-20T04:39:17.184Z",FALSE,"action",NA,NA,"Andre Lipcius remains in the game as the designated hitter.","Defensive Switch",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,686531,"/api/v1/people/686531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","602","69","atBat","Groundout","field_out","Kolten Wong grounds out softly, third baseman Tyler Nevin to first baseman Spencer Torkelson.",0,2,2,69,"bottom",9,"2023-09-20T04:39:43.549Z","2023-09-20T04:40:05.244Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,543939,"Kolten Wong","/api/v1/people/543939","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,668731,"/api/v1/people/668731",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",1,"2023-09-20T04:39:17.184Z","2023-09-20T04:39:45.460Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Kolten Wong replaces Miguel Rojas.","Offensive Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,543939,"/api/v1/people/543939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","69","atBat","Groundout","field_out","Kolten Wong grounds out softly, third baseman Tyler Nevin to first baseman Spencer Torkelson.",0,2,2,69,"bottom",9,"2023-09-20T04:39:43.549Z","2023-09-20T04:40:05.244Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,543939,"Kolten Wong","/api/v1/people/543939","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,500743,"/api/v1/people/500743",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",0,"2023-09-20T04:37:27.453Z","2023-09-20T04:37:36.826Z",TRUE,"pitch","5ade1527-3ee7-42a3-8298-02884fd985ba",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.59,1.68,NA,89.15,162.48,"popup","medium","3",159.13,162.63,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Pop Out","field_out","Tyler Nevin pops out to first baseman Freddie Freeman.",0,2,2,68,"top",9,"2023-09-20T04:37:08.713Z","2023-09-20T04:37:36.826Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",681911,"Alex Vesia","/api/v1/people/681911","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.6,6,0.9,0.4014,6.3212,30.9404,-11.0591,3.6168,11.2021,0.7307,2.826,-1.8619,-136.6244,-5.2543,0.9522,50.0005,5.5384,6.8162,27.6,2.4,24,2281,151,76.2,73,90,NA,NA,NA,TRUE,-11.8,19.3,-6.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",5,"2023-09-20T04:36:56.177Z","2023-09-20T04:37:03.086Z",TRUE,"pitch","08521309-a027-4825-8030-7c931be922a6",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.371,1.535,NA,67.95,162.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Andre Lipcius strikes out swinging.",0,2,2,67,"top",9,"2023-09-20T04:35:29.777Z","2023-09-20T04:37:03.086Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,686531,"Andre Lipcius","/api/v1/people/686531","R","Right",681911,"Alex Vesia","/api/v1/people/681911","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.8,12,0.9,0.4006,6.3135,30.7315,-10.7904,3.2392,11.3009,1.2869,2.8151,-0.3071,-136.8185,-5.3574,0.98,50.0012,5.5407,6.1287,26.4,2.4,24,2345,156,NA,NA,NA,NA,NA,NA,TRUE,-11.5,19.6,-5.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",4,"2023-09-20T04:36:29.250Z","2023-09-20T04:36:39.135Z",TRUE,"pitch","754f811b-f643-4dd6-978b-e42bae3e8396",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.371,1.535,NA,80.91,175.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Andre Lipcius strikes out swinging.",0,2,2,67,"top",9,"2023-09-20T04:35:29.777Z","2023-09-20T04:37:03.086Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,686531,"Andre Lipcius","/api/v1/people/686531","R","Right",681911,"Alex Vesia","/api/v1/people/681911","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.4,14,0.89,0.4034,6.3247,29.4147,-9.7045,2.5442,12.0285,0.9467,2.3433,-0.5799,-135.7274,-6.6861,0.8325,50.0004,5.5127,4.7507,22.8,2.4,24,2260,156,NA,NA,NA,NA,NA,NA,FALSE,-10.8,20.6,-4.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",3,"2023-09-20T04:36:08.921Z","2023-09-20T04:36:14.732Z",TRUE,"pitch","941e828a-70f1-4a3b-b6ed-af006919f0aa",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4712,1.6181,NA,55.4,111.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Andre Lipcius strikes out swinging.",0,2,2,67,"top",9,"2023-09-20T04:35:29.777Z","2023-09-20T04:37:03.086Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,686531,"Andre Lipcius","/api/v1/people/686531","R","Right",681911,"Alex Vesia","/api/v1/people/681911","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.4,12,0.9,0.401,6.2229,31.7364,-10.4005,2.2477,11.5375,1.6159,4.7041,0.9204,-136.883,-0.8327,0.9828,50.0053,5.7283,4.2426,22.8,2.4,24,2290,157,NA,NA,NA,NA,NA,NA,FALSE,-10.2,20.9,-4.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",2,"2023-09-20T04:35:49.367Z","2023-09-20T04:35:54.031Z",TRUE,"pitch","398684b9-034a-4a40-9f47-1c63cc7a62be",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4378,1.6514,NA,96.6,173.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Andre Lipcius strikes out swinging.",0,2,2,67,"top",9,"2023-09-20T04:35:29.777Z","2023-09-20T04:37:03.086Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,686531,"Andre Lipcius","/api/v1/people/686531","R","Right",681911,"Alex Vesia","/api/v1/people/681911","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.1,6,0.9,0.404,6.3674,29.9607,-9.084,3.1088,12.4094,0.5353,2.4203,-1.8156,-135.6255,-6.6583,0.8098,50.0048,5.5424,5.7861,27.6,2.4,24,2326,160,NA,NA,NA,NA,NA,NA,FALSE,-10.3,21.2,-5.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",1,"2023-09-20T04:35:32.133Z","2023-09-20T04:35:38.312Z",TRUE,"pitch","b7ba0599-7b6f-4962-860a-9c302d0edf25",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4378,1.5682,NA,89.25,140.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Andre Lipcius strikes out swinging.",0,2,2,67,"top",9,"2023-09-20T04:35:29.777Z","2023-09-20T04:37:03.086Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,686531,"Andre Lipcius","/api/v1/people/686531","R","Right",681911,"Alex Vesia","/api/v1/people/681911","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.6,12,0.9,0.4003,6.291,31.5145,-9.1496,2.6325,12.1521,0.728,3.6489,-1.3374,-137.0685,-3.5643,0.8814,50.0009,5.5954,4.9869,25.2,2.4,24,2296,158,NA,NA,NA,NA,NA,NA,FALSE,-9.5,21.4,-4.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",0,"2023-09-20T04:35:03.978Z","2023-09-20T04:35:32.133Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Andre Lipcius replaces Akil Baddoo.","Offensive Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,686531,"/api/v1/people/686531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","602","67","atBat","Strikeout","strikeout","Andre Lipcius strikes out swinging.",0,2,2,67,"top",9,"2023-09-20T04:35:29.777Z","2023-09-20T04:37:03.086Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,686531,"Andre Lipcius","/api/v1/people/686531","R","Right",681911,"Alex Vesia","/api/v1/people/681911","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,668731,"/api/v1/people/668731",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",4,"2023-09-20T04:34:42.229Z","2023-09-20T04:34:51.412Z",TRUE,"pitch","77b1e31f-f484-49bc-9525-fb8a56705018",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.22,1.55,NA,138.81,161.18,"fly_ball","medium","9",187.11,108.25,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Kerry Carpenter flies out to right fielder Jason Heyward.",0,2,2,66,"top",9,"2023-09-20T04:33:49.068Z","2023-09-20T04:34:51.412Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",681911,"Alex Vesia","/api/v1/people/681911","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,78.9,1,0.9,0.441,6.4468,21.4057,-29.5893,-2.5593,1.6489,-0.5722,2.8741,-2.8184,-123.5562,-1.2056,0.9099,50.0021,5.8235,-4.0119,8.4,7.2,24,2401,231,84.4,46,273,NA,NA,NA,TRUE,-34.6,3,5.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",3,"2023-09-20T04:34:17.554Z","2023-09-20T04:34:21.404Z",TRUE,"pitch","1ed0b5bf-dec9-4d4b-9aa4-7d95d3d7927a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.22,1.55,NA,89.72,138.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Kerry Carpenter flies out to right fielder Jason Heyward.",0,2,2,66,"top",9,"2023-09-20T04:33:49.068Z","2023-09-20T04:34:51.412Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",681911,"Alex Vesia","/api/v1/people/681911","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85,12,0.9,0.4037,6.367,30.5347,-11.7978,3.5638,10.9357,0.7157,3.708,-1.7217,-135.8353,-2.9728,0.8957,50.0049,5.6401,6.6417,26.4,3.6,24,2275,155,NA,NA,NA,NA,NA,NA,FALSE,-12.1,19.3,-6.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",2,"2023-09-20T04:33:51.415Z","2023-09-20T04:33:54.679Z",TRUE,"pitch","f9668d0b-574b-4d5e-9154-c6085cb5a6e1",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.22,1.55,NA,96.02,161.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Kerry Carpenter flies out to right fielder Jason Heyward.",0,2,2,66,"top",9,"2023-09-20T04:33:49.068Z","2023-09-20T04:34:51.412Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",681911,"Alex Vesia","/api/v1/people/681911","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.3,3,0.9,0.4031,6.3231,29.8318,-11.6751,4.0426,10.961,0.5505,2.8669,-2.2412,-135.8932,-5.0563,0.8608,50.0017,5.563,7.5588,28.8,3.6,24,2282,153,NA,NA,NA,NA,NA,NA,FALSE,-12.4,19,-6.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",0,"2023-09-20T04:32:50.988Z","2023-09-20T04:32:51.007Z",FALSE,"action",NA,NA,"Chris Taylor remains in the game as the designated hitter.","Defensive Switch",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,621035,"/api/v1/people/621035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","501","66","atBat","Flyout","field_out","Kerry Carpenter flies out to right fielder Jason Heyward.",0,2,2,66,"top",9,"2023-09-20T04:33:49.068Z","2023-09-20T04:34:51.412Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",681911,"Alex Vesia","/api/v1/people/681911","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,502110,"/api/v1/people/502110",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",1,"2023-09-20T04:32:51.007Z","2023-09-20T04:33:51.415Z",FALSE,"action",NA,NA,"Pitching Change: Alex Vesia replaces Brusdar Graterol.","Pitching Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,681911,"/api/v1/people/681911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"66","atBat","Flyout","field_out","Kerry Carpenter flies out to right fielder Jason Heyward.",0,2,2,66,"top",9,"2023-09-20T04:33:49.068Z","2023-09-20T04:34:51.412Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",681911,"Alex Vesia","/api/v1/people/681911","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
