"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
718179,"2023-05-14",2,"2023-05-14T19:37:34.440Z","2023-05-14T19:37:38.652Z",TRUE,"pitch","7af36f92-3ea3-4762-9d73-3c486f8846e1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.317,1.5614,NA,78.26,187.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Field Error","field_error","Rodolfo Castro reaches on a throwing error by third baseman Gunnar Henderson.",0,4,0,59,"top",8,"2023-05-14T19:37:32.143Z","2023-05-14T19:38:27.243Z",TRUE,FALSE,FALSE,FALSE,0,1,1,0,666801,"Rodolfo Castro","/api/v1/people/666801","R","Right",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.8,75.1,14,0.9,0.4614,5.455,24.6038,-44.262,-4.4182,-8.4831,1.0163,1.9087,0.2912,-119.07,0.4918,1.4653,50.0045,5.731,-6.293,8.4,13.2,24,2683,336,NA,NA,NA,NA,NA,NA,FALSE,-56,-14.9,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,666801,"Rodolfo Castro","/api/v1/people/666801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",0,"2023-05-14T19:35:25.849Z","2023-05-14T19:37:03.430Z",FALSE,"action",NA,NA,"Pitching Change: Cionel Perez replaces Mike Baumann.","Pitching Substitution",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,672335,"/api/v1/people/672335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"59","atBat","Field Error","field_error","Rodolfo Castro reaches on a throwing error by third baseman Gunnar Henderson.",0,4,0,59,"top",8,"2023-05-14T19:37:32.143Z","2023-05-14T19:38:27.243Z",TRUE,FALSE,FALSE,FALSE,0,1,1,0,666801,"Rodolfo Castro","/api/v1/people/666801","R","Right",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,666801,"Rodolfo Castro","/api/v1/people/666801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",1,"2023-05-14T19:37:03.430Z","2023-05-14T19:37:34.440Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Rodolfo Castro replaces Tucupita Marcano.","Offensive Substitution",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666801,"/api/v1/people/666801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","601","59","atBat","Field Error","field_error","Rodolfo Castro reaches on a throwing error by third baseman Gunnar Henderson.",0,4,0,59,"top",8,"2023-05-14T19:37:32.143Z","2023-05-14T19:38:27.243Z",TRUE,FALSE,FALSE,FALSE,0,1,1,0,666801,"Rodolfo Castro","/api/v1/people/666801","R","Right",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,672779,"/api/v1/people/672779",NA,NA,NA,NA,NA,FALSE,TRUE,666801,"Rodolfo Castro","/api/v1/people/666801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",4,"2023-05-14T19:38:05.650Z","2023-05-14T19:38:17.769Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,0,666801,"/api/v1/people/666801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"59","atBat","Field Error","field_error","Rodolfo Castro reaches on a throwing error by third baseman Gunnar Henderson.",0,4,0,59,"top",8,"2023-05-14T19:37:32.143Z","2023-05-14T19:38:27.243Z",TRUE,FALSE,FALSE,FALSE,0,1,1,0,666801,"Rodolfo Castro","/api/v1/people/666801","R","Right",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,666801,"Rodolfo Castro","/api/v1/people/666801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",0,"2023-05-14T19:34:18.168Z","2023-05-14T19:34:26.187Z",TRUE,"pitch","9cff9b65-2254-4f6a-8a28-9ec94045a25f",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.31,1.54,NA,96.83,186.14,"fly_ball","medium","9",176.56,105.47,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","James McCann flies out to right fielder Josh Palacios.",0,4,0,58,"bottom",7,"2023-05-14T19:34:05.782Z","2023-05-14T19:34:26.187Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,543510,"James McCann","/api/v1/people/543510","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,80.7,9,0.83,0.4304,6.5889,25.1032,-29.0645,0.7625,1.8939,0.5292,1.9497,5.7149,-127.0703,-4.4254,-1.8445,50.0041,6.013,1.2502,4.8,7.2,24,2508,115,87.4,42,266,NA,NA,NA,TRUE,-33.1,2.6,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666801,"Rodolfo Castro","/api/v1/people/666801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",6,"2023-05-14T19:33:46.048Z","2023-05-14T19:33:49.679Z",TRUE,"pitch","f125fc5b-a46e-4635-8cd2-aeb9f9be78dd",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.5978,1.772,NA,107.74,181.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kyle Stowers called out on strikes.",0,4,0,57,"bottom",7,"2023-05-14T19:31:38.847Z","2023-05-14T19:33:49.679Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669065,"Kyle Stowers","/api/v1/people/669065","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.8,8,0.93,0.3928,6.362,30.7518,-12.8572,-7.3146,9.8069,0.243,2.1199,8.3979,-139.323,-7.6087,-1.8573,50.0024,5.7325,-14.4071,40.8,3.6,24,2496,216,NA,NA,NA,NA,NA,NA,TRUE,-13.4,16.3,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",5,"2023-05-14T19:33:16.185Z","2023-05-14T19:33:22.686Z",TRUE,"pitch","73ad4878-b233-4504-bdae-498dd6b66a6a",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.59,1.75,NA,125.69,153.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kyle Stowers called out on strikes.",0,4,0,57,"bottom",7,"2023-05-14T19:31:38.847Z","2023-05-14T19:33:49.679Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669065,"Kyle Stowers","/api/v1/people/669065","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.9,2,0.91,0.3979,6.2859,27.8849,-23.0935,-8.5055,4.7239,-0.2281,3.1444,7.7842,-137.2045,-2.9351,-1.985,50.0049,5.7866,-16.3596,32.4,6,24,2359,216,NA,NA,NA,NA,NA,NA,FALSE,-22.4,8.2,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",4,"2023-05-14T19:32:56.469Z","2023-05-14T19:32:59.675Z",TRUE,"pitch","0433375a-a01f-4bf4-8b23-3dad3761d260",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,2,1,NA,NA,3.59,1.75,NA,128.85,164.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kyle Stowers called out on strikes.",0,4,0,57,"bottom",7,"2023-05-14T19:31:38.847Z","2023-05-14T19:33:49.679Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669065,"Kyle Stowers","/api/v1/people/669065","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.6,83.3,4,0.9,0.4171,6.3911,23.9565,-25.0533,1.5125,4.0678,-0.3109,2.7625,3.8345,-130.6373,-3.5503,-1.9864,50.006,5.9932,2.6511,7.2,6,24,2389,180,NA,NA,NA,NA,NA,NA,FALSE,-26.6,7,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",3,"2023-05-14T19:32:39.391Z","2023-05-14T19:32:42.391Z",TRUE,"pitch","0421d21a-7ee4-45bd-8eb3-4a55efebb3d1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.5721,1.7954,NA,165.96,135.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kyle Stowers called out on strikes.",0,4,0,57,"bottom",7,"2023-05-14T19:31:38.847Z","2023-05-14T19:33:49.679Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669065,"Kyle Stowers","/api/v1/people/669065","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,75.2,11,0.91,0.459,6.2014,22.9895,-30.3374,11.748,1.2755,-1.2846,3.8176,-1.2861,-119.3326,1.0705,-2.2649,50.0037,6.0963,16.942,28.8,9.6,24,2595,67,NA,NA,NA,NA,NA,NA,FALSE,-37.8,2.9,-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",1,"2023-05-14T19:32:03.546Z","2023-05-14T19:32:06.546Z",TRUE,"pitch","f20d03c8-45e5-41f5-a91e-14b8051a7c75",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.59,1.75,NA,115.3,164.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kyle Stowers called out on strikes.",0,4,0,57,"bottom",7,"2023-05-14T19:31:38.847Z","2023-05-14T19:33:49.679Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669065,"Kyle Stowers","/api/v1/people/669065","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.4,5,0.89,0.3996,6.2974,28.9323,-15.7293,-5.0205,8.633,0.0446,2.7627,7.1907,-136.8318,-5.4371,-1.9596,50.0009,5.8455,-9.5618,25.2,3.6,24,2322,211,NA,NA,NA,NA,NA,NA,FALSE,-16.1,14.8,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",0,"2023-05-14T19:31:46.686Z","2023-05-14T19:31:50.818Z",TRUE,"pitch","7a945feb-0104-47fc-a658-ea2b2f0365b5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5721,1.772,NA,147.55,136.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kyle Stowers called out on strikes.",0,4,0,57,"bottom",7,"2023-05-14T19:31:38.847Z","2023-05-14T19:33:49.679Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669065,"Kyle Stowers","/api/v1/people/669065","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.2,83.3,11,0.9,0.4152,6.2106,25.406,-23.2235,0.3116,5.0658,-0.8015,3.7933,3.1171,-131.4446,-1.4669,-2.0386,50.0015,6.0673,0.5496,2.4,4.8,24,2375,183,NA,NA,NA,NA,NA,NA,FALSE,-24.1,9.1,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",2,"2023-05-14T19:32:25.576Z","2023-05-14T19:32:39.391Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,1,669065,"/api/v1/people/669065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kyle Stowers called out on strikes.",0,4,0,57,"bottom",7,"2023-05-14T19:31:38.847Z","2023-05-14T19:33:49.679Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669065,"Kyle Stowers","/api/v1/people/669065","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",5,"2023-05-14T19:31:10.740Z","2023-05-14T19:31:18.570Z",TRUE,"pitch","2acbeba7-d6e7-4c68-8168-cb6ea71941bf",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.15,1.46,NA,135.8,202.1,"ground_ball","medium","7",87.66,108.46,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Austin Hays singles on a ground ball to left fielder Bryan Reynolds.",0,4,0,56,"bottom",7,"2023-05-14T19:29:45.763Z","2023-05-14T19:31:18.570Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,669720,"Austin Hays","/api/v1/people/669720","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,87.7,7,0.9,0.3959,6.4031,27.661,-17.9157,-10.6744,7.3368,-0.4932,1.3584,7.9784,-137.8217,-8.4301,-2.0237,50.0065,5.6435,-20.7524,44.4,6,24,2397,216,107.7,6,114,NA,NA,NA,FALSE,-18.4,11.9,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",4,"2023-05-14T19:30:56.058Z","2023-05-14T19:31:00.161Z",TRUE,"pitch","7040f56f-36d0-4d31-b742-b5e4de2a5ae5",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2,1.4678,NA,98.7,215.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Austin Hays singles on a ground ball to left fielder Bryan Reynolds.",0,4,0,56,"bottom",7,"2023-05-14T19:29:45.763Z","2023-05-14T19:31:18.570Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,669720,"Austin Hays","/api/v1/people/669720","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.9,83.9,14,0.9,0.4141,6.4214,27.417,-25.7825,1.5707,3.6064,0.48,0.8714,5.4681,-132.1261,-8.0331,-1.8182,50.0058,5.8381,2.784,8.4,6,24,2466,175,NA,NA,NA,NA,NA,NA,FALSE,-28.1,5,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",3,"2023-05-14T19:30:44.145Z","2023-05-14T19:30:48.458Z",TRUE,"pitch","7accd45f-0830-49d5-a4c8-d474c947e1ac",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.1298,1.4678,NA,78.01,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Austin Hays singles on a ground ball to left fielder Bryan Reynolds.",0,4,0,56,"bottom",7,"2023-05-14T19:29:45.763Z","2023-05-14T19:31:18.570Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,669720,"Austin Hays","/api/v1/people/669720","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,86.6,14,0.92,0.397,6.5452,32.7917,-18.779,-10.4531,6.9572,1.023,2.2881,11.255,-138.3384,-5.7764,-1.7532,50.0031,5.6751,-20.1258,40.8,6,24,2360,222,NA,NA,NA,NA,NA,NA,FALSE,-19,11.4,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718179,"2023-05-14",1,"2023-05-14T19:30:10.993Z","2023-05-14T19:30:15.820Z",TRUE,"pitch","f40ae7db-b8d8-499d-9285-7657051e09e9",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.15,1.46,NA,163.65,172.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Austin Hays singles on a ground ball to left fielder Bryan Reynolds.",0,4,0,56,"bottom",7,"2023-05-14T19:29:45.763Z","2023-05-14T19:31:18.570Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,669720,"Austin Hays","/api/v1/people/669720","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,87.1,11,0.89,0.398,6.3377,27.1405,-22.4492,-8.5844,5.0587,-1.2238,2.4572,5.3025,-137.0475,-4.8592,-2.0573,50.0043,5.7643,-16.5121,33.6,6,24,2422,222,NA,NA,NA,NA,NA,NA,FALSE,-22.1,8.4,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
