"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718307,"2023-05-05",1,"2023-05-06T00:55:56.792Z","2023-05-06T00:56:04.002Z",TRUE,"pitch","040e4473-b43e-427c-88cc-88877aacd54c",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.51,1.61,NA,115.88,190.22,"ground_ball","soft","1",126.6,179.27,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","George Springer grounds out softly, pitcher David Bednar to first baseman Carlos Santana.",0,4,0,66,"top",9,"2023-05-06T00:55:26.493Z","2023-05-06T00:56:04.002Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,543807,"George Springer","/api/v1/people/543807","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.7,71.8,8,0.88,0.4847,5.9549,21.0233,-35.7639,4.8225,-2.7783,0.0293,1.7984,3.3948,-113.1018,-1.0506,-2.1187,50.0029,5.8622,6.2336,10.8,12,24,2457,46,50.6,-40,4,NA,NA,NA,TRUE,-50.3,-5,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",0,"2023-05-06T00:55:42.913Z","2023-05-06T00:55:46.075Z",TRUE,"pitch","dfbfbb07-7f04-4e31-bde1-4c99a48467af",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5363,1.6103,NA,75.23,145.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","George Springer grounds out softly, pitcher David Bednar to first baseman Carlos Santana.",0,4,0,66,"top",9,"2023-05-06T00:55:26.493Z","2023-05-06T00:56:04.002Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,543807,"George Springer","/api/v1/people/543807","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.7,12,0.9,0.3913,6.4434,33.3325,-12.633,-6.1664,9.857,1.0957,3.4376,10.3023,-140.2776,-4.3646,-1.8323,50.0015,5.8445,-12.2241,36,3.6,24,2460,210,NA,NA,NA,NA,NA,NA,FALSE,-12.5,17,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",7,"2023-05-06T00:55:14.477Z","2023-05-06T00:55:19.127Z",TRUE,"pitch","b875960f-719c-40df-9778-613b35946c01",8,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.34,1.62,NA,83.08,157.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Santiago Espinal strikes out swinging.",0,4,0,65,"top",9,"2023-05-06T00:53:05.758Z","2023-05-06T00:55:19.127Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88,12,0.92,0.3897,6.6033,34.1335,-10.0365,-5.2133,11.0849,0.8899,3.0018,9.2884,-140.922,-6.2503,-1.7822,50.0047,5.9074,-10.4142,34.8,2.4,24,2475,210,NA,NA,NA,NA,NA,NA,TRUE,-10.6,18.8,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",6,"2023-05-06T00:54:53.335Z","2023-05-06T00:54:56.555Z",TRUE,"pitch","51e5c248-f364-4c23-b5de-e3b763246f04",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.34,1.62,NA,112.19,166.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Santiago Espinal strikes out swinging.",0,4,0,65,"top",9,"2023-05-06T00:53:05.758Z","2023-05-06T00:55:19.127Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.3,5,0.9,0.3937,6.4856,32.2774,-10.9328,-4.9111,10.8442,0.1261,2.6871,7.0407,-139.3076,-6.6494,-1.7999,50.0024,5.833,-9.6199,32.4,3.6,24,2406,217,NA,NA,NA,NA,NA,NA,FALSE,-11.5,18.4,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",5,"2023-05-06T00:54:36.009Z","2023-05-06T00:54:39.009Z",TRUE,"pitch","c1a1cac7-5880-4902-9424-a333f7d32738",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3405,1.6203,NA,82.15,121.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Santiago Espinal strikes out swinging.",0,4,0,65,"top",9,"2023-05-06T00:53:05.758Z","2023-05-06T00:55:19.127Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,87.9,12,0.91,0.3902,6.486,33.505,-12.6375,-5.0528,9.8011,0.9142,4.3557,9.4991,-140.6729,-2.376,-1.8581,50.0046,6.0362,-10.0749,31.2,3.6,24,2437,209,NA,NA,NA,NA,NA,NA,FALSE,-12,17.4,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",4,"2023-05-06T00:54:15.525Z","2023-05-06T00:54:19.176Z",TRUE,"pitch","f4f62dcd-9e8a-426d-8725-f6769f2d7b2a",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.34,1.62,NA,119.18,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Santiago Espinal strikes out swinging.",0,4,0,65,"top",9,"2023-05-06T00:53:05.758Z","2023-05-06T00:55:19.127Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.7,71.6,8,0.89,0.4851,5.8753,21.7343,-38.1496,3.4846,-4.64,-0.0571,1.8437,3.6122,-113.1586,-0.5165,-2.13,50.0008,5.9155,4.4916,7.2,12,24,2479,49,NA,NA,NA,NA,NA,NA,FALSE,-53.6,-8.2,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",3,"2023-05-06T00:54:00.517Z","2023-05-06T00:54:04.288Z",TRUE,"pitch","a6374de1-e7ba-46b4-be78-530040d7de79",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.2377,1.6203,NA,120.68,159.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Santiago Espinal strikes out swinging.",0,4,0,65,"top",9,"2023-05-06T00:53:05.758Z","2023-05-06T00:55:19.127Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.2,70.9,2,0.89,0.4884,5.9083,21.5311,-37.7274,4.0086,-4.3612,-0.0965,2.9192,3.2829,-112.4026,1.7262,-2.1001,50.0048,5.9894,5.0989,8.4,12,24,2371,54,NA,NA,NA,NA,NA,NA,FALSE,-53.2,-7.1,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",2,"2023-05-06T00:53:41.475Z","2023-05-06T00:53:44.475Z",TRUE,"pitch","da6162c0-c041-4231-89ea-d450cea40eaa",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.34,1.62,NA,121.33,134.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Santiago Espinal strikes out swinging.",0,4,0,65,"top",9,"2023-05-06T00:53:05.758Z","2023-05-06T00:55:19.127Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,86.9,11,0.93,0.3929,6.5096,35.4276,-8.7822,-5.0247,11.9226,-0.1135,3.8617,6.8427,-140.0829,-4.1979,-1.9497,50.0001,5.9681,-9.8568,39.6,2.4,24,2487,210,NA,NA,NA,NA,NA,NA,FALSE,-9.1,20.8,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",1,"2023-05-06T00:53:26.432Z","2023-05-06T00:53:29.992Z",TRUE,"pitch","109719e7-a080-4445-b2c1-2ea24caa59b4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2377,1.6203,NA,90.88,199.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Santiago Espinal strikes out swinging.",0,4,0,65,"top",9,"2023-05-06T00:53:05.758Z","2023-05-06T00:55:19.127Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.6,70.4,14,0.9,0.4936,5.9475,22.2472,-37.671,5.6787,-4.4162,0.6853,1.437,4.3011,-111.4781,-1.2222,-2.0153,50.005,5.9224,7.063,12,13.2,24,2497,48,NA,NA,NA,NA,NA,NA,FALSE,-55,-8,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",0,"2023-05-06T00:53:12.946Z","2023-05-06T00:53:15.946Z",TRUE,"pitch","58d090c5-6b75-458e-89a3-6446d145fc91",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2634,1.6203,NA,87.29,130.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Santiago Espinal strikes out swinging.",0,4,0,65,"top",9,"2023-05-06T00:53:05.758Z","2023-05-06T00:55:19.127Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,86.6,12,0.92,0.394,6.4641,35.7565,-9.4473,-4.7263,11.6527,0.7794,4.0281,8.6425,-139.7789,-3.9243,-1.759,50.001,6.0868,-9.2177,33.6,2.4,24,2572,210,NA,NA,NA,NA,NA,NA,FALSE,-9.7,20.3,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",7,"2023-05-06T00:52:45.077Z","2023-05-06T00:52:49.546Z",TRUE,"pitch","60b2d59c-5f3d-4389-8047-816bdda7ba61",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.26,1.53,NA,99.44,155.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Danny Jansen strikes out swinging.",0,4,0,64,"top",9,"2023-05-06T00:51:56.108Z","2023-05-06T00:52:49.546Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,643376,"Danny Jansen","/api/v1/people/643376","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,86.6,3,0.91,0.3953,6.5973,34.3221,-10.2459,-6.1395,11.3069,0.4608,3.0845,8.8172,-139.1142,-5.6702,-1.9679,50.0003,5.8436,-11.9046,39.6,3.6,24,2396,212,NA,NA,NA,NA,NA,NA,TRUE,-10.9,19.3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",6,"2023-05-06T00:52:27.303Z","2023-05-06T00:52:30.426Z",TRUE,"pitch","c3a5868e-476a-430c-ab66-5264f464823d",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.26,1.53,NA,119.09,131.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Danny Jansen strikes out swinging.",0,4,0,64,"top",9,"2023-05-06T00:51:56.108Z","2023-05-06T00:52:49.546Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,643376,"Danny Jansen","/api/v1/people/643376","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,86.8,11,0.92,0.3934,6.4331,35.4886,-10.8735,-4.9857,10.8845,-0.0548,3.9856,6.8734,-139.9447,-3.6049,-1.9103,50.0053,6.018,-9.7597,34.8,2.4,24,2501,209,NA,NA,NA,NA,NA,NA,FALSE,-10.9,19,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",5,"2023-05-06T00:52:11.478Z","2023-05-06T00:52:14.901Z",TRUE,"pitch","f184c713-71e7-4058-be21-7702e9c669a6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1063,1.5303,NA,57.8,222.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Danny Jansen strikes out swinging.",0,4,0,64,"top",9,"2023-05-06T00:51:56.108Z","2023-05-06T00:52:49.546Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,643376,"Danny Jansen","/api/v1/people/643376","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.8,71.1,14,0.9,0.4921,6.0694,21.377,-39.718,3.6078,-6.0245,1.553,0.5927,6.7117,-111.5909,-2.5108,-1.9705,50.002,5.851,4.518,8.4,13.2,24,2433,45,NA,NA,NA,NA,NA,NA,FALSE,-58,-11.3,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",4,"2023-05-06T00:51:58.311Z","2023-05-06T00:52:01.992Z",TRUE,"pitch","eb7c5a81-83fc-40a0-afc1-e77525c6ac76",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0806,1.5303,NA,99.6,172.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Danny Jansen strikes out swinging.",0,4,0,64,"top",9,"2023-05-06T00:51:56.108Z","2023-05-06T00:52:49.546Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,643376,"Danny Jansen","/api/v1/people/643376","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.7,69.6,6,0.9,0.4986,5.8599,20.8531,-39.3264,3.6411,-5.8588,0.4565,2.4629,4.2066,-110.149,1.1819,-1.9563,50.0043,6.1004,4.4426,7.2,13.2,24,2351,48,NA,NA,NA,NA,NA,NA,FALSE,-58,-10,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",0,"2023-05-06T00:51:38.538Z","2023-05-06T00:51:38.614Z",FALSE,"action",NA,NA,"Defensive Substitution: Jason Delay replaces second baseman Ji Hwan Bae, batting 1st, playing catcher.","Defensive Sub",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641511,"/api/v1/people/641511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"2","Catcher","Catcher","C","101","64","atBat","Strikeout","strikeout","Danny Jansen strikes out swinging.",0,4,0,64,"top",9,"2023-05-06T00:51:56.108Z","2023-05-06T00:52:49.546Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,643376,"Danny Jansen","/api/v1/people/643376","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,678225,"/api/v1/people/678225",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",1,"2023-05-06T00:51:38.614Z","2023-05-06T00:51:38.620Z",FALSE,"action",NA,NA,"Defensive switch from third base to second base for Rodolfo Castro.","Defensive Switch",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666801,"/api/v1/people/666801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","600","64","atBat","Strikeout","strikeout","Danny Jansen strikes out swinging.",0,4,0,64,"top",9,"2023-05-06T00:51:56.108Z","2023-05-06T00:52:49.546Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,643376,"Danny Jansen","/api/v1/people/643376","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
