"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718769,"2023-03-31",7,"2023-03-31T04:40:47.019Z","2023-03-31T04:40:51.735Z",TRUE,"pitch","e8190e59-7d07-4f6c-8601-a01a16566636",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,1,NA,NA,3.57,1.7,NA,137.53,144.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Brandon Drury pops out to first baseman Ryan Noda.",0,1,2,66,"top",9,"2023-03-31T04:38:39.089Z","2023-03-31T04:41:32.675Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.9,81.4,1,2,0.4205,5.5514,30.3678,-12.7741,-3.5877,11.3207,-0.5385,3.4893,1.3799,-130.7896,-4.7906,-0.61,50.0047,6.32,-6.1488,22.8,3.6,24,2165,202,NA,NA,NA,NA,NA,NA,FALSE,-14.6,19.6,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",6,"2023-03-31T04:40:24.474Z","2023-03-31T04:40:29.130Z",TRUE,"pitch","19b9afe2-842f-4663-85a9-fb116580dab9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.8499,1.7188,NA,66.73,204.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Brandon Drury pops out to first baseman Ryan Noda.",0,1,2,66,"top",9,"2023-03-31T04:38:39.089Z","2023-03-31T04:41:32.675Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.5,74.6,14,2,0.467,5.5868,21.343,-29.1922,-0.0928,2.1377,1.3187,1.2765,4.3383,-117.1245,-5.3409,-0.5425,50.0032,6.3042,-0.1302,1.2,8.4,24,2203,190,NA,NA,NA,NA,NA,NA,FALSE,-39.2,2.9,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",4,"2023-03-31T04:39:45.368Z","2023-03-31T04:39:49.887Z",TRUE,"pitch","56a21b4c-b6f5-423b-a32f-617497a0e6d0",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.7647,1.7753,NA,94.88,162.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Brandon Drury pops out to first baseman Ryan Noda.",0,1,2,66,"top",9,"2023-03-31T04:38:39.089Z","2023-03-31T04:41:32.675Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.2,72.7,6,2,0.4755,5.5171,22.2716,-30.9891,-0.825,0.8822,0.5804,2.8367,3.0873,-115.3656,-1.3572,-0.6703,50.0018,6.4306,-1.1075,1.2,9.6,24,2166,22,NA,NA,NA,NA,NA,NA,FALSE,-42.1,1.6,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",2,"2023-03-31T04:39:01.197Z","2023-03-31T04:39:05.735Z",TRUE,"pitch","b6fa4f1f-ca5a-4aba-9425-b9bb5516a408",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.6794,1.7188,NA,143.08,137.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Brandon Drury pops out to first baseman Ryan Noda.",0,1,2,66,"top",9,"2023-03-31T04:38:39.089Z","2023-03-31T04:41:32.675Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.6,73.2,1,2,0.4722,5.5537,21.6733,-30.158,0.6351,1.4791,-0.6842,3.7471,-0.0527,-115.9877,0.1675,-0.7436,50.0028,6.5495,0.8653,1.2,8.4,24,2229,97,NA,NA,NA,NA,NA,NA,FALSE,-40.1,3,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",1,"2023-03-31T04:38:41.435Z","2023-03-31T04:38:46.311Z",TRUE,"pitch","4c4848e7-7458-4b4c-b14f-d7171e7dd494",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.7647,1.7188,NA,156.36,167.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Brandon Drury pops out to first baseman Ryan Noda.",0,1,2,66,"top",9,"2023-03-31T04:38:39.089Z","2023-03-31T04:41:32.675Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.5,82.4,13,2,0.417,5.71,29.8592,-12.908,-3.3337,11.0449,-1.0325,2.6506,0.0389,-131.7123,-6.8113,-0.615,50.002,6.2383,-5.8145,21.6,3.6,24,2085,204,NA,NA,NA,NA,NA,NA,FALSE,-15,18.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",0,"2023-03-31T04:38:24.872Z","2023-03-31T04:38:41.435Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Brett Phillips replaces Luis Rengifo.","Offensive Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,621433,"/api/v1/people/621433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","601","66","atBat","Pop Out","field_out","Brandon Drury pops out to first baseman Ryan Noda.",0,1,2,66,"top",9,"2023-03-31T04:38:39.089Z","2023-03-31T04:41:32.675Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,650859,"/api/v1/people/650859",1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",3,"2023-03-31T04:39:09.199Z","2023-03-31T04:39:45.368Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Brandon Drury pops out to first baseman Ryan Noda.",0,1,2,66,"top",9,"2023-03-31T04:38:39.089Z","2023-03-31T04:41:32.675Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",5,"2023-03-31T04:40:02.928Z","2023-03-31T04:40:07.510Z",FALSE,"pickoff","074a3b60-c6d4-4b84-ae77-c08044fcbd3b",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Brandon Drury pops out to first baseman Ryan Noda.",0,1,2,66,"top",9,"2023-03-31T04:38:39.089Z","2023-03-31T04:41:32.675Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",8,"2023-03-31T04:41:05.127Z","2023-03-31T04:41:23.485Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,592273,"/api/v1/people/592273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Brandon Drury pops out to first baseman Ryan Noda.",0,1,2,66,"top",9,"2023-03-31T04:38:39.089Z","2023-03-31T04:41:32.675Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",9,"2023-03-31T04:37:53.606Z","2023-03-31T04:38:01.193Z",TRUE,"pitch","7efff81a-9c3d-4980-9457-779ba7a8ce34",10,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.0836,1.352,NA,129.92,135.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Luis Rengifo walks.",0,1,2,65,"top",9,"2023-03-31T04:34:41.434Z","2023-03-31T04:38:01.193Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.2,73.7,11,2,0.4688,5.416,21.831,-29.9513,1.9781,1.6079,-0.339,3.8124,0.2001,-116.7925,0.0453,-0.6828,50.0036,6.6078,2.7347,4.8,8.4,24,2273,105,NA,NA,NA,NA,NA,NA,FALSE,-39.2,3.2,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,NA,NA,NA
718769,"2023-03-31",8,"2023-03-31T04:37:36.511Z","2023-03-31T04:37:41.491Z",TRUE,"pitch","3a7c496a-5bf5-4f6b-962e-c58e5b782478",9,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.1602,1.4648,NA,62.52,189.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Luis Rengifo walks.",0,1,2,65,"top",9,"2023-03-31T04:34:41.434Z","2023-03-31T04:38:01.193Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.3,76.1,14,2,0.457,5.661,22.794,-30.6338,-0.3643,1.0528,1.4294,1.8293,3.9718,-119.7833,-4.2382,-0.2017,50.0003,6.3558,-0.5311,0,8.4,24,2271,13,NA,NA,NA,NA,NA,NA,FALSE,-39.1,1.2,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",7,"2023-03-31T04:37:19.044Z","2023-03-31T04:37:23.902Z",TRUE,"pitch","4c8595e9-7279-4d72-b339-f3b37516ea93",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1602,1.4648,NA,85.03,207.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Luis Rengifo walks.",0,1,2,65,"top",9,"2023-03-31T04:34:41.434Z","2023-03-31T04:38:01.193Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84,14,2,0.4115,5.706,28.5565,-12.6791,-4.8177,10.866,0.8388,1.1594,4.4371,-133.0916,-10.4903,-0.224,50.0006,6.07,-8.642,27.6,3.6,24,2052,202,NA,NA,NA,NA,NA,NA,FALSE,-15.1,17.6,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",6,"2023-03-31T04:36:58.596Z","2023-03-31T04:37:03.470Z",TRUE,"pitch","cb886f57-3396-49d2-9312-7d5783871550",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.16,1.48,NA,110.41,150.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Luis Rengifo walks.",0,1,2,65,"top",9,"2023-03-31T04:34:41.434Z","2023-03-31T04:38:01.193Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,83.3,12,2,0.4127,5.7605,29.0685,-12.5674,-3.1526,10.9967,0.1729,3.286,2.3543,-132.832,-5.5995,-0.3163,50.0016,6.3388,-5.6202,20.4,3.6,24,2165,199,NA,NA,NA,NA,NA,NA,FALSE,-14,18.8,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",5,"2023-03-31T04:36:37.535Z","2023-03-31T04:36:41.742Z",TRUE,"pitch","eb0c8e04-c6fc-40fa-af9c-aaa5b2b09093",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.16,1.48,NA,105.93,188.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Luis Rengifo walks.",0,1,2,65,"top",9,"2023-03-31T04:34:41.434Z","2023-03-31T04:38:01.193Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.2,73.4,9,2,0.4681,5.4198,27.1199,-30.4741,-1.3973,1.2346,0.2903,1.8673,2.0219,-118.0273,-3.9511,-0.4048,50.0052,6.4385,-1.928,2.4,9.6,24,2287,23,NA,NA,NA,NA,NA,NA,FALSE,-40.9,1.3,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",4,"2023-03-31T04:36:12.170Z","2023-03-31T04:36:20.353Z",TRUE,"pitch","dfa6fbdc-bfac-4fe0-bdae-9247cbe6dd4f",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.16,1.48,NA,82.54,186.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Luis Rengifo walks.",0,1,2,65,"top",9,"2023-03-31T04:34:41.434Z","2023-03-31T04:38:01.193Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.6,74.9,14,2,0.4624,5.3228,24.0682,-32.6641,0.1288,-0.344,0.9041,1.9268,2.9311,-118.7439,-3.4683,-0.3663,50.004,6.3977,0.1825,1.2,9.6,24,2377,44,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-1.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",3,"2023-03-31T04:35:49.996Z","2023-03-31T04:35:54.902Z",TRUE,"pitch","edb7fbae-45e1-4e6a-9161-1caa3f79d807",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.16,1.48,NA,133.83,163.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Luis Rengifo walks.",0,1,2,65,"top",9,"2023-03-31T04:34:41.434Z","2023-03-31T04:38:01.193Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,83.9,1,2,0.4104,5.5537,29.1481,-13.6996,-2.5546,10.244,-0.4415,2.8057,1.1478,-133.5472,-6.4429,-0.5453,50.0056,6.2377,-4.6083,15.6,3.6,24,2027,206,NA,NA,NA,NA,NA,NA,FALSE,-15.1,17.4,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",2,"2023-03-31T04:35:32.799Z","2023-03-31T04:35:37.166Z",TRUE,"pitch","ece815e4-752e-4aee-9bf3-cafefdfa48ae",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.1602,1.4366,NA,108.61,155.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Luis Rengifo walks.",0,1,2,65,"top",9,"2023-03-31T04:34:41.434Z","2023-03-31T04:38:01.193Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",666204,"Dany Jiménez","/api/v1/people/666204","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.2,73.6,2,2,0.4695,5.3607,22.8341,-32.7764,0.8731,-0.4394,0.2201,3.0666,1.5671,-116.8325,-0.896,-0.5738,50.0013,6.5464,1.2019,2.4,9.6,24,2400,70,NA,NA,NA,NA,NA,NA,FALSE,-43.3,-0.7,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
