"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716909,"2023-08-19",4,"2023-08-19T20:41:32.707Z","2023-08-19T20:41:36.022Z",TRUE,"pitch","6eda4192-6757-4833-b156-d8b6ce043c75",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3899,1.6359,NA,64.07,114.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Will Smith strikes out swinging.",0,1,0,47,"bottom",7,"2023-08-19T20:40:48.699Z","2023-08-19T20:41:54.840Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669257,"Will Smith","/api/v1/people/669257","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.1,12,0.91,0.3901,6.5108,31.6516,-14.747,3.3394,8.7235,1.3885,4.6208,-4.9418,-140.4016,-0.9817,2.7371,50.0002,5.9342,6.6698,20.4,3.6,24,2303,150,NA,NA,NA,NA,NA,NA,FALSE,-13.6,15.8,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",2,"2023-08-19T20:41:08.144Z","2023-08-19T20:41:11.985Z",TRUE,"pitch","962b58a1-57c6-4fae-aad4-183aab90ed77",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.39,1.6,NA,136.06,135.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Will Smith strikes out swinging.",0,1,0,47,"bottom",7,"2023-08-19T20:40:48.699Z","2023-08-19T20:41:54.840Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669257,"Will Smith","/api/v1/people/669257","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.3,11,0.91,0.3958,6.8184,28.6216,-14.1312,2.388,9.2847,-0.5,3.8357,-8.7037,-138.0176,-3.1968,2.3741,50.0019,5.9513,4.6408,10.8,3.6,24,2334,153,NA,NA,NA,NA,NA,NA,FALSE,-13.8,16.4,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",1,"2023-08-19T20:40:50.933Z","2023-08-19T20:40:55.727Z",TRUE,"pitch","387afb90-888b-4882-aca4-8098c7f04f9a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.39,1.6,NA,124.56,167.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Will Smith strikes out swinging.",0,1,0,47,"bottom",7,"2023-08-19T20:40:48.699Z","2023-08-19T20:41:54.840Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669257,"Will Smith","/api/v1/people/669257","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,88.3,5,0.9,0.3931,6.6616,26.5963,-15.5047,3.6681,8.4456,-0.1984,2.6415,-9.1725,-138.5536,-5.9778,2.6564,50.0005,5.8367,7.2386,18,3.6,24,2195,141,NA,NA,NA,NA,NA,NA,FALSE,-15.4,14.4,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",0,"2023-08-19T20:39:30.642Z","2023-08-19T20:40:50.933Z",FALSE,"action",NA,NA,"Pitching Change: Andrew Nardi replaces Eury Perez.","Pitching Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,677053,"/api/v1/people/677053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"47","atBat","Strikeout","strikeout","Will Smith strikes out swinging.",0,1,0,47,"bottom",7,"2023-08-19T20:40:48.699Z","2023-08-19T20:41:54.840Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669257,"Will Smith","/api/v1/people/669257","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",3,"2023-08-19T20:41:17.934Z","2023-08-19T20:41:32.707Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,669257,"/api/v1/people/669257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Will Smith strikes out swinging.",0,1,0,47,"bottom",7,"2023-08-19T20:40:48.699Z","2023-08-19T20:41:54.840Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669257,"Will Smith","/api/v1/people/669257","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",2,"2023-08-19T20:38:02.826Z","2023-08-19T20:38:08.213Z",TRUE,"pitch","5d97de9c-265d-4348-9751-df0f1fe6f488",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,2,NA,NA,3.3412,1.6359,NA,91.45,189.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Joey Wendle called out on strikes.",0,1,0,46,"top",7,"2023-08-19T20:37:16.759Z","2023-08-19T20:38:08.213Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,621563,"Joey Wendle","/api/v1/people/621563","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",72,67,9,2,0.5205,6.731,16.1358,-29.0465,-8.1483,2.7778,0.6702,1.8221,-3.2838,-104.8529,0.5553,3.3104,50.0004,4.9174,-9.1575,18,10.8,24,2138,266,NA,NA,NA,NA,NA,NA,TRUE,-46.8,5.5,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",1,"2023-08-19T20:37:43.510Z","2023-08-19T20:37:48.660Z",TRUE,"pitch","f87b3ecd-11d6-49d4-ba44-0643a7c1c99e",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.28,1.58,NA,164.23,197.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Joey Wendle called out on strikes.",0,1,0,46,"top",7,"2023-08-19T20:37:16.759Z","2023-08-19T20:38:08.213Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,621563,"Joey Wendle","/api/v1/people/621563","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",72.6,67.4,13,2,0.5179,6.1076,17.3905,-28.6732,-6.3257,3.0846,-1.2391,1.5345,-7.5312,-105.6124,-0.022,3.1898,50.0009,4.8331,-7.1687,15.6,10.8,24,2132,264,NA,NA,NA,NA,NA,NA,FALSE,-45.8,5.9,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",0,"2023-08-19T20:37:26.772Z","2023-08-19T20:37:30.372Z",TRUE,"pitch","a1c911dd-ee10-4985-a97f-b7ab1fbef3d2",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.28,1.58,NA,163.87,190.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Joey Wendle called out on strikes.",0,1,0,46,"top",7,"2023-08-19T20:37:16.759Z","2023-08-19T20:38:08.213Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,621563,"Joey Wendle","/api/v1/people/621563","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",72.5,67.1,13,2,0.5193,6.2231,17.5144,-27.8098,-6.5264,3.8673,-1.2297,1.7899,-7.0881,-105.3782,-0.0685,3.0221,50.0006,5.0293,-7.3543,16.8,10.8,24,2079,266,NA,NA,NA,NA,NA,NA,FALSE,-44.8,7.3,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",3,"2023-08-19T20:36:51.431Z","2023-08-19T20:36:59.634Z",TRUE,"pitch","a1ec3ba1-4cc7-4105-bd3d-8da08900f0e6",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.23,1.48,NA,149.4,154.82,"fly_ball","medium","7",53.11,75.51,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Jacob Stallings flies out to left fielder Chris Taylor.",0,1,0,45,"top",7,"2023-08-19T20:35:45.075Z","2023-08-19T20:36:59.634Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.4,81.3,11,2,0.4256,6.316,25.0362,-23.7058,7.2315,5.0428,-0.85,3.1096,-10.8329,-128.3907,-1.7936,2.4725,50.0056,5.6509,12.1515,22.8,6,24,1832,120,91.5,27,355,NA,NA,NA,TRUE,-26,9,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",2,"2023-08-19T20:36:33.030Z","2023-08-19T20:36:37.724Z",TRUE,"pitch","68cb1d45-1efe-4c1a-bfc6-5123bddb84aa",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2299,1.5068,NA,70.53,187.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Jacob Stallings flies out to left fielder Chris Taylor.",0,1,0,45,"top",7,"2023-08-19T20:35:45.075Z","2023-08-19T20:36:59.634Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.3,73.3,14,2,0.4731,6.4206,20.0811,-26.3052,8.1024,4.3164,1.2191,1.9038,-6.2339,-115.4649,-2.0257,2.892,50.0039,5.3065,11.0185,20.4,8.4,24,2019,95,NA,NA,NA,NA,NA,NA,FALSE,-35.6,7.6,-13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",1,"2023-08-19T20:36:13.000Z","2023-08-19T20:36:16.012Z",TRUE,"pitch","303c5e98-5978-41b0-a813-2add061828b6",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.23,1.48,NA,135.54,170.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Jacob Stallings flies out to left fielder Chris Taylor.",0,1,0,45,"top",7,"2023-08-19T20:35:45.075Z","2023-08-19T20:36:59.634Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88,80.6,4,2,0.4285,6.2574,25.9357,-21.5853,7.1326,6.3937,-0.4864,2.5118,-9.8818,-127.7624,-3.661,2.5019,50.0011,5.6565,11.8094,24,6,24,1840,122,NA,NA,NA,NA,NA,NA,FALSE,-24.5,10.9,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",0,"2023-08-19T20:35:56.292Z","2023-08-19T20:36:00.616Z",TRUE,"pitch","c33f1b85-c8cf-4183-bf08-57e68c9a1ffe",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4336,1.6359,NA,121.36,140.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Jacob Stallings flies out to left fielder Chris Taylor.",0,1,0,45,"top",7,"2023-08-19T20:35:45.075Z","2023-08-19T20:36:59.634Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.1,79.7,11,2,0.4324,6.3644,25.2154,-22.5776,7.5646,5.9007,-0.1145,3.6545,-9.1452,-126.5523,-0.7814,2.559,50.0011,5.7716,12.3,25.2,6,24,1755,121,NA,NA,NA,NA,NA,NA,FALSE,-25.3,10.8,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",6,"2023-08-19T20:35:21.086Z","2023-08-19T20:35:31.828Z",TRUE,"pitch","f582cb28-d0f3-48d6-9b75-4b9525e0dce8",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.48,1.68,NA,97.89,150.51,"fly_ball","medium","8",122.6,50.96,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Jesus Sanchez flies out to center fielder James Outman.",0,1,0,44,"top",7,"2023-08-19T20:34:03.221Z","2023-08-19T20:35:31.828Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",72.9,67.6,3,2,0.5136,6.7491,16.409,-26.0286,-5.577,5.3199,0.5014,3.2691,-4.4277,-106.2137,2.4598,3.3295,50.0005,5.0354,-6.437,15.6,9.6,24,2169,266,98.1,33,368,NA,NA,NA,TRUE,-40.3,10.6,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",5,"2023-08-19T20:35:03.273Z","2023-08-19T20:35:06.579Z",TRUE,"pitch","df221cb4-89b6-40bb-afdf-dc4e18c891dc",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.5633,1.6913,NA,78.25,209.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Jesus Sanchez flies out to center fielder James Outman.",0,1,0,44,"top",7,"2023-08-19T20:34:03.221Z","2023-08-19T20:35:31.828Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",70.6,65.5,14,2,0.5322,6.146,16.6447,-30.2459,-8.0319,1.7952,1.0165,1.0702,-2.619,-102.8206,-0.4497,3.3493,50.0017,4.9539,-8.6209,16.8,12,24,2178,265,NA,NA,NA,NA,NA,NA,FALSE,-51.2,3.5,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",4,"2023-08-19T20:34:46.778Z","2023-08-19T20:34:50.618Z",TRUE,"pitch","4670cf66-4007-41d9-b289-89d4c2abadd4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4799,1.7097,NA,189.28,202.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Jesus Sanchez flies out to center fielder James Outman.",0,1,0,44,"top",7,"2023-08-19T20:34:03.221Z","2023-08-19T20:35:31.828Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",71.6,66,13,2,0.5279,6.7722,18.3883,-30.2874,-5.8769,1.7299,-1.8962,1.3577,-8.5329,-103.9808,0.1465,3.0334,50.0016,4.8974,-6.3951,14.4,12,24,2179,271,NA,NA,NA,NA,NA,NA,FALSE,-50.3,3.6,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",2,"2023-08-19T20:34:19.576Z","2023-08-19T20:34:23.865Z",TRUE,"pitch","e36d6006-7c97-47d6-971d-ac661c8766d6",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.48,1.68,NA,159.4,191.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Jesus Sanchez flies out to center fielder James Outman.",0,1,0,44,"top",7,"2023-08-19T20:34:03.221Z","2023-08-19T20:35:31.828Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",71.9,66.2,13,2,0.5258,6.1252,18.6913,-31.2817,-7.1749,0.8087,-1.1124,1.7524,-6.6924,-104.443,0.6638,3.0732,50,5.129,-7.8715,15.6,12,24,2170,269,NA,NA,NA,NA,NA,NA,FALSE,-51.4,2,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",1,"2023-08-19T20:34:05.315Z","2023-08-19T20:34:09.518Z",TRUE,"pitch","67a2375b-69d2-4031-9187-cb91fae2c48c",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.48,1.68,NA,177.42,174.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Jesus Sanchez flies out to center fielder James Outman.",0,1,0,44,"top",7,"2023-08-19T20:34:03.221Z","2023-08-19T20:35:31.828Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",71.3,65.9,13,2,0.5285,6.1255,17.3844,-28.1904,-6.1195,3.6577,-1.585,2.3635,-7.6835,-103.6612,1.1363,2.9648,50.0005,5.1746,-6.655,15.6,10.8,24,2115,274,NA,NA,NA,NA,NA,NA,FALSE,-46.6,7.3,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
