"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746575,"2024-04-07",5,"2024-04-07T03:06:56.973Z","2024-04-07T03:07:00.654Z",TRUE,"pitch","07a6babd-9b49-4a67-ac17-ecea777d2313",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.23,1.56,NA,147.74,192.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Lineout","field_out","Isaac Paredes lines out to right fielder Jake Cave.",0,8,6,76,"top",9,"2024-04-07T03:05:00.498Z","2024-04-07T03:07:23.542Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,78.3,7,0.9,0.4466,6.419,18.3126,-30.7485,4.4485,0.9345,-0.8065,1.7006,3.787,-121.4995,0.1842,-2.95,50.0052,4.2431,6.8154,13.2,8.4,24,1791,105,NA,NA,NA,NA,NA,NA,FALSE,-36.6,1.9,-8.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",4,"2024-04-07T03:06:38.455Z","2024-04-07T03:06:44.394Z",TRUE,"pitch","bbade98d-bd18-4600-a8e5-fb44f185aa60",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,2.939,1.2906,NA,104.48,150.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Lineout","field_out","Isaac Paredes lines out to right fielder Jake Cave.",0,8,6,76,"top",9,"2024-04-07T03:05:00.498Z","2024-04-07T03:07:23.542Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,88.1,12,0.89,0.3936,6.318,26.0858,-30.4247,-10.3238,0.8865,0.3285,3.2747,11.5253,-138.3037,2.5659,-2.5191,50.0014,4.3543,-20.3288,31.2,7.2,24,2196,328,NA,NA,NA,NA,NA,NA,FALSE,-27.6,2.3,16.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",3,"2024-04-07T03:06:08.395Z","2024-04-07T03:06:12.315Z",TRUE,"pitch","ae508344-63d5-4739-ab0a-32171a565c60",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,2.9625,1.2906,NA,50.21,200.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Lineout","field_out","Isaac Paredes lines out to right fielder Jake Cave.",0,8,6,76,"top",9,"2024-04-07T03:05:00.498Z","2024-04-07T03:07:23.542Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.5,80.3,14,0.9,0.4366,6.3301,20.3658,-28.4844,6.8074,2.3023,1.7521,1.4086,8.403,-124.5249,-1.9482,-2.5255,50.0009,4.513,10.9007,22.8,8.4,24,2161,95,NA,NA,NA,NA,NA,NA,FALSE,-32.8,4.1,-13.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",2,"2024-04-07T03:05:47.084Z","2024-04-07T03:05:51.613Z",TRUE,"pitch","aab7d899-9839-41a7-a531-84f42d78f362",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.23,1.56,NA,117.87,164.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Lineout","field_out","Isaac Paredes lines out to right fielder Jake Cave.",0,8,6,76,"top",9,"2024-04-07T03:05:00.498Z","2024-04-07T03:07:23.542Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.3,78,2,0.9,0.4446,6.3194,22.5543,-28.7995,6.4968,2.1888,-0.0227,2.7562,5.0003,-122.8314,1.8297,-2.923,50,4.437,10.0028,20.4,8.4,24,2059,99,NA,NA,NA,NA,NA,NA,FALSE,-33.5,4.6,-12.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",1,"2024-04-07T03:05:31.037Z","2024-04-07T03:05:35.998Z",TRUE,"pitch","148e5581-2433-40d5-8fc5-c988279bf3fc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.0097,1.3616,NA,108.37,205.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Lineout","field_out","Isaac Paredes lines out to right fielder Jake Cave.",0,8,6,76,"top",9,"2024-04-07T03:05:00.498Z","2024-04-07T03:07:23.542Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.7,78.6,14,0.9,0.4425,6.3968,22.4848,-31.6439,6.1075,0.3386,0.2263,1.2209,5.5824,-123.3591,-0.5153,-2.8519,50.0011,4.0796,9.4948,18,8.4,24,2467,122,NA,NA,NA,NA,NA,NA,FALSE,-37.1,0.7,-12.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",0,"2024-04-07T03:05:16.495Z","2024-04-07T03:05:20.235Z",TRUE,"pitch","a66bbf5f-ae0d-4007-bc95-2561eb04f7e4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2216,1.4798,NA,118.83,158.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Lineout","field_out","Isaac Paredes lines out to right fielder Jake Cave.",0,8,6,76,"top",9,"2024-04-07T03:05:00.498Z","2024-04-07T03:07:23.542Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,88.9,2,0.91,0.3922,6.2402,23.1075,-36.2834,-6.0657,-2.0665,-0.0479,2.9729,9.2047,-138.2634,2.5895,-2.5919,50.003,4.4165,-12.0579,16.8,7.2,24,2274,1,NA,NA,NA,NA,NA,NA,FALSE,-32.9,-3.2,9.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",5,"2024-04-07T03:04:46.309Z","2024-04-07T03:04:52.338Z",TRUE,"pitch","909339fc-47bc-4abd-9f09-9e8964d46047",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.1975,1.4389,NA,88.76,172.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,8,6,75,"top",9,"2024-04-07T03:03:13.031Z","2024-04-07T03:04:52.338Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,86.6,6,0.9,0.4017,6.4427,24.0487,-33.6841,-9.0218,-0.7985,0.7408,2.4503,12.0503,-135.3386,1.4313,-2.5567,50.0022,4.2398,-17.0677,24,8.4,24,2537,293,NA,NA,NA,NA,NA,NA,TRUE,-32.2,-1,14.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",4,"2024-04-07T03:04:28.639Z","2024-04-07T03:04:33.675Z",TRUE,"pitch","1ece4a2b-1689-4efe-8ebb-c31e2c428932",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.174,1.4389,NA,75.84,233.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,8,6,75,"top",9,"2024-04-07T03:03:13.031Z","2024-04-07T03:04:52.338Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.7,77,14,0.9,0.451,6.317,24.8133,-28.4346,6.6035,2.5064,1.0798,0.1845,7.0291,-121.644,-3.9411,-2.7097,50.0027,4.3025,9.8536,20.4,8.4,24,1845,108,NA,NA,NA,NA,NA,NA,FALSE,-35.5,3.8,-13.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",3,"2024-04-07T03:04:07.227Z","2024-04-07T03:04:13.252Z",TRUE,"pitch","bf1df5e4-1563-4159-9440-9a49ce07bc75",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.3,1.59,NA,133.08,200.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,8,6,75,"top",9,"2024-04-07T03:03:13.031Z","2024-04-07T03:04:52.338Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.4,78.5,13,0.9,0.4462,6.3893,18.1155,-32.0682,5.1785,0.0682,-0.4218,1.4257,4.581,-121.5806,-0.5272,-2.9861,50.0022,4.3683,7.9499,14.4,8.4,24,2290,47,NA,NA,NA,NA,NA,NA,FALSE,-38.2,0.2,-10.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",2,"2024-04-07T03:03:51.533Z","2024-04-07T03:03:55.793Z",TRUE,"pitch","221d5e79-34c1-4c0c-b966-6df267bb6362",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.1975,1.5098,NA,42.98,182.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,8,6,75,"top",9,"2024-04-07T03:03:13.031Z","2024-04-07T03:04:52.338Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86.8,14,0.9,0.3992,6.407,27.7098,-33.2664,-12.7812,-0.5702,1.9419,2.0921,16.3372,-136.7525,0.1484,-2.4249,50.0042,4.303,-24.4208,32.4,8.4,24,2259,229,NA,NA,NA,NA,NA,NA,FALSE,-31.6,-0.8,20,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",1,"2024-04-07T03:03:36.305Z","2024-04-07T03:03:40.974Z",TRUE,"pitch","3a9e6d84-e34f-4270-a76b-e43e16037364",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.1975,1.4389,NA,116.86,180.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,8,6,75,"top",9,"2024-04-07T03:03:13.031Z","2024-04-07T03:04:52.338Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,78.7,5,0.9,0.4456,6.1764,17.1131,-28.1922,5.2239,2.5852,0.0038,2.1682,5.4508,-121.5433,0.464,-2.9223,50.0044,4.3659,8.0494,16.8,7.2,24,2555,92,NA,NA,NA,NA,NA,NA,FALSE,-33.4,5,-10.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",0,"2024-04-07T03:03:20.291Z","2024-04-07T03:03:25.592Z",TRUE,"pitch","2e8fcaab-37e6-4700-9e91-420c84e50894",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3775,1.5241,NA,105.01,199.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,8,6,75,"top",9,"2024-04-07T03:03:13.031Z","2024-04-07T03:04:52.338Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.7,78.6,9,0.9,0.4453,6.2475,18.7352,-30.972,4.1051,0.7792,0.3145,1.4725,6.3697,-121.9187,-0.3872,-2.8421,50.0014,4.2541,6.3229,13.2,8.4,24,1795,30,NA,NA,NA,NA,NA,NA,FALSE,-36.7,1.6,-8.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",2,"2024-04-07T03:01:01.795Z","2024-04-07T03:01:13.130Z",TRUE,"pitch","b5962232-5d6b-405e-8b08-29d57e8752a1",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.49,1.66,NA,144.52,142.34,"popup","medium","2",125.51,191.82,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Pop Out","field_out","Charlie Blackmon pops out to catcher Ben Rortvedt.",0,8,6,74,"bottom",8,"2024-04-07T02:59:49.793Z","2024-04-07T03:01:13.130Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,87,1,0.9,0.3976,6.8543,26.5651,-14.9722,-6.1417,8.9239,-0.7221,3.5718,3.2936,-137.0655,-3.5662,-1.133,50.0036,5.8939,-11.84,36,3.6,24,2993,268,84.2,81,23,NA,NA,NA,TRUE,-14.8,15.7,10.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",1,"2024-04-07T03:00:40.850Z","2024-04-07T03:00:45.279Z",TRUE,"pitch","e0fc03a3-d239-4196-b4e6-f494550f6db1",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.49,1.66,NA,137.36,174.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Pop Out","field_out","Charlie Blackmon pops out to catcher Ben Rortvedt.",0,8,6,74,"bottom",8,"2024-04-07T02:59:49.793Z","2024-04-07T03:01:13.130Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,84.3,4,0.81,0.4171,6.5229,18.1541,-30.9812,-6.1957,0.6781,-0.5341,2.3808,3.574,-129.6104,-3.4329,-1.1014,50.0038,6.0023,-10.912,18,7.2,24,1538,206,NA,NA,NA,NA,NA,NA,FALSE,-32.6,0.8,10.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",0,"2024-04-07T03:00:09.348Z","2024-04-07T03:00:13.773Z",TRUE,"pitch","b92e86ba-3d00-405e-a96e-458c7f387151",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.49,1.66,NA,121.93,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Pop Out","field_out","Charlie Blackmon pops out to catcher Ben Rortvedt.",0,8,6,74,"bottom",8,"2024-04-07T02:59:49.793Z","2024-04-07T03:01:13.130Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,87.2,5,2,0.3987,6.8898,24.3017,-15.3748,-6.7353,8.7508,-0.1294,2.3991,4.9601,-136.3282,-6.6024,-1.0791,50.006,5.8759,-12.9361,36,4.8,24,1952,313,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15,11.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",4,"2024-04-07T02:59:29.385Z","2024-04-07T02:59:38.879Z",TRUE,"pitch","17f98199-abf0-45a3-a540-8ad0af53a838",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.42,1.67,NA,94.81,183.88,"fly_ball","medium","7",96.18,107.63,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Brenton Doyle flies out to left fielder Randy Arozarena.",0,8,6,73,"bottom",8,"2024-04-07T02:57:49.486Z","2024-04-07T02:59:38.879Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Tampa Bay Rays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,77.9,9,2,0.4494,6.9207,19.0322,-33.6183,0.4275,-0.9523,0.5821,2.0332,4.4777,-120.9425,-2.1507,-1.3332,50.0053,5.8253,0.6458,2.4,9.6,24,2261,319,77.6,47,243,NA,NA,NA,TRUE,-40.9,-1.9,-1.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",3,"2024-04-07T02:59:10.957Z","2024-04-07T02:59:14.805Z",TRUE,"pitch","58ea5a1a-bada-4bf8-9ce0-6e4faaf3c075",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.247,1.519,NA,120.95,96.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Brenton Doyle flies out to left fielder Randy Arozarena.",0,8,6,73,"bottom",8,"2024-04-07T02:57:49.486Z","2024-04-07T02:59:38.879Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,89.2,11,0.89,0.3904,6.766,22.4648,-19.4335,-4.3315,6.3468,-0.1037,5.2564,4.2439,-138.7552,0.8616,-1.0689,50.0028,6.2097,-8.6951,22.8,3.6,24,1998,192,NA,NA,NA,NA,NA,NA,FALSE,-17.5,11.9,7.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
