"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717406,"2023-07-15",5,"2023-07-15T04:48:19.297Z","2023-07-15T04:48:26.875Z",TRUE,"pitch","44076427-8827-4f5b-84da-daefaf6437c8",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.17,1.5,NA,131.09,175.15,"ground_ball","medium","3",161.65,165.78,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Kolten Wong grounds out, first baseman Spencer Torkelson to pitcher Alex Lange.",0,5,4,71,"bottom",9,"2023-07-15T04:46:58.288Z","2023-07-15T04:48:26.875Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,543939,"Kolten Wong","/api/v1/people/543939","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.3,80.7,4,2,0.4299,6.4616,24.9426,-36.4038,-0.55,-2.5734,-0.3696,2.3567,4.8238,-127.186,-1.0748,-2.2155,50.0004,5.6596,-0.9059,0,9.6,24,2248,45,98.3,2,63,NA,NA,NA,TRUE,-40.3,-4.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",4,"2023-07-15T04:47:48.494Z","2023-07-15T04:47:52.827Z",TRUE,"pitch","444ecb1e-1f5a-4dc4-be71-ae331a401283",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.2849,1.5923,NA,121.39,211.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Kolten Wong grounds out, first baseman Spencer Torkelson to pitcher Alex Lange.",0,5,4,71,"bottom",9,"2023-07-15T04:46:58.288Z","2023-07-15T04:48:26.875Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,543939,"Kolten Wong","/api/v1/people/543939","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.6,81.6,13,2,0.4254,6.5993,27.0723,-35.4205,-1.6175,-1.9322,-0.1152,1.0283,6.2915,-128.8297,-4.6204,-2.3802,50.0039,5.5865,-2.7161,2.4,8.4,24,2261,21,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-4.3,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",3,"2023-07-15T04:47:33.101Z","2023-07-15T04:47:36.914Z",TRUE,"pitch","dc125cb2-c9b7-4b11-b532-00f3d97eb082",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3093,1.5923,NA,89.16,231.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Kolten Wong grounds out, first baseman Spencer Torkelson to pitcher Alex Lange.",0,5,4,71,"bottom",9,"2023-07-15T04:46:58.288Z","2023-07-15T04:48:26.875Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,543939,"Kolten Wong","/api/v1/people/543939","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90,83.2,14,0.92,0.4187,6.8232,25.9389,-26.8158,-10.5826,3.0868,0.7303,0.2696,11.0121,-130.5243,-8.1767,-2.1564,50.0035,5.4444,-18.37,30,7.2,24,1717,248,NA,NA,NA,NA,NA,NA,FALSE,-29.9,4,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",2,"2023-07-15T04:47:16.256Z","2023-07-15T04:47:19.543Z",TRUE,"pitch","8694ad70-6bc4-405d-a064-e91c7be298e6",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.17,1.5,NA,141.08,186.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Kolten Wong grounds out, first baseman Spencer Torkelson to pitcher Alex Lange.",0,5,4,71,"bottom",9,"2023-07-15T04:46:58.288Z","2023-07-15T04:48:26.875Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,543939,"Kolten Wong","/api/v1/people/543939","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,88.1,7,0.9,0.3923,6.5767,31.0309,-28.4716,-11.0562,1.8755,-0.6319,1.9361,8.4604,-139.5463,-4.9314,-2.2646,50.0029,5.5989,-21.8328,33.6,7.2,24,2170,227,NA,NA,NA,NA,NA,NA,FALSE,-27.1,2.5,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",1,"2023-07-15T04:47:00.611Z","2023-07-15T04:47:04.854Z",TRUE,"pitch","7c4fbd0d-05c8-4b57-9fbe-2ddd05754bd7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3338,1.5923,NA,84.47,219.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Kolten Wong grounds out, first baseman Spencer Torkelson to pitcher Alex Lange.",0,5,4,71,"bottom",9,"2023-07-15T04:46:58.288Z","2023-07-15T04:48:26.875Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,543939,"Kolten Wong","/api/v1/people/543939","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.6,81.5,14,2,0.4262,6.5763,27.8902,-35.2073,-2.5897,-1.8115,0.8533,0.7055,8.6121,-128.7513,-5.2731,-2.2054,50.006,5.5195,-4.3293,4.8,8.4,24,2240,16,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-4.3,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",0,"2023-07-15T04:46:47.117Z","2023-07-15T04:47:00.611Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Kolten Wong replaces Jose Caballero.","Offensive Substitution",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,543939,"/api/v1/people/543939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","71","atBat","Groundout","field_out","Kolten Wong grounds out, first baseman Spencer Torkelson to pitcher Alex Lange.",0,5,4,71,"bottom",9,"2023-07-15T04:46:58.288Z","2023-07-15T04:48:26.875Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,543939,"Kolten Wong","/api/v1/people/543939","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,676609,"/api/v1/people/676609",NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",5,"2023-07-15T04:46:11.583Z","2023-07-15T04:46:33.072Z",TRUE,"pitch","a1cd76a6-a777-4280-9c9d-f701d857adb1",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,1,NA,NA,3.38,1.61,NA,137.54,160.58,"line_drive","medium","9",216.81,83.02,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Home Run","home_run","Mike Ford homers (9) on a line drive to right field.",1,5,4,70,"bottom",9,"2023-07-15T04:45:18.438Z","2023-07-15T04:46:33.072Z",TRUE,TRUE,FALSE,FALSE,38,1,2,1,645801,"Mike Ford","/api/v1/people/645801","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.3,80.2,1,2,0.4309,6.473,26.2997,-32.9246,0.9326,-0.4541,-0.5389,2.8965,4.5188,-127.146,-0.384,-2.4612,50.0061,5.6643,1.5257,3.6,8.4,24,2214,45,102.2,22,363,NA,NA,NA,FALSE,-36.5,-0.7,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",3,"2023-07-15T04:45:50.550Z","2023-07-15T04:45:53.910Z",TRUE,"pitch","cb44527d-9060-48c0-8931-12a5053d36fe",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.38,1.61,NA,142.97,149.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Home Run","home_run","Mike Ford homers (9) on a line drive to right field.",1,5,4,70,"bottom",9,"2023-07-15T04:45:18.438Z","2023-07-15T04:46:33.072Z",TRUE,TRUE,FALSE,FALSE,38,1,2,1,645801,"Mike Ford","/api/v1/people/645801","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.3,80,1,2,0.431,6.4744,26.4508,-32.1709,-0.1321,-0.001,-0.6814,3.2926,4.2571,-127.1608,-0.0111,-2.361,50.0002,5.8526,-0.2164,1.2,8.4,24,2243,35,NA,NA,NA,NA,NA,NA,FALSE,-35.6,0.2,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",2,"2023-07-15T04:45:35.205Z","2023-07-15T04:45:39.989Z",TRUE,"pitch","b024f1da-85fb-4591-b496-0cbb73ef17a8",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.38,1.61,NA,112.74,167.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Home Run","home_run","Mike Ford homers (9) on a line drive to right field.",1,5,4,70,"bottom",9,"2023-07-15T04:45:18.438Z","2023-07-15T04:46:33.072Z",TRUE,TRUE,FALSE,FALSE,38,1,2,1,645801,"Mike Ford","/api/v1/people/645801","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,86.5,5,0.9,0.397,6.4786,33.1722,-25.4435,-10.1338,3.495,0.1117,2.6391,10.2209,-138.3971,-3.4803,-2.3267,50.0018,5.6327,-19.5024,33.6,7.2,24,2200,224,NA,NA,NA,NA,NA,NA,FALSE,-24.7,5.8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",1,"2023-07-15T04:45:20.551Z","2023-07-15T04:45:24.532Z",TRUE,"pitch","15510748-b871-458f-9dfc-514a2e913f9c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5539,1.6654,NA,86.55,246.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Home Run","home_run","Mike Ford homers (9) on a line drive to right field.",1,5,4,70,"bottom",9,"2023-07-15T04:45:18.438Z","2023-07-15T04:46:33.072Z",TRUE,TRUE,FALSE,FALSE,38,1,2,1,645801,"Mike Ford","/api/v1/people/645801","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.9,81.4,14,2,0.4289,6.5454,25.7709,-33.4793,-0.8118,-0.7859,0.7989,-0.3029,8.2312,-127.6009,-7.5106,-2.3607,50.0057,5.3098,-1.3418,0,8.4,24,2215,25,NA,NA,NA,NA,NA,NA,FALSE,-38.4,-2.9,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",0,"2023-07-15T04:45:16.957Z","2023-07-15T04:45:20.551Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Mike Ford replaces AJ Pollock.","Offensive Substitution",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,645801,"/api/v1/people/645801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","701","70","atBat","Home Run","home_run","Mike Ford homers (9) on a line drive to right field.",1,5,4,70,"bottom",9,"2023-07-15T04:45:18.438Z","2023-07-15T04:46:33.072Z",TRUE,TRUE,FALSE,FALSE,38,1,2,1,645801,"Mike Ford","/api/v1/people/645801","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,572041,"/api/v1/people/572041",NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",4,"2023-07-15T04:46:02.442Z","2023-07-15T04:46:11.583Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,645801,"/api/v1/people/645801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"70","atBat","Home Run","home_run","Mike Ford homers (9) on a line drive to right field.",1,5,4,70,"bottom",9,"2023-07-15T04:45:18.438Z","2023-07-15T04:46:33.072Z",TRUE,TRUE,FALSE,FALSE,38,1,2,1,645801,"Mike Ford","/api/v1/people/645801","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",8,"2023-07-15T04:44:49.909Z","2023-07-15T04:44:56.752Z",TRUE,"pitch","12a83091-8301-4b16-95f7-7b4b6c03eb48",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.58,1.69,NA,150.74,180.24,"line_drive","medium","9",184.67,93.17,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Cal Raleigh lines out to right fielder Zach McKinstry.",0,5,3,69,"bottom",9,"2023-07-15T04:42:58.641Z","2023-07-15T04:44:56.752Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.1,80.9,13,2,0.4275,6.3186,27.0949,-35.0441,-2.0383,-1.7264,-0.8852,2.1681,4.4016,-128.2449,-2.0578,-2.3607,50.0037,5.7204,-3.3879,3.6,8.4,24,2216,16,97.6,20,301,NA,NA,NA,TRUE,-38.6,-3.4,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",7,"2023-07-15T04:44:26.199Z","2023-07-15T04:44:33.387Z",TRUE,"pitch","66e0b6ff-ecc3-42f5-b6c2-1d843435d593",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.7253,1.7141,NA,107.85,209.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Cal Raleigh lines out to right fielder Zach McKinstry.",0,5,3,69,"bottom",9,"2023-07-15T04:42:58.641Z","2023-07-15T04:44:56.752Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.8,83.9,14,0.9,0.4143,6.574,26.0249,-30.0681,-10.7677,1.184,0.2401,1.0876,9.9819,-131.8285,-5.8198,-2.1826,50.0006,5.5223,-19.0946,28.8,8.4,24,1699,242,NA,NA,NA,NA,NA,NA,FALSE,-32,1.1,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",6,"2023-07-15T04:43:49.946Z","2023-07-15T04:43:54.795Z",TRUE,"pitch","c2d39c30-f262-4b1a-96dd-280415667893",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.58,1.69,NA,125.17,171.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Cal Raleigh lines out to right fielder Zach McKinstry.",0,5,3,69,"bottom",9,"2023-07-15T04:42:58.641Z","2023-07-15T04:44:56.752Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.5,83.1,5,0.84,0.4159,6.6566,26.8865,-25.8641,-8.8784,3.592,-0.2144,2.4836,8.2938,-131.5097,-3.3484,-2.2497,50.0056,5.6837,-15.6136,27.6,7.2,24,1502,245,NA,NA,NA,NA,NA,NA,FALSE,-27.4,6,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",4,"2023-07-15T04:43:27.543Z","2023-07-15T04:43:30.543Z",TRUE,"pitch","573bbf14-5156-40ee-b02d-03984828e54a",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.58,1.69,NA,112.79,177.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Cal Raleigh lines out to right fielder Zach McKinstry.",0,5,3,69,"bottom",9,"2023-07-15T04:42:58.641Z","2023-07-15T04:44:56.752Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.3,80.4,8,2,0.431,6.3211,25.9524,-35.8167,-1.8116,-2.2267,0.1103,2.2654,6.714,-127.0645,-1.6083,-2.3304,50.0023,5.7514,-2.9632,2.4,8.4,24,2222,20,NA,NA,NA,NA,NA,NA,FALSE,-40.1,-4.2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
