"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717333,"2023-07-20",1,"2023-07-20T00:25:11.978Z","2023-07-20T00:25:15.786Z",TRUE,"pitch","9451699b-89b9-4a6d-8af2-17b5c6306e7d",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.37,1.54,NA,83.46,188.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Jake Rogers strikes out swinging.",0,0,0,7,"top",2,"2023-07-20T00:24:48.727Z","2023-07-20T00:25:45.639Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,668670,"Jake Rogers","/api/v1/people/668670","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",69.7,64.1,14,2,0.5411,6.2952,17.4514,-31.0416,-6.713,1.0902,0.8798,1.8479,-3.0399,-101.4374,1.1923,3.2725,50.0008,5.1391,-6.9559,13.2,12,24,2094,269,NA,NA,NA,NA,NA,NA,FALSE,-53.8,2.8,13.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",0,"2023-07-20T00:24:51.077Z","2023-07-20T00:24:55.719Z",TRUE,"pitch","7c875c12-ffb9-465b-b5cd-54ea414b43b4",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.37,1.54,NA,104.33,192.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Jake Rogers strikes out swinging.",0,0,0,7,"top",2,"2023-07-20T00:24:48.727Z","2023-07-20T00:25:45.639Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,668670,"Jake Rogers","/api/v1/people/668670","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",75.3,69.3,9,0.9,0.5005,6.1795,19.1142,-28.1948,9.8186,3.2788,0.3324,1.6995,-7.7059,-109.3837,-1.8563,2.6236,50.0012,5.5792,11.9089,20.4,9.6,24,2085,99,NA,NA,NA,NA,NA,NA,FALSE,-42.6,5.8,-15.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",2,"2023-07-20T00:25:23.758Z","2023-07-20T00:25:39.944Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,668670,"/api/v1/people/668670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Jake Rogers strikes out swinging.",0,0,0,7,"top",2,"2023-07-20T00:24:48.727Z","2023-07-20T00:25:45.639Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,668670,"Jake Rogers","/api/v1/people/668670","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",4,"2023-07-20T00:22:38.259Z","2023-07-20T00:22:42.774Z",TRUE,"pitch","5635d23a-503d-4fa1-9203-8ff66021c1f1",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.36,1.6,NA,165.82,170.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","MJ Melendez strikes out swinging.",0,0,0,6,"bottom",1,"2023-07-20T00:21:23.613Z","2023-07-20T00:22:42.774Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,669004,"MJ Melendez","/api/v1/people/669004","L","Left",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,76.3,11,0.88,0.4533,6.42,24.748,-33.1954,0.1661,-0.6903,-1.2809,2.5151,-6.1596,-121.0607,-1.205,1.2803,50.0037,5.9383,0.2459,1.2,9.6,24,2108,296,NA,NA,NA,NA,NA,NA,TRUE,-40.9,-1.3,1.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",3,"2023-07-20T00:22:03.839Z","2023-07-20T00:22:13.472Z",TRUE,"pitch","f2686289-4cba-4aee-bac4-39cca5c937ee",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.36,1.6,NA,118.15,176.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","MJ Melendez strikes out swinging.",0,0,0,6,"bottom",1,"2023-07-20T00:21:23.613Z","2023-07-20T00:22:42.774Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,669004,"MJ Melendez","/api/v1/people/669004","L","Left",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.5,5,0.92,0.3992,6.3089,29.1599,-20.0298,8.3368,6.3635,-0.0301,2.2982,-6.4564,-137.0133,-5.7531,1.2691,50.0035,5.786,15.9135,34.8,6,24,2164,151,NA,NA,NA,NA,NA,NA,FALSE,-20.2,10.6,-13.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",1,"2023-07-20T00:21:41.735Z","2023-07-20T00:21:46.244Z",TRUE,"pitch","3d798127-13f6-4da6-8fd1-b123992e1d40",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.36,1.6,NA,126.18,172.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","MJ Melendez strikes out swinging.",0,0,0,6,"bottom",1,"2023-07-20T00:21:23.613Z","2023-07-20T00:22:42.774Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,669004,"MJ Melendez","/api/v1/people/669004","L","Left",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,87.1,5,0.76,0.3976,6.3011,27.8682,-21.4569,5.5245,5.5654,-0.2408,2.4629,-6.6311,-137.2881,-4.9394,1.478,50.0025,5.7283,10.6392,22.8,4.8,24,2124,147,NA,NA,NA,NA,NA,NA,FALSE,-21.2,9.4,-8.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",0,"2023-07-20T00:21:27.823Z","2023-07-20T00:21:31.997Z",TRUE,"pitch","7db0a6e4-dc29-46f4-8a88-00bd00ab0cc6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4623,1.5846,NA,142.47,201.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","MJ Melendez strikes out swinging.",0,0,0,6,"bottom",1,"2023-07-20T00:21:23.613Z","2023-07-20T00:22:42.774Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,669004,"MJ Melendez","/api/v1/people/669004","L","Left",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,86.7,13,0.79,0.4012,6.2979,26.509,-21.2199,4.3182,5.7869,-0.6682,1.3696,-7.0956,-135.9148,-7.7552,1.4013,50.0037,5.7055,8.1751,16.8,4.8,24,2154,154,NA,NA,NA,NA,NA,NA,FALSE,-21.8,9.2,-6.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",2,"2023-07-20T00:21:52.227Z","2023-07-20T00:22:03.839Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,669004,"/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","MJ Melendez strikes out swinging.",0,0,0,6,"bottom",1,"2023-07-20T00:21:23.613Z","2023-07-20T00:22:42.774Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,669004,"MJ Melendez","/api/v1/people/669004","L","Left",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",6,"2023-07-20T00:20:58.021Z","2023-07-20T00:21:05.566Z",TRUE,"pitch","aff21d1e-3415-4cf2-a7f1-ad9484cd34b7",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.55,1.69,NA,95.7,217.19,"ground_ball","medium","5",101.96,169.93,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, third baseman Zack Short to first baseman Spencer Torkelson.",0,0,0,5,"bottom",1,"2023-07-20T00:19:09.366Z","2023-07-20T00:21:05.566Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85,78.8,14,0.9,0.4416,6.5373,22.7947,-25.1823,7.977,4.4789,0.5588,0.7997,-5.046,-123.6628,-6.8393,1.581,50.004,5.6904,12.4555,24,7.2,24,1751,131,66.9,-11,6,NA,NA,NA,TRUE,-30.7,6.8,-13.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",5,"2023-07-20T00:20:36.140Z","2023-07-20T00:20:40.151Z",TRUE,"pitch","830e1658-c5b1-4fd9-bc69-13de1f9c6644",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.55,1.69,NA,88.05,196.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, third baseman Zack Short to first baseman Spencer Torkelson.",0,0,0,5,"bottom",1,"2023-07-20T00:19:09.366Z","2023-07-20T00:21:05.566Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,82.9,14,2,0.4178,6.3838,26.0342,-23.1173,-0.3934,5.1955,0.7595,1.5634,-2.6428,-130.7927,-5.7283,1.8316,50.0014,5.5012,-0.6855,2.4,6,24,2124,157,NA,NA,NA,NA,NA,NA,FALSE,-25.2,8.4,1.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",4,"2023-07-20T00:20:21.440Z","2023-07-20T00:20:25.239Z",TRUE,"pitch","83df8a7e-f8bf-4490-8e87-c71d82df40ca",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.5869,1.813,NA,86.15,129.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, third baseman Zack Short to first baseman Spencer Torkelson.",0,0,0,5,"bottom",1,"2023-07-20T00:19:09.366Z","2023-07-20T00:21:05.566Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.1,12,0.93,0.3995,6.2619,29.7491,-18.5501,3.9823,7.1556,0.8094,4.0634,-3.4988,-136.9993,-0.9231,1.5845,50.0048,5.6704,7.5846,20.4,4.8,24,2275,143,NA,NA,NA,NA,NA,NA,FALSE,-17.9,13,-6.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",2,"2023-07-20T00:19:54.213Z","2023-07-20T00:19:59.146Z",TRUE,"pitch","6d9e8fc0-9f12-4ae1-8ee6-e2e291960e63",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.55,1.69,NA,125.25,169.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, third baseman Zack Short to first baseman Spencer Torkelson.",0,0,0,5,"bottom",1,"2023-07-20T00:19:09.366Z","2023-07-20T00:21:05.566Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,87.1,5,0.89,0.3982,6.0952,26.8389,-20.6265,4.2546,6.01,-0.2164,2.5597,-6.445,-136.9353,-4.624,1.6021,50.0066,5.6592,8.1798,18,4.8,24,2246,152,NA,NA,NA,NA,NA,NA,FALSE,-20.4,10.2,-6.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",1,"2023-07-20T00:19:24.469Z","2023-07-20T00:19:35.464Z",TRUE,"pitch","a0647966-146f-485c-b2d6-b5972de472d0",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.55,1.69,NA,108.06,172.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, third baseman Zack Short to first baseman Spencer Torkelson.",0,0,0,5,"bottom",1,"2023-07-20T00:19:09.366Z","2023-07-20T00:21:05.566Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,86.4,5,0.76,0.4014,6.208,26.3254,-18.6328,2.2603,7.1568,0.2346,2.4588,-4.1682,-135.8352,-5.4676,1.4868,50.0002,5.7697,4.2754,9.6,4.8,24,2144,150,NA,NA,NA,NA,NA,NA,FALSE,-19,12.1,-3.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",0,"2023-07-20T00:19:10.842Z","2023-07-20T00:19:14.625Z",TRUE,"pitch","5b487968-b56d-4ff4-90da-913a90efece8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5288,1.784,NA,86.01,160.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, third baseman Zack Short to first baseman Spencer Torkelson.",0,0,0,5,"bottom",1,"2023-07-20T00:19:09.366Z","2023-07-20T00:21:05.566Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,85.4,6,0.87,0.4053,6.0747,25.8996,-15.7843,2.5412,8.8375,0.813,2.9002,-3.191,-134.5291,-4.8266,1.6778,50.0049,5.8164,4.7145,14.4,3.6,24,2317,158,NA,NA,NA,NA,NA,NA,FALSE,-16.4,15.4,-4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",3,"2023-07-20T00:20:06.882Z","2023-07-20T00:20:21.440Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,677951,"/api/v1/people/677951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"5","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, third baseman Zack Short to first baseman Spencer Torkelson.",0,0,0,5,"bottom",1,"2023-07-20T00:19:09.366Z","2023-07-20T00:21:05.566Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",2,"2023-07-20T00:18:44.122Z","2023-07-20T00:18:49.599Z",TRUE,"pitch","1b124151-5977-4da5-bb9c-9263e1e74b84",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.56,1.72,NA,70.99,143.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Maikel Garcia strikes out swinging.",0,0,0,4,"bottom",1,"2023-07-20T00:18:05.584Z","2023-07-20T00:18:49.599Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.9,12,0.89,0.4064,5.9288,27.3602,-18.5397,5.4235,7.4013,1.2072,3.5193,-3.4318,-134.4532,-2.3245,1.7911,50.0067,5.7013,9.9973,26.4,4.8,24,2217,143,NA,NA,NA,NA,NA,NA,TRUE,-18.7,13.2,-9.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",1,"2023-07-20T00:18:29.589Z","2023-07-20T00:18:33.034Z",TRUE,"pitch","65a903e4-669b-494d-b28f-a50f3534cd88",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.56,1.72,NA,93.14,141.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Maikel Garcia strikes out swinging.",0,0,0,4,"bottom",1,"2023-07-20T00:18:05.584Z","2023-07-20T00:18:49.599Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,84.8,3,0.93,0.4076,6.037,26.2101,-17.3103,3.9299,8.1079,0.626,3.598,-4.1778,-133.8825,-2.5735,1.6887,50.0044,5.7965,7.2063,19.2,3.6,24,2116,151,NA,NA,NA,NA,NA,NA,FALSE,-17.6,14.4,-6.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
