"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
746307,"2024-05-20",2,"2024-05-21T00:53:16.947Z","2024-05-21T00:53:26.229Z",TRUE,"pitch","c3b99f04-3d92-4691-a5d1-5ee3b7b4dc39",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.62,1.7,NA,135.95,177,"ground_ball","medium","6",112.47,147.02,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Maikel Garcia grounds out, shortstop Javier Báez to first baseman Spencer Torkelson.",0,1,2,36,"bottom",5,"2024-05-21T00:52:39.759Z","2024-05-21T00:53:26.229Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,87.4,7,0.81,0.3954,6.3201,28.9459,-16.5605,-6.7787,8.0254,-0.4971,2.288,4.5052,-138.1725,-6.8061,-1.2627,50.0042,5.8834,-13.1919,34.8,4.8,24,2378,203,103.2,-1,43,NA,NA,NA,TRUE,-16.8,13.4,11.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",1,"2024-05-21T00:53:01.819Z","2024-05-21T00:53:05.619Z",TRUE,"pitch","74d8d763-4ae2-4352-b161-a8d73b5141e4",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.62,1.7,NA,125.93,160.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Maikel Garcia grounds out, shortstop Javier Báez to first baseman Spencer Torkelson.",0,1,2,36,"bottom",5,"2024-05-21T00:52:39.759Z","2024-05-21T00:53:26.229Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,78.4,5,0.9,0.4438,6.4191,21.3324,-31.4778,2.5496,0.4476,-0.2344,2.898,2.5024,-122.8112,-1.193,-1.5929,50.0018,6.0359,3.9446,7.2,8.4,24,2485,99,NA,NA,NA,NA,NA,NA,FALSE,-37.2,0.8,-5.2,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",0,"2024-05-21T00:52:46.161Z","2024-05-21T00:52:50.110Z",TRUE,"pitch","f8c6303e-9ac0-4fdc-9c08-c5dc68b64e3c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.7015,1.8251,NA,79.11,200.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Maikel Garcia grounds out, shortstop Javier Báez to first baseman Spencer Torkelson.",0,1,2,36,"bottom",5,"2024-05-21T00:52:39.759Z","2024-05-21T00:53:26.229Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,81.2,14,0.9,0.4302,6.3601,22.0931,-26.3794,0.9223,3.5182,0.994,1.4018,5.9758,-126.5748,-6.0049,-1.5024,50.0033,5.8751,1.5196,4.8,7.2,24,2447,160,NA,NA,NA,NA,NA,NA,FALSE,-30.4,5.4,-2.9,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",6,"2024-05-21T00:50:09.522Z","2024-05-21T00:50:15.545Z",TRUE,"pitch","e74ba87f-f250-4447-98c0-036dcce342d0",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.34,1.51,NA,156.28,168.63,"line_drive","medium","6",105.61,138.86,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Jake Rogers lines out to shortstop Bobby Witt Jr.",0,1,2,35,"top",5,"2024-05-21T00:48:43.601Z","2024-05-21T00:50:15.545Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,87.1,11,0.9,0.3975,6.861,27.9068,-19.3924,-8.0308,6.6314,-1.0306,2.5982,4.476,-137.3358,-6.181,-1.6306,50.0008,6.179,-15.4738,34.8,4.8,24,1959,209,58.1,29,165,NA,NA,NA,TRUE,-19.4,11,13.7,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",5,"2024-05-21T00:49:50.653Z","2024-05-21T00:49:54.643Z",TRUE,"pitch","d040c5b9-c1ac-4277-8a0c-698d9174ebd5",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.34,1.51,NA,125.21,198.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Jake Rogers lines out to shortstop Bobby Witt Jr.",0,1,2,35,"top",5,"2024-05-21T00:48:43.601Z","2024-05-21T00:50:15.545Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83,77.2,8,0.89,0.4522,6.9629,21.8438,-31.7108,-7.5222,0.3137,-0.2154,1.4788,5.1229,-120.7701,-5.2115,-1.3787,50.0036,6.4293,-11.1968,18,9.6,24,1514,247,NA,NA,NA,NA,NA,NA,FALSE,-39.8,-0.4,12.5,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",3,"2024-05-21T00:49:25.686Z","2024-05-21T00:49:29.446Z",TRUE,"pitch","7158fecb-f7fd-4924-8425-a33366d45c8a",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.34,1.51,NA,130.88,189.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Jake Rogers lines out to shortstop Bobby Witt Jr.",0,1,2,35,"top",5,"2024-05-21T00:48:43.601Z","2024-05-21T00:50:15.545Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.9,75.8,7,0.89,0.4591,6.8353,22.2388,-33.2266,-8.0956,-0.7287,-0.3641,1.8303,4.6374,-119.1563,-4.0271,-1.2806,50.0038,6.5346,-11.6776,18,9.6,24,1487,241,NA,NA,NA,NA,NA,NA,FALSE,-42.7,-2,13.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",2,"2024-05-21T00:49:12.185Z","2024-05-21T00:49:15.781Z",TRUE,"pitch","8c338e34-41ca-4339-96be-c2a7a5c5111a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4625,1.617,NA,80.38,223.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Jake Rogers lines out to shortstop Bobby Witt Jr.",0,1,2,35,"top",5,"2024-05-21T00:48:43.601Z","2024-05-21T00:50:15.545Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,79.1,14,0.91,0.4422,6.8725,23.4283,-32.2359,0.4215,-0.0397,0.9608,0.5583,5.7033,-123.6109,-7.2351,-1.4261,50.0036,6.2115,0.6548,2.4,8.4,24,2046,109,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-1.4,-2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",1,"2024-05-21T00:48:56.662Z","2024-05-21T00:49:00.209Z",TRUE,"pitch","17455642-c22a-4268-83e2-68b032295fa7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.34,1.51,NA,123.47,169.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Jake Rogers lines out to shortstop Bobby Witt Jr.",0,1,2,35,"top",5,"2024-05-21T00:48:43.601Z","2024-05-21T00:50:15.545Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,87.6,5,0.91,0.3964,6.8613,26.1732,-10.4604,-3.1726,11.1858,-0.1697,2.5812,3.7507,-137.4106,-8.389,-1.1306,50.0003,6.3565,-6.1572,24,2.4,24,2161,203,NA,NA,NA,NA,NA,NA,FALSE,-11.3,19,5.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",0,"2024-05-21T00:48:43.601Z","2024-05-21T00:48:48.043Z",TRUE,"pitch","2a9286f2-3294-48e6-9c0d-bca88952ed4d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4157,1.602,NA,154.27,197.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Jake Rogers lines out to shortstop Bobby Witt Jr.",0,1,2,35,"top",5,"2024-05-21T00:48:43.601Z","2024-05-21T00:50:15.545Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,87.1,13,0.78,0.3994,6.7811,25.9947,-16.0156,-6.4131,8.4508,-0.9778,1.5195,3.5027,-136.4103,-9.4155,-1.4357,50.0015,6.0866,-12.2571,33.6,4.8,24,1951,217,NA,NA,NA,NA,NA,NA,FALSE,-16.9,13.8,11,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",4,"2024-05-21T00:49:37.565Z","2024-05-21T00:49:50.653Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,668670,"/api/v1/people/668670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Jake Rogers lines out to shortstop Bobby Witt Jr.",0,1,2,35,"top",5,"2024-05-21T00:48:43.601Z","2024-05-21T00:50:15.545Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",3,"2024-05-21T00:48:10.524Z","2024-05-21T00:48:18.980Z",TRUE,"pitch","6273100c-4376-462d-90a8-35946ba05296",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.57,1.66,NA,135.32,179.51,"ground_ball","medium","5",98.31,155.92,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Grounded Into DP","grounded_into_double_play","Javier Báez grounds into a double play, third baseman Maikel Garcia to second baseman Michael Massey to first baseman Vinnie Pasquantino. Colt Keith out at 2nd. Javier Báez out at 1st.",0,1,2,34,"top",5,"2024-05-21T00:46:53.139Z","2024-05-21T00:48:18.980Z",TRUE,FALSE,FALSE,TRUE,24,2,1,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.9,74,7,0.9,0.467,6.8457,24.2297,-31.2947,-9.3721,0.6347,-0.4807,2.195,4.8605,-117.6967,-3.1839,-1.3647,50.0055,6.4909,-13.0312,20.4,9.6,24,1586,239,82.9,-16,9,NA,NA,NA,TRUE,-41.5,0.6,15.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",2,"2024-05-21T00:47:46.320Z","2024-05-21T00:47:53.323Z",TRUE,"pitch","06296e86-7b0a-49ce-a845-967f673e97e2",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.57,1.66,NA,110.49,159.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Grounded Into DP","grounded_into_double_play","Javier Báez grounds into a double play, third baseman Maikel Garcia to second baseman Michael Massey to first baseman Vinnie Pasquantino. Colt Keith out at 2nd. Javier Báez out at 1st.",0,1,2,34,"top",5,"2024-05-21T00:46:53.139Z","2024-05-21T00:48:18.980Z",TRUE,FALSE,FALSE,TRUE,24,2,1,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87.1,5,0.91,0.3968,6.8229,28.6324,-15.7468,-6.9945,8.4974,0.1708,2.9528,6.6194,-137.6934,-5.88,-1.3477,50.0031,6.1695,-13.5223,36,4.8,24,1845,209,NA,NA,NA,NA,NA,NA,FALSE,-16,14.4,11.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",1,"2024-05-21T00:47:27.896Z","2024-05-21T00:47:32.921Z",TRUE,"pitch","c6f6715e-314e-4884-bb53-55a5662a2a57",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.8038,1.7927,NA,110.49,206.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Grounded Into DP","grounded_into_double_play","Javier Báez grounds into a double play, third baseman Maikel Garcia to second baseman Michael Massey to first baseman Vinnie Pasquantino. Colt Keith out at 2nd. Javier Báez out at 1st.",0,1,2,34,"top",5,"2024-05-21T00:46:53.139Z","2024-05-21T00:48:18.980Z",TRUE,FALSE,FALSE,TRUE,24,2,1,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.2,74.5,14,0.89,0.4658,7.1676,24.3931,-33.5693,-8.973,-1.0058,0.1708,1.1909,6.0537,-118.0008,-5.0797,-1.2741,50,6.4968,-12.535,18,10.8,24,1554,241,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-2.9,14.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",0,"2024-05-21T00:47:04.047Z","2024-05-21T00:47:08.378Z",TRUE,"pitch","9ad33c2a-f0a6-477b-88ec-e2debeb123c7",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,0,NA,NA,3.704,1.8212,NA,112.79,227.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Grounded Into DP","grounded_into_double_play","Javier Báez grounds into a double play, third baseman Maikel Garcia to second baseman Michael Massey to first baseman Vinnie Pasquantino. Colt Keith out at 2nd. Javier Báez out at 1st.",0,1,2,34,"top",5,"2024-05-21T00:46:53.139Z","2024-05-21T00:48:18.980Z",TRUE,FALSE,FALSE,TRUE,24,2,1,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.2,75.8,14,0.91,0.4619,6.8858,20.1568,-25.4719,-6.4232,4.6973,0.1105,0.4053,5.1249,-118.0761,-8.3358,-1.242,50.0055,6.2878,-9.1715,18,8.4,24,1542,240,NA,NA,NA,NA,NA,NA,FALSE,-34.3,7,10.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",1,"2024-05-21T00:46:28.275Z","2024-05-21T00:46:39.824Z",TRUE,"pitch","e0d89e45-5cf1-48ff-9c8f-427bb54cc972",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.41,1.64,NA,128.38,162.7,"line_drive","hard","9",180.07,95.71,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Colt Keith singles on a sharp line drive to right fielder Hunter Renfroe.",0,1,2,33,"top",5,"2024-05-21T00:46:09.253Z","2024-05-21T00:46:39.824Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,690993,"Colt Keith","/api/v1/people/690993","L","Left",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.4,75.5,4,2,0.4605,6.8302,20.6269,-26.5164,-7.0429,3.9405,-0.2984,2.8178,4.3971,-118.5177,-3.14,-1.2539,50.0028,6.5571,-10.1149,19.2,8.4,24,1554,233,108.4,12,251,NA,NA,NA,FALSE,-34.2,6.7,11.9,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,690993,"Colt Keith","/api/v1/people/690993"
746307,"2024-05-20",0,"2024-05-21T00:46:17.220Z","2024-05-21T00:46:22.069Z",TRUE,"pitch","b18b5227-9fbd-4e44-87f7-5d5d4adf03ef",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4474,1.7321,NA,150.01,149.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Colt Keith singles on a sharp line drive to right fielder Hunter Renfroe.",0,1,2,33,"top",5,"2024-05-21T00:46:09.253Z","2024-05-21T00:46:39.824Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,690993,"Colt Keith","/api/v1/people/690993","L","Left",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.6,11,2,0.4043,6.7088,26.6736,-14.6899,-3.0288,9.3863,-0.866,3.3113,2.4164,-134.9649,-5.5301,-1.3751,50.0045,6.4046,-5.643,18,3.6,24,2117,203,NA,NA,NA,NA,NA,NA,FALSE,-15.4,16.2,5,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",0,"2024-05-21T00:43:48.827Z","2024-05-21T00:43:59.384Z",TRUE,"pitch","8e806113-2fb5-4626-95ef-b6c3d716e3e1",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.39,1.63,NA,119.61,188.52,"fly_ball","medium","9",216,111.14,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Flyout","field_out","Kyle Isbel flies out to right fielder Kerry Carpenter.",0,1,2,32,"bottom",4,"2024-05-21T00:43:44.477Z","2024-05-21T00:43:59.384Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,80.2,8,0.9,0.4341,6.2511,23.3154,-30.1564,2.2493,1.2487,-0.0685,1.8614,2.9276,-125.7467,-4.1412,-1.5361,50.0029,5.9514,3.6346,7.2,7.2,24,2424,164,89.2,41,310,NA,NA,NA,TRUE,-34.8,1.7,-4.7,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
