"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716747,"2023-09-03",1,"2023-09-03T02:11:14.246Z","2023-09-03T02:11:17.246Z",TRUE,"pitch","a05ac9a1-78da-443f-bf5e-c08e3ea739d2",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.47,1.69,NA,152.1,190.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Ryan O'Hearn called out on strikes.",0,7,2,55,"top",7,"2023-09-03T02:10:50.196Z","2023-09-03T02:11:58.316Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.7,77.3,13,0.9,0.4487,5.8184,23.1193,-26.9055,-3.7779,3.4844,-0.9209,1.7824,1.7761,-121.9061,-4.2302,-1.1666,50.0005,5.8526,-5.7067,10.8,7.2,24,1076,220,NA,NA,NA,NA,NA,NA,FALSE,-33.2,5.6,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",0,"2023-09-03T02:10:58.310Z","2023-09-03T02:11:01.310Z",TRUE,"pitch","3f147b19-c248-45c4-aea6-5db03e7a0159",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5015,1.6552,NA,166.87,156.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Ryan O'Hearn called out on strikes.",0,7,2,55,"top",7,"2023-09-03T02:10:50.196Z","2023-09-03T02:11:58.316Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.5,77.1,11,0.9,0.4494,5.6183,22.6136,-29.3304,-5.0616,1.8893,-1.3082,3.0357,1.561,-121.6276,-1.0241,-1.2986,50.0039,5.993,-7.6261,14.4,8.4,24,983,225,NA,NA,NA,NA,NA,NA,FALSE,-35.5,3.5,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",4,"2023-09-03T02:10:20.217Z","2023-09-03T02:10:31.648Z",TRUE,"pitch","e6e97079-e0d9-4840-8466-11a7349a8d99",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.39,1.63,NA,101.32,147.71,"popup","medium","2",130.71,218.89,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Pop Out","field_out","Anthony Santander pops out to catcher Gabriel Moreno in foul territory.",0,7,2,54,"top",7,"2023-09-03T02:08:53.122Z","2023-09-03T02:10:31.648Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,623993,"Anthony Santander","/api/v1/people/623993","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,83.7,3,0.88,0.4103,5.7745,29.4565,-15.6396,-5.2278,9.1685,0.4113,3.3728,5.3911,-133.6157,-3.5496,-0.9556,50.0052,5.8461,-9.4309,26.4,3.6,24,2212,212,69.3,86,36,NA,NA,NA,TRUE,-16.4,16,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",3,"2023-09-03T02:09:46.186Z","2023-09-03T02:09:50.606Z",TRUE,"pitch","80a881a7-914f-4528-a009-29d211e35ae1",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.39,1.63,NA,135.85,218.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Pop Out","field_out","Anthony Santander pops out to catcher Gabriel Moreno in foul territory.",0,7,2,54,"top",7,"2023-09-03T02:08:53.122Z","2023-09-03T02:10:31.648Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,623993,"Anthony Santander","/api/v1/people/623993","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.2,77.7,13,0.9,0.4471,5.7257,23.8079,-24.9665,-4.4194,4.7408,-0.4944,0.7554,2.8003,-122.4388,-6.867,-1.0778,50.0055,5.7284,-6.7219,13.2,7.2,24,1072,220,NA,NA,NA,NA,NA,NA,FALSE,-31.3,7.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",1,"2023-09-03T02:09:19.348Z","2023-09-03T02:09:23.170Z",TRUE,"pitch","80405609-f03e-415f-a61d-8b0ef2a19898",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,1,NA,NA,3.39,1.63,NA,134.94,169.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Pop Out","field_out","Anthony Santander pops out to catcher Gabriel Moreno in foul territory.",0,7,2,54,"top",7,"2023-09-03T02:08:53.122Z","2023-09-03T02:10:31.648Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,623993,"Anthony Santander","/api/v1/people/623993","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.7,4,0.9,0.4053,5.7582,31.1191,-14.1543,-4.9718,9.7543,-0.4707,2.549,3.4073,-135.4354,-6.0196,-1.1027,50.0019,5.8002,-9.1842,28.8,3.6,24,2111,215,NA,NA,NA,NA,NA,NA,FALSE,-15.2,16.4,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",0,"2023-09-03T02:09:01.153Z","2023-09-03T02:09:04.538Z",TRUE,"pitch","a2744743-dad9-40fa-af90-0e3570fa4738",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5528,1.6923,NA,151.72,175.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Pop Out","field_out","Anthony Santander pops out to catcher Gabriel Moreno in foul territory.",0,7,2,54,"top",7,"2023-09-03T02:08:53.122Z","2023-09-03T02:10:31.648Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,623993,"Anthony Santander","/api/v1/people/623993","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.4,13,0.9,0.4023,5.7308,31.5754,-14.1937,-5.4843,9.5901,-0.911,2.342,2.5506,-136.4475,-6.5813,-1.1481,50.0067,5.7737,-10.2859,31.2,3.6,24,2271,216,NA,NA,NA,NA,NA,NA,FALSE,-15.1,16.1,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",2,"2023-09-03T02:09:29.599Z","2023-09-03T02:09:46.186Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",7,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,623993,"/api/v1/people/623993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"54","atBat","Pop Out","field_out","Anthony Santander pops out to catcher Gabriel Moreno in foul territory.",0,7,2,54,"top",7,"2023-09-03T02:08:53.122Z","2023-09-03T02:10:31.648Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,623993,"Anthony Santander","/api/v1/people/623993","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",1,"2023-09-03T02:08:21.692Z","2023-09-03T02:08:30.760Z",TRUE,"pitch","8ecce30d-8e3c-4d48-81a4-20deabfabdf3",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.72,1.76,NA,134.51,178.36,"fly_ball","medium","7",63.89,73.04,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Gunnar Henderson flies out to left fielder Tommy Pham.",0,7,2,53,"top",7,"2023-09-03T02:07:42.706Z","2023-09-03T02:08:30.760Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.9,77,7,0.9,0.4489,5.5966,24.4463,-27.7889,-4.7405,2.9133,-0.4594,2.2377,3.0579,-122.1009,-3.073,-1.1132,50.0049,5.9082,-7.1457,13.2,8.4,24,946,221,95.2,34,348,NA,NA,NA,TRUE,-34.1,4.8,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",0,"2023-09-03T02:08:03.345Z","2023-09-03T02:08:06.345Z",TRUE,"pitch","10808ae7-fc06-4512-a496-bd027914c44f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.72,1.76,NA,100.5,163.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Gunnar Henderson flies out to left fielder Tommy Pham.",0,7,2,53,"top",7,"2023-09-03T02:07:42.706Z","2023-09-03T02:08:30.760Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85,6,0.9,0.4039,5.7838,31.3421,-11.0926,-5.3054,11.333,0.4327,2.7785,5.6441,-135.8961,-6.0391,-0.9874,50.0011,5.809,-9.8671,34.8,3.6,24,2306,210,NA,NA,NA,NA,NA,NA,FALSE,-12.1,19.3,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",3,"2023-09-03T02:07:04.783Z","2023-09-03T02:07:29.242Z",TRUE,"pitch","786c2f1a-995f-47c7-b25a-1877b9c887e5",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,0,0,NA,NA,3.4,1.68,NA,123.04,160.11,"fly_ball","medium","89",194.11,49.53,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Home Run","home_run","Adley Rutschman homers (17) on a fly ball to right center field.",1,7,2,52,"top",7,"2023-09-03T02:06:27.462Z","2023-09-03T02:07:29.242Z",TRUE,TRUE,FALSE,FALSE,38,2,0,0,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.1,2,0.89,0.4087,5.7527,29.5839,-13.2432,-5.8103,10.4148,-0.1583,2.9138,4.4692,-134.1169,-5.1233,-1.0932,50.0037,5.7967,-10.5629,33.6,3.6,24,2353,207,104.1,35,405,NA,NA,NA,FALSE,-14.3,17.9,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",2,"2023-09-03T02:06:46.624Z","2023-09-03T02:06:50.452Z",TRUE,"pitch","e9602e56-da41-4b1e-834c-7e03d1bcebeb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3982,1.6452,NA,32.57,154.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Home Run","home_run","Adley Rutschman homers (17) on a fly ball to right center field.",1,7,2,52,"top",7,"2023-09-03T02:06:27.462Z","2023-09-03T02:07:29.242Z",TRUE,TRUE,FALSE,FALSE,38,2,0,0,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.9,12,0.89,0.406,5.6744,28.74,-12.5453,-3.3712,10.6397,2.215,3.1118,9.1774,-134.8182,-4.9182,-0.7919,50.0017,5.8421,-6.2203,18,3.6,24,2090,212,NA,NA,NA,NA,NA,NA,FALSE,-13.4,18.4,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",1,"2023-09-03T02:06:29.267Z","2023-09-03T02:06:32.941Z",TRUE,"pitch","bcfddc32-fd2e-4de8-818d-5dde4bcd6a87",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4933,1.5626,NA,153.63,165.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Home Run","home_run","Adley Rutschman homers (17) on a fly ball to right center field.",1,7,2,52,"top",7,"2023-09-03T02:06:27.462Z","2023-09-03T02:07:29.242Z",TRUE,TRUE,FALSE,FALSE,38,2,0,0,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.7,11,0.89,0.4064,5.6359,29.2092,-12.9689,-5.1585,10.4375,-0.961,2.7184,2.2946,-134.7673,-5.8304,-1.1532,50.0031,5.8255,-9.4914,32.4,3.6,24,2223,212,NA,NA,NA,NA,NA,NA,FALSE,-14,17.9,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",0,"2023-09-03T02:05:50.076Z","2023-09-03T02:06:29.267Z",FALSE,"action",NA,NA,"Pitching Change: Scott McGough replaces Miguel Castro.","Pitching Substitution",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,543518,"/api/v1/people/543518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"52","atBat","Home Run","home_run","Adley Rutschman homers (17) on a fly ball to right center field.",1,7,2,52,"top",7,"2023-09-03T02:06:27.462Z","2023-09-03T02:07:29.242Z",TRUE,TRUE,FALSE,FALSE,38,2,0,0,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",4,"2023-09-03T02:03:21.042Z","2023-09-03T02:03:29.295Z",TRUE,"pitch","9e312692-099b-47e2-8211-6266ada55c0f",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,2,NA,NA,3.42,1.58,NA,137.5,172.08,"ground_ball","medium","6",117.39,149.22,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Gabriel Moreno grounds out, shortstop Gunnar Henderson to first baseman Ryan O'Hearn.",0,6,2,51,"bottom",6,"2023-09-03T02:01:53.733Z","2023-09-03T02:03:29.295Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.4,4,0.9,0.3991,6.4878,30.607,-20.3412,-7.1405,6.2022,-0.5378,2.4705,4.1473,-137.2822,-5.955,-1.141,50.0023,6.054,-13.6182,30,4.8,24,2188,198,79.4,-5,23,NA,NA,NA,TRUE,-20.6,10.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",3,"2023-09-03T02:03:04.392Z","2023-09-03T02:03:07.668Z",TRUE,"pitch","a82a9907-fe4f-4ebe-9c9c-afa9895bb136",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.0283,1.4967,NA,133.33,174.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Gabriel Moreno grounds out, shortstop Gunnar Henderson to first baseman Ryan O'Hearn.",0,6,2,51,"bottom",6,"2023-09-03T02:01:53.733Z","2023-09-03T02:03:29.295Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.4,4,0.91,0.3989,6.5276,30.7252,-19.0894,-6.9112,6.8555,-0.4285,2.3701,4.455,-137.3756,-6.2456,-1.1741,50.0063,5.9729,-13.1987,31.2,4.8,24,2293,195,NA,NA,NA,NA,NA,NA,FALSE,-19.4,11.3,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716747,"2023-09-03",2,"2023-09-03T02:02:45.644Z","2023-09-03T02:02:48.644Z",TRUE,"pitch","3c39d6f6-8206-4688-bd70-bb7b7c46bb19",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.0861,1.4793,NA,152.87,208.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Gabriel Moreno grounds out, shortstop Gunnar Henderson to first baseman Ryan O'Hearn.",0,6,2,51,"bottom",6,"2023-09-03T02:01:53.733Z","2023-09-03T02:03:29.295Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.9,13,0.9,0.3975,6.5801,30.8603,-19.528,-7.5108,6.5758,-0.9411,1.132,3.3544,-137.826,-8.9731,-1.1988,50.0003,5.7505,-14.436,32.4,4.8,24,2277,203,NA,NA,NA,NA,NA,NA,FALSE,-20.3,10.2,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
