"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745515,"2024-04-20",3,"2024-04-20T22:51:35.257Z","2024-04-20T22:51:36.257Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,572191,"/api/v1/people/572191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Michael A. Taylor strikes out on automatic strike.",0,4,2,75,"bottom",9,"2024-04-20T22:49:56.226Z","2024-04-20T22:51:21.626Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745515,"2024-04-20",7,"2024-04-20T22:49:44.191Z","2024-04-20T22:49:48.776Z",TRUE,"pitch","86eee204-845e-44be-a651-e527f60bbdd1",7,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.8834,1.7667,NA,131.38,176.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Oneil Cruz called out on strikes.",0,4,2,74,"bottom",9,"2024-04-20T22:47:41.511Z","2024-04-20T22:49:48.776Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.7,86.1,7,0.91,0.4013,7.0306,28.5112,-10.5943,1.7053,11.4262,-0.3773,2.3121,4.0181,-136.229,-8.2771,-2.0902,50.0062,6.1128,3.2225,18,2.4,24,2686,162,NA,NA,NA,NA,NA,NA,TRUE,-11.9,19.2,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745515,"2024-04-20",6,"2024-04-20T22:49:24.459Z","2024-04-20T22:49:27.566Z",TRUE,"pitch","d2dc2eb1-3c24-4c0c-a2ed-b7d72fc22e75",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.6865,1.6515,NA,140.24,205.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Oneil Cruz called out on strikes.",0,4,2,74,"bottom",9,"2024-04-20T22:47:41.511Z","2024-04-20T22:49:48.776Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.7,87,13,0.89,0.398,6.9356,29.7071,-10.8551,-0.7406,11.1061,-0.6097,1.2189,4.3227,-137.4872,-11.271,-2.1042,50.0026,6.1018,-1.4219,2.4,2.4,24,2793,172,NA,NA,NA,NA,NA,NA,FALSE,-12.6,18,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745515,"2024-04-20",5,"2024-04-20T22:49:03.968Z","2024-04-20T22:49:08.755Z",TRUE,"pitch","4fc2ddf9-67be-4c49-9b55-394739d677f6",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.8882,1.8534,NA,78.1,187.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Oneil Cruz called out on strikes.",0,4,2,74,"bottom",9,"2024-04-20T22:47:41.511Z","2024-04-20T22:49:48.776Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,78.6,14,0.88,0.4426,6.9719,24.6271,-31.4018,1.7313,0.4951,1.0206,1.9079,7.3148,-123.7307,-4.0828,-2.1984,50.0003,6.2098,2.6842,7.2,8.4,24,2485,79,NA,NA,NA,NA,NA,NA,FALSE,-37.7,0.1,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745515,"2024-04-20",4,"2024-04-20T22:48:41.687Z","2024-04-20T22:48:44.827Z",TRUE,"pitch","bdf83c7c-7d37-459c-bae1-f97dc5aed05d",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.75,1.78,NA,119.54,162.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Oneil Cruz called out on strikes.",0,4,2,74,"bottom",9,"2024-04-20T22:47:41.511Z","2024-04-20T22:49:48.776Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.7,86.4,5,0.91,0.3984,6.9213,31.2989,-11.5018,0.5679,10.8039,-0.0666,2.8189,5.6489,-137.6355,-6.7635,-2.2217,50.0051,6.0916,1.0857,9.6,2.4,24,2633,182,NA,NA,NA,NA,NA,NA,FALSE,-12.4,18.2,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745515,"2024-04-20",3,"2024-04-20T22:48:17.956Z","2024-04-20T22:48:21.029Z",TRUE,"pitch","4fa52aaf-3ed7-48ff-8033-215dd9170e3e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.75,1.78,NA,121.26,143.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Oneil Cruz called out on strikes.",0,4,2,74,"bottom",9,"2024-04-20T22:47:41.511Z","2024-04-20T22:49:48.776Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.6,84.2,2,0.91,0.4075,6.8392,31.1244,-10.9193,2.4298,11.6358,-0.1116,3.5135,4.1085,-134.7564,-5.267,-1.9757,50.0034,6.2747,4.4383,24,2.4,24,2572,172,NA,NA,NA,NA,NA,NA,FALSE,-12,20,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745515,"2024-04-20",2,"2024-04-20T22:47:59.738Z","2024-04-20T22:48:03.310Z",TRUE,"pitch","3f515243-13d3-428c-99f6-adf6f18f8329",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.9314,1.8958,NA,139.86,153.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Oneil Cruz called out on strikes.",0,4,2,74,"bottom",9,"2024-04-20T22:47:41.511Z","2024-04-20T22:49:48.776Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.2,83.6,4,0.89,0.4148,6.9985,24.5925,-14.9158,-0.3587,9.7441,-0.5998,3.1653,4.3374,-131.4229,-5.1245,-2.2163,50.0025,6.2267,-0.6357,0,3.6,24,2492,182,NA,NA,NA,NA,NA,NA,FALSE,-16.3,16.9,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745515,"2024-04-20",1,"2024-04-20T22:47:43.655Z","2024-04-20T22:47:46.932Z",TRUE,"pitch","36823065-2e72-4165-8c6f-fe2e9771c228",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.9262,1.7277,NA,151.55,127.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Oneil Cruz called out on strikes.",0,4,2,74,"bottom",9,"2024-04-20T22:47:41.511Z","2024-04-20T22:49:48.776Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.3,83.4,11,0.9,0.4098,6.9317,32.52,-10.7545,0.2465,11.8749,-0.9063,4.123,3.8175,-134.3091,-3.5296,-2.3857,50.0026,6.2342,0.4446,7.2,2.4,24,2678,187,NA,NA,NA,NA,NA,NA,FALSE,-11.6,20.8,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745515,"2024-04-20",0,"2024-04-20T22:47:14.916Z","2024-04-20T22:47:43.655Z",FALSE,"action",NA,NA,"Pitching Change: Kenley Jansen replaces Greg Weissert.","Pitching Substitution",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,445276,"/api/v1/people/445276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"74","atBat","Strikeout","strikeout","Oneil Cruz called out on strikes.",0,4,2,74,"bottom",9,"2024-04-20T22:47:41.511Z","2024-04-20T22:49:48.776Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745515,"2024-04-20",6,"2024-04-20T22:44:51.384Z","2024-04-20T22:44:56.399Z",TRUE,"pitch","6e407efc-b95b-468d-a1cf-7c2057d9a250",7,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.5019,1.6128,NA,77.91,194.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Pablo Reyes called out on strikes.",0,4,2,73,"top",9,"2024-04-20T22:42:23.770Z","2024-04-20T22:44:56.399Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Pittsburgh Pirates","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.3,77.6,14,0.9,0.4467,6.7778,24.4178,-25.8443,4.6244,4.1596,1.0255,1.6236,3.9206,-122.6394,-4.4908,-1.1952,50.0053,5.685,7.0385,15.6,7.2,24,2415,339,NA,NA,NA,NA,NA,NA,TRUE,-31.8,6.7,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745515,"2024-04-20",5,"2024-04-20T22:44:15.133Z","2024-04-20T22:44:20.892Z",TRUE,"pitch","52ca8991-0a9c-45a1-a0ea-44f8871e9fd3",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.38,1.66,NA,100.21,145.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Pablo Reyes called out on strikes.",0,4,2,73,"top",9,"2024-04-20T22:42:23.770Z","2024-04-20T22:44:56.399Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.5,75.7,3,0.89,0.4528,6.787,26.7192,-24.1733,3.6427,5.4177,0.4404,3.4439,3.1464,-121.5655,-0.5497,-1.3501,50.0045,5.7955,5.3811,14.4,7.2,24,2412,89,NA,NA,NA,NA,NA,NA,FALSE,-29.6,10,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745515,"2024-04-20",4,"2024-04-20T22:43:51.337Z","2024-04-20T22:43:54.622Z",TRUE,"pitch","d58b3900-7176-4037-8145-8b7fdd0d4030",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,3.3637,1.5533,NA,36.59,227.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Pablo Reyes called out on strikes.",0,4,2,73,"top",9,"2024-04-20T22:42:23.770Z","2024-04-20T22:44:56.399Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.9,88.8,14,0.9,0.3883,7.0698,35.278,-17.1442,-7.7368,7.4797,2.1095,0.4084,11.3388,-141.5758,-11.5564,-0.9607,50.0066,5.6667,-15.5553,32.4,4.8,24,2312,216,NA,NA,NA,NA,NA,NA,FALSE,-18.1,10.9,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745515,"2024-04-20",3,"2024-04-20T22:43:27.496Z","2024-04-20T22:43:30.595Z",TRUE,"pitch","06df6303-d609-4db1-a476-2b3a89e24e5d",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.38,1.66,NA,93.11,178.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Pablo Reyes called out on strikes.",0,4,2,73,"top",9,"2024-04-20T22:42:23.770Z","2024-04-20T22:44:56.399Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.1,76.3,6,0.89,0.4502,6.9432,27.3202,-23.1003,3.7658,6.0697,0.6268,2.2346,3.6778,-122.3357,-3.6035,-1.393,50.0015,5.7393,5.6252,14.4,7.2,24,2527,86,NA,NA,NA,NA,NA,NA,FALSE,-28.8,10.3,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745515,"2024-04-20",2,"2024-04-20T22:43:08.510Z","2024-04-20T22:43:12.406Z",TRUE,"pitch","da98fcc7-4ac2-46c4-ba95-f2ce4a9df82d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3437,1.6553,NA,75.39,202.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Pablo Reyes called out on strikes.",0,4,2,73,"top",9,"2024-04-20T22:42:23.770Z","2024-04-20T22:44:56.399Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.9,78.8,14,0.86,0.439,6.9596,25.8896,-22.544,0.8999,6.1132,1.0917,1.3419,5.8532,-124.9177,-5.7307,-1.4017,50.0031,5.5268,1.4176,6,6,24,2451,80,NA,NA,NA,NA,NA,NA,FALSE,-27.2,10,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745515,"2024-04-20",1,"2024-04-20T22:42:51.694Z","2024-04-20T22:42:54.732Z",TRUE,"pitch","9544c131-5fc3-4c36-9f12-5322cd057a8d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2777,1.5478,NA,123.96,208.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Pablo Reyes called out on strikes.",0,4,2,73,"top",9,"2024-04-20T22:42:23.770Z","2024-04-20T22:44:56.399Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.1,89.5,13,0.91,0.3851,6.9125,34.1012,-20.7588,-11.4482,5.5795,-0.1826,1.1338,7.4802,-142.4543,-8.6228,-1.3613,50.0016,5.5228,-23.4216,43.2,6,24,2362,217,NA,NA,NA,NA,NA,NA,FALSE,-20.3,8.4,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745515,"2024-04-20",0,"2024-04-20T22:42:35.349Z","2024-04-20T22:42:38.410Z",TRUE,"pitch","9f1ff08b-360b-4354-8eec-7f3eac8f798b",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.38,1.66,NA,100.84,190.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Pablo Reyes called out on strikes.",0,4,2,73,"top",9,"2024-04-20T22:42:23.770Z","2024-04-20T22:44:56.399Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.9,77.9,9,0.89,0.4436,7.0929,25.1476,-22.8627,1.3528,6.0355,0.424,1.8007,4.3435,-123.5769,-4.6589,-1.5338,50.0046,5.6365,2.0871,7.2,6,24,2424,92,NA,NA,NA,NA,NA,NA,FALSE,-28,10.1,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745515,"2024-04-20",1,"2024-04-20T22:41:47.815Z","2024-04-20T22:41:59.950Z",TRUE,"pitch","7f7689ea-3e35-40e2-96a6-7a57c3f47002",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.48,1.58,NA,93.65,173.12,"fly_ball","medium","7",65.73,143.36,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Double","double","Rob Refsnyder doubles (2) on a fly ball to left fielder Bryan Reynolds. Wilyer Abreu to 3rd.",0,4,2,72,"top",9,"2024-04-20T22:41:17.721Z","2024-04-20T22:41:59.950Z",TRUE,FALSE,FALSE,FALSE,34,0,1,2,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Pittsburgh Pirates","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.1,76.9,6,0.9,0.4486,6.6046,25.9117,-26.3496,6,3.8656,0.6126,2.4317,2.9562,-122.4636,-2.7181,-1.3927,50.0043,5.828,9.0437,19.2,7.2,24,2527,88,69.2,26,206,NA,NA,NA,FALSE,-32.3,6.6,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,677800,"Wilyer Abreu","/api/v1/people/677800",NA,NA,NA,608701,"Rob Refsnyder","/api/v1/people/608701"
