"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717413,"2023-07-14",1,"2023-07-15T01:02:57.759Z","2023-07-15T01:03:01.864Z",TRUE,"pitch","240513a2-a200-4b70-a138-ba7120cfd58d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3399,1.4218,NA,141.85,204.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Francisco Lindor called out on strikes.",0,4,0,48,"bottom",6,"2023-07-15T01:02:20.868Z","2023-07-15T01:03:38.401Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.1,78.2,13,0.9,0.4428,5.9231,24.7149,-26.9762,9.5594,3.3503,-0.6519,1.2822,-7.9428,-123.6964,-5.1518,1.3591,50.0004,5.6542,14.8095,25.2,8.4,24,1805,129,NA,NA,NA,NA,NA,NA,FALSE,-32.8,5,-15.5,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",0,"2023-07-15T01:02:41.993Z","2023-07-15T01:02:48.078Z",TRUE,"pitch","c46408a5-21bb-466b-a04e-04cc30e9fbc9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2592,1.3071,NA,125.05,148.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Francisco Lindor called out on strikes.",0,4,0,48,"bottom",6,"2023-07-15T01:02:20.868Z","2023-07-15T01:03:38.401Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",78.5,71.5,2,0.9,0.4822,5.4493,23.6799,-35.2046,-10.3001,-2.3259,-0.2112,3.344,-1.0102,-114.1922,1.5136,1.5746,50.0022,6.1714,-13.4186,21.6,12,24,2837,304,NA,NA,NA,NA,NA,NA,FALSE,-48.4,-3.5,18.8,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",2,"2023-07-15T01:02:03.472Z","2023-07-15T01:02:15.467Z",TRUE,"pitch","2a717964-bb3d-4234-9682-4d35d5f8fb81",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.5,1.66,NA,127.66,170.79,"fly_ball","medium","9",171.78,76.88,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Flyout","field_out","Tommy Pham flies out to right fielder Jason Heyward.",0,4,0,47,"bottom",6,"2023-07-15T01:00:48.957Z","2023-07-15T01:02:15.467Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.8,79.1,4,0.91,0.4379,5.6795,24.4419,-27.5993,-2.6605,2.8864,-0.2798,2.5182,-3.0499,-124.9351,-3.0938,1.3011,50.0037,6.0335,-4.2187,9.6,7.2,24,2476,189,92.9,38,325,NA,NA,NA,TRUE,-32.3,4.8,5.5,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",1,"2023-07-15T01:01:41.125Z","2023-07-15T01:01:44.479Z",TRUE,"pitch","6d0de866-4d0f-4909-ba52-9d85199b9ad1",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.5,1.66,NA,120.47,172.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Flyout","field_out","Tommy Pham flies out to right fielder Jason Heyward.",0,4,0,47,"bottom",6,"2023-07-15T01:00:48.957Z","2023-07-15T01:02:15.467Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",79.7,73.1,5,0.9,0.4732,5.5028,23.4505,-32.8237,-8.494,-0.4787,-0.0911,2.458,-1.1311,-116.117,-1.1382,1.5061,50.0028,6.1012,-11.5014,19.2,10.8,24,2790,285,NA,NA,NA,NA,NA,NA,FALSE,-44,-0.8,15.6,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",0,"2023-07-15T01:01:24.562Z","2023-07-15T01:01:29.413Z",TRUE,"pitch","777c70d2-7099-46c8-95ed-723150b59e03",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4997,1.4791,NA,139.45,199.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Flyout","field_out","Tommy Pham flies out to right fielder Jason Heyward.",0,4,0,47,"bottom",6,"2023-07-15T01:00:48.957Z","2023-07-15T01:02:15.467Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",79.1,72.4,7,0.9,0.4785,5.559,24.1394,-35.7232,-8.1575,-2.6837,-0.589,1.4559,-2.336,-115.0751,-2.3083,1.5026,50.0039,5.9795,-10.7869,16.8,12,24,2898,302,NA,NA,NA,NA,NA,NA,FALSE,-49.4,-5.2,15.4,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",5,"2023-07-15T00:58:27.545Z","2023-07-15T00:58:42.533Z",TRUE,"pitch","f65c7eb5-de9a-404d-8dd2-7b7d7a772116",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,1,2,NA,NA,3.24,1.64,NA,94.62,168.85,"line_drive","hard","9",172.71,112.43,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Miguel Rojas singles on a sharp line drive to right fielder Starling Marte. Jason Heyward scores. Miguel Rojas out at 2nd on the throw, right fielder Starling Marte to first baseman Pete Alonso to shortstop Francisco Lindor to second baseman Jeff McNeil. James Outman to 3rd.",1,4,0,46,"top",6,"2023-07-15T00:57:14.838Z","2023-07-15T00:58:42.533Z",TRUE,TRUE,FALSE,TRUE,33,3,1,3,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",656849,"David Peterson","/api/v1/people/656849","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,83.8,6,0.9,0.4125,7.1957,27.6938,-24.9679,9.5747,4.0293,0.5871,2.59,-7.0915,-132.6654,-4.1554,2.0474,50.0015,5.991,17.1101,31.2,7.2,24,2096,144,100.6,9,199,NA,NA,NA,TRUE,-26.3,6.6,-15.8,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",4,"2023-07-15T00:58:10.436Z","2023-07-15T00:58:15.221Z",TRUE,"pitch","9e00bfc5-568d-41e0-b701-36a7405279dd",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.2399,1.5938,NA,112.1,207.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Miguel Rojas singles on a sharp line drive to right fielder Starling Marte. Jason Heyward scores. Miguel Rojas out at 2nd on the throw, right fielder Starling Marte to first baseman Pete Alonso to shortstop Francisco Lindor to second baseman Jeff McNeil. James Outman to 3rd.",1,4,0,46,"top",6,"2023-07-15T00:57:14.838Z","2023-07-15T00:58:42.533Z",TRUE,TRUE,FALSE,TRUE,33,3,1,3,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",656849,"David Peterson","/api/v1/people/656849","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.9,85,14,0.9,0.4089,7.2429,26.1176,-24.054,9.3044,4.4597,0.1286,1.1731,-8.3468,-133.4436,-7.816,2.0736,50.0039,5.8474,16.9439,31.2,7.2,24,2081,141,NA,NA,NA,NA,NA,NA,FALSE,-25.6,6.7,-15.2,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",3,"2023-07-15T00:57:51.224Z","2023-07-15T00:57:55.127Z",TRUE,"pitch","ae0f2bd3-2802-4681-9376-e8511139fab1",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.2399,1.6511,NA,108.31,174.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Miguel Rojas singles on a sharp line drive to right fielder Starling Marte. Jason Heyward scores. Miguel Rojas out at 2nd on the throw, right fielder Starling Marte to first baseman Pete Alonso to shortstop Francisco Lindor to second baseman Jeff McNeil. James Outman to 3rd.",1,4,0,46,"top",6,"2023-07-15T00:57:14.838Z","2023-07-15T00:58:42.533Z",TRUE,TRUE,FALSE,TRUE,33,3,1,3,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",656849,"David Peterson","/api/v1/people/656849","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,83.9,5,0.9,0.4125,7.2501,27.046,-25.578,9.4907,3.6929,0.228,2.3692,-7.9871,-132.5425,-4.4988,2.0403,50.0051,5.9454,16.9698,30,7.2,24,2136,145,NA,NA,NA,NA,NA,NA,FALSE,-26.9,5.9,-15.6,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",2,"2023-07-15T00:57:32.227Z","2023-07-15T00:57:37.142Z",TRUE,"pitch","d89edb29-9a98-45ab-bbdf-c90febbd2c1d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2399,1.5651,NA,73.74,133.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Miguel Rojas singles on a sharp line drive to right fielder Starling Marte. Jason Heyward scores. Miguel Rojas out at 2nd on the throw, right fielder Starling Marte to first baseman Pete Alonso to shortstop Francisco Lindor to second baseman Jeff McNeil. James Outman to 3rd.",1,4,0,46,"top",6,"2023-07-15T00:57:14.838Z","2023-07-15T00:58:42.533Z",TRUE,TRUE,FALSE,TRUE,33,3,1,3,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",656849,"David Peterson","/api/v1/people/656849","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.1,12,0.9,0.4088,7.1891,28.7661,-19.9087,3.9287,6.7441,1.135,3.8956,-4.7588,-133.9499,-1.4112,2.4236,50.0015,5.8518,7.1435,16.8,4.8,24,1967,141,NA,NA,NA,NA,NA,NA,FALSE,-20.2,12.1,-6.1,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",1,"2023-07-15T00:57:17.013Z","2023-07-15T00:57:21.853Z",TRUE,"pitch","b8131405-1230-4154-b9fd-16dd4163eb05",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2399,1.5651,NA,69.62,143.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Miguel Rojas singles on a sharp line drive to right fielder Starling Marte. Jason Heyward scores. Miguel Rojas out at 2nd on the throw, right fielder Starling Marte to first baseman Pete Alonso to shortstop Francisco Lindor to second baseman Jeff McNeil. James Outman to 3rd.",1,4,0,46,"top",6,"2023-07-15T00:57:14.838Z","2023-07-15T00:58:42.533Z",TRUE,TRUE,FALSE,TRUE,33,3,1,3,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",656849,"David Peterson","/api/v1/people/656849","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.3,72,12,0.87,0.4807,6.8174,21.3182,-34.883,-0.977,-2.0585,1.2429,3.5388,-1.9073,-114.0301,1.4122,2.2177,50.0042,6.3576,-1.2841,2.4,10.8,24,2281,320,NA,NA,NA,NA,NA,NA,FALSE,-47.6,-3.1,2.3,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",0,"2023-07-15T00:56:07.032Z","2023-07-15T00:57:17.013Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Miguel Rojas singles on a sharp line drive to right fielder Starling Marte. Jason Heyward scores. Miguel Rojas out at 2nd on the throw, right fielder Starling Marte to first baseman Pete Alonso to shortstop Francisco Lindor to second baseman Jeff McNeil. James Outman to 3rd.",1,4,0,46,"top",6,"2023-07-15T00:57:14.838Z","2023-07-15T00:58:42.533Z",TRUE,TRUE,FALSE,TRUE,33,3,1,3,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",656849,"David Peterson","/api/v1/people/656849","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",2,"2023-07-15T00:55:46.553Z","2023-07-15T00:55:56.626Z",TRUE,"pitch","26ca70ab-9f59-4cdb-a160-52d2b2ede484",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,2,NA,NA,3.39,1.66,NA,106.07,186.22,"line_drive","medium","7",101.15,106.02,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","James Outman singles on a line drive to left fielder Mark Canha. Jason Heyward to 2nd.",0,3,0,45,"top",6,"2023-07-15T00:55:10.904Z","2023-07-15T00:55:56.626Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,681546,"James Outman","/api/v1/people/681546","L","Left",656849,"David Peterson","/api/v1/people/656849","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,79.9,9,0.91,0.4341,7.1519,24.9,-31.2472,0.201,0.5797,0.2868,1.9466,-5.6258,-126.0234,-3.056,2.5194,50.0063,5.6912,0.3243,1.2,8.4,24,2376,315,100.2,7,156,NA,NA,NA,FALSE,-35.8,0.6,0.8,NA,NA,FALSE,TRUE,681546,"James Outman","/api/v1/people/681546",518792,"Jason Heyward","/api/v1/people/518792",NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",1,"2023-07-15T00:55:28.962Z","2023-07-15T00:55:32.823Z",TRUE,"pitch","112b0d9f-cc89-4684-84d0-34b167f044c0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3899,1.4791,NA,103.34,121.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","James Outman singles on a line drive to left fielder Mark Canha. Jason Heyward to 2nd.",0,3,0,45,"top",6,"2023-07-15T00:55:10.904Z","2023-07-15T00:55:56.626Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,681546,"James Outman","/api/v1/people/681546","L","Left",656849,"David Peterson","/api/v1/people/656849","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.1,12,0.91,0.399,7.2127,30.9851,-18.0948,5.7307,7.3835,0.3583,4.3338,-7.3728,-137.3703,-0.9739,2.335,50.005,5.9253,10.9322,26.4,4.8,24,2085,137,NA,NA,NA,NA,NA,NA,FALSE,-17.4,13.3,-8.8,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",0,"2023-07-15T00:55:12.412Z","2023-07-15T00:55:16.104Z",TRUE,"pitch","c640ce81-7912-4be2-bd72-deff2cbfaa93",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3455,1.4218,NA,111.06,169.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","James Outman singles on a line drive to left fielder Mark Canha. Jason Heyward to 2nd.",0,3,0,45,"top",6,"2023-07-15T00:55:10.904Z","2023-07-15T00:55:56.626Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,681546,"James Outman","/api/v1/people/681546","L","Left",656849,"David Peterson","/api/v1/people/656849","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,85.5,5,0.9,0.4041,7.2824,29.2388,-24.7149,9.7317,4.0046,0.1559,2.5665,-8.077,-135.4821,-4.6568,1.9095,50.0015,6.0322,18.114,32.4,7.2,24,2186,148,NA,NA,NA,NA,NA,NA,FALSE,-25.1,6.5,-16,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",3,"2023-07-15T00:54:30.499Z","2023-07-15T00:54:39.515Z",TRUE,"pitch","fc11a189-312a-4fe9-9a01-8290089cfa10",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.54,1.7,NA,117.18,194.07,"ground_ball","medium","4",151.45,149.05,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Forceout","force_out","Jason Heyward grounds into a force out, second baseman Jeff McNeil to shortstop Francisco Lindor. J.D. Martinez out at 2nd. Jason Heyward to 1st.",0,3,0,44,"top",6,"2023-07-15T00:53:38.015Z","2023-07-15T00:54:39.515Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,518792,"Jason Heyward","/api/v1/people/518792","L","Left",656849,"David Peterson","/api/v1/people/656849","L","Left","vs_LHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,78.9,8,0.91,0.4397,7.1357,24.6823,-31.8784,-0.0601,0.1919,-0.0047,1.6558,-6.0299,-124.4898,-3.3102,2.4554,50.005,5.6378,-0.0946,2.4,8.4,24,2369,296,99.7,-5,18,NA,NA,NA,TRUE,-37.6,-0.2,1.4,NA,NA,TRUE,TRUE,518792,"Jason Heyward","/api/v1/people/518792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",2,"2023-07-15T00:54:13.891Z","2023-07-15T00:54:18.700Z",TRUE,"pitch","f58bbbde-80da-4f55-9bcf-38e7fba8c7ce",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.6039,1.7085,NA,128.6,171.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Forceout","force_out","Jason Heyward grounds into a force out, second baseman Jeff McNeil to shortstop Francisco Lindor. J.D. Martinez out at 2nd. Jason Heyward to 1st.",0,3,0,44,"top",6,"2023-07-15T00:53:38.015Z","2023-07-15T00:54:39.515Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,518792,"Jason Heyward","/api/v1/people/518792","L","Left",656849,"David Peterson","/api/v1/people/656849","L","Left","vs_LHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,84.5,4,0.9,0.4083,7.3273,29.2309,-24.3027,10.3336,4.3169,-0.3043,2.5017,-9.1065,-134.1871,-4.7441,1.792,50.0009,6.0255,18.8297,33.6,7.2,24,2063,139,NA,NA,NA,NA,NA,NA,FALSE,-25.2,7,-16.7,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
