"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718210,"2023-05-12",1,"2023-05-13T01:40:23.900Z","2023-05-13T01:40:26.900Z",TRUE,"pitch","0fe5e11a-c80f-4c9c-8f01-850a0f10117a",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.09,1.44,NA,121.14,209.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Harold Ramirez strikes out swinging.",0,5,6,72,"top",9,"2023-05-13T01:40:01.403Z","2023-05-13T01:41:23.250Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.9,82.2,13,2,0.4199,5.9591,29.4985,-28.7201,10.4917,2.0108,-0.1087,1.099,-4.0828,-130.7986,-5.7288,0.1159,50.0045,5.4914,18.046,30,8.4,24,2318,128,NA,NA,NA,NA,NA,NA,FALSE,-31.6,2.5,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",0,"2023-05-13T01:40:11.993Z","2023-05-13T01:40:15.582Z",TRUE,"pitch","07e6b8e0-437c-4220-9db6-ed9f415b8daf",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4214,1.4911,NA,134.95,185.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Harold Ramirez strikes out swinging.",0,5,6,72,"top",9,"2023-05-13T01:40:01.403Z","2023-05-13T01:41:23.250Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.8,82,7,2,0.4202,6.0397,28.9271,-25.3086,11.0494,3.997,-0.471,1.9746,-5.2812,-130.6198,-4.7624,0.1475,50.0044,5.7374,18.9896,33.6,7.2,24,2392,129,NA,NA,NA,NA,NA,NA,FALSE,-27.7,6.4,-18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",6,"2023-05-13T01:39:50.566Z","2023-05-13T01:39:53.566Z",TRUE,"pitch","f08146e3-9ea4-40dd-84aa-8d22724e2d12",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.33,1.54,NA,147.79,173.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Brandon Lowe strikes out swinging.",0,5,6,71,"top",9,"2023-05-13T01:38:41.261Z","2023-05-13T01:39:53.566Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.6,84,4,2,0.4112,5.9961,28.728,-27.6,0.9491,2.5467,-0.8076,2.4262,-6.1743,-133.2198,-3.785,1.4172,50.0033,5.8612,1.7056,1.2,6,24,2342,149,NA,NA,NA,NA,NA,NA,TRUE,-28.7,4,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",4,"2023-05-13T01:39:27.760Z","2023-05-13T01:39:30.909Z",TRUE,"pitch","5a96160c-0d92-4f82-ac13-632ae401d699",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.395,1.5965,NA,109.94,168.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Brandon Lowe strikes out swinging.",0,5,6,71,"top",9,"2023-05-13T01:38:41.261Z","2023-05-13T01:39:53.566Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98,89.4,5,2,0.3851,5.9566,34.1329,-24.5305,11.0859,3.7321,0.1851,2.6159,-7.0162,-142.4902,-4.9196,1.245,50.0006,5.9239,22.6892,39.6,6,24,2339,136,NA,NA,NA,NA,NA,NA,FALSE,-22.8,5.9,-18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",3,"2023-05-13T01:39:11.801Z","2023-05-13T01:39:14.801Z",TRUE,"pitch","39702ddf-c7e7-436c-9ad9-2b7d072f532a",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,0,NA,NA,3.33,1.54,NA,72.75,171.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Brandon Lowe strikes out swinging.",0,5,6,71,"top",9,"2023-05-13T01:38:41.261Z","2023-05-13T01:39:53.566Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.4,89,12,2,0.3869,5.967,33.3064,-22.2657,10.5426,4.8829,1.161,2.5043,-4.4803,-141.7378,-5.3263,1.3952,50.0017,5.8356,21.3839,40.8,6,24,2292,138,NA,NA,NA,NA,NA,NA,FALSE,-21,7.9,-18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",2,"2023-05-13T01:38:55.475Z","2023-05-13T01:39:03.170Z",TRUE,"pitch","749bb0e6-48f6-4b7d-ab37-bcbebb958ebb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3301,1.4648,NA,122.05,203.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Brandon Lowe strikes out swinging.",0,5,6,71,"top",9,"2023-05-13T01:38:41.261Z","2023-05-13T01:39:53.566Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,88.3,13,2,0.3913,5.9579,31.8249,-20.268,10.7027,5.9993,-0.1325,1.3139,-8.2657,-140.03,-8.7697,1.4681,50.003,5.814,21.24,40.8,6,24,2240,133,NA,NA,NA,NA,NA,NA,FALSE,-20.4,9.1,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",1,"2023-05-13T01:38:43.643Z","2023-05-13T01:38:50.118Z",TRUE,"pitch","6c75c8bb-f5cd-47a9-b6a9-f6309dd8f22e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3686,1.5701,NA,106.76,200.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Brandon Lowe strikes out swinging.",0,5,6,71,"top",9,"2023-05-13T01:38:41.261Z","2023-05-13T01:39:53.566Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88.3,14,2,0.3912,6.0048,31.6022,-22.0385,10.9962,5.1043,0.2685,1.4088,-7.4157,-140.0154,-7.9606,1.5227,50.0028,5.7308,21.8337,40.8,6,24,2233,133,NA,NA,NA,NA,NA,NA,FALSE,-21.8,7.8,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",0,"2023-05-13T01:36:22.935Z","2023-05-13T01:38:43.643Z",FALSE,"action",NA,NA,"Pitching Change: Wandy Peralta replaces Clay Holmes.","Pitching Substitution",5,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,593974,"/api/v1/people/593974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"71","atBat","Strikeout","strikeout","Brandon Lowe strikes out swinging.",0,5,6,71,"top",9,"2023-05-13T01:38:41.261Z","2023-05-13T01:39:53.566Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",5,"2023-05-13T01:39:40.549Z","2023-05-13T01:39:50.566Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,664040,"/api/v1/people/664040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Brandon Lowe strikes out swinging.",0,5,6,71,"top",9,"2023-05-13T01:38:41.261Z","2023-05-13T01:39:53.566Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",4,"2023-05-13T01:35:49.922Z","2023-05-13T01:35:58.371Z",TRUE,"pitch","8f5e133c-ff70-4dca-baf8-c4dab2ef5d7a",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3,1.44,NA,104.16,170.53,"popup","medium","5",114.57,178.36,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Pop Out","field_out","Harrison Bader pops out to third baseman Taylor Walls.",0,5,6,70,"bottom",8,"2023-05-13T01:34:17.607Z","2023-05-13T01:35:58.371Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664056,"Harrison Bader","/api/v1/people/664056","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.6,72.4,3,0.95,0.476,7.0855,25.0358,-33.7212,11.5395,-1.1625,0.3368,2.5279,1.5039,-115.8167,0.2442,-1.8203,50.0008,5.6914,15.4084,25.2,10.8,24,2738,56,63.9,74,68,NA,NA,NA,TRUE,-45.5,-1.7,-21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",3,"2023-05-13T01:35:27.027Z","2023-05-13T01:35:31.364Z",TRUE,"pitch","2bb51267-d172-4a24-80a5-b6f839b42d14",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1839,1.4122,NA,166.33,100.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Pop Out","field_out","Harrison Bader pops out to third baseman Taylor Walls.",0,5,6,70,"bottom",8,"2023-05-13T01:34:17.607Z","2023-05-13T01:35:58.371Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664056,"Harrison Bader","/api/v1/people/664056","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.8,11,0.91,0.3988,7.0767,32.3315,-14.8935,-4.0956,9.0614,-1.2942,5.1073,2.0053,-137.6596,0.5745,-1.5024,50.0038,5.9088,-7.8122,26.4,3.6,24,2641,208,NA,NA,NA,NA,NA,NA,FALSE,-14,16.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",2,"2023-05-13T01:35:08.819Z","2023-05-13T01:35:11.994Z",TRUE,"pitch","3ff7d32d-39d7-47ae-bcc4-ca1605733545",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3,1.44,NA,126.79,150.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Pop Out","field_out","Harrison Bader pops out to third baseman Taylor Walls.",0,5,6,70,"bottom",8,"2023-05-13T01:34:17.607Z","2023-05-13T01:35:58.371Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664056,"Harrison Bader","/api/v1/people/664056","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.8,11,0.91,0.3957,7.1435,31.2787,-12.0046,-4.3516,10.3956,-0.2567,3.2634,4.8093,-138.4821,-4.5521,-1.4516,50.0008,5.7332,-8.4411,30,3.6,24,2762,211,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",1,"2023-05-13T01:34:51.928Z","2023-05-13T01:34:54.985Z",TRUE,"pitch","ab187ede-f5f5-4815-9378-3f0e17bcfad9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.0256,1.4648,NA,67.31,205.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Pop Out","field_out","Harrison Bader pops out to third baseman Taylor Walls.",0,5,6,70,"bottom",8,"2023-05-13T01:34:17.607Z","2023-05-13T01:35:58.371Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664056,"Harrison Bader","/api/v1/people/664056","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.8,72.8,14,0.96,0.4752,6.5669,25.6217,-34.1994,12.4218,-1.515,1.3035,1.2369,3.1346,-116.1286,-2.3137,-1.6832,50.0016,5.5602,16.6388,26.4,12,24,2750,56,NA,NA,NA,NA,NA,NA,FALSE,-46.7,-3.1,-23.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",0,"2023-05-13T01:34:34.998Z","2023-05-13T01:34:38.131Z",TRUE,"pitch","572744e0-8ab4-4a7f-ada3-b6a0486e2439",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3,1.44,NA,80.63,200.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Pop Out","field_out","Harrison Bader pops out to third baseman Taylor Walls.",0,5,6,70,"bottom",8,"2023-05-13T01:34:17.607Z","2023-05-13T01:35:58.371Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664056,"Harrison Bader","/api/v1/people/664056","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.8,72.1,14,0.96,0.4803,6.8511,24.3352,-33.4093,11.8933,-0.947,0.9542,1.4348,2.6053,-114.723,-1.9022,-1.7444,50.0003,5.5799,15.6,25.2,12,24,2681,55,NA,NA,NA,NA,NA,NA,FALSE,-46.4,-1.9,-22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",4,"2023-05-13T01:33:54.581Z","2023-05-13T01:34:04.590Z",TRUE,"pitch","b97b4198-8a6d-439a-ad0f-fff0b856b1c0",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.34,1.59,NA,90.21,191.39,"ground_ball","medium","6",112.67,147.83,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","DJ LeMahieu grounds out, shortstop Wander Franco to first baseman Isaac Paredes.",0,5,6,69,"bottom",8,"2023-05-13T01:32:40.147Z","2023-05-13T01:34:04.590Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80,73.1,9,0.95,0.473,6.8165,24.9754,-34.0339,11.3679,-1.3779,0.7028,1.7551,2.109,-116.4831,-1.6301,-1.6931,50.0015,5.7276,15.3816,24,10.8,24,2751,48,73.5,5,60,NA,NA,NA,TRUE,-45.8,-2.6,-21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",3,"2023-05-13T01:33:36.761Z","2023-05-13T01:33:40.475Z",TRUE,"pitch","d19b4195-f38b-4324-a1c6-4c3de38334ad",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3401,1.5701,NA,203.69,163.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","DJ LeMahieu grounds out, shortstop Wander Franco to first baseman Isaac Paredes.",0,5,6,69,"bottom",8,"2023-05-13T01:32:40.147Z","2023-05-13T01:34:04.590Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.6,71.6,11,0.96,0.4812,6.7053,23.4406,-35.9818,12.3288,-2.912,-2.2742,2.7726,-4.1574,-114.3541,1.3418,-2.0218,50.0011,5.7405,16.1315,22.8,12,24,2681,55,NA,NA,NA,NA,NA,NA,FALSE,-49.2,-4.6,-21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",2,"2023-05-13T01:33:17.004Z","2023-05-13T01:33:20.004Z",TRUE,"pitch","fc169be9-ec1f-4096-ac9f-7a4446e54fb7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.34,1.59,NA,121.92,184.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","DJ LeMahieu grounds out, shortstop Wander Franco to first baseman Isaac Paredes.",0,5,6,69,"bottom",8,"2023-05-13T01:32:40.147Z","2023-05-13T01:34:04.590Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,88.2,8,0.9,0.3918,6.9479,29.9493,-13.5223,-2.7672,9.4133,-0.129,2.0277,4.8725,-139.5354,-7.2413,-1.5344,50.0044,5.5385,-5.4844,16.8,3.6,24,2773,215,NA,NA,NA,NA,NA,NA,FALSE,-13.8,15.8,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
