"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
746965,"2024-05-12",0,"2024-05-12T20:03:19.003Z","2024-05-12T20:03:22.561Z",TRUE,"pitch","cd4ebf9c-14d4-4d25-8b47-3ae673ce7655",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1983,1.4974,NA,80.44,160.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Nick Senzel singles on a ground ball to left fielder Tyler O'Neill.",0,2,3,66,"top",9,"2024-05-12T20:02:56.052Z","2024-05-12T20:04:22.158Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,669222,"Nick Senzel","/api/v1/people/669222","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.6,83.7,12,0.91,0.4118,6.8744,29.0666,-12.0535,3.423,11.2334,0.9591,2.9069,6.4773,-133.1049,-6.2217,-1.9523,50.0009,6.1505,6.1288,28.8,3.6,24,2578,171,NA,NA,NA,NA,NA,NA,FALSE,-13.6,19.2,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",8,"2024-05-12T20:02:41.322Z","2024-05-12T20:02:49.616Z",TRUE,"pitch","78cf57bc-50a0-47dd-86e5-81cc8f4e93c7",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.56,1.7,NA,79.41,156.23,"ground_ball","medium","5",110.45,176.42,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Trey Lipscomb grounds out, third baseman Rafael Devers to first baseman Dominic Smith.",0,2,3,65,"top",9,"2024-05-12T20:00:49.208Z","2024-05-12T20:02:49.616Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,702358,"Trey Lipscomb","/api/v1/people/702358","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.7,82.5,12,0.9,0.4193,6.7869,26.5793,-15.9676,3.9168,9.3715,0.9861,3.0576,6.2008,-130.4562,-5.1215,-1.9275,50.0047,6.2438,6.7728,25.2,4.8,24,2635,157,65.2,-53,3,NA,NA,NA,TRUE,-17.9,16.1,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",7,"2024-05-12T20:02:20.354Z","2024-05-12T20:02:24.511Z",TRUE,"pitch","b9d88e26-d228-4ba3-9659-797a7761451e",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.56,1.7,NA,108.95,148.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Trey Lipscomb grounds out, third baseman Rafael Devers to first baseman Dominic Smith.",0,2,3,65,"top",9,"2024-05-12T20:00:49.208Z","2024-05-12T20:02:49.616Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,702358,"Trey Lipscomb","/api/v1/people/702358","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.5,82.8,2,0.9,0.4161,6.836,28.0404,-14.2606,3.8384,10.2086,0.2111,3.3263,4.4325,-131.6585,-4.7997,-1.9933,50.0057,6.2291,6.7361,26.4,3.6,24,2698,167,NA,NA,NA,NA,NA,NA,FALSE,-15.8,17.6,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",6,"2024-05-12T20:02:03.637Z","2024-05-12T20:02:07.819Z",TRUE,"pitch","9024bdae-1814-4f39-b42c-99b994b2d332",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,0,NA,NA,3.1632,1.5398,NA,118.9,176.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Trey Lipscomb grounds out, third baseman Rafael Devers to first baseman Dominic Smith.",0,2,3,65,"top",9,"2024-05-12T20:00:49.208Z","2024-05-12T20:02:49.616Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,702358,"Trey Lipscomb","/api/v1/people/702358","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.2,81,5,0.9,0.4269,6.7195,26.2118,-13.6028,3.7897,11.1341,-0.0499,2.3213,4.1069,-128.2477,-7.0574,-2.1637,50.0038,6.1675,6.3192,25.2,3.6,24,2595,172,NA,NA,NA,NA,NA,NA,FALSE,-16.3,18.8,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",5,"2024-05-12T20:01:44.823Z","2024-05-12T20:01:50.642Z",TRUE,"pitch","e762c39d-a9de-4f9f-85b5-0e8cfe175eae",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.2889,1.5586,NA,83.96,205.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Trey Lipscomb grounds out, third baseman Rafael Devers to first baseman Dominic Smith.",0,2,3,65,"top",9,"2024-05-12T20:00:49.208Z","2024-05-12T20:02:49.616Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,702358,"Trey Lipscomb","/api/v1/people/702358","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.4,81.2,14,0.9,0.4269,6.7882,26.6815,-14.6313,4.17,10.5235,0.8667,1.241,5.8656,-128.333,-9.3817,-1.9909,50.0061,6.0854,6.9517,26.4,4.8,24,2641,166,NA,NA,NA,NA,NA,NA,FALSE,-18,17.2,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",4,"2024-05-12T20:01:27.005Z","2024-05-12T20:01:31.190Z",TRUE,"pitch","ed0c93e6-3fc6-4b34-96e4-6ac87d267218",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.3037,1.4959,NA,89.71,188.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Trey Lipscomb grounds out, third baseman Rafael Devers to first baseman Dominic Smith.",0,2,3,65,"top",9,"2024-05-12T20:00:49.208Z","2024-05-12T20:02:49.616Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,702358,"Trey Lipscomb","/api/v1/people/702358","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88,80.8,9,0.89,0.4285,6.7146,26.5023,-16.0603,4.6514,9.7395,0.7159,1.8697,5.8731,-127.8561,-7.6034,-2.2158,50.0037,6.1438,7.6966,26.4,4.8,24,2610,165,NA,NA,NA,NA,NA,NA,FALSE,-19.3,16.1,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",3,"2024-05-12T20:01:08.292Z","2024-05-12T20:01:14.629Z",TRUE,"pitch","4f2cba3f-bab8-43ef-b0c2-0f8a468c63b3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3552,1.722,NA,109.89,197.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Trey Lipscomb grounds out, third baseman Rafael Devers to first baseman Dominic Smith.",0,2,3,65,"top",9,"2024-05-12T20:00:49.208Z","2024-05-12T20:02:49.616Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,702358,"Trey Lipscomb","/api/v1/people/702358","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.5,82.6,14,0.91,0.4179,6.8085,29.135,-10.5489,3.5017,12.4465,0.1865,1.5297,5.2383,-131.3192,-9.7485,-2.293,50.003,6.0862,6.0848,30,3.6,24,2695,175,NA,NA,NA,NA,NA,NA,FALSE,-13.3,20.4,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",2,"2024-05-12T20:00:51.427Z","2024-05-12T20:00:57.161Z",TRUE,"pitch","c494a0fd-06af-4545-abba-453b45f75276",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3378,1.585,NA,86.21,193.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Trey Lipscomb grounds out, third baseman Rafael Devers to first baseman Dominic Smith.",0,2,3,65,"top",9,"2024-05-12T20:00:49.208Z","2024-05-12T20:02:49.616Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,702358,"Trey Lipscomb","/api/v1/people/702358","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.4,83.3,9,0.91,0.4139,6.7265,30.4229,-11.1153,3.9931,11.8958,0.8078,1.6854,6.4804,-132.7194,-9.5317,-2.1917,50.0044,6.1498,7.0691,32.4,3.6,24,2754,176,NA,NA,NA,NA,NA,NA,FALSE,-13.7,19.4,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",0,"2024-05-12T20:00:00.209Z","2024-05-12T20:00:00.235Z",FALSE,"action",NA,NA,"Dominic Smith remains in the game as the first baseman.","Defensive Switch",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,642086,"/api/v1/people/642086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"3","First Base","Infielder","1B","601","65","atBat","Groundout","field_out","Trey Lipscomb grounds out, third baseman Rafael Devers to first baseman Dominic Smith.",0,2,3,65,"top",9,"2024-05-12T20:00:49.208Z","2024-05-12T20:02:49.616Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,702358,"Trey Lipscomb","/api/v1/people/702358","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,643265,"/api/v1/people/643265",NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",1,"2024-05-12T20:00:00.235Z","2024-05-12T20:00:51.427Z",FALSE,"action",NA,NA,"Pitching Change: Kenley Jansen replaces Chris Martin.","Pitching Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,445276,"/api/v1/people/445276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"65","atBat","Groundout","field_out","Trey Lipscomb grounds out, third baseman Rafael Devers to first baseman Dominic Smith.",0,2,3,65,"top",9,"2024-05-12T20:00:49.208Z","2024-05-12T20:02:49.616Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,702358,"Trey Lipscomb","/api/v1/people/702358","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",1,"2024-05-12T19:58:01.816Z","2024-05-12T19:58:10.725Z",TRUE,"pitch","a6101454-8ef8-4f91-ba5b-439590b4f3df",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.47,1.65,NA,142.52,163.36,"fly_ball","medium","9",170.86,131.04,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Vaughn Grissom flies out to right fielder Eddie Rosario.",0,2,3,64,"bottom",8,"2024-05-12T19:57:34.404Z","2024-05-12T19:58:10.725Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.9,80.8,4,2,0.4252,6.4195,28.518,-15.2883,-6.9013,10.0654,-0.6696,2.7932,8.2576,-129.1334,-4.6766,-3.0219,50.0058,5.8153,-11.5823,31.2,4.8,24,2105,224,71.9,43,206,NA,NA,NA,TRUE,-17.6,17.3,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",0,"2024-05-12T19:57:48.513Z","2024-05-12T19:57:53.739Z",TRUE,"pitch","6a44304e-cc85-486c-8034-e1be3e2a29f0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4455,1.64,NA,123.89,184.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Vaughn Grissom flies out to right fielder Eddie Rosario.",0,2,3,64,"bottom",8,"2024-05-12T19:57:34.404Z","2024-05-12T19:58:10.725Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.6,80.5,8,2,0.4277,6.5264,28.4483,-23.8977,-12.3215,4.9915,-0.1807,2.0241,11.0089,-128.4224,-5.0535,-2.9378,50.0021,5.8941,-20.4268,36,7.2,24,2008,223,NA,NA,NA,NA,NA,NA,FALSE,-27.4,7.9,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",3,"2024-05-12T19:57:04.960Z","2024-05-12T19:57:15.110Z",TRUE,"pitch","ced0335f-6b2a-4aaf-8a1f-05affd3221d5",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.35,1.59,NA,106.07,148.64,"popup","medium","5",88.14,186.56,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Dominic Smith pops out to third baseman Trey Lipscomb in foul territory.",0,2,3,63,"bottom",8,"2024-05-12T19:56:27.684Z","2024-05-12T19:57:15.110Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,642086,"Dominic Smith","/api/v1/people/642086","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.6,81.9,3,2,0.4209,6.5675,26.7416,-17.4752,-7.1839,8.5681,0.2868,3.3385,10.6625,-130.0246,-3.1577,-2.93,50.0048,5.8915,-12.3283,28.8,4.8,24,2139,223,88.9,73,118,NA,NA,NA,TRUE,-19.2,15,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA,NA
746965,"2024-05-12",2,"2024-05-12T19:56:47.240Z","2024-05-12T19:56:52.179Z",TRUE,"pitch","b6f7f33d-da55-479f-9d32-78549c190c1e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4035,1.5631,NA,67.05,208.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Dominic Smith pops out to third baseman Trey Lipscomb in foul territory.",0,2,3,63,"bottom",8,"2024-05-12T19:56:27.684Z","2024-05-12T19:57:15.110Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,642086,"Dominic Smith","/api/v1/people/642086","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,77.3,14,2,0.4505,6.4357,23.4668,-26.5997,-0.2549,3.7193,1.3103,1.1361,10.1641,-121.5124,-5.5114,-2.8908,50.0012,5.7402,-0.3834,2.4,7.2,24,1871,223,NA,NA,NA,NA,NA,NA,FALSE,-33.6,5.6,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",1,"2024-05-12T19:56:29.928Z","2024-05-12T19:56:35.403Z",TRUE,"pitch","da541130-9027-444c-9768-3611f901c1f1",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.35,1.59,NA,114.28,145.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Dominic Smith pops out to third baseman Trey Lipscomb in foul territory.",0,2,3,63,"bottom",8,"2024-05-12T19:56:27.684Z","2024-05-12T19:57:15.110Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,642086,"Dominic Smith","/api/v1/people/642086","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.3,80.5,2,2,0.4276,6.533,26.9629,-16.9428,-7.0259,9.1725,0.0713,3.4558,10.6535,-128.185,-2.8038,-3.2295,50.005,5.8895,-11.6713,28.8,4.8,24,2138,224,NA,NA,NA,NA,NA,NA,FALSE,-19.2,16.2,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",0,"2024-05-12T19:55:59.098Z","2024-05-12T19:56:29.928Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Dominic Smith replaces Garrett Cooper.","Offensive Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,642086,"/api/v1/people/642086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","601","63","atBat","Pop Out","field_out","Dominic Smith pops out to third baseman Trey Lipscomb in foul territory.",0,2,3,63,"bottom",8,"2024-05-12T19:56:27.684Z","2024-05-12T19:57:15.110Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,642086,"Dominic Smith","/api/v1/people/642086","L","Left",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,643265,"/api/v1/people/643265",NA,TRUE,FALSE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
