"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717648,"2023-06-23",0,"2023-06-24T01:27:46.631Z","2023-06-24T01:29:13.608Z",FALSE,"action",NA,NA,"Pitching Change: Matt Bush replaces Adrian Houser.","Pitching Substitution",7,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,456713,"/api/v1/people/456713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"70","atBat","Groundout","field_out","Jose Ramirez grounds out, second baseman Luis Urias to pitcher Matt Bush.",0,7,1,70,"bottom",9,"2023-06-24T01:29:11.348Z","2023-06-24T01:29:57.072Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",456713,"Matt Bush","/api/v1/people/456713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",3,"2023-06-24T01:26:05.241Z","2023-06-24T01:26:13.680Z",TRUE,"pitch","90c4ff74-f247-494e-a236-e63cf4642a14",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.1,1.35,NA,116.8,156.61,"fly_ball","medium","9",186.52,97.34,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Owen Miller flies out to right fielder Gabriel Arias.",0,7,1,69,"top",9,"2023-06-24T01:24:31.555Z","2023-06-24T01:26:13.680Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,680911,"Owen Miller","/api/v1/people/680911","R","Right",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84,2,0.87,0.4101,6.2792,28.4703,-13.9313,-2.2898,10.0922,0.0052,3.0433,3.7224,-133.523,-5.0878,-1.1088,50.0016,5.9741,-4.1389,13.2,3.6,24,2108,192,85.3,39,295,NA,NA,NA,TRUE,-15,17.4,3.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",2,"2023-06-24T01:25:41.070Z","2023-06-24T01:25:44.651Z",TRUE,"pitch","d60b3da0-b1f0-48f5-b749-a158a456a242",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.1,1.35,NA,109.41,181.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Owen Miller flies out to right fielder Gabriel Arias.",0,7,1,69,"top",9,"2023-06-24T01:24:31.555Z","2023-06-24T01:26:13.680Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,680911,"Owen Miller","/api/v1/people/680911","R","Right",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,78,5,0.9,0.4463,6.2752,22.6173,-34.7296,2.9729,-1.6739,0.1991,2.1091,3.3539,-122.3952,-2.0701,-1.5716,50.0014,5.9206,4.5409,8.4,9.6,24,2516,95,NA,NA,NA,NA,NA,NA,FALSE,-41.8,-3.2,-6.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",1,"2023-06-24T01:25:23.142Z","2023-06-24T01:25:27.002Z",TRUE,"pitch","1a81ce6c-213d-4e4e-ba7a-086d57277cfd",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.1,1.35,NA,99.5,174.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Owen Miller flies out to right fielder Gabriel Arias.",0,7,1,69,"top",9,"2023-06-24T01:24:31.555Z","2023-06-24T01:26:13.680Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,680911,"Owen Miller","/api/v1/people/680911","R","Right",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,79.2,6,0.91,0.4395,6.2401,22.6096,-31.6625,2.8563,0.3251,0.4591,2.3724,3.945,-124.1634,-2.3128,-1.5157,50.0043,5.9261,4.502,9.6,8.4,24,2470,115,NA,NA,NA,NA,NA,NA,FALSE,-37,0.4,-6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",0,"2023-06-24T01:25:07.443Z","2023-06-24T01:25:11.577Z",TRUE,"pitch","052f72a6-a7c2-4fb7-8902-63a3d3cc5c17",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3315,1.4597,NA,87.15,217.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Owen Miller flies out to right fielder Gabriel Arias.",0,7,1,69,"top",9,"2023-06-24T01:24:31.555Z","2023-06-24T01:26:13.680Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,680911,"Owen Miller","/api/v1/people/680911","R","Right",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,78.2,14,0.91,0.4464,6.2612,22.7485,-32.4715,2.7244,-0.1938,0.783,0.7989,5.017,-122.4018,-5.3326,-1.6422,50.0026,5.766,4.1598,8.4,8.4,24,2467,112,NA,NA,NA,NA,NA,NA,FALSE,-39.8,-1.3,-6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",2,"2023-06-24T01:24:03.816Z","2023-06-24T01:24:27.745Z",TRUE,"pitch","eda42849-ce25-4a26-91ff-2c411da2549b",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,2,NA,NA,3.4,1.67,NA,101.15,167,"fly_ball","medium","8",150.04,40.31,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Home Run","home_run","Willy Adames homers (12) on a fly ball to center field.",1,7,1,68,"top",9,"2023-06-24T01:23:07.802Z","2023-06-24T01:24:27.745Z",TRUE,TRUE,FALSE,FALSE,38,1,1,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,84.2,6,0.87,0.4105,6.3402,26.8982,-13.6943,-1.925,10.2347,0.4159,2.6587,4.5348,-133.1029,-5.7817,-1.055,50.0021,5.8398,-3.4759,9.6,3.6,24,2011,192,100.4,31,397,NA,NA,NA,FALSE,-15,17.6,2.5,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",1,"2023-06-24T01:23:42.397Z","2023-06-24T01:23:46.710Z",TRUE,"pitch","e87f4792-6ab4-495f-ac4f-3ce796ec26b7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6563,1.7089,NA,70.25,221.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Home Run","home_run","Willy Adames homers (12) on a fly ball to center field.",1,7,1,68,"top",9,"2023-06-24T01:23:07.802Z","2023-06-24T01:24:27.745Z",TRUE,TRUE,FALSE,FALSE,38,1,1,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.4,14,0.92,0.4021,6.4722,27.2942,-10.0761,-0.9677,11.7341,1.2265,0.6255,6.3686,-135.7726,-11.6196,-1.015,50.0017,5.6409,-1.8222,2.4,2.4,24,2206,192,NA,NA,NA,NA,NA,NA,FALSE,-12,19.2,0.5,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",0,"2023-06-24T01:23:26.094Z","2023-06-24T01:23:35.655Z",TRUE,"pitch","edaff757-98dc-47fc-ae00-8667fc4dd602",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5564,1.7338,NA,97.33,161.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Home Run","home_run","Willy Adames homers (12) on a fly ball to center field.",1,7,1,68,"top",9,"2023-06-24T01:23:07.802Z","2023-06-24T01:24:27.745Z",TRUE,TRUE,FALSE,FALSE,38,1,1,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,79.2,6,0.91,0.4396,6.2905,21.9617,-31.2119,3.1215,0.612,0.516,2.8705,3.9966,-124.0354,-1.2077,-1.5144,50.0048,5.9376,4.9229,9.6,8.4,24,2431,107,NA,NA,NA,NA,NA,NA,FALSE,-36.2,1.1,-6.5,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",8,"2023-06-24T01:22:50.202Z","2023-06-24T01:22:59.817Z",TRUE,"pitch","05b94146-8869-4905-8b9b-6d650771dbee",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.6,1.71,NA,154.55,157.97,"fly_ball","medium","7",61.21,124.74,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Rowdy Tellez flies out to left fielder Steven Kwan.",0,6,1,67,"top",9,"2023-06-24T01:19:59.480Z","2023-06-24T01:22:59.817Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76,70.2,11,0.91,0.4946,6.4174,19.5955,-39.2527,7.128,-5.6978,-0.9851,2.993,-0.5343,-110.7088,2.2887,-1.667,50.0029,6.0516,8.8556,13.2,13.2,24,2566,37,86.8,54,246,NA,NA,NA,TRUE,-56.6,-9.5,-12.7,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",7,"2023-06-24T01:22:26.447Z","2023-06-24T01:22:30.472Z",TRUE,"pitch","be3afb33-a062-4d14-a0af-4f8bb41a4e03",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.6,1.71,NA,114.25,164.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Rowdy Tellez flies out to left fielder Steven Kwan.",0,6,1,67,"top",9,"2023-06-24T01:19:59.480Z","2023-06-24T01:22:59.817Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.9,5,0.91,0.4049,6.3664,29.9591,-12.1411,-2.2814,10.817,0.0721,2.7625,4.4294,-135.3385,-5.8461,-1.2905,50.0054,5.8035,-4.2267,13.2,3.6,24,2160,194,NA,NA,NA,NA,NA,NA,FALSE,-13.2,18.5,3.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",5,"2023-06-24T01:21:56.103Z","2023-06-24T01:22:01.921Z",TRUE,"pitch","19b1145b-d128-47e8-951d-d1db02d02ef2",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.6,1.71,NA,105.25,191.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Rowdy Tellez flies out to left fielder Steven Kwan.",0,6,1,67,"top",9,"2023-06-24T01:19:59.480Z","2023-06-24T01:22:59.817Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.9,9,0.9,0.4352,6.1447,23.739,-28.7655,3.5702,2.1224,0.3083,1.7623,3.7748,-125.52,-4.2315,-1.6751,50.0049,5.7939,5.7361,12,7.2,24,2245,134,NA,NA,NA,NA,NA,NA,FALSE,-33.4,3.1,-7.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",4,"2023-06-24T01:21:30.551Z","2023-06-24T01:21:34.752Z",TRUE,"pitch","9e212673-d10c-4193-953c-5799aaa8473c",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.6,1.71,NA,128.71,166.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Rowdy Tellez flies out to left fielder Steven Kwan.",0,6,1,67,"top",9,"2023-06-24T01:19:59.480Z","2023-06-24T01:22:59.817Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85.2,4,0.9,0.4055,6.2587,27.5359,-12.4778,-1.8104,10.6435,-0.3073,2.6878,3.4226,-134.7456,-6.0998,-1.3551,50.0039,5.852,-3.351,10.8,3.6,24,1969,195,NA,NA,NA,NA,NA,NA,FALSE,-13.4,18.2,2.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",3,"2023-06-24T01:21:11.832Z","2023-06-24T01:21:16.356Z",TRUE,"pitch","c0cb649d-d151-41e4-ade6-9823afb60196",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.6004,1.6092,NA,114.52,157.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Rowdy Tellez flies out to left fielder Steven Kwan.",0,6,1,67,"top",9,"2023-06-24T01:19:59.480Z","2023-06-24T01:22:59.817Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,84.1,2,0.87,0.4108,6.2238,26.8238,-13.523,-1.8556,10.3422,0.0652,3.018,4.1544,-133.0201,-5.0292,-1.2713,50.0041,5.9034,-3.3473,9.6,3.6,24,1996,194,NA,NA,NA,NA,NA,NA,FALSE,-14.6,17.9,2.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",2,"2023-06-24T01:20:54.181Z","2023-06-24T01:20:58.261Z",TRUE,"pitch","96810600-53c3-498b-b699-1fedd6189345",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.7813,1.7587,NA,159.34,147.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Rowdy Tellez flies out to left fielder Steven Kwan.",0,6,1,67,"top",9,"2023-06-24T01:19:59.480Z","2023-06-24T01:22:59.817Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.7,11,0.9,0.4025,6.1031,28.0095,-12.4633,-2.6261,10.4958,-1.1107,3.3914,2.0427,-135.7665,-4.535,-1.5294,50.0063,5.9422,-4.9336,19.2,3.6,24,1994,198,NA,NA,NA,NA,NA,NA,FALSE,-13,18.4,4.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",1,"2023-06-24T01:20:36.582Z","2023-06-24T01:20:40.666Z",TRUE,"pitch","2f51c9d6-0143-4c11-9a80-f230eaa9fa05",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.8063,1.8086,NA,142.44,126.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Rowdy Tellez flies out to left fielder Steven Kwan.",0,6,1,67,"top",9,"2023-06-24T01:19:59.480Z","2023-06-24T01:22:59.817Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,84.2,11,0.88,0.4094,6.0638,26.9168,-13.581,-1.1997,10.2418,-0.6675,4.1563,2.1731,-133.4419,-2.3563,-1.3341,50.0036,6.0213,-2.1783,7.2,3.6,24,1916,197,NA,NA,NA,NA,NA,NA,FALSE,-14,18.4,1.7,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",0,"2023-06-24T01:20:18.695Z","2023-06-24T01:20:22.834Z",TRUE,"pitch","a737a1c7-3ade-4ba3-b5c2-ed3c53459df0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.8563,1.7587,NA,133.03,113.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Rowdy Tellez flies out to left fielder Steven Kwan.",0,6,1,67,"top",9,"2023-06-24T01:19:59.480Z","2023-06-24T01:22:59.817Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,84.4,11,0.86,0.4087,6.6938,26.2527,-16.2342,-0.526,8.743,-0.4206,4.6269,2.5123,-133.5499,-0.6991,-1.3014,50.0019,6.0498,-0.959,1.2,3.6,24,1883,190,NA,NA,NA,NA,NA,NA,FALSE,-16.3,16,0.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",6,"2023-06-24T01:22:09.640Z","2023-06-24T01:22:26.447Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,642133,"/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Rowdy Tellez flies out to left fielder Steven Kwan.",0,6,1,67,"top",9,"2023-06-24T01:19:59.480Z","2023-06-24T01:22:59.817Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
