"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
717704,"2023-06-18",1,"2023-06-18T21:44:53.395Z","2023-06-18T21:44:57.456Z",TRUE,"pitch","0028ecfe-f323-41b0-b3d4-3c9a7bc1b500",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.08,1.46,NA,105.19,148.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Lineout","field_out","Andrew Vaughn lines out, pitcher Bryce Miller to second baseman Kolten Wong to first baseman Ty France.",0,1,2,45,"top",7,"2023-06-18T21:44:34.540Z","2023-06-18T21:45:40.358Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,85.7,12,0.9,0.3977,6.2321,35.8481,-11.1053,-1.1644,11.0071,0.3099,3.3601,3.7235,-138.6362,-4.0144,-0.9093,50.0011,5.589,-2.2291,6,2.4,24,2626,199,NA,NA,NA,NA,NA,NA,FALSE,-11.4,19.1,1.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",0,"2023-06-18T21:44:36.547Z","2023-06-18T21:44:40.623Z",TRUE,"pitch","fe0c3692-3648-4a76-8a14-c8af7b06cb77",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2022,1.4583,NA,73.39,144.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Lineout","field_out","Andrew Vaughn lines out, pitcher Bryce Miller to second baseman Kolten Wong to first baseman Ty France.",0,1,2,45,"top",7,"2023-06-18T21:44:34.540Z","2023-06-18T21:45:40.358Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,85.5,12,0.9,0.3997,6.2297,34.3175,-11.6924,-0.0207,10.8036,1.1441,3.4994,5.1759,-137.7128,-3.779,-0.7674,50,5.6966,-0.0403,6,2.4,24,2630,194,NA,NA,NA,NA,NA,NA,FALSE,-12,18.8,-1.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",3,"2023-06-18T21:44:01.040Z","2023-06-18T21:44:08.192Z",TRUE,"pitch","aaa599e8-eae0-4916-89af-561a0116f9e5",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.21,1.51,NA,132.05,186.42,"ground_ball","medium","4",154.04,155.64,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Yasmani Grandal grounds out, second baseman Kolten Wong to first baseman Ty France.",0,1,2,44,"top",7,"2023-06-18T21:42:55.645Z","2023-06-18T21:44:08.192Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,518735,"Yasmani Grandal","/api/v1/people/518735","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Seattle Mariners","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,80.4,7,0.91,0.4298,6.2312,26.651,-30.1259,1.1532,1.2443,-0.3948,1.9392,2.063,-127.5089,-2.631,-1.3647,50.0005,5.3656,1.8953,4.8,7.2,24,2517,126,86.9,-25,6,NA,NA,NA,TRUE,-33.7,1.9,-2.5,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",2,"2023-06-18T21:43:39.417Z","2023-06-18T21:43:42.606Z",TRUE,"pitch","5ed513cd-ac03-4003-82fe-04a5423db405",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.1745,1.5083,NA,99.74,219.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Yasmani Grandal grounds out, second baseman Kolten Wong to first baseman Ty France.",0,1,2,44,"top",7,"2023-06-18T21:42:55.645Z","2023-06-18T21:44:08.192Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,518735,"Yasmani Grandal","/api/v1/people/518735","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.2,14,0.9,0.4369,6.2828,26.893,-30.0823,0.0553,1.3176,0.4528,0.6985,4.2952,-125.6634,-5.1792,-1.2901,50.0045,5.2476,0.0874,1.2,8.4,24,2449,99,NA,NA,NA,NA,NA,NA,FALSE,-35.5,1.3,-1.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",1,"2023-06-18T21:43:22.512Z","2023-06-18T21:43:25.866Z",TRUE,"pitch","1963e995-798d-4fe8-a459-71983a8a86a9",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.21,1.51,NA,118.4,145.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Yasmani Grandal grounds out, second baseman Kolten Wong to first baseman Ty France.",0,1,2,44,"top",7,"2023-06-18T21:42:55.645Z","2023-06-18T21:44:08.192Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,518735,"Yasmani Grandal","/api/v1/people/518735","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.7,11,0.9,0.3953,6.1854,32.4278,-12.2835,-3.9817,10.2423,-0.0368,3.4522,3.8781,-138.8048,-3.6618,-0.9379,50.0052,5.6123,-7.7345,27.6,3.6,24,2654,201,NA,NA,NA,NA,NA,NA,FALSE,-12.2,17.9,6.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",0,"2023-06-18T21:43:04.217Z","2023-06-18T21:43:08.410Z",TRUE,"pitch","f2f9f344-49d2-4da6-a7d8-570866f89813",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.21,1.51,NA,94.94,160.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Yasmani Grandal grounds out, second baseman Kolten Wong to first baseman Ty France.",0,1,2,44,"top",7,"2023-06-18T21:42:55.645Z","2023-06-18T21:44:08.192Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,518735,"Yasmani Grandal","/api/v1/people/518735","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.3,3,0.9,0.3982,6.193,31.4432,-10.0299,-1.1358,11.5618,0.5789,2.8983,4.6525,-137.7189,-5.6613,-0.987,50.0012,5.6633,-2.1758,6,2.4,24,2541,196,NA,NA,NA,NA,NA,NA,FALSE,-10.7,19.9,1.1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",5,"2023-06-18T21:40:45.871Z","2023-06-18T21:40:53.560Z",TRUE,"pitch","4e6dcd44-e6bb-47f9-a73f-e03b808be56d",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.52,1.71,NA,140.13,147.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out swinging.",0,1,2,43,"bottom",6,"2023-06-18T21:38:58.675Z","2023-06-18T21:40:53.560Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.4,1,2,0.4077,6.4867,29.6875,-23.4182,-2.9488,4.7957,-0.6069,3.3626,7.3446,-134.441,-1.5146,-2.9936,50.0066,5.5987,-5.3892,9.6,4.8,24,2285,205,NA,NA,NA,NA,NA,NA,TRUE,-23.5,8.5,3.7,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",4,"2023-06-18T21:40:23.907Z","2023-06-18T21:40:27.269Z",TRUE,"pitch","cd7b3e4c-e11e-4b29-97d7-9c3fb90799b2",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4522,1.7084,NA,17.86,170.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out swinging.",0,1,2,43,"bottom",6,"2023-06-18T21:38:58.675Z","2023-06-18T21:40:53.560Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.6,14,2,0.4044,6.6653,29.4339,-19.5574,-3.573,6.7911,2.6008,2.5242,15.0249,-135.4108,-4.7556,-2.5543,50.0028,5.6705,-6.639,9.6,4.8,24,2508,207,NA,NA,NA,NA,NA,NA,FALSE,-20.2,11.4,3.2,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",3,"2023-06-18T21:39:54.536Z","2023-06-18T21:39:58.429Z",TRUE,"pitch","efe19d4e-61ac-46bb-ae72-91c6b18018d9",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.52,1.71,NA,89.97,194.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out swinging.",0,1,2,43,"bottom",6,"2023-06-18T21:38:58.675Z","2023-06-18T21:40:53.560Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.7,75,9,2,0.4654,6.5565,21.0858,-31.1118,7.4102,0.759,0.7091,1.6307,7.1345,-117.4426,-1.4963,-3.3249,50.005,5.155,10.4087,20.4,9.6,24,2450,51,NA,NA,NA,NA,NA,NA,FALSE,-40.6,1.3,-15.1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",2,"2023-06-18T21:39:35.495Z","2023-06-18T21:39:39.437Z",TRUE,"pitch","228c5794-d0da-44b2-bdba-2be8780f0bac",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5078,1.7084,NA,89.22,212.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out swinging.",0,1,2,43,"bottom",6,"2023-06-18T21:38:58.675Z","2023-06-18T21:40:53.560Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83,76.9,14,2,0.4533,6.5266,22.6438,-32.0058,0.9622,0.1103,0.7289,0.9672,8.6806,-120.6544,-3.7225,-3.0347,50.0014,5.3392,1.4219,4.8,8.4,24,2475,50,NA,NA,NA,NA,NA,NA,FALSE,-40.1,-0.5,-3.7,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",1,"2023-06-18T21:39:16.380Z","2023-06-18T21:39:22.185Z",TRUE,"pitch","314c535f-b3a9-419e-bb5d-098616028bc9",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.562,1.7619,NA,144.11,197.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out swinging.",0,1,2,43,"bottom",6,"2023-06-18T21:38:58.675Z","2023-06-18T21:40:53.560Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.4,85,13,2,0.4096,6.5871,24.6268,-27.9975,-6.7962,2.3003,-0.7113,1.543,8.0949,-132.9969,-5.013,-2.8908,50.0065,5.4473,-12.3559,20.4,7.2,24,2194,202,NA,NA,NA,NA,NA,NA,FALSE,-29,3.4,10.9,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",0,"2023-06-18T21:39:00.059Z","2023-06-18T21:39:04.175Z",TRUE,"pitch","59d2b2c4-3666-4d15-9525-cf5ef1aa7145",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5355,1.7084,NA,90.02,179.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out swinging.",0,1,2,43,"bottom",6,"2023-06-18T21:38:58.675Z","2023-06-18T21:40:53.560Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.3,83.7,9,2,0.4156,6.4928,25.0085,-25.962,-0.447,3.5195,0.7079,2.1786,9.6969,-131.2487,-3.5594,-2.9597,50.0004,5.4628,-0.791,2.4,6,24,2533,206,NA,NA,NA,NA,NA,NA,FALSE,-27.5,5.9,-1.1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",5,"2023-06-18T21:38:28.492Z","2023-06-18T21:38:35.440Z",TRUE,"pitch","7b4aabf3-c6d5-40c7-822a-2850181717a3",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.19,1.48,NA,54.77,217.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Ty France strikes out swinging.",0,1,2,42,"bottom",6,"2023-06-18T21:36:54.332Z","2023-06-18T21:38:35.440Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664034,"Ty France","/api/v1/people/664034","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.5,78.5,14,2,0.4454,6.5281,23.0693,-32.7277,1.822,-0.3615,1.6327,0.8014,10.418,-122.7157,-4.4171,-2.8951,50.0036,5.3965,2.7914,7.2,8.4,24,2510,48,NA,NA,NA,NA,NA,NA,TRUE,-39.7,-1.4,-5.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,677594,"Julio Rodríguez","/api/v1/people/677594",NA,NA,NA,NA,NA,NA
717704,"2023-06-18",4,"2023-06-18T21:38:09.864Z","2023-06-18T21:38:14.318Z",TRUE,"pitch","29ab9013-eeaa-4d9f-afb4-b8bf77e5e2e3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1745,1.4783,NA,77.5,163.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Ty France strikes out swinging.",0,1,2,42,"bottom",6,"2023-06-18T21:36:54.332Z","2023-06-18T21:38:35.440Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664034,"Ty France","/api/v1/people/664034","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.8,82.2,12,2,0.4228,6.5649,24.4589,-26.1885,-0.1453,3.5128,1.0362,2.8046,10.4394,-129.0872,-1.6137,-3.0251,50.0033,5.4356,-0.2499,3.6,6,24,2539,179,NA,NA,NA,NA,NA,NA,FALSE,-28.2,6.2,-1.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",3,"2023-06-18T21:37:47.310Z","2023-06-18T21:37:50.606Z",TRUE,"pitch","c269ee6e-fc71-4cda-95bc-7180d73115f7",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.19,1.48,NA,77.98,182.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Ty France strikes out swinging.",0,1,2,42,"bottom",6,"2023-06-18T21:36:54.332Z","2023-06-18T21:38:35.440Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664034,"Ty France","/api/v1/people/664034","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.1,14,2,0.4024,6.6246,28.3351,-18.003,-1.0291,7.5456,1.0235,2.081,10.7824,-135.8365,-5.7291,-2.8551,50.0038,5.4594,-1.9339,1.2,3.6,24,2379,215,NA,NA,NA,NA,NA,NA,FALSE,-18.6,12.6,-0.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",1,"2023-06-18T21:37:13.704Z","2023-06-18T21:37:19.298Z",TRUE,"pitch","5c9f7ce6-b4f0-4ed2-9a5e-52f91b793802",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2022,1.4783,NA,135.04,218.34,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Ty France strikes out swinging.",0,1,2,42,"bottom",6,"2023-06-18T21:36:54.332Z","2023-06-18T21:38:35.440Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664034,"Ty France","/api/v1/people/664034","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,84.2,13,2,0.4128,6.547,25.9042,-24.2554,-6.9702,4.432,-0.4734,0.7571,8.7651,-132.2333,-7.4304,-2.9121,50.0021,5.36,-12.4508,22.8,6,24,2234,207,NA,NA,NA,NA,NA,NA,FALSE,-26.2,6.7,10.9,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717704,"2023-06-18",0,"2023-06-18T21:36:54.758Z","2023-06-18T21:36:58.640Z",TRUE,"pitch","240c059c-8e6a-48fc-8f5a-ffca27f7f7d6",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.19,1.48,NA,59.57,205.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Ty France strikes out swinging.",0,1,2,42,"bottom",6,"2023-06-18T21:36:54.332Z","2023-06-18T21:38:35.440Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664034,"Ty France","/api/v1/people/664034","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Chicago White Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.2,82.1,14,2,0.4256,6.6732,23.4046,-26.6135,0.3308,3.3064,1.5066,1.2505,11.3134,-128.0973,-5.0833,-2.9876,50.0044,5.3101,0.5549,4.8,7.2,24,2458,189,NA,NA,NA,NA,NA,NA,FALSE,-29.9,5.2,-2.9,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
