"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745023,"2024-05-02",3,"2024-05-02T02:15:12.050Z","2024-05-02T02:15:15.975Z",TRUE,"pitch","84d1bf27-4a56-4750-bd75-1635d695929b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.6415,1.7155,NA,106.74,230.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,1,0,64,"bottom",9,"2024-05-02T02:14:34.269Z","2024-05-02T02:15:39.668Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665750,"Leody Taveras","/api/v1/people/665750","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89,81.6,14,0.87,0.4245,6.5889,27.4653,-19.5889,-3.9284,7.4725,0.2691,0.3009,7.7014,-129.1345,-8.8434,-2.2446,50.0059,5.2831,-6.6204,13.2,4.8,24,1063,233,NA,NA,NA,NA,NA,NA,FALSE,-23.2,11.6,5.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",2,"2024-05-02T02:14:53.452Z","2024-05-02T02:14:59.283Z",TRUE,"pitch","ef043dde-a165-4f37-a88e-165161368164",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.7264,1.8005,NA,106.43,191.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,1,0,64,"bottom",9,"2024-05-02T02:14:34.269Z","2024-05-02T02:15:39.668Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665750,"Leody Taveras","/api/v1/people/665750","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,88.8,9,0.91,0.3869,6.7106,34.1569,-11.4839,-6.9481,10.2057,0.2772,1.7579,7.3191,-141.8782,-8.4697,-1.4401,50.004,5.5243,-14.0872,42,3.6,24,2126,211,NA,NA,NA,NA,NA,NA,FALSE,-12.1,16.8,11,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",1,"2024-05-02T02:14:36.517Z","2024-05-02T02:14:40.956Z",TRUE,"pitch","5b43522e-1e0c-418f-a093-45ffdccfd9ac",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.7894,1.7722,NA,92.06,191.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,1,0,64,"bottom",9,"2024-05-02T02:14:34.269Z","2024-05-02T02:15:39.668Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665750,"Leody Taveras","/api/v1/people/665750","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.2,9,0.9,0.39,6.7307,33.0254,-12.5571,-6.0688,9.8285,0.6543,1.7609,8.2055,-140.6514,-8.0923,-1.5176,50.0054,5.497,-12.116,34.8,3.6,24,2080,211,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.2,9.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",0,"2024-05-02T02:14:05.740Z","2024-05-02T02:14:36.517Z",FALSE,"action",NA,NA,"Pitching Change: Kyle Finnegan replaces Hunter Harvey.","Pitching Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,640448,"/api/v1/people/640448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"64","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,1,0,64,"bottom",9,"2024-05-02T02:14:34.269Z","2024-05-02T02:15:39.668Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665750,"Leody Taveras","/api/v1/people/665750","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",1,"2024-05-02T02:11:44.419Z","2024-05-02T02:11:53.406Z",TRUE,"pitch","5213c34d-9f06-4091-9418-8276b12a331e",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.33,1.56,NA,101.39,168.92,"ground_ball","soft","1",125.4,190,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Nick Senzel grounds out softly, pitcher Jacob Latz to first baseman Nathaniel Lowe.",0,1,0,63,"top",9,"2024-05-02T02:11:16.990Z","2024-05-02T02:11:53.406Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,669222,"Nick Senzel","/api/v1/people/669222","R","Right",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Texas Rangers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86,78.5,6,0.92,0.4384,6.5744,26.3558,-22.9003,8.7457,5.8727,0.4094,2.5872,-5.7971,-125.1562,-3.2709,1.6249,50.002,5.7963,13.8094,28.8,7.2,24,2077,137,53.8,-67,4,NA,NA,NA,TRUE,-27,10.1,-14.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",0,"2024-05-02T02:11:25.142Z","2024-05-02T02:11:30.593Z",TRUE,"pitch","eb8af724-3bce-41e7-93ad-17e571559849",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2725,1.5223,NA,79.82,138.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Nick Senzel grounds out softly, pitcher Jacob Latz to first baseman Nathaniel Lowe.",0,1,0,63,"top",9,"2024-05-02T02:11:16.990Z","2024-05-02T02:11:53.406Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,669222,"Nick Senzel","/api/v1/people/669222","R","Right",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,78,12,0.93,0.4403,6.4111,26.036,-23.9436,8.9506,5.2567,0.9753,3.7268,-4.3708,-124.6005,-0.552,1.5933,50.0025,5.9372,14.0132,28.8,7.2,24,1980,129,NA,NA,NA,NA,NA,NA,FALSE,-27.8,9.6,-15.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",8,"2024-05-02T02:10:50.105Z","2024-05-02T02:10:57.415Z",TRUE,"pitch","77e6653b-5258-4d3c-9a06-be2dabc47c33",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.54,1.63,NA,140.66,142.89,"ground_ball","medium","3",152.4,164.88,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","CJ Abrams grounds out to first baseman Nathaniel Lowe.",0,1,0,62,"top",9,"2024-05-02T02:09:03.757Z","2024-05-02T02:10:57.415Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,682928,"CJ Abrams","/api/v1/people/682928","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,85.6,1,0.89,0.4002,6.6589,32.7975,-11.2234,3.1201,11.0679,-0.6207,3.5515,-6.4887,-137.302,-4.1568,1.3769,50.0059,5.8598,5.9084,19.2,2.4,24,2322,154,60.6,-33,7,NA,NA,NA,TRUE,-11.6,19.2,-4.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",7,"2024-05-02T02:10:34.088Z","2024-05-02T02:10:38.012Z",TRUE,"pitch","fafee842-11fb-4ea7-aa03-90e13b006381",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.4054,1.5597,NA,147.55,169.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","CJ Abrams grounds out to first baseman Nathaniel Lowe.",0,1,0,62,"top",9,"2024-05-02T02:09:03.757Z","2024-05-02T02:10:57.415Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,682928,"CJ Abrams","/api/v1/people/682928","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.2,4,0.89,0.3983,6.7271,32.5298,-13.0162,4.5099,10.0199,-0.8016,2.548,-7.4712,-137.8497,-6.4412,1.3661,50.0036,5.8051,8.6239,25.2,3.6,24,2282,156,NA,NA,NA,NA,NA,NA,FALSE,-13.8,16.8,-6.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",5,"2024-05-02T02:09:48.204Z","2024-05-02T02:09:57.745Z",TRUE,"pitch","d19e66c6-4a44-438a-b5fe-f41fea1999c0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.6935,1.6538,NA,98.81,110.25,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","CJ Abrams grounds out to first baseman Nathaniel Lowe.",0,1,0,62,"top",9,"2024-05-02T02:09:03.757Z","2024-05-02T02:10:57.415Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,682928,"CJ Abrams","/api/v1/people/682928","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,83.5,12,0.85,0.4095,6.513,31.765,-15.4317,3.822,9.262,0.4771,4.7604,-3.9578,-134.2722,-0.2766,1.4807,50.0044,5.9724,6.9105,21.6,3.6,24,2120,146,NA,NA,NA,NA,NA,NA,FALSE,-15.5,16.9,-6,1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",4,"2024-05-02T02:09:27.154Z","2024-05-02T02:09:32.495Z",TRUE,"pitch","1d00297f-f812-4b04-adbe-db27f8836c0e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.5363,1.5426,NA,119.99,112.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","CJ Abrams grounds out to first baseman Nathaniel Lowe.",0,1,0,62,"top",9,"2024-05-02T02:09:03.757Z","2024-05-02T02:10:57.415Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,682928,"CJ Abrams","/api/v1/people/682928","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.2,11,0.9,0.4004,6.4787,34.0451,-12.284,4.3079,10.525,-0.0786,4.6724,-5.7739,-137.4608,-1.3801,1.5018,50.0005,6.0264,8.1398,27.6,3.6,24,2474,156,NA,NA,NA,NA,NA,NA,FALSE,-12,18.8,-6.4,1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",3,"2024-05-02T02:09:06.009Z","2024-05-02T02:09:11.282Z",TRUE,"pitch","c44d1b1d-4d50-405e-94dd-373cde000cf3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5275,1.5336,NA,114.45,111.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","CJ Abrams grounds out to first baseman Nathaniel Lowe.",0,1,0,62,"top",9,"2024-05-02T02:09:03.757Z","2024-05-02T02:10:57.415Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,682928,"CJ Abrams","/api/v1/people/682928","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85,12,0.89,0.4026,6.6437,31.682,-13.4672,3.5599,9.996,0.0669,4.7001,-5.0372,-136.3509,-0.9035,1.481,50.0024,5.9705,6.6624,21.6,3.6,24,2226,157,NA,NA,NA,NA,NA,NA,FALSE,-13.2,18.1,-5.3,1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",0,"2024-05-02T02:06:16.660Z","2024-05-02T02:07:04.968Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","CJ Abrams grounds out to first baseman Nathaniel Lowe.",0,1,0,62,"top",9,"2024-05-02T02:09:03.757Z","2024-05-02T02:10:57.415Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,682928,"CJ Abrams","/api/v1/people/682928","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",1,"2024-05-02T02:07:04.968Z","2024-05-02T02:08:30.879Z",FALSE,"action",NA,NA,"Pitching Change: Jacob Latz replaces José Leclerc.","Pitching Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656641,"/api/v1/people/656641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"62","atBat","Groundout","field_out","CJ Abrams grounds out to first baseman Nathaniel Lowe.",0,1,0,62,"top",9,"2024-05-02T02:09:03.757Z","2024-05-02T02:10:57.415Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,682928,"CJ Abrams","/api/v1/people/682928","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",2,"2024-05-02T02:08:30.879Z","2024-05-02T02:08:37.162Z",FALSE,"pickoff","80956d6a-b960-40bc-abc9-d25a2439b25a",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","CJ Abrams grounds out to first baseman Nathaniel Lowe.",0,1,0,62,"top",9,"2024-05-02T02:09:03.757Z","2024-05-02T02:10:57.415Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,682928,"CJ Abrams","/api/v1/people/682928","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",6,"2024-05-02T02:10:07.687Z","2024-05-02T02:10:34.088Z",FALSE,"action",NA,NA,"Jacob Young caught stealing 2nd base, catcher Jonah Heim to shortstop Corey Seager.","Caught Stealing 2B",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,0,1,696285,"/api/v1/people/696285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d19e66c6-4a44-438a-b5fe-f41fea1999c0","caught_stealing_2b",NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","CJ Abrams grounds out to first baseman Nathaniel Lowe.",0,1,0,62,"top",9,"2024-05-02T02:09:03.757Z","2024-05-02T02:10:57.415Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,682928,"CJ Abrams","/api/v1/people/682928","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",5,"2024-05-02T02:05:48.765Z","2024-05-02T02:05:59.891Z",TRUE,"pitch","922f1aaa-ab81-4aff-a087-f8dbe3bd20b1",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.32,1.5,NA,110.59,176.22,"ground_ball","medium","5",94.98,168.51,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Jacob Young singles on a ground ball to third baseman Josh Smith.",0,1,0,61,"top",9,"2024-05-02T02:04:24.052Z","2024-05-02T02:05:59.891Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,696285,"Jacob Young","/api/v1/people/696285","R","Right",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.8,75.3,5,0.91,0.46,5.5979,23.0511,-29.6605,5.2806,1.747,0.168,2.3172,3.2927,-119.099,-1.4855,-1.9186,50.0002,5.6336,7.5775,15.6,8.4,24,2526,82,73.1,1,43,NA,NA,NA,FALSE,-37.8,3.1,-10.3,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,696285,"Jacob Young","/api/v1/people/696285",NA,NA,NA
745023,"2024-05-02",3,"2024-05-02T02:05:24.869Z","2024-05-02T02:05:28.577Z",TRUE,"pitch","eb820047-5875-4a9f-ac98-1242c73b9b2b",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.32,1.5,NA,118.09,162.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Jacob Young singles on a ground ball to third baseman Josh Smith.",0,1,0,61,"top",9,"2024-05-02T02:04:24.052Z","2024-05-02T02:05:59.891Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,696285,"Jacob Young","/api/v1/people/696285","R","Right",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.1,2,0.9,0.3985,5.6011,32.0076,-12.4377,-2.7654,10.3258,-0.0285,2.8094,5.2811,-137.7146,-5.0426,-1.6161,50.002,5.5129,-5.2858,16.8,3.6,24,2466,213,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17.8,3.8,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
