"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717805,"2023-06-11",1,"2023-06-11T20:17:52.893Z","2023-06-11T20:18:00.207Z",TRUE,"pitch","838dcce3-7d76-475a-9928-1bd20d832638",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.1,1.49,NA,115.55,199.88,"ground_ball","medium","5",95.83,174.35,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Christian Vazquez grounds out, third baseman Matt Chapman to first baseman Cavan Biggio.",0,6,4,67,"top",8,"2023-06-11T20:17:28.962Z","2023-06-11T20:18:00.207Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,80.2,8,0.91,0.4338,6.7675,24.4282,-36.9272,3.0089,-2.9354,0.038,1.4407,1.2432,-126.0238,-2.9654,-0.8521,50.006,5.6008,4.8645,7.2,9.6,24,2603,84,73.9,-47,3,NA,NA,NA,TRUE,-42.1,-5.8,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",0,"2023-06-11T20:17:33.949Z","2023-06-11T20:17:37.834Z",TRUE,"pitch","31c747f5-0e7e-4cec-9294-c11cf44e6d4b",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.1,1.49,NA,109.89,151.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Christian Vazquez grounds out, third baseman Matt Chapman to first baseman Cavan Biggio.",0,6,4,67,"top",8,"2023-06-11T20:17:28.962Z","2023-06-11T20:18:00.207Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,88.4,12,0.9,0.3876,7.0791,34.5765,-10.3903,-1.4312,10.787,0.1864,3.225,3.0572,-141.7187,-4.6786,-0.7239,50.0029,5.5701,-2.8907,10.8,2.4,24,2335,208,NA,NA,NA,NA,NA,NA,FALSE,-10.3,18.7,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",3,"2023-06-11T20:15:13.322Z","2023-06-11T20:15:22.026Z",TRUE,"pitch","9f12f2f9-aedd-4e3d-84e8-93ba499b39c4",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.35,1.57,NA,100.72,165.04,"popup","medium","3",157.51,164.8,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Whit Merrifield pops out to first baseman Alex Kirilloff.",0,6,4,66,"bottom",7,"2023-06-11T20:14:31.360Z","2023-06-11T20:15:22.026Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",87.3,79.4,6,0.89,0.4328,6.351,28.6291,-33.0877,8.374,-0.5677,0.427,2.7312,0.2937,-127.0854,0.0222,-0.7764,50.0007,5.374,13.5493,22.8,8.4,24,3012,42,77.4,68,115,NA,NA,NA,TRUE,-37,-0.7,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",1,"2023-06-11T20:14:33.713Z","2023-06-11T20:14:36.951Z",TRUE,"pitch","56cf0acf-2660-4dab-a960-8d2e611c7b64",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.35,1.57,NA,93.14,176.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Whit Merrifield pops out to first baseman Alex Kirilloff.",0,6,4,66,"bottom",7,"2023-06-11T20:14:31.360Z","2023-06-11T20:15:22.026Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.5,6,2,0.3887,6.3182,32.0988,-14.1033,-4.2382,8.9885,0.6258,2.3093,4.916,-140.9179,-5.5281,-0.5909,50.0051,5.2081,-8.523,26.4,3.6,24,2418,211,NA,NA,NA,NA,NA,NA,FALSE,-13.8,15.4,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",0,"2023-06-11T20:13:32.842Z","2023-06-11T20:14:33.713Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Whit Merrifield pops out to first baseman Alex Kirilloff.",0,6,4,66,"bottom",7,"2023-06-11T20:14:31.360Z","2023-06-11T20:15:22.026Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",2,"2023-06-11T20:14:54.285Z","2023-06-11T20:14:57.285Z",FALSE,"pickoff","1634a145-6cde-44af-9e34-03e5afbbd0aa",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Whit Merrifield pops out to first baseman Alex Kirilloff.",0,6,4,66,"bottom",7,"2023-06-11T20:14:31.360Z","2023-06-11T20:15:22.026Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",6,"2023-06-11T20:13:04.747Z","2023-06-11T20:13:14.385Z",TRUE,"pitch","d767359f-69a8-408f-8837-5c15104dee81",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,2,NA,NA,3.29,1.52,NA,121.09,180.19,"line_drive","hard","9",194.14,109.18,NA,NA,TRUE,NA,NA,NA,NA,NA,"65","atBat","Single","single","Daulton Varsho singles on a sharp line drive to right fielder Max Kepler. Vladimir Guerrero Jr. to 3rd.",0,6,4,65,"bottom",7,"2023-06-11T20:10:34.961Z","2023-06-11T20:13:14.385Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",87,79.1,5,0.89,0.4351,6.0822,29.3132,-39.1579,6.6662,-4.3617,-0.1073,2.1699,-0.1428,-126.5905,-0.1072,-0.9139,50.0052,5.3857,10.6649,15.6,10.8,24,2909,37,107.7,11,186,NA,NA,NA,FALSE,-44.2,-7.7,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",662139,"Daulton Varsho","/api/v1/people/662139",665489,"Vladimir Guerrero Jr.","/api/v1/people/665489"
717805,"2023-06-11",5,"2023-06-11T20:12:43.489Z","2023-06-11T20:12:47.053Z",TRUE,"pitch","e1d3907c-90dc-4eec-ab4f-3d46bbd29fbf",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2194,1.4951,NA,184.35,160.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Daulton Varsho singles on a sharp line drive to right fielder Max Kepler. Vladimir Guerrero Jr. to 3rd.",0,6,4,65,"bottom",7,"2023-06-11T20:10:34.961Z","2023-06-11T20:13:14.385Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.7,77.8,11,0.9,0.4419,6.0523,28.2652,-42.5522,7.1647,-6.6873,-1.767,2.914,-4.1818,-124.6085,2.2315,-0.9859,50.0058,5.5581,11.1133,13.2,10.8,24,3020,43,NA,NA,NA,NA,NA,NA,FALSE,-48.8,-11.2,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",4,"2023-06-11T20:12:16.272Z","2023-06-11T20:12:21.560Z",TRUE,"pitch","f5f267e7-59fd-42ee-a276-866c53a5ca61",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.29,1.52,NA,111.77,158.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Daulton Varsho singles on a sharp line drive to right fielder Max Kepler. Vladimir Guerrero Jr. to 3rd.",0,6,4,65,"bottom",7,"2023-06-11T20:10:34.961Z","2023-06-11T20:13:14.385Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.3,85.6,2,0.98,0.4025,6.2799,29.2716,-21.5023,1.0639,5.6899,0.1371,2.9685,2.1654,-135.9892,-2.3008,-0.8072,50.0065,5.314,1.9968,6,4.8,24,2472,189,NA,NA,NA,NA,NA,NA,FALSE,-21.2,10.1,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",3,"2023-06-11T20:11:58.380Z","2023-06-11T20:12:02.712Z",TRUE,"pitch","81b4989d-d17a-4ba9-b741-de806fa50ade",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2179,1.5432,NA,124.39,195.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Daulton Varsho singles on a sharp line drive to right fielder Max Kepler. Vladimir Guerrero Jr. to 3rd.",0,6,4,65,"bottom",7,"2023-06-11T20:10:34.961Z","2023-06-11T20:13:14.385Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.9,79.5,8,0.9,0.4343,6.1756,27.9395,-34.5903,9.2353,-1.4991,-0.1938,1.5958,-1.2647,-126.5362,-2.5339,-0.884,50.0059,5.4058,14.8467,22.8,9.6,24,2959,37,NA,NA,NA,NA,NA,NA,FALSE,-39.5,-3.1,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",1,"2023-06-11T20:10:51.923Z","2023-06-11T20:10:56.350Z",TRUE,"pitch","4b3be111-f435-4f45-b8fe-ee1c32a8df27",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.29,1.52,NA,98.66,161.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Daulton Varsho singles on a sharp line drive to right fielder Max Kepler. Vladimir Guerrero Jr. to 3rd.",0,6,4,65,"bottom",7,"2023-06-11T20:10:34.961Z","2023-06-11T20:13:14.385Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.9,84.6,3,0.94,0.4084,6.1085,27.9883,-27.7432,2.7032,2.4298,0.4812,2.8713,2.227,-133.9359,-1.4489,-0.7112,50.002,5.3967,4.9276,10.8,6,24,2553,169,NA,NA,NA,NA,NA,NA,FALSE,-27.8,4.3,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",0,"2023-06-11T20:10:34.961Z","2023-06-11T20:10:38.342Z",TRUE,"pitch","0df26267-fa33-454d-bda3-e113d41ca4e8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2713,1.5186,NA,49.53,203.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Daulton Varsho singles on a sharp line drive to right fielder Max Kepler. Vladimir Guerrero Jr. to 3rd.",0,6,4,65,"bottom",7,"2023-06-11T20:10:34.961Z","2023-06-11T20:13:14.385Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.3,87,14,0.97,0.3984,6.3334,28.5689,-22.3694,-0.0013,5.1137,1.77,1.3063,6.3387,-137.1539,-6.4083,-0.5648,50.0005,5.1845,-0.0024,2.4,4.8,24,2507,191,NA,NA,NA,NA,NA,NA,FALSE,-22.4,8.2,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",2,"2023-06-11T20:11:18.668Z","2023-06-11T20:11:58.380Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,662139,"/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Daulton Varsho singles on a sharp line drive to right fielder Max Kepler. Vladimir Guerrero Jr. to 3rd.",0,6,4,65,"bottom",7,"2023-06-11T20:10:34.961Z","2023-06-11T20:13:14.385Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",5,"2023-06-11T20:10:06.865Z","2023-06-11T20:10:12.048Z",TRUE,"pitch","a02de341-396a-4bc8-a8b4-a38f2a1f673f",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.48,1.65,NA,117.42,158.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,6,4,64,"bottom",7,"2023-06-11T20:08:42.603Z","2023-06-11T20:10:12.048Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.7,79.2,2,0.9,0.435,6.3153,27.4015,-37.1002,9.2636,-3.0742,-0.0111,2.9616,-0.8608,-126.2611,1.1307,-0.8668,50.0022,5.5098,14.8498,21.6,9.6,24,3113,35,NA,NA,NA,NA,NA,NA,TRUE,-41.5,-5,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA
717805,"2023-06-11",4,"2023-06-11T20:09:44.502Z","2023-06-11T20:09:47.635Z",TRUE,"pitch","498c4db8-ed13-465c-9386-57bc570945a4",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.48,1.65,NA,89.03,175.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,6,4,64,"bottom",7,"2023-06-11T20:08:42.603Z","2023-06-11T20:10:12.048Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.9,79.3,6,0.9,0.4347,6.3776,28.4472,-36.9927,8.415,-3.0102,0.7338,2.3277,0.7247,-126.5296,-0.239,-0.6486,50.0003,5.4153,13.4917,20.4,9.6,24,3031,38,NA,NA,NA,NA,NA,NA,FALSE,-41.8,-5.2,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
717805,"2023-06-11",3,"2023-06-11T20:09:23.639Z","2023-06-11T20:09:27.314Z",TRUE,"pitch","0956f1bc-1a3e-4ccf-b938-6b30eb833830",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.4531,1.5469,NA,86.18,191.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,6,4,64,"bottom",7,"2023-06-11T20:08:42.603Z","2023-06-11T20:10:12.048Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",87.1,79.7,9,0.9,0.4334,6.1849,28.1758,-35.9234,8.6236,-2.3229,0.8085,1.7501,0.8928,-126.8187,-1.8335,-0.6682,50.0042,5.3731,13.9161,21.6,9.6,24,3098,43,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-4.4,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
