"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745517,"2024-04-09",7,"2024-04-09T17:42:10.696Z","2024-04-09T17:42:16.716Z",TRUE,"pitch","05197857-e249-4edf-90e2-545ef2599289",6,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",3,3,2,NA,NA,3.32,1.55,NA,101.75,145.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Jake Rogers strikes out on a foul tip.",0,1,2,34,"top",5,"2024-04-09T17:39:56.505Z","2024-04-09T17:42:16.716Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.7,73.3,14,0.91,0.4766,5.6942,19.9489,-35.0734,-0.223,-2.1676,0.6935,0.9475,-0.8193,-114.6501,-3.1144,1.0836,50.0004,5.7249,-0.2986,1.2,10.8,24,2359,301,NA,NA,NA,NA,NA,NA,TRUE,-48.2,-4.4,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,675961,"Alika Williams","/api/v1/people/675961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",6,"2024-04-09T17:41:56.245Z","2024-04-09T17:42:00.437Z",TRUE,"pitch","8b5b065a-2a00-491a-871e-1a82acf9660b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3737,1.6104,NA,104.82,137.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Jake Rogers strikes out on a foul tip.",0,1,2,34,"top",5,"2024-04-09T17:39:56.505Z","2024-04-09T17:42:16.716Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.5,83.7,12,0.87,0.4135,5.7376,25.2952,-19.3076,0.8744,7.2233,2.0562,3.1108,1.6946,-131.9403,-2.5686,1.2946,50.0052,5.5032,1.5578,4.8,4.8,24,2177,147,NA,NA,NA,NA,NA,NA,FALSE,-20.2,12.8,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,675961,"Alika Williams","/api/v1/people/675961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",4,"2024-04-09T17:41:14.259Z","2024-04-09T17:41:19.161Z",TRUE,"pitch","2dcbdb99-7ab4-48fc-9a73-d9cde7d1911c",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.32,1.55,NA,120.46,155.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Jake Rogers strikes out on a foul tip.",0,1,2,34,"top",5,"2024-04-09T17:39:56.505Z","2024-04-09T17:42:16.716Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.1,83,2,0.88,0.4163,5.9679,26.4394,-23.208,1.1723,5.109,-0.0908,3.0855,-2.9234,-131.3125,-2.1681,0.8821,50.0051,5.6392,2.0587,3.6,6,24,2109,150,NA,NA,NA,NA,NA,NA,FALSE,-24.5,9,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,675961,"Alika Williams","/api/v1/people/675961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",5,"2024-04-09T17:41:36.772Z","2024-04-09T17:41:41.772Z",FALSE,"no_pitch","868b60c6-d81a-4625-8cf5-eea317e9270e",4,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Jake Rogers strikes out on a foul tip.",0,1,2,34,"top",5,"2024-04-09T17:39:56.505Z","2024-04-09T17:42:16.716Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",527048,"Martín Pérez",NA,NA,NA,NA,NA,TRUE,TRUE,675961,"Alika Williams","/api/v1/people/675961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",2,"2024-04-09T17:40:46.654Z","2024-04-09T17:40:51.236Z",TRUE,"pitch","d9e1e6a3-3b6c-47f7-b5d3-197c706cbab7",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.3164,1.5452,NA,98.93,199.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Jake Rogers strikes out on a foul tip.",0,1,2,34,"top",5,"2024-04-09T17:39:56.505Z","2024-04-09T17:42:16.716Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78,72.5,9,0.91,0.4808,5.6225,19.9369,-35.8121,-1.0135,-2.7637,0.474,1.4448,-0.9879,-113.7265,-1.9182,1.045,50.004,5.8358,-1.3336,2.4,10.8,24,2400,300,NA,NA,NA,NA,NA,NA,FALSE,-49.8,-5.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,675961,"Alika Williams","/api/v1/people/675961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",1,"2024-04-09T17:40:30.450Z","2024-04-09T17:40:35.148Z",TRUE,"pitch","6ec3fd7b-63d1-4673-8d81-3ba6f9c4a49b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4243,1.5755,NA,78.33,154.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Jake Rogers strikes out on a foul tip.",0,1,2,34,"top",5,"2024-04-09T17:39:56.505Z","2024-04-09T17:42:16.716Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.9,72.3,12,0.89,0.4806,5.5746,18.9484,-34.1649,-1.6941,-1.5052,1.0146,3.1242,0.1237,-113.5497,1.097,1.1801,50.0053,6.0094,-2.2335,3.6,10.8,24,2351,300,NA,NA,NA,NA,NA,NA,FALSE,-46.8,-2.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,675961,"Alika Williams","/api/v1/people/675961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",0,"2024-04-09T17:40:16.013Z","2024-04-09T17:40:19.129Z",TRUE,"pitch","9c10403a-b2e0-42f3-a6b4-3d3d56e533b0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5543,1.5972,NA,111.45,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Jake Rogers strikes out on a foul tip.",0,1,2,34,"top",5,"2024-04-09T17:39:56.505Z","2024-04-09T17:42:16.716Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.8,81.5,12,0.88,0.4225,5.6991,25.7826,-22.8334,0.3505,5.4803,0.1456,5.1398,-2.383,-129.3955,2.4493,1.031,50.0005,5.9254,0.5976,0,4.8,24,2080,154,NA,NA,NA,NA,NA,NA,FALSE,-23.8,10.7,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,675961,"Alika Williams","/api/v1/people/675961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",3,"2024-04-09T17:41:00.076Z","2024-04-09T17:41:14.259Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,668670,"/api/v1/people/668670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Jake Rogers strikes out on a foul tip.",0,1,2,34,"top",5,"2024-04-09T17:39:56.505Z","2024-04-09T17:42:16.716Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,675961,"Alika Williams","/api/v1/people/675961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",2,"2024-04-09T17:39:41.878Z","2024-04-09T17:39:50.359Z",TRUE,"pitch","430984fd-930a-4a5e-9735-c668de68db16",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.46,1.68,NA,128.42,170.02,"ground_ball","medium","6",98.84,151.22,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Javier Báez grounds out, shortstop Alika Williams to first baseman Rowdy Tellez.",0,1,2,33,"top",5,"2024-04-09T17:38:51.556Z","2024-04-09T17:39:50.359Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.9,82.3,4,0.9,0.4187,5.5609,27.5924,-19.3518,9.3408,7.3959,-0.2997,2.5466,-5.9001,-130.8113,-4.4979,0.7716,50.0006,5.7392,16.1857,36,6,24,2010,132,99.9,-5,24,NA,NA,NA,TRUE,-21.2,12.6,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,675961,"Alika Williams","/api/v1/people/675961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",1,"2024-04-09T17:39:27.201Z","2024-04-09T17:39:32.066Z",TRUE,"pitch","0570d989-367f-4286-9841-92cf691df9ff",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.6879,1.7346,NA,125.61,182.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Javier Báez grounds out, shortstop Alika Williams to first baseman Rowdy Tellez.",0,1,2,33,"top",5,"2024-04-09T17:38:51.556Z","2024-04-09T17:39:50.359Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.1,71.4,8,0.92,0.4873,5.6329,20.0085,-35.2998,-0.0206,-2.4395,-0.2259,2.0935,-2.7787,-112.3206,-0.7384,1.029,50.0048,6.0106,-0.0259,1.2,10.8,24,2312,313,NA,NA,NA,NA,NA,NA,FALSE,-50.2,-4.3,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,675961,"Alika Williams","/api/v1/people/675961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",0,"2024-04-09T17:39:13.232Z","2024-04-09T17:39:19.274Z",TRUE,"pitch","62321ded-c3e3-4732-b4ab-1ae00c72fe3b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6508,1.6973,NA,146.39,147.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Javier Báez grounds out, shortstop Alika Williams to first baseman Rowdy Tellez.",0,1,2,33,"top",5,"2024-04-09T17:38:51.556Z","2024-04-09T17:39:50.359Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.9,81.5,1,0.88,0.4227,5.4485,26.6021,-17.9081,1.7734,8.3867,-0.7709,3.3871,-4.9025,-129.4813,-2.6384,0.9151,50.0023,5.7869,3.0169,6,4.8,24,2244,150,NA,NA,NA,NA,NA,NA,FALSE,-19.7,14.9,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,675961,"Alika Williams","/api/v1/people/675961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",4,"2024-04-09T17:38:46.035Z","2024-04-09T17:38:50.982Z",TRUE,"pitch","15460bf8-1b89-4cba-91c7-3f8b3974a74c",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.23,1.6556,NA,145.15,162.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Carson Kelly called out on strikes.",0,1,2,32,"top",5,"2024-04-09T17:37:15.731Z","2024-04-09T17:38:50.982Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,608348,"Carson Kelly","/api/v1/people/608348","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,84.2,1,0.94,0.409,5.601,29.0631,-22.1957,11.0054,5.4926,-0.7384,2.836,-7.2904,-133.9511,-3.5684,0.5894,50.0006,5.7731,19.9873,38.4,6,24,1991,139,NA,NA,NA,NA,NA,NA,TRUE,-22.9,9.4,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,675961,"Alika Williams","/api/v1/people/675961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",3,"2024-04-09T17:38:28.811Z","2024-04-09T17:38:32.498Z",TRUE,"pitch","ed98ea39-1931-4094-a809-560b38bdb8dc",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.397,1.6821,NA,146.34,207.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Carson Kelly called out on strikes.",0,1,2,32,"top",5,"2024-04-09T17:37:15.731Z","2024-04-09T17:38:50.982Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,608348,"Carson Kelly","/api/v1/people/608348","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.3,82.1,13,0.88,0.424,5.8024,23.3115,-20.3406,0.8747,6.9793,-0.7697,1.1722,-4.4585,-128.5211,-7.2679,0.864,50.0029,5.5836,1.4837,2.4,4.8,24,2162,153,NA,NA,NA,NA,NA,NA,FALSE,-23.3,11.4,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,675961,"Alika Williams","/api/v1/people/675961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",1,"2024-04-09T17:38:08.004Z","2024-04-09T17:38:12.486Z",TRUE,"pitch","7b502f79-5565-47f9-83c8-9098b0a80a94",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.3435,1.6691,NA,142.65,175.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Carson Kelly called out on strikes.",0,1,2,32,"top",5,"2024-04-09T17:37:15.731Z","2024-04-09T17:38:50.982Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,608348,"Carson Kelly","/api/v1/people/608348","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90,83.4,4,0.87,0.4162,5.6915,24.4908,-22.8709,8.353,5.2869,-0.6729,2.3572,-6.4832,-130.9844,-4.4221,0.7341,50.0014,5.7515,14.6914,30,6,24,1967,132,NA,NA,NA,NA,NA,NA,FALSE,-24.5,8.9,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,675961,"Alika Williams","/api/v1/people/675961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",0,"2024-04-09T17:37:55.712Z","2024-04-09T17:38:01.613Z",TRUE,"pitch","d9ad0941-c83c-49f6-8599-6d87f4b52b1f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3045,1.6304,NA,91.1,176.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Carson Kelly called out on strikes.",0,1,2,32,"top",5,"2024-04-09T17:37:15.731Z","2024-04-09T17:38:50.982Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,608348,"Carson Kelly","/api/v1/people/608348","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.4,82.9,6,0.88,0.4207,5.7196,20.5054,-18.8147,1.6862,7.7352,0.6794,2.3107,-1.8966,-128.9647,-5.2118,1.1967,50.0018,5.7584,2.9117,7.2,4.8,24,2161,144,NA,NA,NA,NA,NA,NA,FALSE,-20.8,13.4,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,675961,"Alika Williams","/api/v1/people/675961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",2,"2024-04-09T17:38:20.025Z","2024-04-09T17:38:28.811Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,608348,"/api/v1/people/608348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Carson Kelly called out on strikes.",0,1,2,32,"top",5,"2024-04-09T17:37:15.731Z","2024-04-09T17:38:50.982Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,608348,"Carson Kelly","/api/v1/people/608348","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,675961,"Alika Williams","/api/v1/people/675961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
