"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717774,"2023-06-14",0,"2023-06-14T03:52:00.605Z","2023-06-14T03:52:04.746Z",TRUE,"pitch","81ef989d-0ec7-4570-b7b5-e3e33371abff",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1628,1.549,NA,124.63,188.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Isaac Paredes walks.",0,1,2,65,"top",9,"2023-06-14T03:51:37.651Z","2023-06-14T03:58:23.136Z",TRUE,FALSE,FALSE,TRUE,0,4,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.7,8,0.9,0.3975,6.9976,30.2342,-9.748,-4.3956,11.659,-0.2003,1.8452,3.8936,-137.7285,-8.4541,-1.0604,50.0016,5.6113,-8.4546,33.6,2.4,24,2185,212,NA,NA,NA,NA,NA,NA,FALSE,-10.9,19.6,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",2,"2023-06-14T03:52:38.252Z","2023-06-14T03:55:51.664Z",FALSE,"action",NA,NA,"Umpire reviewed (tag play), call on the field was upheld: Randy Arozarena caught stealing 2nd base, catcher Shea Langeliers to second baseman Jace Peterson.","Caught Stealing 2B",1,2,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1,1,2,668227,"/api/v1/people/668227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cd474bf6-5c99-4ee4-bc08-cb58b0079ce0","caught_stealing_2b",NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Isaac Paredes walks.",0,1,2,65,"top",9,"2023-06-14T03:51:37.651Z","2023-06-14T03:58:23.136Z",TRUE,FALSE,FALSE,TRUE,0,4,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",3,"2023-06-14T03:55:51.664Z","2023-06-14T03:57:21.678Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,670623,"/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Isaac Paredes walks.",0,1,2,65,"top",9,"2023-06-14T03:51:37.651Z","2023-06-14T03:58:23.136Z",TRUE,FALSE,FALSE,TRUE,0,4,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",7,"2023-06-14T03:58:02.052Z","2023-06-14T03:58:14.866Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,670623,"/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Isaac Paredes walks.",0,1,2,65,"top",9,"2023-06-14T03:51:37.651Z","2023-06-14T03:58:23.136Z",TRUE,FALSE,FALSE,TRUE,0,4,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",3,"2023-06-14T03:51:29.792Z","2023-06-14T03:51:36.621Z",TRUE,"pitch","7d719cda-0c6e-4e33-af85-7c4a96f6b993",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,1,NA,NA,3.322,1.6124,NA,56.29,173.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Randy Arozarena walks.",0,1,2,64,"top",9,"2023-06-14T03:50:28.740Z","2023-06-14T03:51:36.621Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.2,14,0.92,0.3979,7.1672,33.0299,-10.0668,-4.3251,11.5413,1.5928,2.417,8.347,-138.0801,-6.5181,-0.9183,50.0037,5.4981,-8.2858,28.8,2.4,24,2287,216,NA,NA,NA,NA,NA,NA,FALSE,-11,19.6,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668227,"Randy Arozarena","/api/v1/people/668227",NA,NA,NA,NA,NA,NA
717774,"2023-06-14",2,"2023-06-14T03:51:15.200Z","2023-06-14T03:51:19.852Z",TRUE,"pitch","426866f3-aa48-4513-be11-c2ebb87ed738",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.3539,1.549,NA,61.44,191.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Randy Arozarena walks.",0,1,2,64,"top",9,"2023-06-14T03:50:28.740Z","2023-06-14T03:51:36.621Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,79.1,14,0.91,0.4386,6.8663,24.8773,-32.6227,0.9288,-0.2872,1.4576,1.7446,6.3542,-124.8284,-2.9216,-1.2403,50.0012,5.613,1.4658,4.8,8.4,24,2416,90,NA,NA,NA,NA,NA,NA,FALSE,-38,-1,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",1,"2023-06-14T03:50:58.651Z","2023-06-14T03:51:02.640Z",TRUE,"pitch","f9d93ebb-28cf-4d8e-b76f-e09adffef682",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3539,1.5297,NA,56.98,176.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Randy Arozarena walks.",0,1,2,64,"top",9,"2023-06-14T03:50:28.740Z","2023-06-14T03:51:36.621Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,79.4,14,0.91,0.4374,7.0052,23.7001,-29.539,0.3629,1.6558,1.5747,2.3127,6.8952,-124.9361,-2.2747,-1.2609,50.0032,5.6478,0.5756,3.6,7.2,24,2413,103,NA,NA,NA,NA,NA,NA,FALSE,-34.2,2.8,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",0,"2023-06-14T03:50:44.982Z","2023-06-14T03:50:49.883Z",TRUE,"pitch","ecad0085-7eb7-4997-aab6-a9ab5423d65f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3998,1.6124,NA,119.84,202.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Randy Arozarena walks.",0,1,2,64,"top",9,"2023-06-14T03:50:28.740Z","2023-06-14T03:51:36.621Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,81,13,0.89,0.4272,7.1628,25.6249,-22.9331,-11.1825,5.5469,-0.0745,1.3273,7.0336,-128.0519,-5.8646,-1.3994,50.003,5.4333,-18.6323,36,7.2,24,1613,235,NA,NA,NA,NA,NA,NA,FALSE,-26.3,9,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",5,"2023-06-14T03:50:18.124Z","2023-06-14T03:50:25.110Z",TRUE,"pitch","97cc9580-29a6-4791-88e6-272a471e4b15",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.17,1.46,NA,92.15,202.12,"line_drive","medium","7",85.28,103.38,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Harold Ramirez lines out to left fielder JJ Bleday.",0,1,2,63,"top",9,"2023-06-14T03:49:43.629Z","2023-06-14T03:50:25.110Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82,75.2,9,0.8,0.4603,6.9489,24.7387,-32.2203,6.1323,-0.0354,0.6519,1.3578,3.0194,-119.3615,-2.734,-1.4294,50.0017,5.4433,8.7736,15.6,9.6,24,2495,60,75.6,27,261,NA,NA,NA,TRUE,-41.4,-0.5,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",4,"2023-06-14T03:49:58.948Z","2023-06-14T03:50:03.238Z",TRUE,"pitch","f8752dde-7aec-4a64-ba85-12717881838c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.17,1.46,NA,127.23,160.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Harold Ramirez lines out to left fielder JJ Bleday.",0,1,2,63,"top",9,"2023-06-14T03:49:43.629Z","2023-06-14T03:50:25.110Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,77.6,2,0.91,0.4449,6.8823,25.4097,-33.5162,0.5444,-0.8787,-0.2683,2.8918,2.4491,-123.3107,-0.2103,-1.3466,50.0011,5.8153,0.8343,2.4,8.4,24,2307,94,NA,NA,NA,NA,NA,NA,FALSE,-39.6,-1.3,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",3,"2023-06-14T03:49:45.952Z","2023-06-14T03:49:50.523Z",TRUE,"pitch","4af77d99-0f64-40d2-9e36-498eccb3a83a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.17,1.46,NA,64.38,181.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Harold Ramirez lines out to left fielder JJ Bleday.",0,1,2,63,"top",9,"2023-06-14T03:49:43.629Z","2023-06-14T03:50:25.110Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,84.8,14,0.9,0.4052,7.1723,31.0867,-11.0955,-2.8414,11.4035,1.3805,2.1106,7.1243,-135.4571,-7.1862,-0.9208,50.0024,5.5833,-5.253,15.6,2.4,24,2161,214,NA,NA,NA,NA,NA,NA,FALSE,-12.5,19.2,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",0,"2023-06-14T03:49:11.974Z","2023-06-14T03:49:12.012Z",FALSE,"action",NA,NA,"Defensive Substitution: JJ Bleday replaces Carlos Perez, batting 6th, playing left field.","Defensive Sub",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,668709,"/api/v1/people/668709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"7","Outfielder","Outfielder","LF","602","63","atBat","Lineout","field_out","Harold Ramirez lines out to left fielder JJ Bleday.",0,1,2,63,"top",9,"2023-06-14T03:49:43.629Z","2023-06-14T03:50:25.110Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,542208,"/api/v1/people/542208",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",1,"2023-06-14T03:49:12.012Z","2023-06-14T03:49:12.016Z",FALSE,"action",NA,NA,"Defensive Substitution: Kevin Smith replaces shortstop Aledmys Diaz, batting 7th, playing shortstop.","Defensive Sub",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,675656,"/api/v1/people/675656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"6","Shortstop","Infielder","SS","701","63","atBat","Lineout","field_out","Harold Ramirez lines out to left fielder JJ Bleday.",0,1,2,63,"top",9,"2023-06-14T03:49:43.629Z","2023-06-14T03:50:25.110Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,649557,"/api/v1/people/649557",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",2,"2023-06-14T03:49:12.016Z","2023-06-14T03:49:45.952Z",FALSE,"action",NA,NA,"Pitching Change: Trevor May replaces Hogan Harris.","Pitching Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,543507,"/api/v1/people/543507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"63","atBat","Lineout","field_out","Harold Ramirez lines out to left fielder JJ Bleday.",0,1,2,63,"top",9,"2023-06-14T03:49:43.629Z","2023-06-14T03:50:25.110Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",1,"2023-06-14T03:46:58.007Z","2023-06-14T03:47:06.207Z",TRUE,"pitch","bde4d0c0-0dd0-4f47-90e1-e55421a11b57",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.4,1.66,NA,131.6,154.62,"fly_ball","medium","8",135.7,103.33,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Aledmys Diaz flies out to center fielder Jose Siri.",0,1,2,62,"bottom",8,"2023-06-14T03:46:32.772Z","2023-06-14T03:47:06.207Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.3,1,0.9,0.407,6.9601,31.9051,-12.9594,-1.7064,10.4983,-0.3831,3.1171,-3.9542,-135.0523,-5.9293,1.3271,50.0057,6.2681,-3.1232,15.6,3.6,24,2400,183,76.2,42,243,NA,NA,NA,TRUE,-14.2,17.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",0,"2023-06-14T03:46:44.504Z","2023-06-14T03:46:48.678Z",TRUE,"pitch","19c6a598-0cec-475f-a456-2ff72b38b877",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5132,1.6597,NA,92.2,119.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Aledmys Diaz flies out to center fielder Jose Siri.",0,1,2,62,"bottom",8,"2023-06-14T03:46:32.772Z","2023-06-14T03:47:06.207Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,78.2,12,0.87,0.4403,6.8179,25.9902,-31.0236,-5.088,0.7348,0.6507,4.404,0.108,-124.5933,0.8785,1.2672,50.0029,6.6187,-7.9662,14.4,8.4,24,2504,238,NA,NA,NA,NA,NA,NA,FALSE,-35.6,1.8,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",8,"2023-06-14T03:46:10.650Z","2023-06-14T03:46:18.789Z",TRUE,"pitch","62199d22-00ba-4584-b4b2-12fd1fc5e350",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,1,NA,NA,3.27,1.56,NA,119.97,167.86,"ground_ball","medium","5",102.12,163.4,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Carlos Perez grounds out, third baseman Isaac Paredes to shortstop Wander Franco to first baseman Yandy Diaz. Ramon Laureano scores.",1,1,2,61,"bottom",8,"2023-06-14T03:42:25.553Z","2023-06-14T03:46:18.789Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.3,5,0.9,0.4077,7.077,30.5053,-9.4261,-1.4581,12.4582,-0.078,2.6267,-2.719,-134.5865,-7.8128,1.1366,50.0016,6.2433,-2.6611,16.8,2.4,24,2436,180,100.2,-14,11,NA,NA,NA,TRUE,-11,21,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
