"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y"
745103,"2024-05-05",8,"2024-05-05T20:02:55.893Z","2024-05-05T20:03:02.990Z",TRUE,"pitch","bf9c5dca-e1c1-48ed-a1b5-944ddfa5130f",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.48,1.59,NA,143.31,186.02,"line_drive","medium","8",114.78,100.7,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Lineout","field_out","Austin Shenton lines out to center fielder Harrison Bader.",0,5,4,65,"bottom",7,"2024-05-05T20:00:52.591Z","2024-05-05T20:03:02.990Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668853,"Austin Shenton","/api/v1/people/668853","L","Left",657585,"Reed Garrett","/api/v1/people/657585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.3,79.4,7,0.91,0.4359,6.3532,25.2193,-28.7927,-7.2091,2.1106,-0.6902,1.9539,5.4718,-125.5991,-3.1928,-1.9595,50.0005,5.5808,-11.5271,19.2,8.4,24,1579,230,83.4,22,287,NA,NA,NA,TRUE,-33.4,3.4,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",7,"2024-05-05T20:02:35.012Z","2024-05-05T20:02:38.012Z",TRUE,"pitch","6b1a24f0-346f-45fd-a446-203321326643",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4528,1.5991,NA,167.42,195.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Lineout","field_out","Austin Shenton lines out to center fielder Harrison Bader.",0,5,4,65,"bottom",7,"2024-05-05T20:00:52.591Z","2024-05-05T20:03:02.990Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668853,"Austin Shenton","/api/v1/people/668853","L","Left",657585,"Reed Garrett","/api/v1/people/657585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.7,80.8,13,0.9,0.4285,6.2489,25.6294,-27.7769,-7.4749,2.6569,-1.3227,1.5861,4.1842,-127.6905,-4.3828,-2.0092,50.003,5.5033,-12.377,21.6,7.2,24,1608,228,NA,NA,NA,NA,NA,NA,FALSE,-31.3,4.1,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",5,"2024-05-05T20:02:08.402Z","2024-05-05T20:02:15.247Z",TRUE,"pitch","d457a948-2931-45e6-af5f-be64b442b25e",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.5072,1.6718,NA,116.42,185.89,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"65","atBat","Lineout","field_out","Austin Shenton lines out to center fielder Harrison Bader.",0,5,4,65,"bottom",7,"2024-05-05T20:00:52.591Z","2024-05-05T20:03:02.990Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668853,"Austin Shenton","/api/v1/people/668853","L","Left",657585,"Reed Garrett","/api/v1/people/657585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,75.5,8,0.92,0.4566,6.0433,26.6098,-34.3293,7.3546,-1.4808,0.0153,1.959,2.9225,-120.6289,-1.017,-2.1726,50.0048,5.4518,10.6836,18,9.6,24,2777,61,NA,NA,NA,NA,NA,NA,FALSE,-42.8,-2.6,-14,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",4,"2024-05-05T20:01:46.852Z","2024-05-05T20:01:49.852Z",TRUE,"pitch","a12f113a-10d9-4ae0-a48d-9ef1ec91a095",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.48,1.59,NA,123.89,151.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Lineout","field_out","Austin Shenton lines out to center fielder Harrison Bader.",0,5,4,65,"bottom",7,"2024-05-05T20:00:52.591Z","2024-05-05T20:03:02.990Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668853,"Austin Shenton","/api/v1/people/668853","L","Left",657585,"Reed Garrett","/api/v1/people/657585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.2,2,0.92,0.3971,6.2309,33.5853,-12.6522,-5.2972,10.152,-0.1808,3.2254,6.545,-138.4326,-4.1202,-1.8979,50.0017,5.5925,-10.1855,32.4,3.6,24,2373,218,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17.6,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",1,"2024-05-05T20:00:54.876Z","2024-05-05T20:01:01.072Z",TRUE,"pitch","dadc67f5-edd9-49fd-8d43-e026d88c7049",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5344,1.6263,NA,81.21,198.78,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"65","atBat","Lineout","field_out","Austin Shenton lines out to center fielder Harrison Bader.",0,5,4,65,"bottom",7,"2024-05-05T20:00:52.591Z","2024-05-05T20:03:02.990Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668853,"Austin Shenton","/api/v1/people/668853","L","Left",657585,"Reed Garrett","/api/v1/people/657585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.2,14,0.94,0.3934,6.3043,34.4733,-10.5123,-5.9404,11.0619,0.939,1.4816,9.4074,-139.767,-8.8982,-1.7145,50.0034,5.4163,-11.6342,36,3.6,24,2342,220,NA,NA,NA,NA,NA,NA,FALSE,-11.8,18.1,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",0,"2024-05-05T20:00:32.819Z","2024-05-05T20:00:54.876Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Austin Shenton replaces Alex Jackson.","Offensive Substitution",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,668853,"/api/v1/people/668853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","701","65","atBat","Lineout","field_out","Austin Shenton lines out to center fielder Harrison Bader.",0,5,4,65,"bottom",7,"2024-05-05T20:00:52.591Z","2024-05-05T20:03:02.990Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668853,"Austin Shenton","/api/v1/people/668853","L","Left",657585,"Reed Garrett","/api/v1/people/657585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656577,"/api/v1/people/656577",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",2,"2024-05-05T20:01:10.290Z","2024-05-05T20:01:30.156Z",FALSE,"action",NA,NA,"José Caballero steals (11) 2nd base.","Stolen Base 2B",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,676609,"/api/v1/people/676609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dadc67f5-edd9-49fd-8d43-e026d88c7049","stolen_base_2b",NA,NA,NA,NA,NA,NA,"65","atBat","Lineout","field_out","Austin Shenton lines out to center fielder Harrison Bader.",0,5,4,65,"bottom",7,"2024-05-05T20:00:52.591Z","2024-05-05T20:03:02.990Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668853,"Austin Shenton","/api/v1/people/668853","L","Left",657585,"Reed Garrett","/api/v1/people/657585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",3,"2024-05-05T20:01:30.156Z","2024-05-05T20:01:35.156Z",FALSE,"stepoff","12f9fc5e-0808-4186-8182-3ecbe91d5425",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Lineout","field_out","Austin Shenton lines out to center fielder Harrison Bader.",0,5,4,65,"bottom",7,"2024-05-05T20:00:52.591Z","2024-05-05T20:03:02.990Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668853,"Austin Shenton","/api/v1/people/668853","L","Left",657585,"Reed Garrett","/api/v1/people/657585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",6,"2024-05-05T20:02:21.643Z","2024-05-05T20:02:35.012Z",FALSE,"action",NA,NA,"José Caballero steals (12) 3rd base.","Stolen Base 3B",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,676609,"/api/v1/people/676609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d457a948-2931-45e6-af5f-be64b442b25e","stolen_base_3b",NA,NA,NA,NA,NA,NA,"65","atBat","Lineout","field_out","Austin Shenton lines out to center fielder Harrison Bader.",0,5,4,65,"bottom",7,"2024-05-05T20:00:52.591Z","2024-05-05T20:03:02.990Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668853,"Austin Shenton","/api/v1/people/668853","L","Left",657585,"Reed Garrett","/api/v1/people/657585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",8,"2024-05-05T20:00:04.222Z","2024-05-05T20:00:08.202Z",TRUE,"pitch","20dcdfaf-5779-4162-baa8-c0f0572f3a3e",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.1172,1.3891,NA,106.12,207.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","José Caballero walks.",0,5,4,64,"bottom",7,"2024-05-05T19:57:07.707Z","2024-05-05T20:00:08.202Z",TRUE,FALSE,FALSE,TRUE,0,4,2,2,676609,"José Caballero","/api/v1/people/676609","R","Right",657585,"Reed Garrett","/api/v1/people/657585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,87.7,14,0.94,0.3909,6.4435,35.7831,-9.7689,-6.6673,11.2983,0.2855,1.1579,7.7499,-140.8234,-9.6615,-1.6526,50.0003,5.2904,-13.2191,43.2,3.6,24,2336,221,NA,NA,NA,NA,NA,NA,FALSE,-11.2,18.4,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676609,"José Caballero","/api/v1/people/676609",NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",6,"2024-05-05T19:59:35.075Z","2024-05-05T19:59:38.075Z",TRUE,"pitch","9931bf5a-42d9-4d98-9da1-8b10aa843fe2",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,2,NA,NA,3.09,1.38,NA,78.18,186.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","José Caballero walks.",0,5,4,64,"bottom",7,"2024-05-05T19:57:07.707Z","2024-05-05T20:00:08.202Z",TRUE,FALSE,FALSE,TRUE,0,4,2,2,676609,"José Caballero","/api/v1/people/676609","R","Right",657585,"Reed Garrett","/api/v1/people/657585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,86.8,14,0.95,0.3946,6.3638,35.3614,-10.4138,-4.9387,11.1881,1.0184,1.9496,8.9612,-139.5202,-7.7622,-1.6134,50.0025,5.4781,-9.606,31.2,3.6,24,2298,218,NA,NA,NA,NA,NA,NA,FALSE,-11.5,18.5,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",5,"2024-05-05T19:59:11.095Z","2024-05-05T19:59:15.700Z",TRUE,"pitch","942516bd-c76d-4e40-b486-f5267bdebda0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.0991,1.38,NA,29.41,208.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","José Caballero walks.",0,5,4,64,"bottom",7,"2024-05-05T19:57:07.707Z","2024-05-05T20:00:08.202Z",TRUE,FALSE,FALSE,TRUE,0,4,2,2,676609,"José Caballero","/api/v1/people/676609","R","Right",657585,"Reed Garrett","/api/v1/people/657585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.8,84.9,14,2,0.4101,6.2993,26.509,-21.7458,0.0858,5.7605,2.2979,1.1155,10.8401,-133.18,-6.9131,-1.8231,50.0052,5.2993,0.1523,4.8,4.8,24,2574,190,NA,NA,NA,NA,NA,NA,FALSE,-23.3,9.1,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",3,"2024-05-05T19:58:36.327Z","2024-05-05T19:58:42.909Z",TRUE,"pitch","8cdaf764-cb66-48e2-a1ba-637b4db153b6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.0991,1.3891,NA,114.84,142.82,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","José Caballero walks.",0,5,4,64,"bottom",7,"2024-05-05T19:57:07.707Z","2024-05-05T20:00:08.202Z",TRUE,FALSE,FALSE,TRUE,0,4,2,2,676609,"José Caballero","/api/v1/people/676609","R","Right",657585,"Reed Garrett","/api/v1/people/657585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.2,12,0.93,0.3961,6.1773,34.8786,-11.6067,-5.8234,10.6557,0.0567,3.5541,6.7572,-138.9509,-3.692,-1.665,50.0045,5.687,-11.2423,37.2,3.6,24,2396,219,NA,NA,NA,NA,NA,NA,FALSE,-11.8,18.6,8.9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",1,"2024-05-05T19:57:52.319Z","2024-05-05T19:57:55.387Z",TRUE,"pitch","eeb3cfce-8f86-4ee7-a197-61fb90da9d88",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4492,1.4428,NA,45.44,201.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","José Caballero walks.",0,5,4,64,"bottom",7,"2024-05-05T19:57:07.707Z","2024-05-05T20:00:08.202Z",TRUE,FALSE,FALSE,TRUE,0,4,2,2,676609,"José Caballero","/api/v1/people/676609","R","Right",657585,"Reed Garrett","/api/v1/people/657585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.4,84.1,14,2,0.4125,6.2464,28.6652,-25.3326,2.8097,3.8298,1.8774,1.3698,8.4229,-132.8287,-5.6116,-1.7006,50.0012,5.3537,5.0146,14.4,6,24,2555,186,NA,NA,NA,NA,NA,NA,FALSE,-27,5.9,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",0,"2024-05-05T19:57:30.738Z","2024-05-05T19:57:33.856Z",TRUE,"pitch","4e067c0f-abfe-49a6-b571-1bc373d81488",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.0175,1.2893,NA,96.53,181.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","José Caballero walks.",0,5,4,64,"bottom",7,"2024-05-05T19:57:07.707Z","2024-05-05T20:00:08.202Z",TRUE,FALSE,FALSE,TRUE,0,4,2,2,676609,"José Caballero","/api/v1/people/676609","R","Right",657585,"Reed Garrett","/api/v1/people/657585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,86.4,6,0.92,0.3963,6.3766,34.8043,-11.2256,-6.2516,10.8603,0.5371,2.1189,8.2656,-138.8854,-7.2959,-1.6831,50.0005,5.5487,-12.0566,37.2,3.6,24,2358,218,NA,NA,NA,NA,NA,NA,FALSE,-12.2,18,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",2,"2024-05-05T19:58:15.086Z","2024-05-05T19:58:18.165Z",FALSE,"pickoff","208f72e1-0e3e-4109-8f49-9287a65b5414",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","José Caballero walks.",0,5,4,64,"bottom",7,"2024-05-05T19:57:07.707Z","2024-05-05T20:00:08.202Z",TRUE,FALSE,FALSE,TRUE,0,4,2,2,676609,"José Caballero","/api/v1/people/676609","R","Right",657585,"Reed Garrett","/api/v1/people/657585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
