"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718286,"2023-05-06",7,"2023-05-07T01:03:04.746Z","2023-05-07T01:03:12.469Z",TRUE,"pitch","ac4041c6-4641-430b-adcf-12e0efff59f4",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.38,1.67,NA,142.49,192.71,"ground_ball","medium","3",169.76,156.4,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Carlos Santana grounds out, first baseman Cavan Biggio to pitcher Jay Jackson.",0,8,2,76,"bottom",9,"2023-05-07T01:01:14.125Z","2023-05-07T01:03:12.469Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,467793,"Carlos Santana","/api/v1/people/467793","L","Left",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,78.1,7,2,0.4423,6.4841,26.2558,-29.8137,2.4414,1.5252,-0.6688,1.7064,3.6647,-124.1366,-3.3062,-2.485,50.0053,5.5535,3.7876,8.4,8.4,24,2098,82,74,9,107,NA,NA,NA,TRUE,-35.5,2.2,-5.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",5,"2023-05-07T01:02:31.787Z","2023-05-07T01:02:36.094Z",TRUE,"pitch","01a916c9-83c5-4d04-9928-d1878d66be4b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3803,1.6787,NA,150.59,122.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Carlos Santana grounds out, first baseman Cavan Biggio to pitcher Jay Jackson.",0,8,2,76,"bottom",9,"2023-05-07T01:01:14.125Z","2023-05-07T01:03:12.469Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,467793,"Carlos Santana","/api/v1/people/467793","L","Left",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86,11,2,0.3992,6.8405,30.8893,-15.2103,-3.796,8.8985,-0.8813,4.3056,4.7204,-137.3091,-0.6709,-2.1309,50.0003,5.5896,-7.2351,21.6,3.6,24,2237,211,NA,NA,NA,NA,NA,NA,FALSE,-14.6,16.2,5.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",4,"2023-05-07T01:02:08.865Z","2023-05-07T01:02:12.694Z",TRUE,"pitch","8bd969f3-bc9b-4d59-8aa4-424659a4dd6a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.38,1.67,NA,117.12,208.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Carlos Santana grounds out, first baseman Cavan Biggio to pitcher Jay Jackson.",0,8,2,76,"bottom",9,"2023-05-07T01:01:14.125Z","2023-05-07T01:03:12.469Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,467793,"Carlos Santana","/api/v1/people/467793","L","Left",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,78.5,13,2,0.441,6.6507,26.0338,-27.7526,3.6208,2.8318,-0.0031,1.106,4.6844,-124.4066,-5.0511,-2.384,50.0014,5.4758,5.648,13.2,7.2,24,2459,158,NA,NA,NA,NA,NA,NA,FALSE,-33.4,4.2,-7.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",3,"2023-05-07T01:01:51.019Z","2023-05-07T01:01:54.788Z",TRUE,"pitch","162f81b4-6bae-47bb-a5e3-d3a9bec1e049",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.2877,1.653,NA,131.64,170.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Carlos Santana grounds out, first baseman Cavan Biggio to pitcher Jay Jackson.",0,8,2,76,"bottom",9,"2023-05-07T01:01:14.125Z","2023-05-07T01:03:12.469Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,467793,"Carlos Santana","/api/v1/people/467793","L","Left",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,80.5,4,2,0.4306,6.4545,24.1704,-25.4936,2.2243,4.0704,-0.384,2.5432,4.1,-126.8446,-2.5029,-2.3058,50.004,5.5601,3.6501,9.6,6,24,2350,135,NA,NA,NA,NA,NA,NA,FALSE,-28.7,7.1,-4.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",2,"2023-05-07T01:01:34.246Z","2023-05-07T01:01:38.197Z",TRUE,"pitch","b8f7f481-a25f-44f6-b754-30e79476f83e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3803,1.7301,NA,154.67,193.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Carlos Santana grounds out, first baseman Cavan Biggio to pitcher Jay Jackson.",0,8,2,76,"bottom",9,"2023-05-07T01:01:14.125Z","2023-05-07T01:03:12.469Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,467793,"Carlos Santana","/api/v1/people/467793","L","Left",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79.2,13,2,0.4364,6.3992,25.7862,-24.9301,2.6797,4.5378,-0.9881,1.6625,2.5488,-125.5857,-4.5653,-2.3648,50.0004,5.5353,4.2723,10.8,7.2,24,2316,145,NA,NA,NA,NA,NA,NA,FALSE,-29.4,7.4,-5.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",1,"2023-05-07T01:01:16.412Z","2023-05-07T01:01:20.017Z",TRUE,"pitch","eb23e629-62d0-4508-ad5b-5bc8e75dce8f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.339,1.653,NA,116.45,157.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Carlos Santana grounds out, first baseman Cavan Biggio to pitcher Jay Jackson.",0,8,2,76,"bottom",9,"2023-05-07T01:01:14.125Z","2023-05-07T01:03:12.469Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,467793,"Carlos Santana","/api/v1/people/467793","L","Left",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,79.4,2,2,0.4346,6.2307,26.2313,-26.5499,2.9581,3.4963,0.0144,2.9943,5.0129,-126.1514,-1.2978,-2.3845,50.0014,5.6603,4.7553,12,7.2,24,2274,128,NA,NA,NA,NA,NA,NA,FALSE,-30.2,6.2,-6.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",0,"2023-05-07T00:59:43.778Z","2023-05-07T01:01:16.412Z",FALSE,"action",NA,NA,"Pitching Change: Jay Jackson replaces Tim Mayza.","Pitching Substitution",8,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,543351,"/api/v1/people/543351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"76","atBat","Groundout","field_out","Carlos Santana grounds out, first baseman Cavan Biggio to pitcher Jay Jackson.",0,8,2,76,"bottom",9,"2023-05-07T01:01:14.125Z","2023-05-07T01:03:12.469Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,467793,"Carlos Santana","/api/v1/people/467793","L","Left",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",6,"2023-05-07T01:02:50.908Z","2023-05-07T01:03:04.746Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",8,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,467793,"/api/v1/people/467793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Carlos Santana grounds out, first baseman Cavan Biggio to pitcher Jay Jackson.",0,8,2,76,"bottom",9,"2023-05-07T01:01:14.125Z","2023-05-07T01:03:12.469Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,467793,"Carlos Santana","/api/v1/people/467793","L","Left",543351,"Jay Jackson","/api/v1/people/543351","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",7,"2023-05-07T00:58:11.917Z","2023-05-07T00:58:19.970Z",TRUE,"pitch","86e0e99f-ab47-4d07-89b1-b62821bc15a2",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.47,1.59,NA,99.76,185.06,"ground_ball","medium","1",129.63,183.59,NA,NA,TRUE,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","George Springer grounds out, pitcher Yohan Ramirez to first baseman Connor Joe.",0,8,2,75,"top",9,"2023-05-07T00:55:27.184Z","2023-05-07T00:58:19.970Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543807,"George Springer","/api/v1/people/543807","R","Right",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86,9,2,0.4007,7.1465,30.6899,-29.6686,-11.4722,1.325,0.4524,1.9897,10.1207,-136.7932,-1.8857,-1.8082,50.0033,4.7256,-21.7028,32.4,7.2,24,2223,233,99.5,-23,4,NA,NA,NA,TRUE,-28.8,2.2,18.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",6,"2023-05-07T00:57:42.333Z","2023-05-07T00:57:46.490Z",TRUE,"pitch","4fa23e08-f4f3-4afe-8f1b-88f10f44fc0c",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.47,1.59,NA,168.51,142.53,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","George Springer grounds out, pitcher Yohan Ramirez to first baseman Connor Joe.",0,8,2,75,"top",9,"2023-05-07T00:55:27.184Z","2023-05-07T00:58:19.970Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543807,"George Springer","/api/v1/people/543807","R","Right",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,84,11,2,0.4079,7.0481,31.2592,-28.288,-8.9719,2.1331,-1.3514,3.5648,4.8188,-134.6779,1.6064,-2.0051,50.0051,4.9718,-16.3621,28.8,7.2,24,2194,232,NA,NA,NA,NA,NA,NA,FALSE,-27.6,4.4,15.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",5,"2023-05-07T00:57:15.360Z","2023-05-07T00:57:20.767Z",TRUE,"pitch","e991d684-6eab-49c9-b568-9550b679b733",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.47,1.59,NA,150.1,162.99,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","George Springer grounds out, pitcher Yohan Ramirez to first baseman Connor Joe.",0,8,2,75,"top",9,"2023-05-07T00:55:27.184Z","2023-05-07T00:58:19.970Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543807,"George Springer","/api/v1/people/543807","R","Right",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,87.2,11,2,0.3952,7.159,30.1382,-31.2607,-9.7271,0.466,-0.8684,2.807,6.3028,-138.4601,0.0119,-1.9073,50.001,4.89,-18.935,28.8,7.2,24,2102,241,NA,NA,NA,NA,NA,NA,FALSE,-29,1.1,16.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",4,"2023-05-07T00:56:56.430Z","2023-05-07T00:57:00.459Z",TRUE,"pitch","e8f9854a-4b95-47e1-a401-40803633ba07",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4703,1.5758,NA,70.39,206.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","George Springer grounds out, pitcher Yohan Ramirez to first baseman Connor Joe.",0,8,2,75,"top",9,"2023-05-07T00:55:27.184Z","2023-05-07T00:58:19.970Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543807,"George Springer","/api/v1/people/543807","R","Right",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.6,14,2,0.3987,7.2283,31.4313,-31.506,-10.4784,0.3526,1.2229,1.1936,11.6898,-137.5488,-3.5465,-1.7273,50.0064,4.6436,-20.0183,28.8,8.4,24,2296,233,NA,NA,NA,NA,NA,NA,FALSE,-30.6,0,16.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",3,"2023-05-07T00:56:37.979Z","2023-05-07T00:56:42.186Z",TRUE,"pitch","1d1fee60-fa67-4177-9363-ce6bc47afcc1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4703,1.6272,NA,194.88,143.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","George Springer grounds out, pitcher Yohan Ramirez to first baseman Connor Joe.",0,8,2,75,"top",9,"2023-05-07T00:55:27.184Z","2023-05-07T00:58:19.970Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543807,"George Springer","/api/v1/people/543807","R","Right",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.3,74.4,11,2,0.4632,7.0275,22.7192,-30.5832,10.1869,1.1257,-2.0432,3.5346,-2.7379,-118.2925,2.8393,-2.1938,50.004,5.1238,14.4271,25.2,9.6,24,2347,68,NA,NA,NA,NA,NA,NA,FALSE,-38.4,3,-17.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",2,"2023-05-07T00:56:19.557Z","2023-05-07T00:56:23.131Z",TRUE,"pitch","5c6a3944-297e-4c43-aa66-f118453a4eae",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.4703,1.5501,NA,102.72,221.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","George Springer grounds out, pitcher Yohan Ramirez to first baseman Connor Joe.",0,8,2,75,"top",9,"2023-05-07T00:55:27.184Z","2023-05-07T00:58:19.970Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543807,"George Springer","/api/v1/people/543807","R","Right",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.8,14,2,0.3981,7.0221,31.559,-34.4671,-10.4985,-1.2,0.3748,0.6521,9.4604,-137.7717,-4.6943,-1.7452,50.0014,4.7164,-20.1138,27.6,8.4,24,2035,238,NA,NA,NA,NA,NA,NA,FALSE,-33.6,-3,16.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",1,"2023-05-07T00:55:59.350Z","2023-05-07T00:56:03.281Z",TRUE,"pitch","7cb83394-210b-4668-b4a7-902781600885",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.47,1.59,NA,161.51,154.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","George Springer grounds out, pitcher Yohan Ramirez to first baseman Connor Joe.",0,8,2,75,"top",9,"2023-05-07T00:55:27.184Z","2023-05-07T00:58:19.970Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543807,"George Springer","/api/v1/people/543807","R","Right",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,85.6,11,2,0.4026,7.0593,29.3819,-32.7584,-10.6179,-0.3129,-1.1678,3.1371,5.8701,-135.9664,1.6934,-1.9735,50.0017,4.7769,-19.9093,30,8.4,24,2176,236,NA,NA,NA,NA,NA,NA,FALSE,-31.3,0,18,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",0,"2023-05-07T00:55:44.108Z","2023-05-07T00:55:47.777Z",TRUE,"pitch","be63f574-426f-451d-9090-a2efa909ba04",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5703,1.653,NA,123.01,191.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","George Springer grounds out, pitcher Yohan Ramirez to first baseman Connor Joe.",0,8,2,75,"top",9,"2023-05-07T00:55:27.184Z","2023-05-07T00:58:19.970Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543807,"George Springer","/api/v1/people/543807","R","Right",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,87,8,2,0.3983,7.2767,27.3787,-30.0924,-10.0973,1.0884,-0.1576,1.7683,8.2753,-136.9876,-2.2005,-1.8906,50.0059,4.6184,-19.3892,30,7.2,24,2224,247,NA,NA,NA,NA,NA,NA,FALSE,-28.9,1.7,16.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
