"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717907,"2023-06-03",7,"2023-06-03T21:59:02.649Z","2023-06-03T21:59:07.395Z",TRUE,"pitch","6b0d020e-ea51-49c1-94e3-9574a802c50a",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.3488,1.483,NA,84.96,165.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Paul DeJong called out on strikes.",0,1,0,27,"top",5,"2023-06-03T21:57:55.302Z","2023-06-03T21:59:07.395Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,87.6,12,2,0.3957,6.4515,27.5855,-21.1835,-9.8617,5.65,0.8406,2.701,10.64,-137.8748,-4.3514,-1.7677,50.0062,5.7098,-19.1938,38.4,6,24,2133,235,NA,NA,NA,NA,NA,NA,TRUE,-20.6,9.6,16,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",6,"2023-06-03T21:58:47.886Z","2023-06-03T21:58:50.944Z",TRUE,"pitch","8f56324c-cef4-4907-91c6-31955a58449a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.273,1.4715,NA,72.12,198.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Paul DeJong called out on strikes.",0,1,0,27,"top",5,"2023-06-03T21:57:55.302Z","2023-06-03T21:59:07.395Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,78.4,14,2,0.4434,6.5567,24.2966,-29.8925,1.8719,1.4743,1.1773,1.4865,6.7227,-123.461,-4.4775,-1.8227,50.0023,5.8359,2.8916,7.2,8.4,24,2089,135,NA,NA,NA,NA,NA,NA,FALSE,-36.1,1.9,-4.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",4,"2023-06-03T21:58:26.484Z","2023-06-03T21:58:29.484Z",TRUE,"pitch","0218cdca-d98b-41a6-a868-af39af9b6f73",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.3,1.55,NA,75.18,173.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Paul DeJong called out on strikes.",0,1,0,27,"top",5,"2023-06-03T21:57:55.302Z","2023-06-03T21:59:07.395Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,79.4,14,2,0.439,6.2953,21.8239,-29.5654,1.1363,1.6513,1.097,2.4189,6.9401,-124.1556,-2.5654,-1.8674,50.0054,5.8943,1.7956,6,7.2,24,2111,144,NA,NA,NA,NA,NA,NA,FALSE,-34.6,2.6,-3.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",3,"2023-06-03T21:58:11.063Z","2023-06-03T21:58:14.381Z",TRUE,"pitch","d9d51f58-2368-4369-9f56-69dcd5c89228",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3373,1.4972,NA,127.85,196.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Paul DeJong called out on strikes.",0,1,0,27,"top",5,"2023-06-03T21:57:55.302Z","2023-06-03T21:59:07.395Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,86.5,7,2,0.4016,6.3231,26.7664,-21.1845,-9.2989,5.8207,-0.2846,1.5698,7.85,-135.8364,-7.2867,-1.9887,50.0053,5.735,-17.5662,36,6,24,2071,234,NA,NA,NA,NA,NA,NA,FALSE,-21.8,9.4,15.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",2,"2023-06-03T21:57:57.442Z","2023-06-03T21:58:00.695Z",TRUE,"pitch","8b7a99fa-9dda-4a0e-a094-57675d562196",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2859,1.4843,NA,83.49,195.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Paul DeJong called out on strikes.",0,1,0,27,"top",5,"2023-06-03T21:57:55.302Z","2023-06-03T21:59:07.395Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,79,14,2,0.4416,6.7879,21.8465,-26.4104,-0.0228,3.688,0.8792,1.6063,7.2421,-123.4783,-4.8488,-2.0742,50.0033,5.7861,-0.0372,2.4,7.2,24,2024,174,NA,NA,NA,NA,NA,NA,FALSE,-31.8,5.9,-1.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",0,"2023-06-03T21:55:53.071Z","2023-06-03T21:57:31.944Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Paul DeJong called out on strikes.",0,1,0,27,"top",5,"2023-06-03T21:57:55.302Z","2023-06-03T21:59:07.395Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",1,"2023-06-03T21:57:31.944Z","2023-06-03T21:57:57.442Z",FALSE,"action",NA,NA,"Pitching Change: Yerry De Los Santos replaces Angel Perdomo.","Pitching Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,660787,"/api/v1/people/660787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"27","atBat","Strikeout","strikeout","Paul DeJong called out on strikes.",0,1,0,27,"top",5,"2023-06-03T21:57:55.302Z","2023-06-03T21:59:07.395Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",5,"2023-06-03T21:58:36.515Z","2023-06-03T21:58:47.886Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,657557,"/api/v1/people/657557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Paul DeJong called out on strikes.",0,1,0,27,"top",5,"2023-06-03T21:57:55.302Z","2023-06-03T21:59:07.395Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",3,"2023-06-03T21:55:18.592Z","2023-06-03T21:55:23.376Z",TRUE,"pitch","a6526787-00b3-4d41-aed6-66903ef499c0",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.33,1.59,NA,133.99,139.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Strikeout","strikeout","Alec Burleson strikes out swinging.",0,1,0,26,"top",5,"2023-06-03T21:54:25.633Z","2023-06-03T21:55:23.376Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,676475,"Alec Burleson","/api/v1/people/676475","L","Left",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.8,11,2,0.3936,6.9868,28.2145,-12.389,4.2522,10.0641,-0.4458,3.6814,-7.1625,-138.6654,-4.4149,1.607,50.0042,6.1078,8.3612,27.6,3.6,24,2426,162,NA,NA,NA,NA,NA,NA,TRUE,-12.4,17.6,-6.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",1,"2023-06-03T21:54:58.045Z","2023-06-03T21:55:01.438Z",TRUE,"pitch","6b22800a-a268-4aad-9071-470f255c40b2",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.3416,1.5243,NA,122.57,163.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Strikeout","strikeout","Alec Burleson strikes out swinging.",0,1,0,26,"top",5,"2023-06-03T21:54:25.633Z","2023-06-03T21:55:23.376Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,676475,"Alec Burleson","/api/v1/people/676475","L","Left",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.7,5,2,0.3985,6.9727,28.322,-11.3992,4.8045,10.8378,-0.1462,2.7718,-6.555,-137.0911,-6.7488,1.6439,50.0021,6.0319,9.2093,31.2,3.6,24,2426,158,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18.5,-7.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",0,"2023-06-03T21:54:45.951Z","2023-06-03T21:54:49.369Z",TRUE,"pitch","0c350cd4-fd28-4f7c-84cb-6b473c7d8e5d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2002,1.5115,NA,123.39,199.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Strikeout","strikeout","Alec Burleson strikes out swinging.",0,1,0,26,"top",5,"2023-06-03T21:54:25.633Z","2023-06-03T21:55:23.376Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,676475,"Alec Burleson","/api/v1/people/676475","L","Left",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,77.7,8,0.87,0.4497,6.8744,19.8065,-23.7733,-0.6985,5.5659,-0.1677,1.4416,-4.4523,-121.0126,-6.1979,1.7737,50.0013,6.0709,-1.0527,3.6,7.2,24,2525,238,NA,NA,NA,NA,NA,NA,FALSE,-29.9,9.1,2.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",2,"2023-06-03T21:55:09.199Z","2023-06-03T21:55:18.592Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,676475,"/api/v1/people/676475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"26","atBat","Strikeout","strikeout","Alec Burleson strikes out swinging.",0,1,0,26,"top",5,"2023-06-03T21:54:25.633Z","2023-06-03T21:55:23.376Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,676475,"Alec Burleson","/api/v1/people/676475","L","Left",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",4,"2023-06-03T21:52:35.738Z","2023-06-03T21:52:43.991Z",TRUE,"pitch","9fd8b847-13f8-49a5-8acd-19c7b10551a2",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.19,1.51,NA,76.2,158.2,"fly_ball","medium","8",152.21,100.3,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Flyout","field_out","Connor Joe flies out to center fielder Tommy Edman.",0,1,0,25,"bottom",4,"2023-06-03T21:51:07.395Z","2023-06-03T21:52:43.991Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656582,"Connor Joe","/api/v1/people/656582","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.3,77.3,12,2,0.4495,6.6501,21.0149,-22.9366,7.1146,6.1247,1.0705,2.9845,-3.8424,-121.2961,-3.416,1.7408,50.0032,6.3838,10.7309,22.8,7.2,24,1551,124,83.3,33,299,NA,NA,NA,TRUE,-28.3,10.7,-12.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",3,"2023-06-03T21:52:18.474Z","2023-06-03T21:52:21.648Z",TRUE,"pitch","8fe2459f-867b-43ea-a768-163bf2d7f9fc",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1373,1.4443,NA,112.19,137.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Flyout","field_out","Connor Joe flies out to center fielder Tommy Edman.",0,1,0,25,"bottom",4,"2023-06-03T21:51:07.395Z","2023-06-03T21:52:43.991Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656582,"Connor Joe","/api/v1/people/656582","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,87.2,12,0.92,0.3972,6.3757,27.5586,-23.9656,10.4439,4.25,0.1262,3.7457,-7.914,-137.3697,-3.3878,1.6732,50.001,6.6055,20.1592,37.2,6,24,2115,137,NA,NA,NA,NA,NA,NA,FALSE,-23.2,7.2,-17.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",2,"2023-06-03T21:51:57.661Z","2023-06-03T21:52:00.735Z",TRUE,"pitch","b8a207e7-5ae2-400c-b44c-06a75eeb795f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.19,1.51,NA,97.36,183.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Flyout","field_out","Connor Joe flies out to center fielder Tommy Edman.",0,1,0,25,"bottom",4,"2023-06-03T21:51:07.395Z","2023-06-03T21:52:43.991Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656582,"Connor Joe","/api/v1/people/656582","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,87.7,6,2,0.3953,6.3967,28.2764,-18.0032,9.4345,7.2725,0.5152,2.0571,-6.4282,-138.1102,-8.7364,1.6369,50.0045,6.4524,18.3847,40.8,6,24,2021,139,NA,NA,NA,NA,NA,NA,FALSE,-18.5,11.6,-16,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",1,"2023-06-03T21:51:39.431Z","2023-06-03T21:51:42.431Z",TRUE,"pitch","8bed27c9-b5db-4155-aebc-ce473c177b5e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1245,1.4315,NA,107.07,236.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Flyout","field_out","Connor Joe flies out to center fielder Tommy Edman.",0,1,0,25,"bottom",4,"2023-06-03T21:51:07.395Z","2023-06-03T21:52:43.991Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656582,"Connor Joe","/api/v1/people/656582","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,87.9,14,0.92,0.3989,6.5281,24.9443,-20.6612,10.5798,6.0025,0.2606,0.0829,-7.3434,-136.3827,-13.0042,1.5892,50.0034,6.2816,20.289,39.6,6,24,2167,139,NA,NA,NA,NA,NA,NA,FALSE,-22,8.8,-18,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",0,"2023-06-03T21:51:20.884Z","2023-06-03T21:51:24.300Z",TRUE,"pitch","eadf1771-827f-4217-b411-90fc35726043",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1489,1.4944,NA,108.92,151.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Flyout","field_out","Connor Joe flies out to center fielder Tommy Edman.",0,1,0,25,"bottom",4,"2023-06-03T21:51:07.395Z","2023-06-03T21:52:43.991Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656582,"Connor Joe","/api/v1/people/656582","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,88.1,2,2,0.3948,6.4853,25.1613,-19.6829,9.1131,6.3791,0.2118,3.2153,-7.0651,-137.7552,-5.5073,1.6018,50.003,6.5346,17.847,38.4,6,24,2137,141,NA,NA,NA,NA,NA,NA,FALSE,-19.3,10.8,-15.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
