"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717016,"2023-08-13",1,"2023-08-13T20:40:13.704Z","2023-08-13T20:40:18.735Z",TRUE,"pitch","ba453c80-485b-4534-bf42-657f4230dfda",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4659,1.5855,NA,135.28,162.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Field Error","field_error","Alex Call reaches on a fielding error by shortstop Nick Allen. Stone Garrett scores. Blake Rutherford scores. Dominic Smith to 3rd.",0,7,7,85,"bottom",9,"2023-08-13T20:39:53.798Z","2023-08-13T20:40:47.455Z",TRUE,TRUE,FALSE,FALSE,0,1,1,2,669743,"Alex Call","/api/v1/people/669743","R","Right",669912,"Kirby Snead","/api/v1/people/669912","L","Left","vs_LHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,81.6,4,0.93,0.4254,6.3249,22.9243,-34.4528,10.2976,-1.3485,-0.4797,2.8181,-10.2795,-128.0595,1.2025,2.2216,50.0057,5.0088,17.3494,24,9.6,24,2261,88,NA,NA,NA,NA,NA,NA,FALSE,-37,-2,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",0,"2023-08-13T20:39:53.798Z","2023-08-13T20:39:59.699Z",TRUE,"pitch","eca7f627-360c-4c8e-a384-e2d6fe8b77cf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4137,1.5855,NA,75.05,185.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Field Error","field_error","Alex Call reaches on a fielding error by shortstop Nick Allen. Stone Garrett scores. Blake Rutherford scores. Dominic Smith to 3rd.",0,7,7,85,"bottom",9,"2023-08-13T20:39:53.798Z","2023-08-13T20:40:47.455Z",TRUE,TRUE,FALSE,FALSE,0,1,1,2,669743,"Alex Call","/api/v1/people/669743","R","Right",669912,"Kirby Snead","/api/v1/people/669912","L","Left","vs_LHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,86.4,14,0.91,0.4016,6.0917,26.601,-28.2429,11.0978,2.083,1.1005,1.9734,-7.4218,-135.8157,-3.3028,2.411,50.0056,5.1456,20.9701,33.6,7.2,24,2336,118,NA,NA,NA,NA,NA,NA,FALSE,-27.8,3.4,-18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",9,"2023-08-13T20:39:20.045Z","2023-08-13T20:39:28.433Z",TRUE,"pitch","4edeb6f6-af5e-4cc9-9319-70f279654212",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.1791,1.4583,NA,156.85,190.26,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"84","atBat","Walk","walk","Dominic Smith walks. Keibert Ruiz scores. Stone Garrett to 3rd. Blake Rutherford to 2nd.",1,7,5,84,"bottom",9,"2023-08-13T20:37:11.713Z","2023-08-13T20:39:28.433Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,642086,"Dominic Smith","/api/v1/people/642086","L","Left",669912,"Kirby Snead","/api/v1/people/669912","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,86.6,13,0.91,0.4024,6.0497,24.3658,-27.2736,9.7671,2.6025,-1.0455,1.7971,-12.1396,-135.1666,-3.6018,2.1966,50.0059,5.023,18.4108,30,7.2,24,2324,116,NA,NA,NA,NA,NA,NA,FALSE,-27,4.2,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",666164,"Blake Rutherford","/api/v1/people/666164",656448,"Stone Garrett","/api/v1/people/656448"
717016,"2023-08-13",8,"2023-08-13T20:38:52.848Z","2023-08-13T20:38:58.879Z",TRUE,"pitch","e6ca1de3-0e73-4af7-a18e-3837887109cd",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,3.2572,1.4583,NA,152.38,213.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Walk","walk","Dominic Smith walks. Keibert Ruiz scores. Stone Garrett to 3rd. Blake Rutherford to 2nd.",1,7,5,84,"bottom",9,"2023-08-13T20:37:11.713Z","2023-08-13T20:39:28.433Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,642086,"Dominic Smith","/api/v1/people/642086","L","Left",669912,"Kirby Snead","/api/v1/people/669912","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,84.1,13,0.91,0.4101,6.1291,30.9932,-30.076,11.1603,1.1669,-0.9282,0.9318,-11.8546,-133.9472,-5.1393,2.121,50.0065,5.0459,20.1298,28.8,8.4,24,2322,111,NA,NA,NA,NA,NA,NA,FALSE,-31.4,1.1,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",7,"2023-08-13T20:38:29.131Z","2023-08-13T20:38:34.181Z",TRUE,"pitch","1a6ba0c2-7efe-43bc-84ae-386f747ea6de",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,2,NA,NA,3.2572,1.4583,NA,249.92,225.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Walk","walk","Dominic Smith walks. Keibert Ruiz scores. Stone Garrett to 3rd. Blake Rutherford to 2nd.",1,7,5,84,"bottom",9,"2023-08-13T20:37:11.713Z","2023-08-13T20:39:28.433Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,642086,"Dominic Smith","/api/v1/people/642086","L","Left",669912,"Kirby Snead","/api/v1/people/669912","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,78,13,0.84,0.4485,6.6039,24.28,-32.0441,-3.8051,0.0852,-3.4872,0.4823,-11.9767,-122.1664,-4.23,1.9751,50.0037,4.9937,-5.7428,13.2,9.6,24,2779,274,NA,NA,NA,NA,NA,NA,FALSE,-39.5,-0.7,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",5,"2023-08-13T20:37:53.193Z","2023-08-13T20:37:58.455Z",TRUE,"pitch","e73e3e09-87bc-47a9-bc0b-46fe180ec309",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.3093,1.4583,NA,132.62,186.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Walk","walk","Dominic Smith walks. Keibert Ruiz scores. Stone Garrett to 3rd. Blake Rutherford to 2nd.",1,7,5,84,"bottom",9,"2023-08-13T20:37:11.713Z","2023-08-13T20:39:28.433Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,642086,"Dominic Smith","/api/v1/people/642086","L","Left",669912,"Kirby Snead","/api/v1/people/669912","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.5,7,0.91,0.3999,6.1777,28.7869,-26.2484,11.8101,3.1147,-0.4099,1.9539,-11.3009,-136.7272,-3.6973,2.2329,50.0044,5.1152,22.4711,37.2,7.2,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-25.8,5,-19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",4,"2023-08-13T20:37:31.749Z","2023-08-13T20:37:35.891Z",TRUE,"pitch","2f2633ce-2007-4cf3-9405-2f6a29e4bc8f",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.3354,1.5255,NA,132.57,221.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Walk","walk","Dominic Smith walks. Keibert Ruiz scores. Stone Garrett to 3rd. Blake Rutherford to 2nd.",1,7,5,84,"bottom",9,"2023-08-13T20:37:11.713Z","2023-08-13T20:39:28.433Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,642086,"Dominic Smith","/api/v1/people/642086","L","Left",669912,"Kirby Snead","/api/v1/people/669912","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.6,13,0.91,0.4046,5.9977,29.4609,-27.6367,12.3713,2.4489,-0.4086,0.6299,-11.1872,-135.3457,-6.6795,2.1705,50.006,5.0645,22.9628,36,7.2,24,2270,115,NA,NA,NA,NA,NA,NA,FALSE,-28.4,3.1,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",3,"2023-08-13T20:37:14.102Z","2023-08-13T20:37:20.769Z",TRUE,"pitch","98175406-4d1f-4545-bba3-52fa4dc9eca5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1791,1.5255,NA,138.82,182.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Walk","walk","Dominic Smith walks. Keibert Ruiz scores. Stone Garrett to 3rd. Blake Rutherford to 2nd.",1,7,5,84,"bottom",9,"2023-08-13T20:37:11.713Z","2023-08-13T20:39:28.433Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,642086,"Dominic Smith","/api/v1/people/642086","L","Left",669912,"Kirby Snead","/api/v1/people/669912","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.8,4,0.91,0.4035,6.2526,27.9946,-27.7735,11.1806,2.3565,-0.5724,2.0812,-11.2674,-135.4542,-3.0183,2.1772,50.0038,5.1398,20.8969,33.6,7.2,24,2331,115,NA,NA,NA,NA,NA,NA,FALSE,-27.6,3.8,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",0,"2023-08-13T20:34:45.324Z","2023-08-13T20:35:24.361Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Dominic Smith replaces Michael Chavis.","Offensive Substitution",7,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,642086,"/api/v1/people/642086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","84","atBat","Walk","walk","Dominic Smith walks. Keibert Ruiz scores. Stone Garrett to 3rd. Blake Rutherford to 2nd.",1,7,5,84,"bottom",9,"2023-08-13T20:37:11.713Z","2023-08-13T20:39:28.433Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,642086,"Dominic Smith","/api/v1/people/642086","L","Left",669912,"Kirby Snead","/api/v1/people/669912","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,656308,"/api/v1/people/656308",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",1,"2023-08-13T20:35:24.361Z","2023-08-13T20:36:57.243Z",FALSE,"action",NA,NA,"Pitching Change: Kirby Snead replaces Trevor May.","Pitching Substitution",7,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,669912,"/api/v1/people/669912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"84","atBat","Walk","walk","Dominic Smith walks. Keibert Ruiz scores. Stone Garrett to 3rd. Blake Rutherford to 2nd.",1,7,5,84,"bottom",9,"2023-08-13T20:37:11.713Z","2023-08-13T20:39:28.433Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,642086,"Dominic Smith","/api/v1/people/642086","L","Left",669912,"Kirby Snead","/api/v1/people/669912","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",2,"2023-08-13T20:36:57.243Z","2023-08-13T20:37:14.102Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Blake Rutherford replaces Riley Adams.","Offensive Substitution",7,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,666164,"/api/v1/people/666164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","701","84","atBat","Walk","walk","Dominic Smith walks. Keibert Ruiz scores. Stone Garrett to 3rd. Blake Rutherford to 2nd.",1,7,5,84,"bottom",9,"2023-08-13T20:37:11.713Z","2023-08-13T20:39:28.433Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,642086,"Dominic Smith","/api/v1/people/642086","L","Left",669912,"Kirby Snead","/api/v1/people/669912","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,656180,"/api/v1/people/656180",NA,NA,NA,NA,NA,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",6,"2023-08-13T20:38:14.794Z","2023-08-13T20:38:29.131Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",7,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,642086,"/api/v1/people/642086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"84","atBat","Walk","walk","Dominic Smith walks. Keibert Ruiz scores. Stone Garrett to 3rd. Blake Rutherford to 2nd.",1,7,5,84,"bottom",9,"2023-08-13T20:37:11.713Z","2023-08-13T20:39:28.433Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,642086,"Dominic Smith","/api/v1/people/642086","L","Left",669912,"Kirby Snead","/api/v1/people/669912","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",5,"2023-08-13T20:34:08.462Z","2023-08-13T20:34:14.935Z",TRUE,"pitch","c6170761-b0e5-438b-8d85-393153b44836",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.3615,1.5356,NA,81.54,141.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Walk","walk","Riley Adams walks.",0,7,4,83,"bottom",9,"2023-08-13T20:32:02.491Z","2023-08-13T20:34:14.935Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,656180,"Riley Adams","/api/v1/people/656180","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,87.1,12,0.91,0.3969,7.2605,27.4909,-17.3303,-2.3406,7.6792,0.9304,3.5929,5.966,-137.4494,-2.5675,-0.9542,50.0058,5.7018,-4.527,10.8,3.6,24,2129,215,NA,NA,NA,NA,NA,NA,FALSE,-16.8,13.7,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,656180,"Riley Adams","/api/v1/people/656180",656448,"Stone Garrett","/api/v1/people/656448",660688,"Keibert Ruiz","/api/v1/people/660688"
717016,"2023-08-13",4,"2023-08-13T20:33:43.554Z","2023-08-13T20:33:49.821Z",TRUE,"pitch","928ad879-1d02-4244-8ba8-17c3293a1673",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.4659,1.6355,NA,78.36,198.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Walk","walk","Riley Adams walks.",0,7,4,83,"bottom",9,"2023-08-13T20:32:02.491Z","2023-08-13T20:34:14.935Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,656180,"Riley Adams","/api/v1/people/656180","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,88.9,14,0.92,0.3913,7.4306,26.7492,-16.6833,-4.5853,7.779,1.0137,1.4951,7.3353,-139.1711,-8.2358,-1.0421,50.0039,5.565,-9.1331,22.8,3.6,24,2303,211,NA,NA,NA,NA,NA,NA,FALSE,-16.7,12.8,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",2,"2023-08-13T20:33:03.447Z","2023-08-13T20:33:12.990Z",TRUE,"pitch","b83795f6-5cf2-4640-bbac-3cf58efaa8e2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4659,1.6355,NA,53.85,182.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Walk","walk","Riley Adams walks.",0,7,4,83,"bottom",9,"2023-08-13T20:32:02.491Z","2023-08-13T20:34:14.935Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,656180,"Riley Adams","/api/v1/people/656180","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.4,82.9,14,0.84,0.4192,7.4589,23.8684,-18.115,-3.4723,8.1074,1.6568,2.0734,8.3829,-130.0072,-5.5894,-1.1395,50.0063,5.5995,-6.025,13.2,4.8,24,1636,223,NA,NA,NA,NA,NA,NA,FALSE,-20.2,13.8,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",1,"2023-08-13T20:32:39.739Z","2023-08-13T20:32:45.976Z",TRUE,"pitch","c5dafade-dd21-4890-af97-3b2eaed8ad69",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.4,1.64,NA,97.58,180.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Walk","walk","Riley Adams walks.",0,7,4,83,"bottom",9,"2023-08-13T20:32:02.491Z","2023-08-13T20:34:14.935Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,656180,"Riley Adams","/api/v1/people/656180","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.7,82.5,9,0.91,0.4216,7.0604,22.708,-25.1944,-8.8312,4.0677,0.5094,2.1624,7.0763,-129.0946,-4.1139,-1.0978,50.0041,5.6789,-15.1539,28.8,7.2,24,1780,222,NA,NA,NA,NA,NA,NA,FALSE,-27.5,6.8,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
