"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717372,"2023-07-17",6,"2023-07-18T01:51:17.444Z","2023-07-18T01:51:20.887Z",TRUE,"pitch","bf6f3bc8-006b-43b4-bf07-be2ee5978e26",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.5374,1.7868,NA,170.18,155.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Colton Cowser walks.",0,6,4,71,"bottom",9,"2023-07-18T01:49:24.728Z","2023-07-18T01:52:10.704Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,681297,"Colton Cowser","/api/v1/people/681297","L","Left",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.3,11,0.9,0.3885,6.7779,33.9746,-14.9875,-3.913,8.5502,-1.3951,3.0912,1.8096,-141.317,-4.2619,-1.5374,50.006,5.5902,-7.8693,25.2,3.6,24,2193,213,NA,NA,NA,NA,NA,NA,FALSE,-14.4,14.8,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",5,"2023-07-18T01:50:41.067Z","2023-07-18T01:50:45.543Z",TRUE,"pitch","cd89762b-bee3-43e6-b20c-e6cbcb4de2d2",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.65,1.74,NA,107.79,181.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Colton Cowser walks.",0,6,4,71,"bottom",9,"2023-07-18T01:49:24.728Z","2023-07-18T01:52:10.704Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,681297,"Colton Cowser","/api/v1/people/681297","L","Left",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,79,8,0.9,0.4423,6.8607,20.6448,-35.2743,3.4193,-1.9839,0.2416,2.1177,2.2819,-123.0762,-1.6492,-1.1368,50.0056,5.7388,5.333,9.6,9.6,24,2477,90,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-3.7,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",4,"2023-07-18T01:50:17.285Z","2023-07-18T01:50:21.307Z",TRUE,"pitch","ddd41e18-f0f3-4896-b0a9-5e9ef138a774",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.65,1.74,NA,87.66,196.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Colton Cowser walks.",0,6,4,71,"bottom",9,"2023-07-18T01:49:24.728Z","2023-07-18T01:52:10.704Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,681297,"Colton Cowser","/api/v1/people/681297","L","Left",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,78.5,14,0.91,0.4442,6.8973,22.2967,-31.8712,2.8675,0.1989,0.7696,1.571,3.7575,-122.8935,-3.5208,-1.1466,50.0047,5.7038,4.4258,8.4,8.4,24,2636,69,NA,NA,NA,NA,NA,NA,FALSE,-38.3,-0.1,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",3,"2023-07-18T01:49:59.577Z","2023-07-18T01:50:02.815Z",TRUE,"pitch","23401d13-df35-4393-9bf6-647efc49a55c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.641,1.7607,NA,83.61,205.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Colton Cowser walks.",0,6,4,71,"bottom",9,"2023-07-18T01:49:24.728Z","2023-07-18T01:52:10.704Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,681297,"Colton Cowser","/api/v1/people/681297","L","Left",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,81,14,0.87,0.4302,6.8153,24.0004,-30.8105,2.1601,0.8279,0.8761,1.2376,4.3972,-126.9342,-5.214,-1.1537,50.0018,5.7478,3.5531,7.2,8.4,24,2538,117,NA,NA,NA,NA,NA,NA,FALSE,-35,0.6,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",2,"2023-07-18T01:49:43.248Z","2023-07-18T01:49:46.544Z",TRUE,"pitch","3ed9469d-aa5d-419b-98ad-2699a79133b2",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.65,1.74,NA,112.3,195.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Colton Cowser walks.",0,6,4,71,"bottom",9,"2023-07-18T01:49:24.728Z","2023-07-18T01:52:10.704Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,681297,"Colton Cowser","/api/v1/people/681297","L","Left",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,80.4,14,0.88,0.433,6.9501,23.3658,-29.5973,1.885,1.5835,0.1233,1.611,2.8789,-126.0346,-4.3069,-1.2745,50.0009,5.707,3.0597,7.2,7.2,24,2510,89,NA,NA,NA,NA,NA,NA,FALSE,-34,2.2,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",1,"2023-07-18T01:49:27.110Z","2023-07-18T01:49:31.026Z",TRUE,"pitch","2042ed26-09f1-4aa5-b168-75fcbafe173c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6151,1.7607,NA,117.19,190.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Colton Cowser walks.",0,6,4,71,"bottom",9,"2023-07-18T01:49:24.728Z","2023-07-18T01:52:10.704Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,681297,"Colton Cowser","/api/v1/people/681297","L","Left",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.9,8,0.92,0.3917,6.7714,31.8912,-13.5587,-6.4344,9.4023,-0.0051,1.7973,6.4603,-139.8821,-7.6626,-1.5098,50.001,5.4633,-12.7357,36,3.6,24,2336,223,NA,NA,NA,NA,NA,NA,FALSE,-14,15.6,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",0,"2023-07-18T01:47:39.997Z","2023-07-18T01:49:27.110Z",FALSE,"action",NA,NA,"Pitching Change: Ryan Brasier replaces Caleb Ferguson.","Pitching Substitution",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,518489,"/api/v1/people/518489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"71","atBat","Walk","walk","Colton Cowser walks.",0,6,4,71,"bottom",9,"2023-07-18T01:49:24.728Z","2023-07-18T01:52:10.704Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,681297,"Colton Cowser","/api/v1/people/681297","L","Left",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",8,"2023-07-18T01:51:57.514Z","2023-07-18T01:51:58.514Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,681297,"/api/v1/people/681297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Colton Cowser walks.",0,6,4,71,"bottom",9,"2023-07-18T01:49:24.728Z","2023-07-18T01:52:10.704Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,681297,"Colton Cowser","/api/v1/people/681297","L","Left",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",3,"2023-07-18T01:46:26.824Z","2023-07-18T01:46:34.264Z",TRUE,"pitch","1c3ed6c3-960c-4cc8-82e0-d383ffe598ae",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.63,1.81,NA,108.7,187.71,"ground_ball","medium","3",150.67,174.95,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Freddie Freeman grounds out to first baseman Anthony Santander.",0,6,4,70,"top",9,"2023-07-18T01:45:22.129Z","2023-07-18T01:46:34.264Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",663989,"Nick Vespi","/api/v1/people/663989","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Baltimore Orioles","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,77.6,8,2,0.4464,5.6734,24.7743,-29.3063,-4.8233,1.8876,0.2178,1.8915,-4.3631,-122.7843,-3.547,2.646,50.006,5.854,-7.3515,15.6,8.4,24,2603,292,85.4,-1,36,NA,NA,NA,TRUE,-35.6,2.8,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",2,"2023-07-18T01:46:05.140Z","2023-07-18T01:46:08.330Z",TRUE,"pitch","d0b21891-b382-4c29-9e34-76c9228e4c9c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.63,1.81,NA,111.43,163.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Freddie Freeman grounds out to first baseman Anthony Santander.",0,6,4,70,"top",9,"2023-07-18T01:45:22.129Z","2023-07-18T01:46:34.264Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",663989,"Nick Vespi","/api/v1/people/663989","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.9,82.7,5,2,0.4184,5.7631,27.1774,-26.4434,-2.0236,3.3028,0.1461,2.8056,-5.5174,-130.8334,-3.1488,2.544,50.0065,6.0031,-3.5132,9.6,6,24,2287,191,NA,NA,NA,NA,NA,NA,FALSE,-28.3,5.5,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",1,"2023-07-18T01:45:47.420Z","2023-07-18T01:45:50.753Z",TRUE,"pitch","b3fd85e2-f857-413b-9852-10d237ab868d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.6669,1.8108,NA,160.84,211.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Freddie Freeman grounds out to first baseman Anthony Santander.",0,6,4,70,"top",9,"2023-07-18T01:45:22.129Z","2023-07-18T01:46:34.264Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",663989,"Nick Vespi","/api/v1/people/663989","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,77.1,13,2,0.4503,5.9633,26.6884,-32.9885,-3.9269,-0.5491,-1.1502,0.998,-7.3761,-122.1708,-4.9776,2.4319,50.0006,5.9349,-5.8647,12,9.6,24,2459,310,NA,NA,NA,NA,NA,NA,FALSE,-41.2,-2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",0,"2023-07-18T01:45:33.059Z","2023-07-18T01:45:37.209Z",TRUE,"pitch","34e7d757-eb6b-442f-b314-f5c2978a602b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6669,1.7607,NA,156.24,190.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Freddie Freeman grounds out to first baseman Anthony Santander.",0,6,4,70,"top",9,"2023-07-18T01:45:22.129Z","2023-07-18T01:46:34.264Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",663989,"Nick Vespi","/api/v1/people/663989","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.1,82.9,13,2,0.4183,5.745,27.8779,-25.6492,-1.3476,3.7622,-1.0293,1.7948,-8.3452,-130.9901,-5.6998,2.3742,50.0065,5.9187,-2.3406,8.4,6,24,2169,177,NA,NA,NA,NA,NA,NA,FALSE,-28.1,5.8,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",4,"2023-07-18T01:44:54.080Z","2023-07-18T01:45:02.933Z",TRUE,"pitch","7eea8140-b675-4519-975b-e6d7b75cb9ab",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.17,1.52,NA,124.47,189.55,"popup","medium","5",96.87,166.83,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Mookie Betts pops out to third baseman Ramon Urias.",0,6,4,69,"top",9,"2023-07-18T01:43:37.574Z","2023-07-18T01:45:02.933Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,605141,"Mookie Betts","/api/v1/people/605141","R","Right",663989,"Nick Vespi","/api/v1/people/663989","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Baltimore Orioles","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,76.1,8,2,0.4554,5.7645,24.623,-30.1011,-4.906,1.4171,-0.1959,1.8233,-4.7357,-120.537,-3.5696,2.4355,50.0031,5.9966,-7.1793,14.4,8.4,24,2437,296,85.8,71,106,NA,NA,NA,TRUE,-38,1.9,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,681546,"James Outman","/api/v1/people/681546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",3,"2023-07-18T01:44:33.981Z","2023-07-18T01:44:37.131Z",TRUE,"pitch","3d1f550f-944c-4938-a4d6-024a2a975779",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2005,1.5005,NA,63.21,119.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Mookie Betts pops out to third baseman Ramon Urias.",0,6,4,69,"top",9,"2023-07-18T01:43:37.574Z","2023-07-18T01:45:02.933Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,605141,"Mookie Betts","/api/v1/people/605141","R","Right",663989,"Nick Vespi","/api/v1/people/663989","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.9,80,12,2,0.4317,5.6135,24.8371,-28.6304,-1.2076,2.1731,1.4111,4.4191,-2.3028,-126.6634,0.8154,2.4874,50.0036,6.3747,-1.9706,4.8,7.2,24,1997,176,NA,NA,NA,NA,NA,NA,FALSE,-31.7,4.3,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",2,"2023-07-18T01:44:16.263Z","2023-07-18T01:44:19.418Z",TRUE,"pitch","f96c4e11-589b-4734-913a-977cb44e39f0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2005,1.5208,NA,71.39,185.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Mookie Betts pops out to third baseman Ramon Urias.",0,6,4,69,"top",9,"2023-07-18T01:43:37.574Z","2023-07-18T01:45:02.933Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,605141,"Mookie Betts","/api/v1/people/605141","R","Right",663989,"Nick Vespi","/api/v1/people/663989","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.4,75.8,14,2,0.457,5.8476,23.7356,-29.5473,-4.4198,1.8079,1.1965,1.972,-2.3831,-119.9715,-3.3356,2.7778,50.0041,6.0207,-6.4272,13.2,8.4,24,2396,289,NA,NA,NA,NA,NA,NA,FALSE,-37.6,2.8,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",1,"2023-07-18T01:43:55.644Z","2023-07-18T01:43:59.004Z",TRUE,"pitch","b59b4dff-6348-46d8-98bc-f57d5fc99c9b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.17,1.52,NA,111.68,181.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Mookie Betts pops out to third baseman Ramon Urias.",0,6,4,69,"top",9,"2023-07-18T01:43:37.574Z","2023-07-18T01:45:02.933Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,605141,"Mookie Betts","/api/v1/people/605141","R","Right",663989,"Nick Vespi","/api/v1/people/663989","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.4,82.2,5,2,0.4237,5.5934,23.6591,-26.8774,-0.9548,3.1206,0.1395,2.1036,-5.8966,-128.6787,-4.6769,2.5734,50.0029,5.9969,-1.62,4.8,7.2,24,2304,166,NA,NA,NA,NA,NA,NA,FALSE,-29.8,4.9,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
