"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716890,"2023-08-23",3,"2023-08-23T22:17:21.435Z","2023-08-23T22:17:24.927Z",TRUE,"pitch","b47a4c9f-8bb1-4f5f-8f75-a6d6a716451b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1865,1.3791,NA,84.57,204.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Matt McLain walks. TJ Friedl to 2nd.",0,4,3,55,"top",7,"2023-08-23T22:17:00.016Z","2023-08-23T22:18:06.727Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,680574,"Matt McLain","/api/v1/people/680574","R","Right",608678,"Dominic Leone","/api/v1/people/608678","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.1,83.9,14,0.91,0.4136,6.5874,27.6598,-24.1239,-0.4385,4.5318,0.8507,1.2627,8.1492,-132.3187,-6.6305,-2.2093,50.0056,5.5633,-0.7807,1.2,6,24,2484,185,NA,NA,NA,NA,NA,NA,FALSE,-26,7,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",2,"2023-08-23T22:17:02.360Z","2023-08-23T22:17:06.254Z",TRUE,"pitch","24b0a084-e7c0-4de1-9539-af55a7a04e29",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2096,1.356,NA,95.27,210.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Matt McLain walks. TJ Friedl to 2nd.",0,4,3,55,"top",7,"2023-08-23T22:17:00.016Z","2023-08-23T22:18:06.727Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,680574,"Matt McLain","/api/v1/people/680574","R","Right",608678,"Dominic Leone","/api/v1/people/608678","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.8,83.2,14,0.79,0.4159,6.5267,28.7281,-24.4651,-1.8385,4.3947,0.57,1.0368,7.6914,-131.8348,-6.9554,-2.1499,50.0059,5.5222,-3.2282,3.6,6,24,2421,198,NA,NA,NA,NA,NA,NA,FALSE,-26.9,6.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",0,"2023-08-23T22:13:39.427Z","2023-08-23T22:15:25.867Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Matt McLain walks. TJ Friedl to 2nd.",0,4,3,55,"top",7,"2023-08-23T22:17:00.016Z","2023-08-23T22:18:06.727Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,680574,"Matt McLain","/api/v1/people/680574","R","Right",608678,"Dominic Leone","/api/v1/people/608678","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",1,"2023-08-23T22:15:25.867Z","2023-08-23T22:17:02.360Z",FALSE,"action",NA,NA,"Pitching Change: Dominic Leone replaces Aaron Loup.","Pitching Substitution",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,608678,"/api/v1/people/608678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"55","atBat","Walk","walk","Matt McLain walks. TJ Friedl to 2nd.",0,4,3,55,"top",7,"2023-08-23T22:17:00.016Z","2023-08-23T22:18:06.727Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,680574,"Matt McLain","/api/v1/people/680574","R","Right",608678,"Dominic Leone","/api/v1/people/608678","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",0,"2023-08-23T22:12:54.110Z","2023-08-23T22:13:03.123Z",TRUE,"pitch","7daa1bd0-f5ce-4eee-8674-d5c4bd1430e7",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.04,1.41,NA,99.12,155.61,"bunt_grounder","soft","3",145.64,177.73,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","TJ Friedl singles on a soft bunt ground ball to first baseman Brandon Drury. Will Benson to 3rd.",0,4,3,54,"top",7,"2023-08-23T22:12:38.363Z","2023-08-23T22:13:03.123Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,670770,"TJ Friedl","/api/v1/people/670770","L","Left",571901,"Aaron Loup","/api/v1/people/571901","L","Left","vs_LHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.9,76,3,0.91,0.4515,6.2065,26.5164,-32.0766,-0.1489,0.0625,0.4691,3.0804,-7.0819,-121.8531,3.0078,3.4464,50.0004,4.6222,-0.2204,3.6,8.4,24,2340,244,32.6,24,61,NA,NA,NA,FALSE,-38.2,1.2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670770,"TJ Friedl","/api/v1/people/670770",NA,NA,NA,666181,"Will Benson","/api/v1/people/666181"
716890,"2023-08-23",1,"2023-08-23T22:12:19.465Z","2023-08-23T22:12:27.998Z",TRUE,"pitch","a8271484-e528-42e7-b830-825db0d4a868",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.09,1.42,NA,100.81,207.93,"ground_ball","medium","4",155.79,151.07,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Luke Maile grounds out, second baseman Luis Rengifo to first baseman Brandon Drury. Will Benson to 2nd.",0,4,3,53,"top",7,"2023-08-23T22:11:43.256Z","2023-08-23T22:12:27.998Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,571912,"Luke Maile","/api/v1/people/571912","R","Right",571901,"Aaron Loup","/api/v1/people/571901","L","Left","vs_LHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.7,75.1,14,0.88,0.4618,5.9917,22.1498,-34.3773,10.0393,-1.5482,0.4247,1.1426,-10.2315,-118.4972,0.1825,3.4893,50.0017,4.1993,14.31,20.4,10.8,24,1970,84,69.3,6,62,NA,NA,NA,TRUE,-43.7,-2.5,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,666181,"Will Benson","/api/v1/people/666181",NA,NA,NA
716890,"2023-08-23",0,"2023-08-23T22:11:58.709Z","2023-08-23T22:12:03.004Z",TRUE,"pitch","23f353c4-9f85-471c-b332-39bf49eb628b",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.09,1.42,NA,149.08,188.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Luke Maile grounds out, second baseman Luis Rengifo to first baseman Brandon Drury. Will Benson to 2nd.",0,4,3,53,"top",7,"2023-08-23T22:11:43.256Z","2023-08-23T22:12:27.998Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,571912,"Luke Maile","/api/v1/people/571912","R","Right",571901,"Aaron Loup","/api/v1/people/571901","L","Left","vs_LHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.1,76.9,13,0.91,0.4499,6.0582,25.0457,-31.8148,0.819,0.2403,-0.8415,1.8616,-10.7821,-121.9733,0.1407,3.5387,50.003,4.5572,1.229,1.2,8.4,24,2870,227,NA,NA,NA,NA,NA,NA,FALSE,-38.3,0.7,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",4,"2023-08-23T22:11:24.327Z","2023-08-23T22:11:35.697Z",TRUE,"pitch","92cb2531-bcda-4876-909a-3c5397fb100e",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.45,1.68,NA,104.16,180.02,"ground_ball","medium","8",134.89,80.61,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Will Benson singles on a ground ball to center fielder Mickey Moniak.",0,4,3,52,"top",7,"2023-08-23T22:10:33.305Z","2023-08-23T22:11:35.697Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,666181,"Will Benson","/api/v1/people/666181","L","Left",571901,"Aaron Loup","/api/v1/people/571901","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.6,83.8,9,0.91,0.4117,6.0678,28.0028,-28.7149,10.3704,1.9315,0.3369,2.1762,-11.6996,-132.9594,-0.6849,3.443,50.0064,4.5176,18.6074,28.8,7.2,24,2270,81,93.7,2,60,NA,NA,NA,FALSE,-29.2,3.6,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,666181,"Will Benson","/api/v1/people/666181",NA,NA,NA,NA,NA,NA
716890,"2023-08-23",3,"2023-08-23T22:11:06.907Z","2023-08-23T22:11:10.808Z",TRUE,"pitch","86afb44c-1204-4b04-bac9-ad42efa87095",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3485,1.5405,NA,126.71,221.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Will Benson singles on a ground ball to center fielder Mickey Moniak.",0,4,3,52,"top",7,"2023-08-23T22:10:33.305Z","2023-08-23T22:11:35.697Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,666181,"Will Benson","/api/v1/people/666181","L","Left",571901,"Aaron Loup","/api/v1/people/571901","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.9,69.7,13,0.91,0.4983,5.8573,21.3254,-31.7085,-8.979,0.3858,-0.2549,0.6581,-5.788,-110.3225,-0.2313,3.578,50.0049,4.1327,-10.9669,20.4,10.8,24,1825,351,NA,NA,NA,NA,NA,NA,FALSE,-46.9,1,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",2,"2023-08-23T22:10:50.952Z","2023-08-23T22:10:56.631Z",TRUE,"pitch","38235c3e-8a45-4bd1-8808-a22b83a3e16c",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.45,1.68,NA,101.46,148.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Will Benson singles on a ground ball to center fielder Mickey Moniak.",0,4,3,52,"top",7,"2023-08-23T22:10:33.305Z","2023-08-23T22:11:35.697Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,666181,"Will Benson","/api/v1/people/666181","L","Left",571901,"Aaron Loup","/api/v1/people/571901","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,83.3,3,2,0.4122,5.9674,29.3265,-22.4364,10.6315,5.4493,0.4076,3.3434,-11.5989,-133.0194,0.9325,3.4495,50.0019,4.6186,18.9952,36,6,24,2709,90,NA,NA,NA,NA,NA,NA,FALSE,-22.4,10.3,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",1,"2023-08-23T22:10:35.478Z","2023-08-23T22:10:39.217Z",TRUE,"pitch","5bb4c646-9231-489c-8597-7a3e640ec183",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4654,1.5646,NA,106.28,182.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Will Benson singles on a ground ball to center fielder Mickey Moniak.",0,4,3,52,"top",7,"2023-08-23T22:10:33.305Z","2023-08-23T22:11:35.697Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,666181,"Will Benson","/api/v1/people/666181","L","Left",571901,"Aaron Loup","/api/v1/people/571901","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,82.8,9,0.86,0.415,5.8138,29.667,-24.5907,11.9617,4.3062,0.2813,2.0724,-12.2131,-132.2622,-1.5391,3.417,50.0054,4.4749,21.079,36,7.2,24,2905,52,NA,NA,NA,NA,NA,NA,FALSE,-25.6,7.7,-18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",0,"2023-08-23T22:10:01.703Z","2023-08-23T22:10:35.478Z",FALSE,"action",NA,NA,"Pitching Change: Aaron Loup replaces Tyler Anderson.","Pitching Substitution",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,571901,"/api/v1/people/571901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"52","atBat","Single","single","Will Benson singles on a ground ball to center fielder Mickey Moniak.",0,4,3,52,"top",7,"2023-08-23T22:10:33.305Z","2023-08-23T22:11:35.697Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,666181,"Will Benson","/api/v1/people/666181","L","Left",571901,"Aaron Loup","/api/v1/people/571901","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",3,"2023-08-23T22:07:45.247Z","2023-08-23T22:07:50.554Z",TRUE,"pitch","e763a5ec-34a4-4fc4-a82e-3d48c049e0e1",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,2,NA,NA,3.21,1.45,NA,160.05,208.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Andrew Velazquez strikes out swinging.",0,4,3,51,"bottom",6,"2023-08-23T22:06:34.157Z","2023-08-23T22:07:50.554Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,623205,"Andrew Velazquez","/api/v1/people/623205","R","Right",622065,"Alex Young","/api/v1/people/622065","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.5,74.4,13,0.92,0.4654,6.0224,26.2777,-35.8136,-7.9904,-2.6074,-1.1294,1.1121,-4.2336,-118.4766,-3.2236,1.7287,50.0011,5.8211,-11.1618,18,10.8,24,1518,357,NA,NA,NA,NA,NA,NA,TRUE,-47.2,-5.3,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",2,"2023-08-23T22:07:25.742Z","2023-08-23T22:07:30.656Z",TRUE,"pitch","e51db6ba-2db6-44f8-9273-bfbb4d6e8cea",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.3728,1.68,NA,147.6,167.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Andrew Velazquez strikes out swinging.",0,4,3,51,"bottom",6,"2023-08-23T22:06:34.157Z","2023-08-23T22:07:50.554Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,623205,"Andrew Velazquez","/api/v1/people/623205","R","Right",622065,"Alex Young","/api/v1/people/622065","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.3,78.7,4,0.68,0.4406,5.9534,23.5496,-29.5132,6.99,1.696,-0.8027,2.6243,-7.8586,-124.0522,-2.3207,1.49,50.0015,6.0189,10.9536,18,8.4,24,2966,28,NA,NA,NA,NA,NA,NA,FALSE,-34.7,2.8,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",1,"2023-08-23T22:07:08.283Z","2023-08-23T22:07:13.277Z",TRUE,"pitch","a8e1bb44-3cbf-4153-8617-7828dfb82859",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.3728,1.5646,NA,85.77,153.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Andrew Velazquez strikes out swinging.",0,4,3,51,"bottom",6,"2023-08-23T22:06:34.157Z","2023-08-23T22:07:50.554Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,623205,"Andrew Velazquez","/api/v1/people/623205","R","Right",622065,"Alex Young","/api/v1/people/622065","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.5,78.3,3,0.88,0.4431,5.8275,22.0678,-30.5807,6.2304,1.0273,0.8193,3.16,-4.0598,-123.1169,-0.8282,1.6716,50.0028,6.0653,9.6639,16.8,8.4,24,2705,174,NA,NA,NA,NA,NA,NA,FALSE,-36,1.9,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",0,"2023-08-23T22:06:52.526Z","2023-08-23T22:06:56.430Z",TRUE,"pitch","9be011f8-2bf7-47b8-9a01-8a8bbb072617",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.396,1.5877,NA,176.45,152.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Andrew Velazquez strikes out swinging.",0,4,3,51,"bottom",6,"2023-08-23T22:06:34.157Z","2023-08-23T22:07:50.554Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,623205,"Andrew Velazquez","/api/v1/people/623205","R","Right",622065,"Alex Young","/api/v1/people/622065","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.5,82.6,11,2,0.4171,5.9663,28.0105,-21.1328,6.8713,6.3228,-1.5596,3.1973,-10.6119,-131.3529,-1.9941,1.6413,50.0028,5.5388,11.9997,24,6,24,2173,129,NA,NA,NA,NA,NA,NA,FALSE,-22.3,11.2,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",5,"2023-08-23T22:06:16.060Z","2023-08-23T22:06:26.305Z",TRUE,"pitch","6f355189-5be4-44bf-b89a-1b0d6c8392d5",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,2,NA,NA,3.29,1.56,NA,106.16,175.49,"ground_ball","medium","9",163.11,99.36,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Single","single","Mickey Moniak singles on a ground ball to right fielder Nick Martini.",0,4,3,50,"bottom",6,"2023-08-23T22:05:27.519Z","2023-08-23T22:06:26.305Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",622065,"Alex Young","/api/v1/people/622065","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.5,72.6,6,0.91,0.4724,5.7654,27.0786,-34.9573,-6.5225,-2.0551,0.2843,2.344,-2.3909,-117.0317,-0.1905,2.1737,50.0031,5.769,-8.8282,14.4,10.8,24,2990,358,95,-7,17,NA,NA,NA,FALSE,-46.4,-3.4,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666160,"Mickey Moniak","/api/v1/people/666160",NA,NA,NA,NA,NA,NA
