"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746063,"2024-05-22",3,"2024-05-22T23:20:54.981Z","2024-05-22T23:21:01.827Z",TRUE,"pitch","339186e3-14cd-446d-a9fe-ab562bfc2ebf",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.41,1.6,NA,102.37,183.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Flyout","field_out","William Contreras flies out to left fielder Nick Gordon.",0,0,1,21,"top",4,"2024-05-22T23:19:48.491Z","2024-05-22T23:22:41.314Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,661388,"William Contreras","/api/v1/people/661388","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.1,77.9,9,2,0.4429,5.4395,25.2408,-23.1334,9.0663,5.8402,0.3838,2.0492,-6.5919,-123.7867,-4.4215,1.9065,50.0041,5.8007,14.0388,27.6,7.2,24,2028,123,NA,NA,NA,NA,NA,NA,FALSE,-28.1,9.7,-14.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",2,"2024-05-22T23:20:44.307Z","2024-05-22T23:20:49.492Z",TRUE,"pitch","649616ba-b4a7-4dd5-a3df-7cead465d766",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.485,1.659,NA,123.01,196.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Flyout","field_out","William Contreras flies out to left fielder Nick Gordon.",0,0,1,21,"top",4,"2024-05-22T23:19:48.491Z","2024-05-22T23:22:41.314Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,661388,"William Contreras","/api/v1/people/661388","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.3,8,2,0.4038,5.5996,31.2277,-14.1171,8.3645,9.6997,-0.1576,1.5522,-8.4095,-135.9177,-8.6513,1.8975,50.0019,5.768,15.5688,40.8,4.8,24,2272,135,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.7,-13.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",1,"2024-05-22T23:20:30.428Z","2024-05-22T23:20:37.746Z",TRUE,"pitch","870a60b7-850f-4f57-8faf-379dc38c78c8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4301,1.7107,NA,93.82,125.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Flyout","field_out","William Contreras flies out to left fielder Nick Gordon.",0,0,1,21,"top",4,"2024-05-22T23:19:48.491Z","2024-05-22T23:22:41.314Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,661388,"William Contreras","/api/v1/people/661388","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.4,12,2,0.4055,5.4436,32.1669,-12.9143,6.4665,10.4452,0.6082,4.1945,-6.2101,-135.5649,-2.4347,2.0987,50.0054,6.0161,11.9276,38.4,3.6,24,2199,134,NA,NA,NA,NA,NA,NA,FALSE,-13.2,18.5,-10.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",0,"2024-05-22T23:20:19.569Z","2024-05-22T23:20:24.863Z",TRUE,"pitch","b7a1127e-bec1-4400-8ce9-445e13ef33a5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4636,1.7114,NA,54.02,185.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Flyout","field_out","William Contreras flies out to left fielder Nick Gordon.",0,0,1,21,"top",4,"2024-05-22T23:19:48.491Z","2024-05-22T23:22:41.314Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,661388,"William Contreras","/api/v1/people/661388","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,83.7,14,2,0.4115,5.5501,29.8908,-19.6583,10.2362,6.9801,1.6522,1.9731,-4.9654,-133.3374,-6.3893,2.2134,50.0002,5.8288,18.3442,39.6,6,24,2114,135,NA,NA,NA,NA,NA,NA,FALSE,-21.4,11.4,-17.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",8,"2024-05-22T23:22:22.238Z","2024-05-22T23:22:32.122Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,661388,"/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"21","atBat","Flyout","field_out","William Contreras flies out to left fielder Nick Gordon.",0,0,1,21,"top",4,"2024-05-22T23:19:48.491Z","2024-05-22T23:22:41.314Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,661388,"William Contreras","/api/v1/people/661388","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",4,"2024-05-22T23:18:03.264Z","2024-05-22T23:18:06.928Z",TRUE,"pitch","1f5f32a0-3dba-42b2-9acd-330bad0f3e6a",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,2,NA,NA,3.74,1.68,NA,82.12,137.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out on a foul tip.",0,0,1,20,"bottom",3,"2024-05-22T23:16:35.567Z","2024-05-22T23:18:06.928Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",642547,"Freddy Peralta","/api/v1/people/642547","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,85.9,12,0.9,0.3979,6.6835,34.6993,-14.0489,-5.6863,9.4749,0.915,3.7417,12.1444,-138.3561,-1.3376,-2.8189,50.0012,5.1861,-10.8769,28.8,3.6,24,2520,219,NA,NA,NA,NA,NA,NA,TRUE,-13.6,17,7.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",3,"2024-05-22T23:17:38.435Z","2024-05-22T23:17:41.886Z",TRUE,"pitch","2bdc54df-970e-42fd-a75d-0d5225177273",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.74,1.68,NA,86.54,190.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out on a foul tip.",0,0,1,20,"bottom",3,"2024-05-22T23:16:35.567Z","2024-05-22T23:18:06.928Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",642547,"Freddy Peralta","/api/v1/people/642547","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.8,72.1,9,2,0.4803,6.8152,23.7842,-33.5939,7.8516,-1.0818,0.7991,1.7774,6.3115,-114.6233,0.0313,-3.0233,50.0032,5.08,10.3085,19.2,10.8,24,2551,64,NA,NA,NA,NA,NA,NA,FALSE,-46.1,-1.6,-16,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",2,"2024-05-22T23:17:23.262Z","2024-05-22T23:17:27.201Z",TRUE,"pitch","e7a6afff-0a03-4cef-aa46-ee751cfaf61e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.7889,1.7435,NA,72.64,125.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out on a foul tip.",0,0,1,20,"bottom",3,"2024-05-22T23:16:35.567Z","2024-05-22T23:18:06.928Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",642547,"Freddy Peralta","/api/v1/people/642547","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.6,12,0.89,0.4054,6.7712,31.5213,-17.6884,-4.2339,7.8464,1.1636,4.2068,11.3324,-135.4746,0.2663,-2.5364,50.0012,5.3506,-7.8171,16.8,3.6,24,2452,210,NA,NA,NA,NA,NA,NA,FALSE,-17.3,14.5,5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",1,"2024-05-22T23:17:05.223Z","2024-05-22T23:17:11.044Z",TRUE,"pitch","8c4f936e-1f9d-4ea0-bcc8-46b07cb86018",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.74,1.68,NA,152.72,203.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out on a foul tip.",0,0,1,20,"bottom",3,"2024-05-22T23:16:35.567Z","2024-05-22T23:18:06.928Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",642547,"Freddy Peralta","/api/v1/people/642547","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.6,79.7,13,0.91,0.4324,6.1188,28.6564,-32.777,-10.3271,-0.3678,-0.9371,1.3245,8.3475,-127.1773,-2.9711,-2.9373,50.0058,5.136,-16.7407,24,9.6,24,1723,243,NA,NA,NA,NA,NA,NA,FALSE,-37.3,-1.2,16.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",0,"2024-05-22T23:16:51.446Z","2024-05-22T23:16:55.106Z",TRUE,"pitch","314dfac8-b6b0-4b7f-bf36-cbcd483c1158",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.8845,1.7737,NA,174.86,176.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out on a foul tip.",0,0,1,20,"bottom",3,"2024-05-22T23:16:35.567Z","2024-05-22T23:18:06.928Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",642547,"Freddy Peralta","/api/v1/people/642547","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.5,13,0.9,0.4021,6.6847,30.7537,-16.6175,-3.7826,8.2818,-1.5179,2.3114,5.331,-136.3639,-4.3865,-3.0092,50.0024,5.0919,-7.1049,19.2,3.6,24,2432,213,NA,NA,NA,NA,NA,NA,FALSE,-16.9,14.3,5.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",0,"2024-05-22T23:16:17.130Z","2024-05-22T23:16:25.267Z",TRUE,"pitch","70cf5a04-c0eb-41ae-9a06-aedd8fa143bd",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.43,1.6,NA,135.54,170.15,"ground_ball","medium","5",107.51,168.5,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Nick Fortes grounds out, third baseman Joey Ortiz to first baseman Owen Miller.",0,0,1,19,"bottom",3,"2024-05-22T23:16:01.207Z","2024-05-22T23:16:25.267Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,663743,"Nick Fortes","/api/v1/people/663743","R","Right",642547,"Freddy Peralta","/api/v1/people/642547","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.8,70.9,4,0.91,0.4898,6.3041,20.013,-36.3883,2.0314,-3.333,-0.4864,2.5419,4.2859,-111.7894,1.3708,-2.6916,50.0005,5.6541,2.5713,4.8,12,24,2178,54,65.7,-38,7,NA,NA,NA,TRUE,-51.7,-5.4,-4.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",4,"2024-05-22T23:15:46.556Z","2024-05-22T23:15:54.720Z",TRUE,"pitch","be5a0107-1566-4003-bef8-75289d9d4c26",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.27,1.54,NA,113.45,134.74,"fly_ball","medium","9",185.02,91.01,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Flyout","field_out","Otto Lopez flies out to right fielder Jackson Chourio.",0,0,1,18,"bottom",3,"2024-05-22T23:14:17.661Z","2024-05-22T23:15:54.720Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",642547,"Freddy Peralta","/api/v1/people/642547","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,84.8,12,0.9,0.4026,6.65,33.7858,-14.5417,-5.2718,9.435,0.0932,3.8535,9.235,-136.7287,-0.8288,-2.6632,50.0018,5.1709,-9.8518,27.6,3.6,24,2519,210,89,30,306,NA,NA,NA,TRUE,-14.3,17,7.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",3,"2024-05-22T23:15:27.026Z","2024-05-22T23:15:34.132Z",TRUE,"pitch","8d5ae6f3-25bd-41e2-8b8d-7fe63dd0dc90",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.27,1.54,NA,124.69,151.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Flyout","field_out","Otto Lopez flies out to right fielder Jackson Chourio.",0,0,1,18,"bottom",3,"2024-05-22T23:14:17.661Z","2024-05-22T23:15:54.720Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",642547,"Freddy Peralta","/api/v1/people/642547","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.9,2,0.9,0.4043,7.0095,31.1012,-14.2417,-4.7899,9.6581,-0.2016,3.2179,8.7524,-135.7494,-2.3363,-2.8527,50.0054,5.0871,-8.8971,25.2,3.6,24,2435,210,NA,NA,NA,NA,NA,NA,FALSE,-14.4,17.2,6.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",2,"2024-05-22T23:15:10.149Z","2024-05-22T23:15:14.501Z",TRUE,"pitch","6c1b849e-11fc-435a-a2c1-276fae2e8ef1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2202,1.4631,NA,114.04,118.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Flyout","field_out","Otto Lopez flies out to right fielder Jackson Chourio.",0,0,1,18,"bottom",3,"2024-05-22T23:14:17.661Z","2024-05-22T23:15:54.720Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",642547,"Freddy Peralta","/api/v1/people/642547","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,82.9,12,0.89,0.4129,6.5394,30.7587,-15.8642,-2.4353,9.17,0.0778,4.4466,8.409,-133.0639,0.7925,-2.8184,50.001,5.3013,-4.3325,8.4,3.6,24,2418,201,NA,NA,NA,NA,NA,NA,FALSE,-16,17,2.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",1,"2024-05-22T23:14:52.503Z","2024-05-22T23:14:56.452Z",TRUE,"pitch","d6e625e8-cc75-46b5-ac05-520c1c2865d1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2156,1.5424,NA,65.91,221.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Flyout","field_out","Otto Lopez flies out to right fielder Jackson Chourio.",0,0,1,18,"bottom",3,"2024-05-22T23:14:17.661Z","2024-05-22T23:15:54.720Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",642547,"Freddy Peralta","/api/v1/people/642547","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.8,74.4,14,0.9,0.4675,6.5398,23.0368,-28.3719,4.2691,2.7335,1.3402,0.6258,8.3673,-117.355,-4.0755,-2.8315,50.0015,5.0396,5.9279,14.4,8.4,24,2492,73,NA,NA,NA,NA,NA,NA,FALSE,-38,4.2,-9.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",0,"2024-05-22T23:14:35.027Z","2024-05-22T23:14:40.278Z",TRUE,"pitch","2d5c320b-2717-4751-b896-ee1825d57bf0",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.27,1.54,NA,106.13,153.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Flyout","field_out","Otto Lopez flies out to right fielder Jackson Chourio.",0,0,1,18,"bottom",3,"2024-05-22T23:14:17.661Z","2024-05-22T23:15:54.720Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",642547,"Freddy Peralta","/api/v1/people/642547","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85,3,0.9,0.4018,6.366,34.6006,-15.0105,-4.8081,9.1545,0.2852,3.1737,9.6229,-137.117,-2.884,-2.6694,50.0052,5.2832,-9.0178,22.8,3.6,24,2562,215,NA,NA,NA,NA,NA,NA,FALSE,-15.1,16,6.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",3,"2024-05-22T23:12:05.694Z","2024-05-22T23:12:13.481Z",TRUE,"pitch","7109048f-8e9f-4138-babb-5c9e00eaa0f0",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.34,1.56,NA,86.51,187,"ground_ball","medium","6",103.7,153.59,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Andruw Monasterio grounds out, shortstop Tim Anderson to first baseman Josh Bell.",0,0,1,17,"top",3,"2024-05-22T23:11:15.089Z","2024-05-22T23:12:13.481Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.3,77.9,9,2,0.4428,5.3821,26.1648,-25.7061,10.7351,4.1813,0.7999,1.9179,-6.4491,-123.9718,-4.2945,2.0483,50.004,5.8335,16.6112,30,8.4,24,2029,118,85.7,-12,11,NA,NA,NA,TRUE,-31.1,6.7,-17.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
