"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","isSubstitution","details.isOut","replacedPlayer.id","replacedPlayer.link","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716655,"2023-09-09",2,"2023-09-10T00:52:56.416Z","2023-09-10T00:53:00.090Z",TRUE,"pitch","6fb57ac3-599f-4501-8840-664d77390b0b",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.25,1.55,NA,164.93,182.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Tyler Stephenson called out on strikes.",0,4,3,53,"bottom",6,"2023-09-10T00:52:22.482Z","2023-09-10T00:53:27.780Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89,81.7,13,0.89,0.4229,5.9399,26.6331,-29.0533,-11.2491,1.8409,-1.2573,2.0854,7.3865,-129.4287,-2.3352,-2.6844,50.0055,5.2208,-19.1169,31.2,8.4,24,2122,238,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-31.6,3,18.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",1,"2023-09-10T00:52:38.006Z","2023-09-10T00:52:43.718Z",TRUE,"pitch","49d89176-1ee1-4cb0-9268-bb5c4fcdfa57",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1721,1.4974,NA,115.28,226.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Tyler Stephenson called out on strikes.",0,4,3,53,"bottom",6,"2023-09-10T00:52:22.482Z","2023-09-10T00:53:27.780Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82,75.9,14,0.87,0.459,6.1111,21.7745,-29.7879,-8.1805,1.6542,0.045,0.458,8.8142,-119.0966,-4.5172,-2.6322,50.0053,5.0581,-11.8144,19.2,9.6,24,1564,251,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-38.5,2.2,12.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",0,"2023-09-10T00:52:23.122Z","2023-09-10T00:52:26.982Z",TRUE,"pitch","a14db796-a6f4-4356-ab5e-b56cb6acbff4",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.25,1.55,NA,129.08,190.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Tyler Stephenson called out on strikes.",0,4,3,53,"bottom",6,"2023-09-10T00:52:22.482Z","2023-09-10T00:53:27.780Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,76.3,7,0.9,0.455,6.2976,21.7687,-30.5158,-9.0919,1.1292,-0.3168,1.7941,8.5923,-120.0636,-1.5283,-2.7491,50.0039,5.1376,-13.3652,21.6,9.6,24,1639,254,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-38,1.9,14.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",3,"2023-09-10T00:53:15.272Z","2023-09-10T00:53:23.546Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,663886,"/api/v1/people/663886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Tyler Stephenson called out on strikes.",0,4,3,53,"bottom",6,"2023-09-10T00:52:22.482Z","2023-09-10T00:53:27.780Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",4,"2023-09-10T00:51:48.563Z","2023-09-10T00:51:57.490Z",TRUE,"pitch","94ccd47f-8382-4479-b0a3-6d5dd78f0084",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.25,1.49,NA,100.65,198.67,"ground_ball","medium","5",113.39,180.31,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out, third baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,4,3,52,"bottom",6,"2023-09-10T00:50:24.779Z","2023-09-10T00:51:57.490Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.1,83.1,9,0.9,0.4174,6.147,25.3972,-24.9255,-9.8602,4.1468,0.429,1.4857,10.7351,-130.7979,-4.7644,-2.431,50.0019,5.1803,-17.2294,30,7.2,24,2103,234,81.6,-35,2,NA,NA,NA,NA,TRUE,NA,NA,-26.9,6.7,15.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",3,"2023-09-10T00:51:27.113Z","2023-09-10T00:51:31.707Z",TRUE,"pitch","93fc21d5-10e5-419a-adc7-6a5807133384",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.25,1.49,NA,131.66,191.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out, third baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,4,3,52,"bottom",6,"2023-09-10T00:50:24.779Z","2023-09-10T00:51:57.490Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.7,74.3,7,0.81,0.4659,6.1683,22.2245,-22.2681,5.9172,7.0766,-0.3846,1.7467,3.8883,-117.5421,-2.9155,-2.8287,50.0013,5.07,8.281,21.6,7.2,24,2469,85,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-29.5,12.4,-11.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",2,"2023-09-10T00:51:10.384Z","2023-09-10T00:51:14.078Z",TRUE,"pitch","8e7f8392-8c0f-4666-980b-0d5a3ee21458",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.1721,1.4108,NA,176.63,183.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out, third baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,4,3,52,"bottom",6,"2023-09-10T00:50:24.779Z","2023-09-10T00:51:57.490Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.1,83.2,13,0.91,0.416,6.0614,25.2118,-19.3565,-7.6203,7.2838,-1.5644,2.0475,5.7068,-131.1845,-4.3294,-2.7675,50.0027,5.1437,-13.4114,31.2,6,24,2201,238,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-20.9,12.6,12.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",1,"2023-09-10T00:50:46.053Z","2023-09-10T00:50:49.683Z",TRUE,"pitch","839dae87-1659-48bb-bdbf-d40affa46f5a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.0675,1.3312,NA,102.38,187.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out, third baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,4,3,52,"bottom",6,"2023-09-10T00:50:24.779Z","2023-09-10T00:51:57.490Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,76.3,6,0.92,0.455,6.1821,21.085,-28.3643,-11.9602,2.5873,0.3836,1.9012,10.6739,-119.9459,-1.7483,-2.5496,50.0008,5.1454,-17.595,28.8,9.6,24,1636,250,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-35.4,4.6,19.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",0,"2023-09-10T00:50:30.150Z","2023-09-10T00:50:35.744Z",TRUE,"pitch","fed0aad3-9bc5-40dd-a492-ac079e940812",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.25,1.49,NA,111.73,192.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out, third baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,4,3,52,"bottom",6,"2023-09-10T00:50:24.779Z","2023-09-10T00:51:57.490Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.2,82.7,8,0.9,0.4205,6.0485,23.8142,-26.8846,-10.5555,3.0678,0.1383,1.7023,10.0281,-129.6148,-3.8893,-2.3856,50.001,5.2452,-18.1901,31.2,7.2,24,1990,235,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-29.2,4.9,17.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",5,"2023-09-10T00:49:58.818Z","2023-09-10T00:50:06.828Z",TRUE,"pitch","92ac9ce4-9ad3-4e1c-8cf8-20a6b07d2e4a",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.09,1.43,NA,131.53,174.76,"ground_ball","medium","6",120.06,165.16,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Nick Senzel grounds out, shortstop Masyn Winn to first baseman Paul Goldschmidt.",0,4,3,51,"bottom",6,"2023-09-10T00:48:44.088Z","2023-09-10T00:50:06.828Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669222,"Nick Senzel","/api/v1/people/669222","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.3,77,4,0.92,0.4508,6.0955,21.8565,-33.7402,-10.2121,-1.046,-0.3812,2.3712,8.7901,-121.1256,0.206,-2.7163,50.003,5.2157,-15.2982,22.8,9.6,24,1416,256,83.9,-37,3,NA,NA,NA,NA,TRUE,NA,NA,-40.8,-1.6,16.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",4,"2023-09-10T00:49:37.379Z","2023-09-10T00:49:43.209Z",TRUE,"pitch","c4c82517-c65c-483d-98e3-01acca8ac10f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.09,1.43,NA,150.85,162.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Nick Senzel grounds out, shortstop Masyn Winn to first baseman Paul Goldschmidt.",0,4,3,51,"bottom",6,"2023-09-10T00:48:44.088Z","2023-09-10T00:50:06.828Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669222,"Nick Senzel","/api/v1/people/669222","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.6,82.1,11,0.91,0.4198,6.0132,26.8843,-20.1268,-6.5274,6.9846,-0.888,2.8076,6.6552,-130.3616,-2.3906,-2.6234,50.0006,5.2524,-11.256,25.2,4.8,24,2251,234,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-21.7,12.4,10.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",3,"2023-09-10T00:49:18.715Z","2023-09-10T00:49:23.125Z",TRUE,"pitch","9a60f2f8-a43e-4ab1-8fb0-a404ddba1504",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,2.9071,1.3508,NA,155.58,170.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Nick Senzel grounds out, shortstop Masyn Winn to first baseman Paul Goldschmidt.",0,4,3,51,"bottom",6,"2023-09-10T00:48:44.088Z","2023-09-10T00:50:06.828Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669222,"Nick Senzel","/api/v1/people/669222","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.1,73.3,11,0.65,0.4704,5.871,22.8254,-27.5511,5.1802,3.3693,-1.0121,2.5174,2.9913,-116.6374,-0.2348,-2.986,50.0021,5.2269,7.1057,15.6,8.4,24,2432,90,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-36.4,6.4,-10.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",2,"2023-09-10T00:49:02.270Z","2023-09-10T00:49:06.178Z",TRUE,"pitch","de12cd05-7aae-4c11-8538-dc047c856940",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,2.9333,1.3508,NA,83.49,231.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Nick Senzel grounds out, shortstop Masyn Winn to first baseman Paul Goldschmidt.",0,4,3,51,"bottom",6,"2023-09-10T00:48:44.088Z","2023-09-10T00:50:06.828Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669222,"Nick Senzel","/api/v1/people/669222","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.7,75.4,14,0.91,0.4615,6.0724,23.0121,-27.7448,2.6174,3.1103,0.8791,0.2566,7.3716,-118.7346,-5.4768,-2.6077,50.0053,5.1218,3.7328,9.6,8.4,24,2379,147,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-36.6,4.6,-6.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",1,"2023-09-10T00:48:46.380Z","2023-09-10T00:48:51.014Z",TRUE,"pitch","2deb95e2-ca8e-4845-9189-018b66b76309",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,2.9596,1.3508,NA,111.38,173.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Nick Senzel grounds out, shortstop Masyn Winn to first baseman Paul Goldschmidt.",0,4,3,51,"bottom",6,"2023-09-10T00:48:44.088Z","2023-09-10T00:50:06.828Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669222,"Nick Senzel","/api/v1/people/669222","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.2,82.4,5,0.89,0.421,5.9613,24.4326,-27.0875,-10.0488,2.9574,0.1476,2.4252,10.3959,-129.5994,-2.1077,-2.5903,50.0013,5.2965,-17.2716,28.8,7.2,24,2103,233,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,-29,5.2,16.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",0,"2023-09-10T00:48:39.917Z","2023-09-10T00:48:46.380Z",FALSE,"action",NA,NA,"Pitching Change: Casey Lawrence replaces Zack Thompson.","Pitching Substitution",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,596271,"/api/v1/people/596271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"51","atBat","Groundout","field_out","Nick Senzel grounds out, shortstop Masyn Winn to first baseman Paul Goldschmidt.",0,4,3,51,"bottom",6,"2023-09-10T00:48:44.088Z","2023-09-10T00:50:06.828Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669222,"Nick Senzel","/api/v1/people/669222","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716655,"2023-09-09",2,"2023-09-10T00:45:51.067Z","2023-09-10T00:46:00.629Z",TRUE,"pitch","104c5c51-ca09-45cd-9fef-6601fc361ee8",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.41,1.69,NA,126.79,178.63,"fly_ball","medium","7",52.61,94.64,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Lars Nootbaar flies out to left fielder TJ Friedl.",0,4,3,50,"top",6,"2023-09-10T00:45:18.049Z","2023-09-10T00:46:00.629Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",650960,"Daniel Duarte","/api/v1/people/650960","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Cincinnati Reds","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.9,83.4,5,2,0.4136,6.1226,27.7338,-21.4825,-9.9633,6.0183,-0.2568,2.2277,5.3025,-132.326,-4.3315,-0.9901,50.0044,5.456,-17.7039,37.2,6,24,2043,233,90.7,42,316,NA,NA,NA,NA,TRUE,NA,NA,-22.8,10.2,16.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
