"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746317,"2024-04-24",2,"2024-04-25T01:47:04.301Z","2024-04-25T01:47:12.352Z",TRUE,"pitch","bdafc923-cf95-468d-8bae-b851f63af279",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.4,1.62,NA,150.09,202.84,"ground_ball","medium","4",140.54,154.34,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Forceout","force_out","MJ Melendez grounds into a force out, fielded by second baseman Cavan Biggio. Salvador Perez out at 2nd.",0,2,3,60,"bottom",7,"2024-04-25T01:46:10.632Z","2024-04-25T01:47:12.352Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,669004,"MJ Melendez","/api/v1/people/669004","L","Left",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.2,80.3,13,0.9,0.4344,6.8215,22.5112,-29.0363,-6.9779,1.9441,-0.868,1.331,5.3841,-125.4995,-5.7093,-2.1218,50.0047,5.9655,-11.2673,19.2,8.4,24,1635,226,97.9,-23,4,NA,NA,NA,TRUE,-33.8,2.5,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",1,"2024-04-25T01:46:42.786Z","2024-04-25T01:46:46.310Z",TRUE,"pitch","231b2844-ac71-46a8-829b-e3fca9377a17",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.4,1.62,NA,92.5,166.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Forceout","force_out","MJ Melendez grounds into a force out, fielded by second baseman Cavan Biggio. Salvador Perez out at 2nd.",0,2,3,60,"bottom",7,"2024-04-25T01:46:10.632Z","2024-04-25T01:47:12.352Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,669004,"MJ Melendez","/api/v1/people/669004","L","Left",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85.1,6,0.9,0.4062,6.7648,27.3503,-11.1272,-5.897,11.4141,0.6426,2.6644,8.9722,-134.491,-6.4848,-1.9604,50.0049,5.8851,-10.8765,36,3.6,24,2390,207,NA,NA,NA,NA,NA,NA,FALSE,-12.4,19.6,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",0,"2024-04-25T01:46:24.522Z","2024-04-25T01:46:28.958Z",TRUE,"pitch","61f7ab8e-0604-42c2-bf93-49dcae21e140",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3858,1.6291,NA,130.91,159.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Forceout","force_out","MJ Melendez grounds into a force out, fielded by second baseman Cavan Biggio. Salvador Perez out at 2nd.",0,2,3,60,"bottom",7,"2024-04-25T01:46:10.632Z","2024-04-25T01:47:12.352Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,669004,"MJ Melendez","/api/v1/people/669004","L","Left",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",70.9,65.1,1,0.91,0.5334,6.6813,18.6211,-39.1716,6.0623,-6.5673,-0.365,2.9536,2.0687,-103.0566,2.9684,-2.1721,50.0026,6.2574,6.4594,9.6,14.4,24,2324,47,NA,NA,NA,NA,NA,NA,FALSE,-65.5,-10.6,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",0,"2024-04-25T01:45:44.935Z","2024-04-25T01:45:55.169Z",TRUE,"pitch","488e16f2-22c1-48ff-af25-1a6fa3c1ea28",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.63,1.69,NA,97.12,192.67,"line_drive","hard","7",65.67,107.28,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Salvador Perez singles on a sharp line drive to left fielder Addison Barger.",0,2,3,59,"bottom",7,"2024-04-25T01:45:24.145Z","2024-04-25T01:45:55.169Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,521692,"Salvador Perez","/api/v1/people/521692","R","Right",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.2,67.6,9,0.9,0.5155,6.5556,19.5685,-37.5263,7.855,-4.694,0.5216,1.7078,3.1321,-106.5566,-0.4084,-1.991,50.0014,6.1687,8.964,14.4,13.2,24,2292,46,100.9,10,165,NA,NA,NA,FALSE,-59.5,-8.3,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,521692,"Salvador Perez","/api/v1/people/521692",NA,NA,NA,NA,NA,NA
746317,"2024-04-24",1,"2024-04-25T01:44:56.056Z","2024-04-25T01:45:02.040Z",TRUE,"pitch","8c59f90f-4ce0-41ad-b6c4-ff95ff119da2",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.47,1.62,NA,121.42,163.1,"ground_ball","medium","3",169.57,147.19,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Vinnie Pasquantino grounds out, first baseman Vladimir Guerrero Jr. to pitcher Bowden Francis.",0,2,3,58,"bottom",7,"2024-04-25T01:44:32.280Z","2024-04-25T01:45:02.040Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.7,66,5,0.92,0.5228,6.4931,21.8689,-39.8587,10.1207,-6.9542,-0.116,2.8029,1.5793,-105.6934,2.3765,-2.1899,50.0013,6.3192,11.1865,15.6,15.6,24,2565,42,90.8,-15,12,NA,NA,NA,TRUE,-64.1,-11.3,-18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",0,"2024-04-25T01:44:39.078Z","2024-04-25T01:44:43.153Z",TRUE,"pitch","ea365cb3-b8f0-4d85-aed7-deb2b9d52a5a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5624,1.776,NA,110.55,191.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Vinnie Pasquantino grounds out, first baseman Vladimir Guerrero Jr. to pitcher Bowden Francis.",0,2,3,58,"bottom",7,"2024-04-25T01:44:32.280Z","2024-04-25T01:45:02.040Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.6,8,0.9,0.4032,6.7184,29.8581,-14.0226,-7.728,9.7161,0.1692,1.7593,8.5337,-135.85,-8.3933,-2.0092,50.0046,5.8645,-14.4411,38.4,4.8,24,2399,222,NA,NA,NA,NA,NA,NA,FALSE,-15.5,16,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",0,"2024-04-25T01:44:03.903Z","2024-04-25T01:44:14.964Z",TRUE,"pitch","35409650-e8f2-4497-aa0c-7c57f7987c30",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.51,1.68,NA,125.56,186.02,"line_drive","hard","8",138.29,76.36,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Lineout","field_out","Bobby Witt Jr. lines out sharply to center fielder Daulton Varsho.",0,2,3,57,"bottom",7,"2024-04-25T01:43:51.571Z","2024-04-25T01:44:14.964Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,83.9,8,0.87,0.411,6.7494,28.8806,-13.0668,-5.2475,10.623,-0.2246,1.9542,6.7148,-133.3255,-7.7096,-2.0951,50.0066,5.8283,-9.4422,28.8,3.6,24,2171,209,112.2,12,308,NA,NA,NA,TRUE,-14.9,17.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",2,"2024-04-25T01:41:46.385Z","2024-04-25T01:41:54.165Z",TRUE,"pitch","8ccdfef5-ffa5-49f8-b41d-8f23c514f087",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.75,1.77,NA,115.18,177.52,"ground_ball","medium","4",144.6,145.19,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, second baseman Adam Frazier to first baseman Vinnie Pasquantino.",0,2,3,56,"top",7,"2024-04-25T01:41:04.482Z","2024-04-25T01:41:54.165Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,84.9,8,0.91,0.4067,6.5387,27.7308,-35.1925,-10.355,-1.6426,0.0476,2.2691,9.7997,-134.4107,1.6804,-2.2912,50.001,4.1254,-19.0423,26.4,8.4,24,2115,255,112.9,-7,19,NA,NA,NA,TRUE,-34.3,-2.4,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",1,"2024-04-25T01:41:29.682Z","2024-04-25T01:41:33.900Z",TRUE,"pitch","b8013586-ebb4-4d9c-a914-34f169fb8720",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.7686,1.8053,NA,90.28,123.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, second baseman Adam Frazier to first baseman Vinnie Pasquantino.",0,2,3,56,"top",7,"2024-04-25T01:41:04.482Z","2024-04-25T01:41:54.165Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.3,12,0.91,0.4036,6.4822,28.2242,-21.7349,-8.596,5.5918,0.7009,4.2649,10.9673,-135.4423,3.6572,-2.2748,50.0025,4.4136,-16.0487,33.6,6,24,2127,250,NA,NA,NA,NA,NA,NA,FALSE,-20.3,11.2,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",0,"2024-04-25T01:41:11.530Z","2024-04-25T01:41:15.597Z",TRUE,"pitch","86830ee7-3f92-4329-8762-662e73a6498c",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.75,1.77,NA,110.61,163.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, second baseman Adam Frazier to first baseman Vinnie Pasquantino.",0,2,3,56,"top",7,"2024-04-25T01:41:04.482Z","2024-04-25T01:41:54.165Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.3,5,0.91,0.4046,6.5622,27.8814,-36.4435,-8.7238,-2.2983,0.1675,2.7956,9.827,-135.0945,3.3219,-2.3741,50.0015,4.1026,-16.2149,21.6,8.4,24,2093,255,NA,NA,NA,NA,NA,NA,FALSE,-34.8,-3.2,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",1,"2024-04-25T01:40:37.845Z","2024-04-25T01:40:48.349Z",TRUE,"pitch","86f9141f-61eb-402e-9138-c619ce25ca95",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.72,1.74,NA,120.29,175.92,"ground_ball","medium","4",122.78,146.71,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","George Springer grounds out, second baseman Adam Frazier to first baseman Vinnie Pasquantino.",0,2,3,55,"top",7,"2024-04-25T01:40:08.397Z","2024-04-25T01:40:48.349Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,543807,"George Springer","/api/v1/people/543807","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.4,83.7,8,0.89,0.412,6.5675,27.6433,-35.9542,-9.6925,-2.1102,-0.0863,2.3282,9.4747,-132.7842,2.2974,-2.4363,50.0037,4.0624,-17.3609,24,8.4,24,2133,260,106.9,-28,5,NA,NA,NA,TRUE,-35.9,-3.1,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",0,"2024-04-25T01:40:21.243Z","2024-04-25T01:40:25.478Z",TRUE,"pitch","28aa9ebb-5ad2-468a-b762-765deeb3b8b8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6508,1.7172,NA,131.15,211.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","George Springer grounds out, second baseman Adam Frazier to first baseman Vinnie Pasquantino.",0,2,3,55,"top",7,"2024-04-25T01:40:08.397Z","2024-04-25T01:40:48.349Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,543807,"George Springer","/api/v1/people/543807","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.8,13,0.91,0.4038,6.5824,27.4324,-33.3475,-10.0505,-0.6317,-0.3712,1.0218,9.3267,-135.2601,-1.7526,-2.5457,50.0015,4,-18.7618,26.4,8.4,24,2129,252,NA,NA,NA,NA,NA,NA,FALSE,-32.8,-1.3,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",5,"2024-04-25T01:39:46.808Z","2024-04-25T01:39:53.367Z",TRUE,"pitch","76cf154a-c418-4184-969e-be3e114d9800",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.44,1.64,NA,114.11,157.86,"ground_ball","medium","4",157.37,154.42,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Cavan Biggio grounds out, second baseman Adam Frazier to first baseman Vinnie Pasquantino.",0,2,3,54,"top",7,"2024-04-25T01:38:24.618Z","2024-04-25T01:39:53.367Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,75.2,2,0.89,0.4596,6.4087,22.6071,-31.0856,7.9983,0.7588,0.0757,2.9971,4.5012,-119.1083,4.105,-2.877,50.0043,4.0602,11.5064,21.6,9.6,24,2780,78,71.9,10,95,NA,NA,NA,TRUE,-38.2,2.6,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",4,"2024-04-25T01:39:29.067Z","2024-04-25T01:39:32.743Z",TRUE,"pitch","c07236ae-c44f-4db8-bab0-5cbe3e9844ec",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.44,1.64,NA,108.51,175.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Cavan Biggio grounds out, second baseman Adam Frazier to first baseman Vinnie Pasquantino.",0,2,3,54,"top",7,"2024-04-25T01:38:24.618Z","2024-04-25T01:39:53.367Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,81.5,5,0.92,0.424,6.4749,25.1589,-27.7775,-0.5728,2.5977,0.2226,2.3311,7.4214,-128.854,1.133,-2.6125,50.0031,4.0217,-0.971,1.2,7.2,24,2453,233,NA,NA,NA,NA,NA,NA,FALSE,-29.5,5.2,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",3,"2024-04-25T01:39:11.926Z","2024-04-25T01:39:15.870Z",TRUE,"pitch","73127721-54ee-4351-bea9-96d89d70cc67",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.533,1.6879,NA,105.48,161.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Cavan Biggio grounds out, second baseman Adam Frazier to first baseman Vinnie Pasquantino.",0,2,3,54,"top",7,"2024-04-25T01:38:24.618Z","2024-04-25T01:39:53.367Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.4,14,0.91,0.4043,6.5002,28.6713,-23.774,-8.7359,4.5135,1.1399,1.9181,12.3121,-135.3267,-1.6664,-2.327,50.0006,4.2021,-16.2517,30,6,24,2121,252,NA,NA,NA,NA,NA,NA,FALSE,-23.5,8,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",2,"2024-04-25T01:38:41.495Z","2024-04-25T01:38:50.728Z",TRUE,"pitch","b5c76be1-7e75-4af5-a47f-b1fe28b138de",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.44,1.64,NA,112.09,165.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Cavan Biggio grounds out, second baseman Adam Frazier to first baseman Vinnie Pasquantino.",0,2,3,54,"top",7,"2024-04-25T01:38:24.618Z","2024-04-25T01:39:53.367Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.3,79.7,5,0.85,0.4344,6.443,22.964,-27.6394,-0.8316,2.809,0.1287,2.7289,7.219,-125.5785,2.2737,-2.6624,50.0018,4.0449,-1.343,0,7.2,24,2290,238,NA,NA,NA,NA,NA,NA,FALSE,-30.6,5.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
