"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718107,"2023-05-20",1,"2023-05-20T04:02:14.977Z","2023-05-20T04:02:18.321Z",TRUE,"pitch","aa861d9f-e1ec-44ae-bea7-a945942b4768",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.5037,1.5816,NA,107.53,161.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Nelson Cruz strikes out swinging.",0,6,1,69,"bottom",9,"2023-05-20T04:02:01.542Z","2023-05-20T04:03:08.868Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,443558,"Nelson Cruz","/api/v1/people/443558","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79,5,2,0.4376,6.5438,26.0939,-37.5991,2.2302,-3.4224,0.2486,2.8585,3.7169,-125.3292,-0.1538,-1.5453,50.0031,5.9999,3.5351,6,9.6,24,2149,52,NA,NA,NA,NA,NA,NA,FALSE,-43,-6,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",0,"2023-05-20T04:02:01.542Z","2023-05-20T04:02:05.955Z",TRUE,"pitch","a2f5a4ff-142d-4537-9ced-007dc26c1535",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6002,1.6299,NA,182.74,167.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Nelson Cruz strikes out swinging.",0,6,1,69,"bottom",9,"2023-05-20T04:02:01.542Z","2023-05-20T04:03:08.868Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,443558,"Nelson Cruz","/api/v1/people/443558","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,88.3,11,2,0.3902,6.5438,32.1829,-19.8814,-8.939,6.1628,-1.7247,2.6564,2.596,-140.4353,-5.1553,-1.5004,50.0047,5.8116,-17.8333,39.6,6,24,1939,205,NA,NA,NA,NA,NA,NA,FALSE,-19.1,10.3,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",5,"2023-05-20T04:01:32.077Z","2023-05-20T04:01:38.235Z",TRUE,"pitch","25d9d9aa-8345-4705-b210-757b60daba22",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.02,1.51,NA,131.95,174.48,"ground_ball","medium","1",124.96,178.03,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Juan Soto grounds out, pitcher Josh Winckowski to first baseman Triston Casas.",0,6,1,68,"bottom",9,"2023-05-20T04:00:03.911Z","2023-05-20T04:01:38.235Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.8,80.1,4,2,0.4327,6.6349,25.2745,-37.2404,2.2824,-3.1223,-0.3921,2.3816,1.525,-126.4711,-1.5307,-1.299,50.0028,5.9757,3.7046,6,9.6,24,2145,57,101,-18,8,NA,NA,NA,TRUE,-41.9,-5.8,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",4,"2023-05-20T04:01:07.831Z","2023-05-20T04:01:11.751Z",TRUE,"pitch","c2ba5c34-7817-48b7-8305-9b3753ec686a",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,0,NA,NA,2.8506,1.4616,NA,122.83,181.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Juan Soto grounds out, pitcher Josh Winckowski to first baseman Triston Casas.",0,6,1,68,"bottom",9,"2023-05-20T04:00:03.911Z","2023-05-20T04:01:38.235Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,89.3,5,2,0.3871,6.7883,30.7072,-21.4917,-9.8368,5.2648,-0.1531,2.128,7.4381,-141.2235,-6.065,-1.5366,50.0046,5.676,-19.9676,38.4,6,24,1969,214,NA,NA,NA,NA,NA,NA,FALSE,-20.4,8.5,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",3,"2023-05-20T04:00:47.560Z","2023-05-20T04:00:51.733Z",TRUE,"pitch","39415ab1-862a-4083-9c0f-495550d40271",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.0671,1.5094,NA,87.83,196.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Juan Soto grounds out, pitcher Josh Winckowski to first baseman Triston Casas.",0,6,1,68,"bottom",9,"2023-05-20T04:00:03.911Z","2023-05-20T04:01:38.235Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.6,81.8,9,2,0.4221,6.6303,30.1982,-31.8798,2.4938,0.1694,0.7652,1.5504,5.3301,-130.3021,-4.7118,-1.6397,50.0006,5.8216,4.2391,9.6,8.4,24,2101,115,NA,NA,NA,NA,NA,NA,FALSE,-35,-0.6,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",2,"2023-05-20T04:00:31.136Z","2023-05-20T04:00:35.495Z",TRUE,"pitch","3117ff74-13d5-4da4-972b-af4adb41b159",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,2.8506,1.4374,NA,65.87,173.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Juan Soto grounds out, pitcher Josh Winckowski to first baseman Triston Casas.",0,6,1,68,"bottom",9,"2023-05-20T04:00:03.911Z","2023-05-20T04:01:38.235Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89,81.7,12,2,0.4236,6.5761,27.8616,-31.6829,2.8426,0.2912,1.3413,2.4283,6.7429,-129.4678,-2.678,-1.6697,50.0038,5.909,4.809,10.8,8.4,24,2094,107,NA,NA,NA,NA,NA,NA,FALSE,-34.6,0.1,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",1,"2023-05-20T04:00:16.282Z","2023-05-20T04:00:19.998Z",TRUE,"pitch","54c49145-172e-49e8-8f96-3bb4e9618dad",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,2.8989,1.4616,NA,59.15,202.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Juan Soto grounds out, pitcher Josh Winckowski to first baseman Triston Casas.",0,6,1,68,"bottom",9,"2023-05-20T04:00:03.911Z","2023-05-20T04:01:38.235Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.5,83,14,2,0.4174,6.6897,29.554,-30.9374,2.4971,0.7107,1.5176,1.3593,6.4367,-131.5293,-5.6524,-1.2919,50.0027,5.8481,4.347,9.6,7.2,24,2122,111,NA,NA,NA,NA,NA,NA,FALSE,-33.5,0.1,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",0,"2023-05-20T04:00:03.911Z","2023-05-20T04:00:08.194Z",TRUE,"pitch","7416b175-e21b-49d3-af43-7e4e311ea84a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,2.8264,1.4616,NA,144.29,195.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Juan Soto grounds out, pitcher Josh Winckowski to first baseman Triston Casas.",0,6,1,68,"bottom",9,"2023-05-20T04:00:03.911Z","2023-05-20T04:01:38.235Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,88.7,7,2,0.3898,6.5498,31.0125,-23.2095,-9.0703,4.4843,-0.7159,1.6057,5.7838,-140.3683,-7.1803,-1.6218,50.0068,5.7022,-18.1504,34.8,6,24,1908,210,NA,NA,NA,NA,NA,NA,FALSE,-22.4,6.8,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",2,"2023-05-20T03:57:47.833Z","2023-05-20T03:57:54.594Z",TRUE,"pitch","7e959a2e-3a61-4383-8be9-714479d200fc",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.47,1.62,NA,65.33,160.94,"ground_ball","soft","1",121.92,178.65,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Triston Casas grounds out softly, pitcher Tom Cosgrove to first baseman Brandon Dixon.",0,6,1,67,"top",9,"2023-05-20T03:57:04.106Z","2023-05-20T03:57:54.594Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,671213,"Triston Casas","/api/v1/people/671213","L","Left",676680,"Tom Cosgrove","/api/v1/people/676680","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,83.3,12,2,0.4112,6.4038,31.042,-21.9051,7.0392,5.7257,1.3555,2.8828,-5.3132,-133.6392,-0.805,2.4632,50.004,4.7735,12.6271,27.6,6,24,2208,128,48.9,-18,9,NA,NA,NA,TRUE,-22.2,10.4,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",1,"2023-05-20T03:57:27.089Z","2023-05-20T03:57:30.719Z",TRUE,"pitch","5f528c4b-7802-4d15-9781-11652284c9b7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.566,1.6199,NA,76.63,134.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Triston Casas grounds out softly, pitcher Tom Cosgrove to first baseman Brandon Dixon.",0,6,1,67,"top",9,"2023-05-20T03:57:04.106Z","2023-05-20T03:57:54.594Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,671213,"Triston Casas","/api/v1/people/671213","L","Left",676680,"Tom Cosgrove","/api/v1/people/676680","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,83,12,2,0.4142,6.0842,28.1292,-21.7777,4.9391,5.8679,1.0591,3.8638,-5.0787,-132.2337,1.3471,2.3626,50.0015,4.9452,8.7489,19.2,4.8,24,2204,127,NA,NA,NA,NA,NA,NA,FALSE,-22,11.2,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",0,"2023-05-20T03:57:05.235Z","2023-05-20T03:57:09.579Z",TRUE,"pitch","2ffd6bef-aab7-47e1-9d25-013ad73290b2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5178,1.5716,NA,30.1,149.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Triston Casas grounds out softly, pitcher Tom Cosgrove to first baseman Brandon Dixon.",0,6,1,67,"top",9,"2023-05-20T03:57:04.106Z","2023-05-20T03:57:54.594Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,671213,"Triston Casas","/api/v1/people/671213","L","Left",676680,"Tom Cosgrove","/api/v1/people/676680","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",74.8,67.9,12,2,0.5056,6.0274,20.8748,-29.8555,-11.4494,1.9543,2.2797,3.3151,1.7834,-108.7629,3.4652,2.9305,50.0023,4.9596,-13.5774,24,10.8,24,2610,283,NA,NA,NA,NA,NA,NA,FALSE,-44.4,4.9,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",3,"2023-05-20T03:56:27.079Z","2023-05-20T03:56:33.403Z",TRUE,"pitch","3c2c687e-512a-4f6d-8ee9-8e55969eb92e",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.36,1.49,NA,125.74,169.25,"ground_ball","soft","2",131.55,195.26,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Alex Verdugo grounds out softly, catcher Austin Nola to first baseman Brandon Dixon. Jarren Duran to 3rd.",0,6,1,66,"top",9,"2023-05-20T03:55:23.397Z","2023-05-20T03:56:33.403Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",676680,"Tom Cosgrove","/api/v1/people/676680","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Diego Padres","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.9,70.3,5,2,0.4908,6.2846,21.6751,-29.017,-10.0739,2.5049,-0.2293,2.5751,-3.5786,-111.9382,1.75,2.7022,50.0009,4.7708,-12.6823,25.2,10.8,24,2597,276,NA,NA,NA,NA,NA,NA,TRUE,-41.2,5.4,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,680776,"Jarren Duran","/api/v1/people/680776"
718107,"2023-05-20",2,"2023-05-20T03:56:08.970Z","2023-05-20T03:56:12.983Z",TRUE,"pitch","92fd4dc5-9bfd-4978-baf8-d3d1535e846e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4078,1.4416,NA,153.21,212.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Alex Verdugo grounds out softly, catcher Austin Nola to first baseman Brandon Dixon. Jarren Duran to 3rd.",0,6,1,66,"top",9,"2023-05-20T03:55:23.397Z","2023-05-20T03:56:33.403Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",676680,"Tom Cosgrove","/api/v1/people/676680","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",74.7,68.7,13,2,0.5053,6.1496,20.6003,-29.4536,-10.7318,2.2886,-0.95,0.9747,-4.4504,-108.7514,-1.0645,2.5225,50.0018,4.6901,-12.742,24,10.8,24,2645,280,NA,NA,NA,NA,NA,NA,FALSE,-45.1,4.2,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",1,"2023-05-20T03:55:41.679Z","2023-05-20T03:55:45.157Z",TRUE,"pitch","9dbd261a-060e-4f55-854b-4d8eaf700c33",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.36,1.49,NA,139.35,151.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Alex Verdugo grounds out softly, catcher Austin Nola to first baseman Brandon Dixon. Jarren Duran to 3rd.",0,6,1,66,"top",9,"2023-05-20T03:55:23.397Z","2023-05-20T03:56:33.403Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",676680,"Tom Cosgrove","/api/v1/people/676680","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,83.8,1,2,0.4097,6.051,29.7095,-19.4715,6.3899,7.025,-0.5863,3.2187,-9.4834,-133.8444,-0.4906,2.1777,50.0052,4.8024,11.5597,26.4,4.8,24,2287,127,NA,NA,NA,NA,NA,NA,FALSE,-19.6,12.8,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",0,"2023-05-20T03:55:25.729Z","2023-05-20T03:55:30.608Z",TRUE,"pitch","ec4d9b8e-4243-47d5-9a3d-bf8cf9bbf653",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.432,1.4658,NA,108.42,185.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Alex Verdugo grounds out softly, catcher Austin Nola to first baseman Brandon Dixon. Jarren Duran to 3rd.",0,6,1,66,"top",9,"2023-05-20T03:55:23.397Z","2023-05-20T03:56:33.403Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",676680,"Tom Cosgrove","/api/v1/people/676680","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.6,8,2,0.4116,6.0659,29.0009,-19.9336,5.8924,6.8317,0.2252,1.9845,-7.5251,-133.1446,-3.1601,2.3247,50.0066,4.6319,10.5652,24,4.8,24,2254,127,NA,NA,NA,NA,NA,NA,FALSE,-20.9,11.9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",4,"2023-05-20T03:54:52.328Z","2023-05-20T03:54:59.641Z",TRUE,"pitch","b909dd2b-b322-4836-8e38-ed72fce25ac0",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.21,1.41,NA,93.88,193.12,"ground_ball","medium","6",108.28,136.57,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Connor Wong grounds out, shortstop Xander Bogaerts to first baseman Brandon Dixon.",0,6,1,65,"top",9,"2023-05-20T03:53:58.958Z","2023-05-20T03:54:59.641Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",676680,"Tom Cosgrove","/api/v1/people/676680","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",74.7,68.1,9,2,0.5061,6.1866,21.4421,-30.3075,-10.3998,1.5753,0.6065,1.6912,-1.6318,-108.778,0.6066,2.7185,50.0008,4.7297,-12.2955,22.8,10.8,24,2554,278,76.6,10,118,NA,NA,NA,TRUE,-46.1,3.4,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA
