"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746385,"2024-05-22",3,"2024-05-22T03:05:43.293Z","2024-05-22T03:05:43.327Z",FALSE,"no_pitch","07463856-0836-1003-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Intent Walk","intent_walk","Carlos Estévez intentionally walks Yordan Alvarez.",0,5,5,82,"bottom",10,"2024-05-22T03:04:48.672Z","2024-05-22T03:05:45.148Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",4,"2024-05-22T03:05:43.327Z","2024-05-22T03:05:43.328Z",FALSE,"no_pitch","07463856-0836-1013-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Intent Walk","intent_walk","Carlos Estévez intentionally walks Yordan Alvarez.",0,5,5,82,"bottom",10,"2024-05-22T03:04:48.672Z","2024-05-22T03:05:45.148Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",5,"2024-05-22T03:05:43.328Z","2024-05-22T03:05:44.328Z",FALSE,"no_pitch","07463856-0836-1023-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Intent Walk","intent_walk","Carlos Estévez intentionally walks Yordan Alvarez.",0,5,5,82,"bottom",10,"2024-05-22T03:04:48.672Z","2024-05-22T03:05:45.148Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",6,"2024-05-22T03:05:43.328Z","2024-05-22T03:05:45.148Z",FALSE,"no_pitch","07463856-0836-1033-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Intent Walk","intent_walk","Carlos Estévez intentionally walks Yordan Alvarez.",0,5,5,82,"bottom",10,"2024-05-22T03:04:48.672Z","2024-05-22T03:05:45.148Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,670541,"Yordan Alvarez","/api/v1/people/670541",663656,"Kyle Tucker","/api/v1/people/663656",NA,NA,NA
746385,"2024-05-22",0,"2024-05-22T03:04:48.672Z","2024-05-22T03:04:48.699Z",FALSE,"action",NA,NA,"Cole Tucker remains in the game as the designated hitter.","Defensive Switch",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,657061,"/api/v1/people/657061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","401","82","atBat","Intent Walk","intent_walk","Carlos Estévez intentionally walks Yordan Alvarez.",0,5,5,82,"bottom",10,"2024-05-22T03:04:48.672Z","2024-05-22T03:05:45.148Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,641432,"/api/v1/people/641432",FALSE,FALSE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",1,"2024-05-22T03:04:48.699Z","2024-05-22T03:05:08.037Z",FALSE,"action",NA,NA,"Pitching Change: Carlos Estévez replaces Hunter Strickland.","Pitching Substitution",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,608032,"/api/v1/people/608032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"82","atBat","Intent Walk","intent_walk","Carlos Estévez intentionally walks Yordan Alvarez.",0,5,5,82,"bottom",10,"2024-05-22T03:04:48.672Z","2024-05-22T03:05:45.148Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",2,"2024-05-22T03:05:08.037Z","2024-05-22T03:05:43.293Z",FALSE,"action",NA,NA,"Kyle Tucker starts inning at 2nd base.","Runner Placed On Base",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663656,"/api/v1/people/663656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"82","atBat","Intent Walk","intent_walk","Carlos Estévez intentionally walks Yordan Alvarez.",0,5,5,82,"bottom",10,"2024-05-22T03:04:48.672Z","2024-05-22T03:05:45.148Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,FALSE,FALSE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",3,"2024-05-22T03:02:54.247Z","2024-05-22T03:02:58.381Z",TRUE,"pitch","15c007f1-90dc-4a1c-ad17-e8438cd1ba18",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.82,1.83,NA,95.38,134.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Jo Adell strikes out swinging.",0,5,5,81,"top",10,"2024-05-22T03:01:33.225Z","2024-05-22T03:02:58.381Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,666176,"Jo Adell","/api/v1/people/666176","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98,88.3,3,0.91,0.3867,6.6445,36.886,-8.7608,4.5586,11.559,0.5671,3.8529,-8.2281,-142.4029,-3.6981,2.9199,50.0024,5.7366,9.2341,36,2.4,24,2327,148,NA,NA,NA,NA,NA,NA,TRUE,-8.6,20.2,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",2,"2024-05-22T03:02:32.883Z","2024-05-22T03:02:36.603Z",TRUE,"pitch","3e8ba810-f1cc-44f1-97c2-ca8ed7cdfe1e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.7677,1.8054,NA,82.24,168.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Jo Adell strikes out swinging.",0,5,5,81,"top",10,"2024-05-22T03:01:33.225Z","2024-05-22T03:02:58.381Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,666176,"Jo Adell","/api/v1/people/666176","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,87.1,14,0.9,0.3922,6.6866,36.2314,-9.5035,4.3242,11.5195,0.912,2.607,-7.1985,-140.4523,-6.6045,2.964,50.0029,5.6296,8.5107,31.2,2.4,24,2240,153,NA,NA,NA,NA,NA,NA,FALSE,-10.3,19.4,-6.1,NA,NA,NA,NA,NA,1,NA,NA,NA,TRUE,TRUE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",0,"2024-05-22T03:01:52.639Z","2024-05-22T03:01:56.395Z",TRUE,"pitch","6950e3a7-d222-4a95-aae0-efb01b855df4",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.82,1.83,NA,105.16,165.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Jo Adell strikes out swinging.",0,5,5,81,"top",10,"2024-05-22T03:01:33.225Z","2024-05-22T03:02:58.381Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,666176,"Jo Adell","/api/v1/people/666176","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,87.4,6,0.9,0.3919,6.5965,35.0503,-9.7945,5.9624,11.3421,0.3105,2.7157,-9.2953,-140.3701,-6.2534,2.9073,50.0062,5.6266,11.769,39.6,3.6,24,2211,152,NA,NA,NA,NA,NA,NA,FALSE,-10.4,19.2,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",1,"2024-05-22T03:02:13.485Z","2024-05-22T03:02:18.485Z",FALSE,"stepoff","5fadc3e0-9834-4860-ad2e-18f4836ae2a5",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Jo Adell strikes out swinging.",0,5,5,81,"top",10,"2024-05-22T03:01:33.225Z","2024-05-22T03:02:58.381Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,666176,"Jo Adell","/api/v1/people/666176","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,TRUE,TRUE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",7,"2024-05-22T03:01:19.209Z","2024-05-22T03:01:25.130Z",TRUE,"pitch","440745e6-4852-45c5-902a-7618c9e635ee",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.22,1.49,NA,131.89,191.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging.",0,5,5,80,"top",10,"2024-05-22T02:58:41.107Z","2024-05-22T03:01:25.130Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,78.4,7,0.9,0.4401,6.601,27.2667,-29.0035,0.9176,2.0278,-0.3905,1.7593,-8.8609,-124.8736,-3.1139,3.0985,50.0043,5.4314,1.4368,1.2,7.2,24,2433,17,NA,NA,NA,NA,NA,NA,TRUE,-34.3,3.1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670541,"Yordan Alvarez","/api/v1/people/670541",657061,"Cole Tucker","/api/v1/people/657061",NA,NA,NA
746385,"2024-05-22",5,"2024-05-22T03:00:36.894Z","2024-05-22T03:00:42.017Z",TRUE,"pitch","7dea4971-ae61-49a8-8f3d-58f76117b207",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.22,1.49,NA,85.52,163.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging.",0,5,5,80,"top",10,"2024-05-22T02:58:41.107Z","2024-05-22T03:01:25.130Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,87.8,3,0.91,0.3895,6.6752,36.2,-8.9019,4.0134,11.6606,0.8259,2.789,-7.4912,-141.3279,-6.4044,3.0057,50.0063,5.6756,8.0128,30,2.4,24,2307,155,NA,NA,NA,NA,NA,NA,FALSE,-9.6,19.7,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",4,"2024-05-22T03:00:14.800Z","2024-05-22T03:00:18.929Z",TRUE,"pitch","36901e28-21ea-44ba-a2d6-ec143a487fe6",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,1,NA,NA,3.2956,1.5158,NA,101.68,180.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging.",0,5,5,80,"top",10,"2024-05-22T02:58:41.107Z","2024-05-22T03:01:25.130Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,87.7,6,0.9,0.39,6.6871,36.5781,-8.0592,3.1453,12.1109,0.4019,2.1512,-8.3572,-141.2464,-7.9104,3.0097,50.001,5.5302,6.2634,22.8,2.4,24,2391,151,NA,NA,NA,NA,NA,NA,FALSE,-9.2,20.2,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",3,"2024-05-22T02:59:54.323Z","2024-05-22T02:59:58.508Z",TRUE,"pitch","ec1e937d-83b2-494b-ba5a-6f2e0c8c4d74",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.4327,1.4774,NA,99.35,167.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging.",0,5,5,80,"top",10,"2024-05-22T02:58:41.107Z","2024-05-22T03:01:25.130Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,86.8,6,0.9,0.3935,6.6227,36.2796,-9.4709,4.2288,11.6138,0.463,2.6281,-8.2252,-140.0534,-6.3531,2.9098,50.0069,5.5689,8.2701,28.8,2.4,24,2363,148,NA,NA,NA,NA,NA,NA,FALSE,-10.3,19.6,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",2,"2024-05-22T02:59:25.843Z","2024-05-22T02:59:33.146Z",TRUE,"pitch","312717cf-2d64-4128-9557-d34fb76bd236",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,0,1,NA,NA,3.2927,1.4426,NA,166.85,221.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging.",0,5,5,80,"top",10,"2024-05-22T02:58:41.107Z","2024-05-22T03:01:25.130Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,78.3,13,0.9,0.4411,6.5916,28.6852,-26.5802,1.5588,3.5971,-1.3077,0.6261,-10.8976,-124.883,-6.1852,2.9386,50.0039,5.3651,2.4258,0,7.2,24,2518,110,NA,NA,NA,NA,NA,NA,FALSE,-32.5,5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",1,"2024-05-22T02:59:06.437Z","2024-05-22T02:59:11.974Z",TRUE,"pitch","34a67bd6-247a-4816-9e64-57f5c1f8d2a5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1888,1.4441,NA,74.28,175.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging.",0,5,5,80,"top",10,"2024-05-22T02:58:41.107Z","2024-05-22T03:01:25.130Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,80,12,0.89,0.4304,6.4982,27.788,-27.9313,2.7116,2.5944,1.1206,2.362,-6.2212,-127.5776,-2.3692,3.2454,50.0054,5.5182,4.4421,6,7.2,24,2412,145,NA,NA,NA,NA,NA,NA,FALSE,-31.4,4.3,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
