"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
716547,"2023-09-17",1,"2023-09-17T20:31:23.612Z","2023-09-17T20:31:34.063Z",TRUE,"pitch","b6e9a512-c7be-431a-a504-b7d9a11ff12c",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.23,1.46,NA,136.78,178.33,"ground_ball","medium","4",148.22,147.85,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Grounded Into DP","grounded_into_double_play","Michael Brantley grounds into a double play, second baseman Nick Loftin to shortstop Bobby Witt Jr. to first baseman Matt Duffy. Jose Abreu out at 2nd. Michael Brantley out at 1st.",0,7,1,69,"top",9,"2023-09-17T20:30:59.817Z","2023-09-17T20:31:34.063Z",TRUE,FALSE,FALSE,TRUE,24,0,1,3,488726,"Michael Brantley","/api/v1/people/488726","L","Left",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.3,84.6,4,0.92,0.4129,5.8936,21.9691,-25.3896,-6.0813,3.788,-0.519,2.2389,4.4556,-131.5287,-5.4646,-1.426,50.0057,6.1721,-10.8984,21.6,6,24,1590,214,92.3,3,83,NA,NA,NA,TRUE,-26.8,6.1,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",0,"2023-09-17T20:31:08.413Z","2023-09-17T20:31:22.149Z",TRUE,"pitch","04fc0f15-7fdf-4b0a-aa51-925c6f88780a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.201,1.4308,NA,115.64,197.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Grounded Into DP","grounded_into_double_play","Michael Brantley grounds into a double play, second baseman Nick Loftin to shortstop Bobby Witt Jr. to first baseman Matt Duffy. Jose Abreu out at 2nd. Michael Brantley out at 1st.",0,7,1,69,"top",9,"2023-09-17T20:30:59.817Z","2023-09-17T20:31:34.063Z",TRUE,FALSE,FALSE,TRUE,24,0,1,3,488726,"Michael Brantley","/api/v1/people/488726","L","Left",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,87.9,8,0.9,0.3965,5.9737,25.439,-16.9342,-0.5845,7.8544,0.0358,1.5382,3.9964,-137.236,-9.0812,-1.3527,50.006,6.0037,-1.1352,1.2,3.6,24,2195,197,NA,NA,NA,NA,NA,NA,FALSE,-17.5,12.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",4,"2023-09-17T20:30:25.906Z","2023-09-17T20:30:34.417Z",TRUE,"pitch","0b09aa69-09d3-4919-bb04-e95cd5dbf600",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,0,NA,NA,3.35,1.52,NA,83.18,202.26,"ground_ball","medium","6",114.71,144.29,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Forceout","force_out","Jose Abreu grounds into a force out, shortstop Bobby Witt Jr. to second baseman Nick Loftin. Jose Altuve scores. Alex Bregman to 3rd. Yordan Alvarez out at 2nd. Jose Abreu to 1st.",1,7,1,68,"top",9,"2023-09-17T20:29:13.236Z","2023-09-17T20:30:34.417Z",TRUE,TRUE,FALSE,TRUE,0,1,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,81.7,14,0.66,0.4285,5.9874,23.107,-34.1298,3.3711,-1.1767,0.8871,1.3527,4.2764,-127.2365,-5.4662,-1.2458,50.0056,6.1953,5.5944,9.6,8.4,24,2543,73,88.1,1,52,NA,NA,NA,TRUE,-38.5,-3,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,547989,"José Abreu","/api/v1/people/547989",NA,NA,NA,608324,"Alex Bregman","/api/v1/people/608324",NA,NA,NA
716547,"2023-09-17",3,"2023-09-17T20:30:04.766Z","2023-09-17T20:30:08.575Z",TRUE,"pitch","4638341c-1f9c-4bc9-955c-69e09b7b04fd",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,0,NA,NA,3.3793,1.4908,NA,93.77,217.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Forceout","force_out","Jose Abreu grounds into a force out, shortstop Bobby Witt Jr. to second baseman Nick Loftin. Jose Altuve scores. Alex Bregman to 3rd. Yordan Alvarez out at 2nd. Jose Abreu to 1st.",1,7,1,68,"top",9,"2023-09-17T20:29:13.236Z","2023-09-17T20:30:34.417Z",TRUE,TRUE,FALSE,TRUE,0,1,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,81.2,14,0.93,0.4305,5.8979,24.4067,-33.8884,4.0752,-1.0455,0.6094,0.793,3.1805,-126.913,-6.7658,-1.1867,50.0028,6.171,6.6896,12,8.4,24,2673,12,NA,NA,NA,NA,NA,NA,FALSE,-38.9,-3.1,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,547989,"José Abreu","/api/v1/people/547989",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",1,"2023-09-17T20:29:38.485Z","2023-09-17T20:29:41.939Z",TRUE,"pitch","0402782e-f343-428d-965a-4913e7ec07a5",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.35,1.52,NA,86.39,217.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Forceout","force_out","Jose Abreu grounds into a force out, shortstop Bobby Witt Jr. to second baseman Nick Loftin. Jose Altuve scores. Alex Bregman to 3rd. Yordan Alvarez out at 2nd. Jose Abreu to 1st.",1,7,1,68,"top",9,"2023-09-17T20:29:13.236Z","2023-09-17T20:30:34.417Z",TRUE,TRUE,FALSE,TRUE,0,1,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,82.5,14,0.88,0.4255,5.9939,22.5575,-32.6304,4.4586,-0.2731,0.803,0.78,3.6535,-127.9645,-7.1318,-1.2147,50.0018,6.1088,7.5079,13.2,8.4,24,2485,87,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-1.7,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,547989,"José Abreu","/api/v1/people/547989",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",0,"2023-09-17T20:29:13.236Z","2023-09-17T20:29:17.065Z",TRUE,"pitch","663b8137-fdeb-4a5e-884d-7739743ab611",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.35,1.52,NA,149.29,192.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Forceout","force_out","Jose Abreu grounds into a force out, shortstop Bobby Witt Jr. to second baseman Nick Loftin. Jose Altuve scores. Alex Bregman to 3rd. Yordan Alvarez out at 2nd. Jose Abreu to 1st.",1,7,1,68,"top",9,"2023-09-17T20:29:13.236Z","2023-09-17T20:30:34.417Z",TRUE,TRUE,FALSE,TRUE,0,1,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",85.3,79.7,13,0.85,0.4382,5.8283,21.9893,-32.5557,2.0126,-0.2415,-0.8472,1.7286,0.699,-124.3838,-4.5611,-1.3924,50.0036,6.2479,3.1931,6,8.4,24,2245,82,NA,NA,NA,NA,NA,NA,FALSE,-38.2,-1.2,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,547989,"José Abreu","/api/v1/people/547989",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",2,"2023-09-17T20:29:52.931Z","2023-09-17T20:30:04.766Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,547989,"/api/v1/people/547989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"68","atBat","Forceout","force_out","Jose Abreu grounds into a force out, shortstop Bobby Witt Jr. to second baseman Nick Loftin. Jose Altuve scores. Alex Bregman to 3rd. Yordan Alvarez out at 2nd. Jose Abreu to 1st.",1,7,1,68,"top",9,"2023-09-17T20:29:13.236Z","2023-09-17T20:30:34.417Z",TRUE,TRUE,FALSE,TRUE,0,1,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,547989,"José Abreu","/api/v1/people/547989",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",7,"2023-09-17T20:28:40.268Z","2023-09-17T20:28:44.225Z",TRUE,"pitch","98da9779-587d-42c7-934d-f68ec0ae03c3",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.5877,1.6818,NA,163.29,179.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Yordan Alvarez walks. Martin Maldonado scores. Jose Altuve to 3rd. Alex Bregman to 2nd.",1,6,1,67,"top",9,"2023-09-17T20:26:50.701Z","2023-09-17T20:28:44.225Z",TRUE,TRUE,FALSE,FALSE,0,4,2,0,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,89.3,13,0.87,0.3903,5.9498,25.3591,-21.1224,1.5607,5.5115,-1.2145,2.1918,0.3964,-139.2767,-6.8824,-1.5609,50.001,6.048,3.1274,8.4,4.8,24,2189,188,NA,NA,NA,NA,NA,NA,FALSE,-20.4,9.1,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670541,"Yordan Alvarez","/api/v1/people/670541",608324,"Alex Bregman","/api/v1/people/608324",514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA
716547,"2023-09-17",6,"2023-09-17T20:28:20.887Z","2023-09-17T20:28:24.870Z",TRUE,"pitch","348c365d-1bd4-44fc-9e50-6efdfb38d9e8",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.5,1.74,NA,141.74,152.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Yordan Alvarez walks. Martin Maldonado scores. Jose Altuve to 3rd. Alex Bregman to 2nd.",1,6,1,67,"top",9,"2023-09-17T20:26:50.701Z","2023-09-17T20:28:44.225Z",TRUE,TRUE,FALSE,FALSE,0,4,2,0,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,90,1,0.91,0.3861,5.8984,26.4772,-17.9916,0.9518,6.9275,-0.6489,3.2048,2.0756,-140.8754,-4.9139,-1.5136,50.0016,6.1038,1.9477,7.2,3.6,24,2200,198,NA,NA,NA,NA,NA,NA,FALSE,-16.8,12,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",5,"2023-09-17T20:28:04.654Z","2023-09-17T20:28:08.204Z",TRUE,"pitch","db36266c-2d7f-4d13-8247-5eb412ad4c0f",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,0,NA,NA,3.5,1.74,NA,116.58,180.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Yordan Alvarez walks. Martin Maldonado scores. Jose Altuve to 3rd. Alex Bregman to 2nd.",1,6,1,67,"top",9,"2023-09-17T20:26:50.701Z","2023-09-17T20:28:44.225Z",TRUE,TRUE,FALSE,FALSE,0,4,2,0,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,89.2,8,0.91,0.3906,6.0068,25.6917,-19.3693,1.2641,6.3991,0.011,2.1639,3.5419,-139.2251,-7.1354,-1.4323,50.002,6.0018,2.5272,8.4,4.8,24,2201,178,NA,NA,NA,NA,NA,NA,FALSE,-18.8,10.6,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",4,"2023-09-17T20:27:49.879Z","2023-09-17T20:27:53.700Z",TRUE,"pitch","bf8671cc-b6ac-4e94-be96-91b7415b25ac",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.6169,1.6237,NA,116.61,174.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Yordan Alvarez walks. Martin Maldonado scores. Jose Altuve to 3rd. Alex Bregman to 2nd.",1,6,1,67,"top",9,"2023-09-17T20:26:50.701Z","2023-09-17T20:28:44.225Z",TRUE,TRUE,FALSE,FALSE,0,4,2,0,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,88.2,5,0.91,0.394,5.8864,26.5892,-19.9477,1.7419,6.2243,0.0102,2.388,3.766,-138.2454,-6.2203,-1.5882,50.0027,5.9764,3.4199,10.8,4.8,24,2126,199,NA,NA,NA,NA,NA,NA,FALSE,-19.6,10.3,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",3,"2023-09-17T20:27:26.317Z","2023-09-17T20:27:31.751Z",TRUE,"pitch","dbed49b1-579e-41bb-8d2c-f59d7f44e6a2",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,0,0,NA,NA,3.471,1.5947,NA,85.13,251.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Yordan Alvarez walks. Martin Maldonado scores. Jose Altuve to 3rd. Alex Bregman to 2nd.",1,6,1,67,"top",9,"2023-09-17T20:26:50.701Z","2023-09-17T20:28:44.225Z",TRUE,TRUE,FALSE,FALSE,0,4,2,0,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92.1,86.2,14,0.93,0.4073,5.9541,24.8186,-27.8699,-6.3994,2.3422,0.8361,-0.4816,7.6746,-133.7124,-11.6598,-1.2201,50.0042,5.8841,-11.7615,19.2,7.2,24,1534,220,NA,NA,NA,NA,NA,NA,FALSE,-29.9,2.2,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",2,"2023-09-17T20:27:08.900Z","2023-09-17T20:27:12.354Z",TRUE,"pitch","dc2735e2-ccdc-4138-8ad1-ffdc5d3c91fe",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.471,1.6528,NA,160.85,142.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Yordan Alvarez walks. Martin Maldonado scores. Jose Altuve to 3rd. Alex Bregman to 2nd.",1,6,1,67,"top",9,"2023-09-17T20:26:50.701Z","2023-09-17T20:28:44.225Z",TRUE,TRUE,FALSE,FALSE,0,4,2,0,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,88.5,11,0.93,0.3912,5.7839,27.4514,-15.6068,-0.949,8.3189,-1.1504,3.5552,1.2659,-139.3268,-4.3928,-1.4846,50.0058,6.164,-1.8908,6,3.6,24,2298,202,NA,NA,NA,NA,NA,NA,FALSE,-15,14.5,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",1,"2023-09-17T20:26:53.099Z","2023-09-17T20:26:57.330Z",TRUE,"pitch","4ae58655-de51-4baf-8954-6712acc556ad",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.7064,1.759,NA,114.3,197.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Yordan Alvarez walks. Martin Maldonado scores. Jose Altuve to 3rd. Alex Bregman to 2nd.",1,6,1,67,"top",9,"2023-09-17T20:26:50.701Z","2023-09-17T20:28:44.225Z",TRUE,TRUE,FALSE,FALSE,0,4,2,0,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,89.9,14,0.92,0.3876,5.9704,26.2741,-13.1245,-0.5174,9.3782,0.0708,1.5157,4.3013,-140.333,-10.0814,-1.4026,50.0032,5.9693,-1.0515,1.2,2.4,24,2309,195,NA,NA,NA,NA,NA,NA,FALSE,-13.4,15.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",0,"2023-09-17T20:26:03.331Z","2023-09-17T20:26:53.099Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Yordan Alvarez walks. Martin Maldonado scores. Jose Altuve to 3rd. Alex Bregman to 2nd.",1,6,1,67,"top",9,"2023-09-17T20:26:50.701Z","2023-09-17T20:28:44.225Z",TRUE,TRUE,FALSE,FALSE,0,4,2,0,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA,NA,NA,NA
