"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718463,"2023-04-23",3,"2023-04-23T19:54:16.227Z","2023-04-23T19:54:19.227Z",TRUE,"pitch","ddfcf225-52ba-4011-ab17-574bc2a050dc",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.3,1.6,NA,150,146.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Jake Fraley pops out to shortstop Rodolfo Castro.",0,0,2,63,"top",9,"2023-04-23T19:53:04.929Z","2023-04-23T19:55:02.905Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,641584,"Jake Fraley","/api/v1/people/641584","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,87.5,11,0.93,0.3905,6.9926,35.6151,-8.6227,-4.0385,11.8583,-0.8657,3.4325,4.9513,-140.8975,-4.9614,-2.1312,50.0048,5.7881,-8.0226,34.8,2.4,24,2567,210,NA,NA,NA,NA,NA,NA,FALSE,-9,20.4,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",2,"2023-04-23T19:53:55.240Z","2023-04-23T19:53:58.351Z",TRUE,"pitch","5c253fba-b37d-4ebb-bf75-bfdd7f73f5b6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.3,1.6,NA,143.35,171.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Jake Fraley pops out to shortstop Rodolfo Castro.",0,0,2,63,"top",9,"2023-04-23T19:53:04.929Z","2023-04-23T19:55:02.905Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,641584,"Jake Fraley","/api/v1/people/641584","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88,4,0.91,0.391,6.8679,31.9664,-10.2014,-4.333,11.0594,-0.6913,2.5059,5.3524,-140.145,-7.1375,-2.0639,50.0067,5.7538,-8.6124,32.4,2.4,24,2359,214,NA,NA,NA,NA,NA,NA,FALSE,-10.8,18.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",1,"2023-04-23T19:53:37.753Z","2023-04-23T19:53:40.952Z",TRUE,"pitch","a977f1bc-92a5-49bb-b2c6-92c1648ca3aa",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.3002,1.4984,NA,149.84,161.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Jake Fraley pops out to shortstop Rodolfo Castro.",0,0,2,63,"top",9,"2023-04-23T19:53:04.929Z","2023-04-23T19:55:02.905Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,641584,"Jake Fraley","/api/v1/people/641584","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91.6,84.9,11,0.89,0.4086,6.7796,25.3722,-27.9913,-3.9017,2.2947,-0.8617,2.8743,4.567,-133.4212,-2.024,-2.0787,50.006,5.6355,-7.123,12,6,24,1563,220,NA,NA,NA,NA,NA,NA,FALSE,-28.3,4,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",0,"2023-04-23T19:53:19.472Z","2023-04-23T19:53:22.472Z",TRUE,"pitch","aee079ae-5247-4e83-9942-b6fff0789bd0",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.3,1.6,NA,104.68,174.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Jake Fraley pops out to shortstop Rodolfo Castro.",0,0,2,63,"top",9,"2023-04-23T19:53:04.929Z","2023-04-23T19:55:02.905Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,641584,"Jake Fraley","/api/v1/people/641584","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78,71.8,6,0.88,0.4831,6.3116,21.5558,-36.595,5.0765,-3.3994,0.3231,2.3734,3.7131,-113.556,0.2569,-1.995,50.0023,5.9111,6.603,10.8,12,24,2460,46,NA,NA,NA,NA,NA,NA,FALSE,-50.8,-5.8,-10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",5,"2023-04-23T19:52:51.863Z","2023-04-23T19:52:55.186Z",TRUE,"pitch","25f1cba1-9182-41d5-a484-59bf6e956c73",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.32,1.6,NA,93.04,156.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,0,2,62,"top",9,"2023-04-23T19:51:42.045Z","2023-04-23T19:52:55.186Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,87.9,3,0.91,0.3904,6.8985,33.6353,-11.3685,-5.2001,10.4551,0.6286,3.0334,9.1478,-140.6034,-5.5393,-2.0003,50.0067,5.7754,-10.3527,32.4,3.6,24,2477,215,NA,NA,NA,NA,NA,NA,TRUE,-11.6,17.9,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",4,"2023-04-23T19:52:32.458Z","2023-04-23T19:52:35.458Z",TRUE,"pitch","09994831-fd2e-4632-b795-b183c58b3312",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.32,1.6,NA,123.24,156.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,0,2,62,"top",9,"2023-04-23T19:51:42.045Z","2023-04-23T19:52:55.186Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.3,2,0.91,0.3931,6.7994,32.7147,-11.0292,-4.2411,10.7609,-0.1636,3.0594,6.5068,-139.5919,-5.5438,-1.9785,50.0022,5.8037,-8.3338,28.8,2.4,24,2437,207,NA,NA,NA,NA,NA,NA,FALSE,-11.4,18.5,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",3,"2023-04-23T19:52:15.796Z","2023-04-23T19:52:19.091Z",TRUE,"pitch","60102b8a-83f6-4a3b-a1c0-3d05fb5ad664",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.3132,1.4727,NA,78.04,187.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,0,2,62,"top",9,"2023-04-23T19:51:42.045Z","2023-04-23T19:52:55.186Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.1,14,0.91,0.3952,6.8149,32.3113,-8.8305,-4.8255,12.0103,1.0222,1.9164,9.1515,-138.8246,-8.8015,-1.6964,50.0026,5.7236,-9.3796,33.6,2.4,24,2454,211,NA,NA,NA,NA,NA,NA,FALSE,-10.2,19.9,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",2,"2023-04-23T19:51:58.242Z","2023-04-23T19:52:01.574Z",TRUE,"pitch","0e27411c-cfd9-4622-8a69-15e967c248f1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3201,1.5756,NA,80.88,137.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,0,2,62,"top",9,"2023-04-23T19:51:42.045Z","2023-04-23T19:52:55.186Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.3,12,0.89,0.3975,6.8158,32.2935,-12.0497,-4.1379,10.4809,0.9476,3.7383,8.9863,-138.07,-3.4372,-1.8197,50.0049,5.8168,-7.9478,24,2.4,24,2484,208,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18.4,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",1,"2023-04-23T19:51:44.255Z","2023-04-23T19:51:47.378Z",TRUE,"pitch","d07d58b4-3600-4f13-aec1-f255bae3834e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3201,1.5756,NA,84.41,131.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,0,2,62,"top",9,"2023-04-23T19:51:42.045Z","2023-04-23T19:52:55.186Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,86.9,12,0.91,0.3945,6.86,33.2868,-11.3333,-4.8274,10.6923,0.855,3.9858,9.2112,-139.2176,-3.0673,-1.8799,50.0047,5.8597,-9.4122,31.2,2.4,24,2471,207,NA,NA,NA,NA,NA,NA,FALSE,-11.2,18.8,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",0,"2023-04-23T19:51:52.923Z","2023-04-23T19:51:53.923Z",FALSE,"action",NA,NA,"Pitching Change: David Bednar replaces Colin Holderman.","Pitching Substitution",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670280,"/api/v1/people/670280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"62","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,0,2,62,"top",9,"2023-04-23T19:51:42.045Z","2023-04-23T19:52:55.186Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",5,"2023-04-23T19:48:56.614Z","2023-04-23T19:49:01.103Z",TRUE,"pitch","aa86227b-8d0f-444d-a877-53cd544313fd",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.2,1.51,NA,111.21,185.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Rodolfo Castro strikes out swinging.",0,0,2,61,"bottom",8,"2023-04-23T19:47:20.399Z","2023-04-23T19:49:01.103Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,666801,"Rodolfo Castro","/api/v1/people/666801","L","Left",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",81.9,75.3,8,2,0.4595,7.3282,22.8703,-25.8999,-2.132,4.3581,0.152,1.9812,4.2443,-119.1964,-3.2403,-1.3745,50.0012,5.6962,-3.0682,4.8,7.2,24,970,217,NA,NA,NA,NA,NA,NA,TRUE,-33.4,7.3,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",4,"2023-04-23T19:48:35.206Z","2023-04-23T19:48:39.767Z",TRUE,"pitch","16a827da-c211-42a5-af77-dbda7d4c829b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1076,1.4469,NA,141.58,199.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Rodolfo Castro strikes out swinging.",0,0,2,61,"bottom",8,"2023-04-23T19:47:20.399Z","2023-04-23T19:49:01.103Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,666801,"Rodolfo Castro","/api/v1/people/666801","L","Left",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",81.7,75.7,7,2,0.4594,7.1821,21.5473,-30.8833,-4.263,0.8978,-0.6449,1.4623,3.2571,-118.9514,-3.4236,-1.4741,50.0046,5.703,-6.146,9.6,8.4,24,920,206,NA,NA,NA,NA,NA,NA,FALSE,-39.6,1.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",3,"2023-04-23T19:48:03.076Z","2023-04-23T19:48:06.076Z",TRUE,"pitch","791f1814-1623-4602-882a-6fa6f1607e82",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.2,1.51,NA,86.26,162.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Rodolfo Castro strikes out swinging.",0,0,2,61,"bottom",8,"2023-04-23T19:47:20.399Z","2023-04-23T19:49:01.103Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,666801,"Rodolfo Castro","/api/v1/people/666801","L","Left",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.9,3,2,0.4005,7.1532,30.9428,-14.1718,-2.6232,9.5091,0.8065,2.8387,6.8746,-136.9067,-4.9282,-1.3991,50.0063,5.6362,-4.9688,13.2,3.6,24,2128,215,NA,NA,NA,NA,NA,NA,FALSE,-14.6,16.3,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",1,"2023-04-23T19:47:34.804Z","2023-04-23T19:47:40.818Z",TRUE,"pitch","ea73c6d5-d820-4784-883e-59d3b8b09261",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1076,1.5499,NA,102.65,236.33,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Rodolfo Castro strikes out swinging.",0,0,2,61,"bottom",8,"2023-04-23T19:47:20.399Z","2023-04-23T19:49:01.103Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,666801,"Rodolfo Castro","/api/v1/people/666801","L","Left",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82,75.9,14,2,0.459,7.2316,22.4472,-27.1013,-3.4806,3.5119,0.3765,0.0908,5.6323,-119.2364,-7.0893,-1.5616,50.0011,5.5406,-5.023,8.4,8.4,24,896,229,NA,NA,NA,NA,NA,NA,FALSE,-35.8,4.9,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",0,"2023-04-23T19:47:20.399Z","2023-04-23T19:47:23.399Z",TRUE,"pitch","737d2b1c-5deb-4ba8-8baa-d8810ff66ec2",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.2,1.51,NA,113.38,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Rodolfo Castro strikes out swinging.",0,0,2,61,"bottom",8,"2023-04-23T19:47:20.399Z","2023-04-23T19:49:01.103Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,666801,"Rodolfo Castro","/api/v1/people/666801","L","Left",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",80.6,74.3,8,2,0.4666,7.3171,22.1178,-29.1952,-2.1746,2.1311,0.0949,1.7324,4.2807,-117.3751,-2.8708,-1.4695,50.0014,5.6886,-3.0359,4.8,8.4,24,735,228,NA,NA,NA,NA,NA,NA,FALSE,-38.6,3.5,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",2,"2023-04-23T19:51:28.501Z","2023-04-23T19:51:29.501Z",FALSE,"action",NA,NA,"Jack Suwinski steals (2) 3rd base.","Stolen Base 3B",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,669261,"/api/v1/people/669261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ea73c6d5-d820-4784-883e-59d3b8b09261","stolen_base_3b",NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Rodolfo Castro strikes out swinging.",0,0,2,61,"bottom",8,"2023-04-23T19:47:20.399Z","2023-04-23T19:49:01.103Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,666801,"Rodolfo Castro","/api/v1/people/666801","L","Left",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
