"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746816,"2024-06-27",4,"2024-06-27T22:20:49.249Z","2024-06-27T22:20:56.890Z",TRUE,"pitch","e094a03a-ade8-4e26-ba4a-c61879a39ffb",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.51,1.61,NA,101.69,179.75,"ground_ball","medium","4",143.14,149.05,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Austin Riley grounds out, second baseman Nicky Lopez to first baseman Andrew Vaughn.",0,0,1,58,"top",9,"2024-06-27T22:19:16.065Z","2024-06-27T22:20:56.890Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.1,91.3,9,0.9,0.3791,7.0964,29.9463,-8.4766,-9.4323,11.1833,0.4017,2.1863,10.6228,-143.8702,-8.0319,-2.0938,50.007,5.5222,-19.9955,60,3.6,24,2777,215,102.8,-34,3,NA,NA,NA,TRUE,-8.8,19,15.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",3,"2024-06-27T22:20:29.286Z","2024-06-27T22:20:32.858Z",TRUE,"pitch","f9a0bd8f-ea1b-4fef-9158-0e6a5b58663a",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.51,1.61,NA,118.44,144.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Austin Riley grounds out, second baseman Nicky Lopez to first baseman Andrew Vaughn.",0,0,1,58,"top",9,"2024-06-27T22:19:16.065Z","2024-06-27T22:20:56.890Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88,2,0.9,0.3897,7.1099,33.1255,-9.7727,-9.1492,11.2054,-0.0377,3.4918,9.544,-140.7756,-3.9375,-2.2895,50.0031,5.5456,-18.2923,56.4,3.6,24,2602,216,NA,NA,NA,NA,NA,NA,FALSE,-9.7,19.6,14.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",2,"2024-06-27T22:20:10.513Z","2024-06-27T22:20:15.095Z",TRUE,"pitch","b4bff0dc-9cd2-439f-9739-a01ced4016d0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3824,1.5438,NA,83.96,186.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Austin Riley grounds out, second baseman Nicky Lopez to first baseman Andrew Vaughn.",0,0,1,58,"top",9,"2024-06-27T22:19:16.065Z","2024-06-27T22:20:56.890Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.3,90.7,14,0.9,0.3803,7.092,32.9312,-7.3957,-8.3621,11.7899,0.8668,1.933,11.6002,-143.9444,-8.9399,-2.126,50.0044,5.5344,-17.5771,57.6,3.6,24,2689,212,NA,NA,NA,NA,NA,NA,FALSE,-8.3,19.7,12.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",1,"2024-06-27T22:19:52.912Z","2024-06-27T22:19:56.163Z",TRUE,"pitch","8593b123-8e6b-47ff-9e9d-cd8bde17e30b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4165,1.5232,NA,126.81,156.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Austin Riley grounds out, second baseman Nicky Lopez to first baseman Andrew Vaughn.",0,0,1,58,"top",9,"2024-06-27T22:19:16.065Z","2024-06-27T22:20:56.890Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,90,2,0.91,0.3839,7.0832,29.2909,-11.7785,-7.7113,9.8695,-0.2573,3.0459,8.359,-142.086,-4.7263,-2.2205,50.0015,5.4652,-15.9346,48,3.6,24,2679,218,NA,NA,NA,NA,NA,NA,FALSE,-11.3,17.2,12.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",0,"2024-06-27T22:19:37.561Z","2024-06-27T22:19:41.200Z",TRUE,"pitch","3b9c8779-25b4-4f5e-a162-e7fc2c59786b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4514,1.6659,NA,144.45,133.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Austin Riley grounds out, second baseman Nicky Lopez to first baseman Andrew Vaughn.",0,0,1,58,"top",9,"2024-06-27T22:19:16.065Z","2024-06-27T22:20:56.890Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,89.8,11,0.91,0.3831,6.8035,31.4217,-9.0581,-7.4867,11.1519,-0.7202,3.8872,6.6967,-142.731,-3.5038,-2.1188,50.0018,5.6964,-15.518,55.2,3.6,24,2622,218,NA,NA,NA,NA,NA,NA,FALSE,-8.6,19.7,12.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",6,"2024-06-27T22:19:09.783Z","2024-06-27T22:19:14.406Z",TRUE,"pitch","886eaad1-98d1-494e-9db5-9d4b310b0054",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.58,1.71,NA,140.91,147.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Matt Olson strikes out swinging.",0,0,1,57,"top",9,"2024-06-27T22:18:09.692Z","2024-06-27T22:19:14.406Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.8,91,1,0.9,0.3797,6.4848,30.08,-14.1135,-9.3518,8.553,-0.6274,3.3904,8.673,-143.6759,-3.6997,-2.455,50.0063,5.559,-19.7567,50.4,4.8,24,2729,221,NA,NA,NA,NA,NA,NA,TRUE,-12.8,15,15.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",4,"2024-06-27T22:18:44.177Z","2024-06-27T22:18:47.664Z",TRUE,"pitch","83ee7b7f-a3d4-4f91-9c3b-21072e5e3140",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.58,1.71,NA,132.61,177.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Matt Olson strikes out swinging.",0,0,1,57,"top",9,"2024-06-27T22:18:09.692Z","2024-06-27T22:19:14.406Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,90.7,7,0.9,0.3803,7.0037,32.1419,-9.6849,-10.4246,10.6916,-0.4096,2.2569,8.8513,-143.8256,-7.7761,-2.1667,50.0002,5.5898,-21.9217,60,4.8,24,2747,215,NA,NA,NA,NA,NA,NA,FALSE,-10,18,17.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",3,"2024-06-27T22:18:26.267Z","2024-06-27T22:18:29.793Z",TRUE,"pitch","22b704cb-cf34-4bfd-8fe1-a0a342051ac8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.6978,1.6728,NA,161.16,187.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Matt Olson strikes out swinging.",0,0,1,57,"top",9,"2024-06-27T22:18:09.692Z","2024-06-27T22:19:14.406Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,90.9,13,0.9,0.3801,6.3612,31.6073,-11.1669,-10.1306,9.9718,-1.1584,1.911,7.0971,-143.8089,-8.1463,-2.3351,50.0012,5.4634,-21.3354,56.4,4.8,24,2711,217,NA,NA,NA,NA,NA,NA,FALSE,-11.2,16.7,17,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",2,"2024-06-27T22:18:12.073Z","2024-06-27T22:18:15.303Z",TRUE,"pitch","006500dc-ec10-439a-a5df-a7ef47cad299",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6933,1.6937,NA,130.88,180.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Matt Olson strikes out swinging.",0,0,1,57,"top",9,"2024-06-27T22:18:09.692Z","2024-06-27T22:19:14.406Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,89.4,7,0.9,0.3858,6.7192,31.2106,-10.547,-8.5792,10.584,-0.3643,2.1679,8.1333,-141.7551,-7.7398,-2.1505,50.0018,5.6003,-17.5282,52.8,3.6,24,2549,219,NA,NA,NA,NA,NA,NA,FALSE,-10.9,17.8,13.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",0,"2024-06-27T22:17:32.080Z","2024-06-27T22:17:32.103Z",FALSE,"action",NA,NA,"Nicky Lopez remains in the game as the second baseman.","Defensive Switch",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670032,"/api/v1/people/670032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","801","57","atBat","Strikeout","strikeout","Matt Olson strikes out swinging.",0,0,1,57,"top",9,"2024-06-27T22:18:09.692Z","2024-06-27T22:19:14.406Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,664901,"/api/v1/people/664901",TRUE,TRUE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",1,"2024-06-27T22:17:32.103Z","2024-06-27T22:18:12.073Z",FALSE,"action",NA,NA,"Pitching Change: Michael Kopech replaces John Brebbia.","Pitching Substitution",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656629,"/api/v1/people/656629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"57","atBat","Strikeout","strikeout","Matt Olson strikes out swinging.",0,0,1,57,"top",9,"2024-06-27T22:18:09.692Z","2024-06-27T22:19:14.406Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",5,"2024-06-27T22:18:55.443Z","2024-06-27T22:19:09.783Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,621566,"/api/v1/people/621566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Matt Olson strikes out swinging.",0,0,1,57,"top",9,"2024-06-27T22:18:09.692Z","2024-06-27T22:19:14.406Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",5,"2024-06-27T22:15:28.693Z","2024-06-27T22:15:37.447Z",TRUE,"pitch","c9b1362d-4ee7-4256-9fe2-6a17aa6f69b1",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.26,1.54,NA,88.9,156.14,"fly_ball","hard","8",138.63,48.76,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Martín Maldonado flies out sharply to center fielder Jarred Kelenic.",0,0,1,56,"bottom",8,"2024-06-27T22:14:04.909Z","2024-06-27T22:15:37.447Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",678226,"Daysbel Hernández","/api/v1/people/678226","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98,89.3,3,0.95,0.3848,6.3374,33.3421,-15.2928,-9.2348,8.2299,0.7373,3.0607,7.8039,-142.4561,-4.1948,-0.8405,50.0031,5.5219,-18.9428,46.8,4.8,24,2448,211,101.8,30,374,NA,NA,NA,TRUE,-14.4,14.2,15.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",4,"2024-06-27T22:15:13.479Z","2024-06-27T22:15:17.282Z",TRUE,"pitch","e754d8e7-69f2-4290-b98e-90a2d3c2bea5",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2852,1.5953,NA,89.26,202.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Martín Maldonado flies out sharply to center fielder Jarred Kelenic.",0,0,1,56,"bottom",8,"2024-06-27T22:14:04.909Z","2024-06-27T22:15:37.447Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",678226,"Daysbel Hernández","/api/v1/people/678226","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,81.5,14,0.9,0.4248,6.101,27.4078,-30.6674,0.7599,0.897,0.7278,1.3394,4.4877,-129.0504,-4.5666,-1.134,50.0044,5.5002,1.2786,3.6,7.2,24,2948,69,NA,NA,NA,NA,NA,NA,FALSE,-34.1,0.8,-2.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",3,"2024-06-27T22:15:00.196Z","2024-06-27T22:15:03.581Z",TRUE,"pitch","809671e4-963b-44f3-9b50-0438973f3ff1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3362,1.5105,NA,56.69,197.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Martín Maldonado flies out sharply to center fielder Jarred Kelenic.",0,0,1,56,"bottom",8,"2024-06-27T22:14:04.909Z","2024-06-27T22:15:37.447Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",678226,"Daysbel Hernández","/api/v1/people/678226","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.7,82.5,14,0.9,0.4199,6.2536,27.7892,-29.8079,-0.2352,1.3711,1.5823,1.5442,6.8494,-130.518,-4.4647,-1.0467,50.0026,5.5251,-0.4072,1.2,7.2,24,2949,72,NA,NA,NA,NA,NA,NA,FALSE,-32.4,1.7,-1.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",1,"2024-06-27T22:14:40.701Z","2024-06-27T22:14:43.766Z",TRUE,"pitch","9b33f2df-9c27-44d9-b0e8-79334f75a923",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.26,1.54,NA,55.58,178.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Martín Maldonado flies out sharply to center fielder Jarred Kelenic.",0,0,1,56,"bottom",8,"2024-06-27T22:14:04.909Z","2024-06-27T22:15:37.447Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",678226,"Daysbel Hernández","/api/v1/people/678226","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.2,83.3,14,0.9,0.4164,6.2832,26.3241,-28.9714,0.0609,1.8269,1.6113,2.224,6.9083,-131.2564,-3.0126,-1.0566,50.0051,5.5313,0.1056,2.4,7.2,24,2940,80,NA,NA,NA,NA,NA,NA,FALSE,-30.6,2.9,-1.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",0,"2024-06-27T22:14:27.483Z","2024-06-27T22:14:30.985Z",TRUE,"pitch","48e9ea4d-3b04-41f0-84dc-602ec038b683",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.26,1.54,NA,64.51,199.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Martín Maldonado flies out sharply to center fielder Jarred Kelenic.",0,0,1,56,"bottom",8,"2024-06-27T22:14:04.909Z","2024-06-27T22:15:37.447Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",678226,"Daysbel Hernández","/api/v1/people/678226","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.6,83.4,14,0.9,0.4156,6.4679,27.6417,-28.7886,-0.4336,1.9267,1.3771,1.4701,6.6658,-131.7152,-4.8243,-1.1288,50.0039,5.4509,-0.7625,1.2,7.2,24,2886,88,NA,NA,NA,NA,NA,NA,FALSE,-30.7,2.6,-0.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
