"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718187,"2023-05-14",1,"2023-05-15T00:43:52.226Z","2023-05-15T00:43:56.069Z",TRUE,"pitch","fd00eca3-06bb-4e9c-b132-f21f51789e9f",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.3985,1.4411,NA,102.98,235.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Alex Verdugo grounds out, second baseman Nolan Gorman to first baseman Paul Goldschmidt. Pablo Reyes to 2nd.",0,4,1,43,"bottom",5,"2023-05-15T00:43:40.065Z","2023-05-15T00:46:20.398Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.1,69,14,0.92,0.5026,6.5225,26.3671,-44.4144,2.9792,-10.2688,0.3678,0.1117,3.6166,-110.5257,-3.1758,-1.7001,50.0031,6.4001,3.5509,4.8,15.6,24,2466,33,NA,NA,NA,NA,NA,NA,FALSE,-67.9,-19.1,-6.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",0,"2023-05-15T00:43:40.065Z","2023-05-15T00:43:45.065Z",FALSE,"stepoff","df66b69d-2d17-49d4-8711-562d773b9b88",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Alex Verdugo grounds out, second baseman Nolan Gorman to first baseman Paul Goldschmidt. Pablo Reyes to 2nd.",0,4,1,43,"bottom",5,"2023-05-15T00:43:40.065Z","2023-05-15T00:46:20.398Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",5,"2023-05-15T00:45:14.038Z","2023-05-15T00:45:30.024Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,657077,"/api/v1/people/657077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Alex Verdugo grounds out, second baseman Nolan Gorman to first baseman Paul Goldschmidt. Pablo Reyes to 2nd.",0,4,1,43,"bottom",5,"2023-05-15T00:43:40.065Z","2023-05-15T00:46:20.398Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",5,"2023-05-15T00:43:09.880Z","2023-05-15T00:43:15.510Z",TRUE,"pitch","8ba77813-4675-4dc4-a23c-cbb5f2c64354",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.2128,1.5967,NA,120.44,197.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Pablo Reyes walks.",0,4,1,42,"bottom",5,"2023-05-15T00:41:53.828Z","2023-05-15T00:43:15.510Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.3,8,2,0.4058,6.7178,27.9716,-15.5376,-5.0013,9.0109,-0.0903,1.5133,6.7028,-134.7121,-9.0146,-1.9555,50.0041,5.9905,-9.2361,24,3.6,24,2251,216,NA,NA,NA,NA,NA,NA,FALSE,-17.2,14.6,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,622569,"Pablo Reyes","/api/v1/people/622569",622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA
718187,"2023-05-14",4,"2023-05-15T00:42:51.602Z","2023-05-15T00:42:55.666Z",TRUE,"pitch","389dbb9f-b847-45ae-aeb6-45f8cbb9063d",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.2437,1.5655,NA,86.83,231.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Pablo Reyes walks.",0,4,1,42,"bottom",5,"2023-05-15T00:41:53.828Z","2023-05-15T00:43:15.510Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.1,71,14,0.92,0.4921,6.5584,23.769,-43.8026,3.0388,-9.3065,0.7916,0.2519,4.6536,-112.114,-3.5969,-1.7209,50.004,6.4304,3.796,6,14.4,24,2487,30,NA,NA,NA,NA,NA,NA,FALSE,-64.2,-17.5,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",3,"2023-05-15T00:42:39.931Z","2023-05-15T00:42:44.421Z",TRUE,"pitch","864559a1-00b6-4f97-a0a8-0edb30a5e6dc",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3056,1.5966,NA,123.84,128.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Pablo Reyes walks.",0,4,1,42,"bottom",5,"2023-05-15T00:41:53.828Z","2023-05-15T00:43:15.510Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.4,11,0.91,0.3972,6.3477,31.8294,-12.6948,-4.2503,10.1221,-0.1795,4.1021,5.6663,-138.1067,-4.1618,-1.7091,50.003,6.4874,-8.1801,26.4,3.6,24,2359,213,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17.6,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",2,"2023-05-15T00:42:20.731Z","2023-05-15T00:42:25.584Z",TRUE,"pitch","b837c203-1825-48f5-8b46-138614d35d69",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.36,1.6,NA,76.18,190.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Pablo Reyes walks.",0,4,1,42,"bottom",5,"2023-05-15T00:41:53.828Z","2023-05-15T00:43:15.510Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.5,70.2,14,0.92,0.4956,6.3182,22.964,-42.8465,3.8887,-8.6597,1.0709,1.7817,4.6614,-111.2177,-0.7398,-1.5704,50.0024,6.6254,4.7923,7.2,14.4,24,2536,29,NA,NA,NA,NA,NA,NA,FALSE,-62.9,-15.5,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",1,"2023-05-15T00:42:06.977Z","2023-05-15T00:42:10.643Z",TRUE,"pitch","9a95815d-25c3-4506-ae76-eaab39e76ab9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2746,1.6276,NA,65.62,159.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Pablo Reyes walks.",0,4,1,42,"bottom",5,"2023-05-15T00:41:53.828Z","2023-05-15T00:43:15.510Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.6,12,0.92,0.4023,6.3484,31.1026,-19.4963,-7.4459,6.7587,1.3479,2.9483,10.6658,-136.3533,-5.4933,-1.6542,50.001,6.3421,-13.9635,28.8,4.8,24,2211,208,NA,NA,NA,NA,NA,NA,FALSE,-20,11.2,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",0,"2023-05-15T00:41:54.628Z","2023-05-15T00:41:59.625Z",TRUE,"pitch","c7515721-073e-4431-a477-a0a3d8b1becd",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.36,1.6,NA,118.82,153.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Pablo Reyes walks.",0,4,1,42,"bottom",5,"2023-05-15T00:41:53.828Z","2023-05-15T00:43:15.510Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.3,2,0.88,0.4065,6.6204,32.5728,-11.2192,-3.8353,11.4279,-0.0477,3.1438,5.4118,-135.3175,-6.7114,-1.5856,50.0053,6.4612,-7.0348,24,3.6,24,2161,206,NA,NA,NA,NA,NA,NA,FALSE,-12.6,19.2,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",1,"2023-05-15T00:41:21.848Z","2023-05-15T00:41:30.897Z",TRUE,"pitch","2b5634ba-3c86-4903-8f10-9ddcb854783e",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.34,1.64,NA,146.79,187.29,"ground_ball","medium","5",114.56,167.91,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Reese McGuire grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,4,1,41,"bottom",5,"2023-05-15T00:41:02.423Z","2023-05-15T00:41:30.897Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,624512,"Reese McGuire","/api/v1/people/624512","L","Left",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.3,69.8,7,0.91,0.4971,6.3826,23.3221,-43.6752,4.508,-9.4058,-0.7816,1.9069,0.9221,-110.9726,-0.3085,-1.7895,50.0001,6.6706,5.5157,7.2,14.4,24,2523,28,66.7,-24,6,NA,NA,NA,TRUE,-64.3,-16.7,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",0,"2023-05-15T00:41:05.320Z","2023-05-15T00:41:09.203Z",TRUE,"pitch","d7b29cdb-098d-4cea-8233-3c4b2501fe2a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.34,1.64,NA,132.8,156.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Reese McGuire grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,4,1,41,"bottom",5,"2023-05-15T00:41:02.423Z","2023-05-15T00:41:30.897Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,624512,"Reese McGuire","/api/v1/people/624512","L","Left",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.9,1,0.88,0.4016,6.4579,28.7822,-13.2409,-3.4593,10.036,-0.4144,3.0301,4.463,-136.1912,-6.6999,-1.6218,50.0008,6.4306,-6.5246,20.4,3.6,24,2296,198,NA,NA,NA,NA,NA,NA,FALSE,-14.2,17,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",2,"2023-05-15T00:38:24.204Z","2023-05-15T00:38:33.009Z",TRUE,"pitch","ec20ad8d-f5b4-4669-82a5-5a9f821cb315",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.28,1.56,NA,143.48,166.11,"fly_ball","medium","7",53.53,92.97,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Paul DeJong flies out to left fielder Masataka Yoshida.",0,4,1,40,"top",5,"2023-05-15T00:37:53.874Z","2023-05-15T00:38:33.009Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,657557,"Paul DeJong","/api/v1/people/657557","R","Right",446372,"Corey Kluber","/api/v1/people/446372","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.4,80.3,4,2,0.4273,6.6416,28.4554,-22.8496,-10.495,5.6154,-0.6947,2.6914,5.7615,-128.5333,-0.9334,-1.6103,50.0052,4.8456,-17.4344,34.8,7.2,24,2064,224,93,36,318,NA,NA,NA,TRUE,-25.1,10.2,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",1,"2023-05-15T00:38:09.861Z","2023-05-15T00:38:13.572Z",TRUE,"pitch","96072593-e295-4480-94f2-aa3d248408c4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3366,1.5344,NA,132.56,219.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Paul DeJong flies out to left fielder Masataka Yoshida.",0,4,1,40,"top",5,"2023-05-15T00:37:53.874Z","2023-05-15T00:38:33.009Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,657557,"Paul DeJong","/api/v1/people/657557","R","Right",446372,"Corey Kluber","/api/v1/people/446372","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.9,80,13,2,0.4302,6.6133,28.5319,-25.3012,-9.7457,4.1948,-0.4083,0.7002,6.2537,-127.7618,-5.0552,-1.6328,50.004,4.7156,-15.9676,28.8,7.2,24,2074,218,NA,NA,NA,NA,NA,NA,FALSE,-29.2,6.6,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",0,"2023-05-15T00:37:55.660Z","2023-05-15T00:37:59.333Z",TRUE,"pitch","22586791-e61e-4889-88c8-25e33102d5dd",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2437,1.5344,NA,126.45,157.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Paul DeJong flies out to left fielder Masataka Yoshida.",0,4,1,40,"top",5,"2023-05-15T00:37:53.874Z","2023-05-15T00:38:33.009Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,657557,"Paul DeJong","/api/v1/people/657557","R","Right",446372,"Corey Kluber","/api/v1/people/446372","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.4,73.2,2,0.9,0.4696,6.3362,23.8224,-30.1234,7.5725,1.4954,-0.2479,3.0187,1.1035,-117.0195,1.819,-1.7098,50.0058,5.0705,10.4145,19.2,9.6,24,2518,66,NA,NA,NA,NA,NA,NA,FALSE,-39.1,3.5,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",9,"2023-05-15T00:37:22.436Z","2023-05-15T00:37:32.409Z",TRUE,"pitch","29404beb-6e5e-4f79-8694-0c6768f328f8",9,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.24,1.63,NA,94.05,194.49,"fly_ball","medium","8",145.5,101.11,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Flyout","field_out","Brendan Donovan flies out to center fielder Jarren Duran.",0,4,1,39,"top",5,"2023-05-15T00:34:47.859Z","2023-05-15T00:37:32.409Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",446372,"Corey Kluber","/api/v1/people/446372","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.5,79.5,9,0.9,0.4347,6.6108,24.7832,-22.0508,-0.3717,6.2922,0.6021,1.6402,5.6748,-125.8588,-3.2506,-1.6306,50.0059,4.728,-0.5994,1.2,6,24,2462,211,94.6,52,252,NA,NA,NA,TRUE,-25.6,10.9,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",7,"2023-05-15T00:36:48.042Z","2023-05-15T00:36:56.347Z",TRUE,"pitch","1caad2b3-07b0-4e09-a4c9-f19d2fcbfe7a",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.24,1.63,NA,134.18,169.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Flyout","field_out","Brendan Donovan flies out to center fielder Jarren Duran.",0,4,1,39,"top",5,"2023-05-15T00:34:47.859Z","2023-05-15T00:37:32.409Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",446372,"Corey Kluber","/api/v1/people/446372","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.1,80.6,4,2,0.4276,6.6614,26.6492,-28.8489,-10.5209,1.9975,-0.4508,2.568,6.2963,-128.1385,-0.3114,-1.5739,50.0004,4.9464,-17.4809,28.8,8.4,24,1923,220,NA,NA,NA,NA,NA,NA,FALSE,-31.4,3.8,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA
