"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718476,"2023-04-22",2,"2023-04-22T19:39:13.531Z","2023-04-22T19:39:20.860Z",TRUE,"pitch","0ba89772-485d-40d2-9c87-837b7844d3ef",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.09,1.44,NA,132.37,190.05,"ground_ball","medium","6",101.76,152.08,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Gleyber Torres singles on a ground ball to shortstop Bo Bichette. Isiah Kiner-Falefa to 3rd.",0,2,2,68,"bottom",9,"2023-04-22T19:38:51.669Z","2023-04-22T19:39:20.860Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,77.2,7,0.9,0.4443,7.5882,30.3769,-31.8055,2.5935,0.244,-0.4031,1.8049,5.1385,-124.4058,-2.9276,-2.8518,50.0059,5.6973,3.9701,8.4,8.4,24,2078,82,90,-2,30,NA,NA,NA,FALSE,-38.2,-0.1,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650402,"Gleyber Torres","/api/v1/people/650402",NA,NA,NA,643396,"Isiah Kiner-Falefa","/api/v1/people/643396"
718476,"2023-04-22",1,"2023-04-22T19:38:54.042Z","2023-04-22T19:38:58.690Z",TRUE,"pitch","2ba31e31-df48-4781-a2c1-1219eed392b4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2049,1.4859,NA,101.7,195.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Gleyber Torres singles on a ground ball to shortstop Bo Bichette. Isiah Kiner-Falefa to 3rd.",0,2,2,68,"bottom",9,"2023-04-22T19:38:51.669Z","2023-04-22T19:39:20.860Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,80.9,9,0.9,0.4271,7.6486,29.1926,-32.2495,2.6166,-0.0419,0.4014,1.6182,6.9659,-128.7416,-4.0262,-2.6903,50.0062,5.7258,4.3486,9.6,8.4,24,2099,83,NA,NA,NA,NA,NA,NA,FALSE,-36,-0.8,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650402,"Gleyber Torres","/api/v1/people/650402",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",0,"2023-04-22T19:38:45.940Z","2023-04-22T19:38:54.042Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Isiah Kiner-Falefa replaces Anthony Rizzo.","Offensive Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,643396,"/api/v1/people/643396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","301","68","atBat","Single","single","Gleyber Torres singles on a ground ball to shortstop Bo Bichette. Isiah Kiner-Falefa to 3rd.",0,2,2,68,"bottom",9,"2023-04-22T19:38:51.669Z","2023-04-22T19:39:20.860Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,2,519203,"/api/v1/people/519203",NA,NA,NA,NA,NA,NA,FALSE,FALSE,650402,"Gleyber Torres","/api/v1/people/650402",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",4,"2023-04-22T19:37:55.682Z","2023-04-22T19:38:09.533Z",TRUE,"pitch","704151d3-68f7-4fba-9abb-5ce3e3ae7363",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.76,1.8,NA,147.15,156.8,"fly_ball","medium","7",33.27,92.38,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Double","double","Anthony Rizzo doubles (4) on a fly ball to left fielder Whit Merrifield.",0,2,2,67,"bottom",9,"2023-04-22T19:37:19.695Z","2023-04-22T19:38:09.533Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,85.9,4,0.9,0.3986,7.6434,33.4596,-10.503,-2.2648,11.3577,-0.791,3.0365,6.5928,-137.9287,-5.0802,-2.9282,50.0029,5.6238,-4.3223,13.2,2.4,24,2322,208,98.3,30,348,NA,NA,NA,FALSE,-11.2,19.6,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650402,"Gleyber Torres","/api/v1/people/650402",519203,"Anthony Rizzo","/api/v1/people/519203",NA,NA,NA
718476,"2023-04-22",3,"2023-04-22T19:37:37.927Z","2023-04-22T19:37:42.014Z",TRUE,"pitch","07e711cc-e011-42d9-b4cc-39e1e5d15d3f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.76,1.8,NA,140.39,188.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Double","double","Anthony Rizzo doubles (4) on a fly ball to left fielder Whit Merrifield.",0,2,2,67,"bottom",9,"2023-04-22T19:37:19.695Z","2023-04-22T19:38:09.533Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79.9,7,0.9,0.435,7.3546,24.6686,-31.6467,3.3018,0.3278,-0.6136,1.8593,4.5993,-125.7372,-3.3382,-2.893,50.0023,5.7627,5.3046,10.8,8.4,24,2030,82,NA,NA,NA,NA,NA,NA,FALSE,-36.5,0.1,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650402,"Gleyber Torres","/api/v1/people/650402",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",2,"2023-04-22T19:37:22.051Z","2023-04-22T19:37:25.901Z",TRUE,"pitch","aeec7993-a212-4afd-9021-ac480bb10aeb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.68,1.7492,NA,194.38,172.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Double","double","Anthony Rizzo doubles (4) on a fly ball to left fielder Whit Merrifield.",0,2,2,67,"bottom",9,"2023-04-22T19:37:19.695Z","2023-04-22T19:38:09.533Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79.1,13,0.9,0.4386,7.2152,23.6228,-31.1148,2.0407,0.671,-2.03,2.4538,1.9408,-124.5897,-2.0795,-3.0825,50.0028,5.8557,3.2276,6,8.4,24,2118,85,NA,NA,NA,NA,NA,NA,FALSE,-36.1,1,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650402,"Gleyber Torres","/api/v1/people/650402",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",0,"2023-04-22T19:35:40.743Z","2023-04-22T19:35:40.800Z",FALSE,"action",NA,NA,"Danny Jansen remains in the game as the designated hitter.","Defensive Switch",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,643376,"/api/v1/people/643376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","701","67","atBat","Double","double","Anthony Rizzo doubles (4) on a fly ball to left fielder Whit Merrifield.",0,2,2,67,"bottom",9,"2023-04-22T19:37:19.695Z","2023-04-22T19:38:09.533Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,474832,"/api/v1/people/474832",NA,NA,NA,NA,NA,NA,FALSE,FALSE,650402,"Gleyber Torres","/api/v1/people/650402",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",1,"2023-04-22T19:35:40.800Z","2023-04-22T19:37:22.051Z",FALSE,"action",NA,NA,"Pitching Change: Jordan Romano replaces Yimi Garcia.","Pitching Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605447,"/api/v1/people/605447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"67","atBat","Double","double","Anthony Rizzo doubles (4) on a fly ball to left fielder Whit Merrifield.",0,2,2,67,"bottom",9,"2023-04-22T19:37:19.695Z","2023-04-22T19:38:09.533Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650402,"Gleyber Torres","/api/v1/people/650402",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",4,"2023-04-22T19:34:18.717Z","2023-04-22T19:34:26.912Z",TRUE,"pitch","a1407f21-41f9-480f-bbb8-d28e83b92319",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.4,1.54,NA,100.95,153.97,"ground_ball","medium","4",148.42,150.86,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Grounded Into DP","grounded_into_double_play","George Springer grounds into a double play, second baseman Gleyber Torres to shortstop Anthony Volpe to first baseman Anthony Rizzo. Whit Merrifield out at 2nd. George Springer out at 1st.",0,2,2,66,"top",9,"2023-04-22T19:33:40.337Z","2023-04-22T19:34:26.912Z",TRUE,FALSE,FALSE,TRUE,24,2,0,3,543807,"George Springer","/api/v1/people/543807","R","Right",622772,"Jimmy Cordero","/api/v1/people/622772","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,77.7,3,0.88,0.4423,7.2501,28.4078,-31.9193,3.0731,0.1637,0.421,3.1411,3.9634,-124.5425,-0.8677,-1.5992,50.0027,6.1685,4.7563,9.6,8.4,24,2240,58,90.7,8,116,NA,NA,NA,TRUE,-37.4,0.4,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650402,"Gleyber Torres","/api/v1/people/650402",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",3,"2023-04-22T19:33:59.589Z","2023-04-22T19:34:03.257Z",TRUE,"pitch","85ae4bd4-a827-4633-bfa1-053757a3ac7b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5481,1.6439,NA,103.46,196.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Grounded Into DP","grounded_into_double_play","George Springer grounds into a double play, second baseman Gleyber Torres to shortstop Anthony Volpe to first baseman Anthony Rizzo. Whit Merrifield out at 2nd. George Springer out at 1st.",0,2,2,66,"top",9,"2023-04-22T19:33:40.337Z","2023-04-22T19:34:26.912Z",TRUE,FALSE,FALSE,TRUE,24,2,0,3,543807,"George Springer","/api/v1/people/543807","R","Right",622772,"Jimmy Cordero","/api/v1/people/622772","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,88,9,2,0.3902,7.3635,35.2285,-15.097,-11.1987,8.5753,0.3552,1.5617,8.6995,-140.9623,-9.5373,-1.3326,50.0021,5.9878,-22.2961,49.2,6,24,2243,218,NA,NA,NA,NA,NA,NA,FALSE,-16,13.4,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650402,"Gleyber Torres","/api/v1/people/650402",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",2,"2023-04-22T19:33:42.664Z","2023-04-22T19:33:46.286Z",TRUE,"pitch","4370e4fa-11bd-4c5a-8f94-a40a14dd6af1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4952,1.6438,NA,106.84,217.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Grounded Into DP","grounded_into_double_play","George Springer grounds into a double play, second baseman Gleyber Torres to shortstop Anthony Volpe to first baseman Anthony Rizzo. Whit Merrifield out at 2nd. George Springer out at 1st.",0,2,2,66,"top",9,"2023-04-22T19:33:40.337Z","2023-04-22T19:34:26.912Z",TRUE,FALSE,FALSE,TRUE,24,2,0,3,543807,"George Springer","/api/v1/people/543807","R","Right",622772,"Jimmy Cordero","/api/v1/people/622772","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.7,14,0.88,0.4361,7.4164,25.8648,-30.3984,1.3868,1.1129,0.2664,0.79,4.281,-125.6819,-6.7004,-1.6403,50.0039,5.9646,2.2146,4.8,8.4,24,2384,59,NA,NA,NA,NA,NA,NA,FALSE,-36,0.7,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650402,"Gleyber Torres","/api/v1/people/650402",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",0,"2023-04-22T19:31:30.922Z","2023-04-22T19:31:43.349Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"66","atBat","Grounded Into DP","grounded_into_double_play","George Springer grounds into a double play, second baseman Gleyber Torres to shortstop Anthony Volpe to first baseman Anthony Rizzo. Whit Merrifield out at 2nd. George Springer out at 1st.",0,2,2,66,"top",9,"2023-04-22T19:33:40.337Z","2023-04-22T19:34:26.912Z",TRUE,FALSE,FALSE,TRUE,24,2,0,3,543807,"George Springer","/api/v1/people/543807","R","Right",622772,"Jimmy Cordero","/api/v1/people/622772","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650402,"Gleyber Torres","/api/v1/people/650402",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",1,"2023-04-22T19:31:43.349Z","2023-04-22T19:33:42.664Z",FALSE,"action",NA,NA,"Pitching Change: Jimmy Cordero replaces Wandy Peralta.","Pitching Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,622772,"/api/v1/people/622772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"66","atBat","Grounded Into DP","grounded_into_double_play","George Springer grounds into a double play, second baseman Gleyber Torres to shortstop Anthony Volpe to first baseman Anthony Rizzo. Whit Merrifield out at 2nd. George Springer out at 1st.",0,2,2,66,"top",9,"2023-04-22T19:33:40.337Z","2023-04-22T19:34:26.912Z",TRUE,FALSE,FALSE,TRUE,24,2,0,3,543807,"George Springer","/api/v1/people/543807","R","Right",622772,"Jimmy Cordero","/api/v1/people/622772","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650402,"Gleyber Torres","/api/v1/people/650402",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",0,"2023-04-22T19:31:03.436Z","2023-04-22T19:31:09.649Z",TRUE,"pitch","8e892856-0501-472e-8aea-8bc3a6fa2f4c",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.34,1.61,NA,116.6,175.25,"bunt_popup","soft","1",133.78,184.12,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Bunt Pop Out","field_out","Cavan Biggio bunt pops out softly to pitcher Wandy Peralta.",0,2,2,65,"top",9,"2023-04-22T19:30:56.078Z","2023-04-22T19:31:09.649Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,87.6,5,2,0.3938,5.8575,30.4296,-15.5152,10.1719,8.4989,0.0104,2.3531,-6.1694,-138.942,-7.0404,0.9354,50,5.946,19.9324,48,4.8,24,2371,142,31.9,60,52,NA,NA,NA,TRUE,-15.8,14.2,-17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,593160,"Whit Merrifield","/api/v1/people/593160",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",4,"2023-04-22T19:30:27.078Z","2023-04-22T19:30:37.527Z",TRUE,"pitch","0f1d06bf-1957-4592-9b78-5b43275927ea",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.34,1.59,NA,96.27,216.21,"line_drive","medium","9",175.12,122.48,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Whit Merrifield singles on a line drive to right fielder Franchy Cordero.",0,2,2,64,"top",9,"2023-04-22T19:29:32.860Z","2023-04-22T19:30:37.527Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90,82,14,2,0.4206,5.8878,30.3577,-24.1082,10.9321,4.7031,0.5439,0.8358,-2.567,-130.7765,-7.6765,0.1252,50.0001,5.6474,18.727,34.8,7.2,24,2294,124,79.7,13,162,NA,NA,NA,FALSE,-27.2,6.8,-19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,593160,"Whit Merrifield","/api/v1/people/593160",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",3,"2023-04-22T19:30:17.110Z","2023-04-22T19:30:20.471Z",TRUE,"pitch","d25b2b55-952e-4373-b922-6a7b0a46de23",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.3105,1.59,NA,142.76,196.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Whit Merrifield singles on a line drive to right fielder Franchy Cordero.",0,2,2,64,"top",9,"2023-04-22T19:29:32.860Z","2023-04-22T19:30:37.527Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,86.4,7,2,0.3974,5.8968,34.7244,-18.0108,10.3082,7.3855,-0.6758,1.5726,-5.4972,-138.514,-8.6323,0.0093,50.0047,5.9646,19.7695,42,6,24,2252,136,NA,NA,NA,NA,NA,NA,FALSE,-19,11.5,-17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,593160,"Whit Merrifield","/api/v1/people/593160",NA,NA,NA,NA,NA,NA
