"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717826,"2023-06-10",0,"2023-06-11T01:10:15.770Z","2023-06-11T01:10:20.008Z",TRUE,"pitch","0c9ce215-2a97-44a1-8f07-1e0193783d03",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4352,1.6696,NA,128.26,171.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Mike Tauchman strikes out swinging.",0,4,0,46,"top",7,"2023-06-11T01:10:05.022Z","2023-06-11T01:11:00.365Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.7,73.9,4,2,0.4673,6.8104,23.4908,-28.7862,-7.1891,2.4358,-0.2953,2.4773,-3.4938,-117.4798,-1.0681,2.1478,50.0019,5.628,-9.9868,20.4,9.6,24,2181,282,NA,NA,NA,NA,NA,NA,FALSE,-37.7,4.4,13.9,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",2,"2023-06-11T01:10:38.346Z","2023-06-11T01:10:55.443Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,643565,"/api/v1/people/643565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Mike Tauchman strikes out swinging.",0,4,0,46,"top",7,"2023-06-11T01:10:05.022Z","2023-06-11T01:11:00.365Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",3,"2023-06-11T01:09:45.593Z","2023-06-11T01:09:53.400Z",TRUE,"pitch","6ebfcbc5-f636-4e68-9013-7401fc1dc626",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,2.84,1.24,NA,130.67,168.54,"popup","medium","4",129.71,147.83,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Pop Out","field_out","Nick Madrigal pops out to second baseman Thairo Estrada.",0,4,0,45,"top",7,"2023-06-11T01:08:28.502Z","2023-06-11T01:09:53.400Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,76.7,1,2,0.4523,7.5819,21.8414,-27.1151,-4.499,3.4014,-0.3587,2.6014,-4.2191,-120.753,-1.3965,1.9909,50.0041,5.556,-6.6942,15.6,7.2,24,2208,258,56.2,52,136,NA,NA,NA,TRUE,-33.4,6.1,9.1,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",2,"2023-06-11T01:09:30.693Z","2023-06-11T01:09:34.724Z",TRUE,"pitch","5477e7c5-a1c9-413a-a6d1-d12454ebc162",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,2.9517,1.2717,NA,167.83,179.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Pop Out","field_out","Nick Madrigal pops out to second baseman Thairo Estrada.",0,4,0,45,"top",7,"2023-06-11T01:08:28.502Z","2023-06-11T01:09:53.400Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,88,11,2,0.3936,7.8452,28.3442,-22.1811,9.3324,5.0847,-1.3334,2.1812,-11.4484,-138.6618,-4.789,1.6186,50.0027,5.3928,18.3403,34.8,6,24,2085,131,NA,NA,NA,NA,NA,NA,FALSE,-21.5,8.4,-14.8,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",1,"2023-06-11T01:09:00.080Z","2023-06-11T01:09:05.514Z",TRUE,"pitch","3914b636-b9c9-42a0-b68d-8eb301c5f0d6",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,2.84,1.24,NA,125.1,171.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Pop Out","field_out","Nick Madrigal pops out to second baseman Thairo Estrada.",0,4,0,45,"top",7,"2023-06-11T01:08:28.502Z","2023-06-11T01:09:53.400Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89,82.5,2,2,0.421,7.0354,24.1514,-31.2094,6.0204,0.5596,-0.2124,2.497,-7.0952,-129.5416,-2.411,1.7652,50.0019,5.7986,10.3494,15.6,7.2,24,1288,121,NA,NA,NA,NA,NA,NA,FALSE,-33.5,0.7,-9.6,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",0,"2023-06-11T01:08:48.336Z","2023-06-11T01:08:52.374Z",TRUE,"pitch","dc41c51a-d6b0-4605-9050-eb8ffd8ad967",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,2.7504,1.2717,NA,120.16,174.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Pop Out","field_out","Nick Madrigal pops out to second baseman Thairo Estrada.",0,4,0,45,"top",7,"2023-06-11T01:08:28.502Z","2023-06-11T01:09:53.400Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.7,2,2,0.4015,7.7868,30.4896,-20.1873,11.4039,6.3618,-0.083,2.3762,-9.1155,-136.5127,-4.3625,1.8204,50.0052,5.3876,21.4935,43.2,6,24,1901,124,NA,NA,NA,NA,NA,NA,FALSE,-20.4,10.8,-18.7,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",7,"2023-06-11T01:08:20.361Z","2023-06-11T01:08:25.875Z",TRUE,"pitch","c4e62760-15d6-429a-b8ac-1327607353ba",7,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",3,3,0,NA,NA,3.2,1.53,NA,88.33,156.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Miguel Amaya strikes out on a foul tip.",0,4,0,44,"top",7,"2023-06-11T01:06:32.361Z","2023-06-11T01:08:25.875Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.4,3,2,0.3992,7.708,28.8165,-20.864,9.5451,5.9267,0.7522,3.0369,-6.1968,-136.9437,-2.8275,1.7983,50.0047,5.5019,18.2226,38.4,6,24,2016,130,NA,NA,NA,NA,NA,NA,TRUE,-20.4,10.3,-16.1,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",5,"2023-06-11T01:07:58.081Z","2023-06-11T01:08:01.830Z",TRUE,"pitch","bf9b8428-67c1-45c9-8c0f-181bc9d619de",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.2,1.53,NA,106.24,157.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Miguel Amaya strikes out on a foul tip.",0,4,0,44,"top",7,"2023-06-11T01:06:32.361Z","2023-06-11T01:08:25.875Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,86.3,3,2,0.4005,7.8923,27.6583,-23.7009,9.6786,4.4649,0.2823,3.0108,-8.1395,-136.3417,-2.3982,2.0368,50.0037,5.5232,18.3732,34.8,6,24,2057,126,NA,NA,NA,NA,NA,NA,FALSE,-23.2,7.8,-16,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",4,"2023-06-11T01:07:44.291Z","2023-06-11T01:07:48.907Z",TRUE,"pitch","58c0bba9-467d-4e8c-9196-e0a5bd505af3",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.1088,1.5221,NA,146.67,185.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Miguel Amaya strikes out on a foul tip.",0,4,0,44,"top",7,"2023-06-11T01:06:32.361Z","2023-06-11T01:08:25.875Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,88.4,7,2,0.3935,7.7344,25.6812,-20.938,10.205,5.701,-0.7783,1.9742,-10.9609,-138.2588,-5.5909,1.8783,50.0013,5.3923,20.1073,39.6,6,24,2075,126,NA,NA,NA,NA,NA,NA,FALSE,-20.4,9.5,-16.7,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",3,"2023-06-11T01:07:29.472Z","2023-06-11T01:07:33.356Z",TRUE,"pitch","928897aa-1f06-4c38-a9df-dd4389836038",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.2,1.53,NA,108.61,175.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Miguel Amaya strikes out on a foul tip.",0,4,0,44,"top",7,"2023-06-11T01:06:32.361Z","2023-06-11T01:08:25.875Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,85.9,5,2,0.4024,7.8563,27.8639,-22.4246,10.3198,5.1917,0.22,2.3372,-8.3161,-135.7575,-4.1591,1.9721,50.0065,5.4372,19.3954,37.2,6,24,2000,130,NA,NA,NA,NA,NA,NA,FALSE,-22.6,8.8,-17,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",2,"2023-06-11T01:07:16.491Z","2023-06-11T01:07:20.745Z",TRUE,"pitch","10b2ebd3-93dc-40d0-98b3-e0ba0d0a01e4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.0803,1.5602,NA,158.87,129.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Miguel Amaya strikes out on a foul tip.",0,4,0,44,"top",7,"2023-06-11T01:06:32.361Z","2023-06-11T01:08:25.875Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.5,73.1,11,2,0.4734,6.6259,21.7918,-29.5676,-8.286,1.9261,-1.0983,4.0509,-4.7774,-115.7316,2.4787,2.0701,50.0051,5.7998,-11.2289,22.8,9.6,24,2199,258,NA,NA,NA,NA,NA,NA,FALSE,-38.9,4.4,16.2,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",1,"2023-06-11T01:07:04.635Z","2023-06-11T01:07:08.565Z",TRUE,"pitch","43d57472-2553-47b1-9344-2aa434084c94",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1664,1.5602,NA,177.84,200.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Miguel Amaya strikes out on a foul tip.",0,4,0,44,"top",7,"2023-06-11T01:06:32.361Z","2023-06-11T01:08:25.875Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.8,80,13,2,0.4345,7.5096,24.8808,-30.1168,7.2365,1.2749,-1.5962,1.4116,-10.259,-125.9182,-4.9147,1.5852,50.0022,5.8174,11.6548,18,8.4,24,1271,118,NA,NA,NA,NA,NA,NA,FALSE,-35,1.4,-10.8,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",0,"2023-06-11T01:06:52.923Z","2023-06-11T01:06:57.091Z",TRUE,"pitch","656e5ed0-5d9c-47e7-aa89-a14816892cb0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1664,1.5602,NA,140.16,166.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Miguel Amaya strikes out on a foul tip.",0,4,0,44,"top",7,"2023-06-11T01:06:32.361Z","2023-06-11T01:08:25.875Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,83.8,1,2,0.4093,7.5751,31.5313,-19.2088,12.2674,7.1606,-0.6077,2.6814,-10.2246,-134.2999,-3.7723,1.6719,50.0023,5.4863,22.207,44.4,6,24,2045,128,NA,NA,NA,NA,NA,NA,FALSE,-20,12.2,-19.8,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",6,"2023-06-11T01:08:06.890Z","2023-06-11T01:08:20.361Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,665804,"/api/v1/people/665804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Miguel Amaya strikes out on a foul tip.",0,4,0,44,"top",7,"2023-06-11T01:06:32.361Z","2023-06-11T01:08:25.875Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",3,"2023-06-11T01:04:19.561Z","2023-06-11T01:04:24.317Z",TRUE,"pitch","a0751ac3-b379-4bae-8aae-0f100592eba9",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.17,1.54,NA,157.53,198.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","LaMonte Wade Jr. strikes out swinging.",0,4,0,43,"bottom",6,"2023-06-11T01:03:05.539Z","2023-06-11T01:04:24.317Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago Cubs","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.5,74.5,13,0.9,0.4637,5.7555,24.3357,-25.7826,-8.0778,4.5294,-1.0633,1.4991,5.6608,-118.4853,-4.9594,-2.4435,50.0017,5.9983,-11.3924,21.6,8.4,24,2065,225,NA,NA,NA,NA,NA,NA,TRUE,-34.3,7.2,13.1,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",2,"2023-06-11T01:04:02.768Z","2023-06-11T01:04:07.211Z",TRUE,"pitch","b7562d61-672c-4e0d-bfb7-63d079b15437",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.0504,1.5702,NA,121.92,149.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","LaMonte Wade Jr. strikes out swinging.",0,4,0,43,"bottom",6,"2023-06-11T01:03:05.539Z","2023-06-11T01:04:24.317Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.7,80.9,11,0.9,0.428,5.7214,24.261,-24.452,-7.7841,4.6509,-0.1291,3.3225,8.2599,-127.5676,-2.0974,-2.3854,50.0061,6.0673,-12.9357,25.2,7.2,24,1929,205,NA,NA,NA,NA,NA,NA,FALSE,-27.1,8.2,12.4,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",1,"2023-06-11T01:03:39.666Z","2023-06-11T01:03:44.996Z",TRUE,"pitch","7e25af92-d0b2-4618-a5cd-83820d4f8e2d",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.17,1.54,NA,141.99,207.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","LaMonte Wade Jr. strikes out swinging.",0,4,0,43,"bottom",6,"2023-06-11T01:03:05.539Z","2023-06-11T01:04:24.317Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago Cubs","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.1,75.4,13,0.86,0.4599,5.7869,23.7019,-28.6279,-7.2402,2.4724,-0.6555,1.1414,6.4156,-119.2693,-5.4066,-2.4442,50.0047,6.0305,-10.3953,16.8,8.4,24,2129,226,NA,NA,NA,NA,NA,NA,FALSE,-37.4,3.4,11.5,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
