"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746233,"2024-05-14",0,"2024-05-14T04:29:29.083Z","2024-05-14T04:29:32.413Z",TRUE,"pitch","6735d0c5-ace0-444a-850a-918832d46843",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.7449,1.7416,NA,121.96,191.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Niko Goodrum grounds out, second baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,10,5,79,"bottom",9,"2024-05-14T04:29:23.252Z","2024-05-14T04:30:02.119Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,592348,"Niko Goodrum","/api/v1/people/592348","L","Left",687798,"Nick Robertson","/api/v1/people/687798","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","St. Louis Cardinals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.7,79,8,0.9,0.4365,7.3115,27.2582,-25.5224,-10.6322,4.1784,-0.13,1.7652,9.275,-125.8255,-4.5098,-2.4956,50.0038,5.667,-16.9262,30,7.2,24,1588,240,NA,NA,NA,NA,NA,NA,FALSE,-30.1,6.6,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",3,"2024-05-14T04:28:59.509Z","2024-05-14T04:29:08.602Z",TRUE,"pitch","ea339e11-bd4f-4cbb-8c68-629d75306a32",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.2,1.49,NA,118.95,188.35,"ground_ball","hard","3",163.94,155.4,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Willie Calhoun grounds out sharply to first baseman Paul Goldschmidt.",0,10,5,78,"bottom",9,"2024-05-14T04:28:29.519Z","2024-05-14T04:29:08.602Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,641432,"Willie Calhoun","/api/v1/people/641432","L","Left",687798,"Nick Robertson","/api/v1/people/687798","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,79.1,8,0.89,0.4366,6.7943,27.2196,-27.154,1.5504,3.1571,-0.0512,1.8679,6.1392,-125.8001,-4.2301,-2.732,50.0061,5.7908,2.4663,7.2,7.2,24,2416,168,106.7,1,56,NA,NA,NA,TRUE,-31.9,4.9,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",2,"2024-05-14T04:28:45.221Z","2024-05-14T04:28:49.315Z",TRUE,"pitch","cbe53705-5d1d-4e7d-bbf8-00a11778c310",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1725,1.4702,NA,109.96,210.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Willie Calhoun grounds out sharply to first baseman Paul Goldschmidt.",0,10,5,78,"bottom",9,"2024-05-14T04:28:29.519Z","2024-05-14T04:29:08.602Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,641432,"Willie Calhoun","/api/v1/people/641432","L","Left",687798,"Nick Robertson","/api/v1/people/687798","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.8,79.8,14,0.9,0.4322,7.2059,28.6491,-26.3858,-10.1497,3.5648,0.1847,1.0491,10.286,-127.25,-6.1078,-2.6114,50.0013,5.5997,-16.4708,27.6,8.4,24,1746,241,NA,NA,NA,NA,NA,NA,FALSE,-31,5,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",1,"2024-05-14T04:28:31.848Z","2024-05-14T04:28:35.727Z",TRUE,"pitch","840a7368-6631-4649-96c7-d5f3daf018de",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1333,1.4851,NA,130.43,190.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Willie Calhoun grounds out sharply to first baseman Paul Goldschmidt.",0,10,5,78,"bottom",9,"2024-05-14T04:28:29.519Z","2024-05-14T04:29:08.602Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,641432,"Willie Calhoun","/api/v1/people/641432","L","Left",687798,"Nick Robertson","/api/v1/people/687798","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,84.9,7,0.91,0.403,7.2901,34.5368,-13.3458,-6.8615,10.1029,-0.3524,1.7938,7.8747,-136.7196,-8.1079,-2.4001,50.0018,5.7455,-12.7864,34.8,3.6,24,2045,216,NA,NA,NA,NA,NA,NA,FALSE,-15,16.4,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",0,"2024-05-14T04:26:56.560Z","2024-05-14T04:28:31.848Z",FALSE,"action",NA,NA,"Pitching Change: Nick Robertson replaces Andrew Kittredge.","Pitching Substitution",10,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,687798,"/api/v1/people/687798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"78","atBat","Groundout","field_out","Willie Calhoun grounds out sharply to first baseman Paul Goldschmidt.",0,10,5,78,"bottom",9,"2024-05-14T04:28:29.519Z","2024-05-14T04:29:08.602Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,641432,"Willie Calhoun","/api/v1/people/641432","L","Left",687798,"Nick Robertson","/api/v1/people/687798","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",5,"2024-05-14T04:26:00.479Z","2024-05-14T04:26:08.375Z",TRUE,"pitch","ec2e74c0-5473-4bb0-a157-800a15d12b17",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.62,1.79,NA,136.03,163.89,"ground_ball","medium","6",139.61,142.95,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Matt Carpenter grounds out, shortstop Zach Neto to first baseman Nolan Schanuel.",0,10,5,77,"top",9,"2024-05-14T04:24:13.437Z","2024-05-14T04:26:08.375Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,84.3,4,0.92,0.4074,6.2078,30.5665,-20.2366,9.9607,6.5284,-0.4993,2.7736,-8.53,-134.7036,-3.2827,1.4217,50.0052,5.4471,18.2202,38.4,6,24,2091,149,82.2,-12,12,NA,NA,NA,TRUE,-20.8,11.3,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",4,"2024-05-14T04:25:40.712Z","2024-05-14T04:25:44.678Z",TRUE,"pitch","5ebdc7f1-6935-49c9-9e0e-f9dc00747071",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.6611,1.8387,NA,165.74,202.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Matt Carpenter grounds out, shortstop Zach Neto to first baseman Nolan Schanuel.",0,10,5,77,"top",9,"2024-05-14T04:24:13.437Z","2024-05-14T04:26:08.375Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.1,73.8,13,0.9,0.4707,6.0786,22.9814,-33.1064,-6.4553,-0.6816,-1.2787,1.3446,-4.8127,-116.5907,-2.2189,1.6547,50.003,5.4487,-8.8396,15.6,10.8,24,2616,296,NA,NA,NA,NA,NA,NA,FALSE,-44.3,-1.6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",3,"2024-05-14T04:25:19.357Z","2024-05-14T04:25:23.920Z",TRUE,"pitch","8fe65e86-96eb-4991-a698-6be945b4e3ae",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,2,NA,NA,3.6079,1.7855,NA,178.12,227.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Matt Carpenter grounds out, shortstop Zach Neto to first baseman Nolan Schanuel.",0,10,5,77,"top",9,"2024-05-14T04:24:13.437Z","2024-05-14T04:26:08.375Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.7,73.4,13,0.9,0.4739,6.027,23.1353,-28.9681,-7.8767,2.3697,-1.6036,0.4309,-5.2087,-115.8932,-4.9878,1.7017,50.0001,5.4013,-10.6332,20.4,9.6,24,2781,287,NA,NA,NA,NA,NA,NA,FALSE,-40.1,3.2,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",2,"2024-05-14T04:24:59.872Z","2024-05-14T04:25:03.243Z",TRUE,"pitch","7da9dadb-5a43-4fff-926f-08bef07c2887",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.62,1.79,NA,98.06,161.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Matt Carpenter grounds out, shortstop Zach Neto to first baseman Nolan Schanuel.",0,10,5,77,"top",9,"2024-05-14T04:24:13.437Z","2024-05-14T04:26:08.375Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.5,6,0.9,0.4007,5.9753,32.3996,-11.4055,4.695,10.9964,0.4969,2.8511,-4.9413,-137.0782,-4.8778,1.7193,50.0057,5.4428,8.8702,31.2,3.6,24,2372,144,NA,NA,NA,NA,NA,NA,FALSE,-12,19,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",1,"2024-05-14T04:24:42.880Z","2024-05-14T04:24:46.898Z",TRUE,"pitch","9e9b8d01-48fb-49e5-89b9-9b33a53d488f",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.62,1.79,NA,150.23,159.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Matt Carpenter grounds out, shortstop Zach Neto to first baseman Nolan Schanuel.",0,10,5,77,"top",9,"2024-05-14T04:24:13.437Z","2024-05-14T04:26:08.375Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.2,11,0.91,0.4017,5.9852,32.9736,-11.2126,4.6296,11.1639,-0.8717,2.9407,-8.1768,-136.8504,-4.6172,1.567,50.0067,5.4313,8.6962,28.8,3.6,24,2466,150,NA,NA,NA,NA,NA,NA,FALSE,-11.9,19.3,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",0,"2024-05-14T04:24:26.471Z","2024-05-14T04:24:30.447Z",TRUE,"pitch","493cc7b0-e98d-463e-b0c3-a4c932eaaa4e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6944,1.8918,NA,151.71,186.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Matt Carpenter grounds out, shortstop Zach Neto to first baseman Nolan Schanuel.",0,10,5,77,"top",9,"2024-05-14T04:24:13.437Z","2024-05-14T04:26:08.375Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,85.7,13,2,0.4007,6.1135,32.7135,-17.7286,9.9203,7.6495,-0.9106,1.9349,-9.6291,-137.1394,-6.0244,1.3716,50.006,5.3861,18.7407,40.8,6,24,2309,147,NA,NA,NA,NA,NA,NA,FALSE,-18.4,12.6,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",5,"2024-05-14T04:23:56.520Z","2024-05-14T04:24:00.574Z",TRUE,"pitch","7771e370-a21c-4e68-b447-17b03c349d96",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.47,1.68,NA,139.61,210.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Dylan Carlson strikes out swinging.",0,10,5,76,"top",9,"2024-05-14T04:22:12.895Z","2024-05-14T04:24:00.574Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.3,77.4,13,0.9,0.4473,6.0077,24.2762,-25.7667,9.2156,4.2231,-0.5932,1.0406,-7.7708,-122.4689,-5.0267,1.4242,50.0049,5.3246,13.9949,25.2,8.4,24,1558,124,NA,NA,NA,NA,NA,NA,TRUE,-31.9,6.7,-14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680977,"Brendan Donovan","/api/v1/people/680977",NA,NA,NA,671056,"Iván Herrera","/api/v1/people/671056"
746233,"2024-05-14",4,"2024-05-14T04:23:37.417Z","2024-05-14T04:23:40.686Z",TRUE,"pitch","7ea826d6-3240-4a8f-b1d1-9ea14c924cb1",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.47,1.68,NA,114.21,168.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Dylan Carlson strikes out swinging.",0,10,5,76,"top",9,"2024-05-14T04:22:12.895Z","2024-05-14T04:24:00.574Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,85.8,5,0.91,0.398,5.8675,35.045,-11.5185,4.1891,10.8036,0.0732,2.6001,-5.7838,-138.3889,-5.474,1.6602,50.0008,5.3969,8.0079,26.4,3.6,24,2402,145,NA,NA,NA,NA,NA,NA,FALSE,-12.2,18.4,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",3,"2024-05-14T04:23:08.070Z","2024-05-14T04:23:11.338Z",TRUE,"pitch","8903e7e5-0ede-413d-b4a8-ca1cd16cbbc5",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.47,1.68,NA,130.82,160.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Dylan Carlson strikes out swinging.",0,10,5,76,"top",9,"2024-05-14T04:22:12.895Z","2024-05-14T04:24:00.574Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,84.8,4,0.91,0.4022,5.8597,35.3404,-12.4285,4.5401,10.5574,-0.3625,2.9042,-6.6932,-137.1254,-4.5871,1.5404,50.0054,5.4721,8.4941,26.4,3.6,24,2372,146,NA,NA,NA,NA,NA,NA,FALSE,-13.1,18.1,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",2,"2024-05-14T04:22:48.126Z","2024-05-14T04:22:53.725Z",TRUE,"pitch","32875738-9037-428f-8492-65dd5c35b212",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,1,NA,NA,3.5234,1.6487,NA,167.77,226.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Dylan Carlson strikes out swinging.",0,10,5,76,"top",9,"2024-05-14T04:22:12.895Z","2024-05-14T04:24:00.574Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,78.2,13,0.91,0.4426,6.257,26.1439,-25.6849,10.4865,4.1868,-1.332,0.4409,-9.9339,-124.0291,-6.5556,1.3738,50.002,5.2771,16.2436,27.6,8.4,24,1652,126,NA,NA,NA,NA,NA,NA,FALSE,-31.7,6.1,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",1,"2024-05-14T04:22:28.934Z","2024-05-14T04:22:32.753Z",TRUE,"pitch","a26e326f-ddbc-4527-9829-843741274d3a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.47,1.68,NA,167.46,177.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Dylan Carlson strikes out swinging.",0,10,5,76,"top",9,"2024-05-14T04:22:12.895Z","2024-05-14T04:24:00.574Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.1,13,0.91,0.4038,5.9463,31.4234,-13.7328,4.0616,9.9116,-1.3237,2.256,-8.6836,-135.9322,-5.8568,1.3928,50.0002,5.4018,7.5555,20.4,3.6,24,2415,144,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.8,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
