"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718609,"2023-04-12",0,"2023-04-12T22:43:23.741Z","2023-04-12T22:43:35.479Z",FALSE,"action",NA,NA,"Nick Fortes remains in the game as the designated hitter.","Defensive Switch",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663743,"/api/v1/people/663743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","201","76","atBat","Pop Out","field_out","Cristian Pache pops out to third baseman Jean Segura.",0,3,2,76,"bottom",10,"2023-04-12T22:43:36.992Z","2023-04-12T22:43:47.632Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,665506,"Cristian Pache","/api/v1/people/665506","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,624585,"/api/v1/people/624585",NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",1,"2023-04-12T22:43:35.479Z","2023-04-12T22:43:39.352Z",FALSE,"action",NA,NA,"Edmundo Sosa starts inning at 2nd base.","Runner Placed On Base",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,624641,"/api/v1/people/624641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"76","atBat","Pop Out","field_out","Cristian Pache pops out to third baseman Jean Segura.",0,3,2,76,"bottom",10,"2023-04-12T22:43:36.992Z","2023-04-12T22:43:47.632Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,665506,"Cristian Pache","/api/v1/people/665506","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",4,"2023-04-12T22:41:13.042Z","2023-04-12T22:41:17.856Z",TRUE,"pitch","5a166357-3d93-4d1e-8ce4-30aaba4629ff",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.53,1.7338,NA,101.09,184.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Yuli Gurriel called out on strikes.",0,3,2,75,"top",10,"2023-04-12T22:39:21.863Z","2023-04-12T22:41:17.856Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,88.2,9,0.91,0.3921,6.8137,28.4693,-14.852,-7.2175,8.7422,0.4174,2.0061,10.9643,-139.204,-4.8288,-2.6175,50.0021,4.7319,-14.3003,37.2,3.6,24,2534,217,NA,NA,NA,NA,NA,NA,TRUE,-14.6,15.1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",2,"2023-04-12T22:40:17.524Z","2023-04-12T22:40:20.524Z",TRUE,"pitch","164727bf-5d6c-4a7b-83bc-d0fcba51543c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.35,1.63,NA,105.36,152.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Yuli Gurriel called out on strikes.",0,3,2,75,"top",10,"2023-04-12T22:39:21.863Z","2023-04-12T22:41:17.856Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.3,3,0.91,0.3927,6.7974,33.5472,-16.181,-6.9211,8.1305,0.3054,3.1838,10.7327,-139.8362,-1.3663,-2.6953,50.0009,4.7477,-13.6122,33.6,3.6,24,2416,226,NA,NA,NA,NA,NA,NA,FALSE,-15.2,14.6,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",3,"2023-04-12T22:40:39.382Z","2023-04-12T22:40:44.382Z",FALSE,"no_pitch","baa42c3c-6932-4f1f-a414-fd121c29d125",3,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Yuli Gurriel called out on strikes.",0,3,2,75,"top",10,"2023-04-12T22:39:21.863Z","2023-04-12T22:41:17.856Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",518886,"Craig Kimbrel",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",1,"2023-04-12T22:39:58.556Z","2023-04-12T22:40:01.556Z",TRUE,"pitch","27b4997c-ca76-4fb6-b09e-19d61c4e4625",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.35,1.63,NA,103.09,159.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Yuli Gurriel called out on strikes.",0,3,2,75,"top",10,"2023-04-12T22:39:21.863Z","2023-04-12T22:41:17.856Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.8,3,0.91,0.4007,6.7764,30.5075,-14.006,-6.5093,9.6023,0.365,2.9285,10.4954,-136.7669,-2.2239,-2.6787,50.0041,4.7142,-12.319,34.8,3.6,24,2312,218,NA,NA,NA,NA,NA,NA,FALSE,-13.9,17,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",0,"2023-04-12T22:39:41.443Z","2023-04-12T22:39:45.045Z",TRUE,"pitch","21f89f01-eb72-425a-b09c-2a31c5e8b568",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.53,1.708,NA,125.83,195.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Yuli Gurriel called out on strikes.",0,3,2,75,"top",10,"2023-04-12T22:39:21.863Z","2023-04-12T22:41:17.856Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.2,76.1,8,0.9,0.4544,6.6898,26.3415,-41.5167,6.9424,-6.3703,-0.2317,1.6115,3.7668,-121.1044,0.428,-2.7153,50.001,5.1002,10.1847,14.4,12,24,2679,50,NA,NA,NA,NA,NA,NA,FALSE,-50.9,-11,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",3,"2023-04-12T22:38:45.670Z","2023-04-12T22:38:57.594Z",TRUE,"pitch","a00ca7e5-9d2b-4f5e-8508-c2d9e0f818cd",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,1,NA,NA,3.59,1.71,NA,106.1,179.08,"ground_ball","medium","9",185.31,134.87,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","Bryan De La Cruz singles on a ground ball to right fielder Nick Castellanos. Nick Fortes scores. Bryan De La Cruz out at 2nd on the throw, right fielder Nick Castellanos to shortstop Trea Turner.",1,3,2,74,"top",10,"2023-04-12T22:38:25.594Z","2023-04-12T22:38:57.594Z",TRUE,TRUE,FALSE,TRUE,60,0,1,2,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.2,9,0.91,0.3952,6.7152,30.2697,-15.3378,-6.6985,8.646,0.2859,2.211,10.6687,-138.4896,-3.9123,-2.742,50.0006,4.6646,-13.0413,33.6,3.6,24,2434,220,98.7,-7,16,NA,NA,NA,TRUE,-15.1,15,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",2,"2023-04-12T22:38:27.973Z","2023-04-12T22:38:32.549Z",TRUE,"pitch","3a21e5d8-71cf-4271-a5d3-6a57d2fdeef0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4377,1.685,NA,103.73,190.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","Bryan De La Cruz singles on a ground ball to right fielder Nick Castellanos. Nick Fortes scores. Bryan De La Cruz out at 2nd on the throw, right fielder Nick Castellanos to shortstop Trea Turner.",1,3,2,74,"top",10,"2023-04-12T22:38:25.594Z","2023-04-12T22:38:57.594Z",TRUE,TRUE,FALSE,TRUE,60,0,1,2,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.3,9,0.91,0.3956,6.7599,29.5813,-15.2123,-6.1226,8.7265,0.348,1.7908,10.3519,-138.2239,-5.0933,-2.6427,50.0008,4.6719,-11.8983,31.2,3.6,24,2391,217,NA,NA,NA,NA,NA,NA,FALSE,-15.2,14.9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",0,"2023-04-12T22:36:03.326Z","2023-04-12T22:36:20.565Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","Bryan De La Cruz singles on a ground ball to right fielder Nick Castellanos. Nick Fortes scores. Bryan De La Cruz out at 2nd on the throw, right fielder Nick Castellanos to shortstop Trea Turner.",1,3,2,74,"top",10,"2023-04-12T22:38:25.594Z","2023-04-12T22:38:57.594Z",TRUE,TRUE,FALSE,TRUE,60,0,1,2,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",1,"2023-04-12T22:36:20.565Z","2023-04-12T22:38:27.973Z",FALSE,"action",NA,NA,"Pitching Change: Craig Kimbrel replaces Gregory Soto.","Pitching Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,518886,"/api/v1/people/518886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"74","atBat","Single","single","Bryan De La Cruz singles on a ground ball to right fielder Nick Castellanos. Nick Fortes scores. Bryan De La Cruz out at 2nd on the throw, right fielder Nick Castellanos to shortstop Trea Turner.",1,3,2,74,"top",10,"2023-04-12T22:38:25.594Z","2023-04-12T22:38:57.594Z",TRUE,TRUE,FALSE,TRUE,60,0,1,2,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",5,"2023-04-12T22:35:45.689Z","2023-04-12T22:35:51.574Z",TRUE,"pitch","f7774802-7505-4dcd-971e-ec1de55fc861",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.17,1.5,NA,163.68,194.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Luis Arraez strikes out swinging.",0,2,2,73,"top",10,"2023-04-12T22:34:47.253Z","2023-04-12T22:35:51.574Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,82.1,13,2,0.4255,6.818,22.5361,-31.6641,-0.3286,0.2992,-1.2247,1.6483,-7.6942,-127.9791,-3.5515,1.8437,50.001,5.4933,-0.5517,3.6,7.2,24,2277,224,NA,NA,NA,NA,NA,NA,TRUE,-34.9,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663743,"Nick Fortes","/api/v1/people/663743",NA,NA,NA,NA,NA,NA
718609,"2023-04-12",4,"2023-04-12T22:35:26.778Z","2023-04-12T22:35:30.125Z",TRUE,"pitch","0dae6ca8-46b2-4965-a1d4-2abfe6578602",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.171,1.4492,NA,134.32,160.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Luis Arraez strikes out swinging.",0,2,2,73,"top",10,"2023-04-12T22:34:47.253Z","2023-04-12T22:35:51.574Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,82.2,1,2,0.423,6.792,23.5619,-29.6908,-1.3943,1.4613,-0.4543,2.9104,-6.0734,-128.853,-1.1549,2.1023,50.0053,5.632,-2.3746,6,7.2,24,2302,172,NA,NA,NA,NA,NA,NA,FALSE,-31.9,2.6,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",3,"2023-04-12T22:35:05.515Z","2023-04-12T22:35:09.533Z",TRUE,"pitch","137fc634-6f77-49e2-9308-7ff894196007",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.17,1.5,NA,97.03,157.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Luis Arraez strikes out swinging.",0,2,2,73,"top",10,"2023-04-12T22:34:47.253Z","2023-04-12T22:35:51.574Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,90.3,3,2,0.3839,6.7542,28.3921,-23.0548,8.7139,4.4105,0.524,2.9931,-7.587,-141.959,-3.0769,2.0814,50.0063,5.5365,18.029,34.8,6,24,2276,132,NA,NA,NA,NA,NA,NA,FALSE,-20.9,7.7,-14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",2,"2023-04-12T22:34:49.429Z","2023-04-12T22:34:55.524Z",TRUE,"pitch","d249a4bc-0f93-437b-863c-f5e8730331ea",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1197,1.4492,NA,113.03,203.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Luis Arraez strikes out swinging.",0,2,2,73,"top",10,"2023-04-12T22:34:47.253Z","2023-04-12T22:35:51.574Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.2,90.4,14,2,0.3834,6.8294,31.001,-24.0233,11.1047,3.9346,0.1043,1.3201,-9.4713,-142.5584,-7.2378,2.0175,50.0005,5.3949,22.9858,39.6,6,24,2321,132,NA,NA,NA,NA,NA,NA,FALSE,-22.6,5.9,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",0,"2023-04-12T22:34:48.253Z","2023-04-12T22:35:11.560Z",FALSE,"action",NA,NA,"Jorge Soler starts inning at 2nd base.","Runner Placed On Base",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,624585,"/api/v1/people/624585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Luis Arraez strikes out swinging.",0,2,2,73,"top",10,"2023-04-12T22:34:47.253Z","2023-04-12T22:35:51.574Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",1,"2023-04-12T22:35:11.560Z","2023-04-12T22:35:12.560Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Nick Fortes replaces Jorge Soler.","Offensive Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663743,"/api/v1/people/663743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","201","73","atBat","Strikeout","strikeout","Luis Arraez strikes out swinging.",0,2,2,73,"top",10,"2023-04-12T22:34:47.253Z","2023-04-12T22:35:51.574Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,624585,"/api/v1/people/624585",2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
