"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717218,"2023-07-29",3,"2023-07-29T22:21:34.003Z","2023-07-29T22:21:37.721Z",TRUE,"pitch","0e76e434-38d5-4508-9d80-682460a6b677",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.48,1.71,NA,103.74,174.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Garrett Cooper grounds out, shortstop Javier Baez to first baseman Spencer Torkelson. Bryan De La Cruz to 3rd.",0,4,0,60,"bottom",8,"2023-07-29T22:20:09.774Z","2023-07-29T22:25:02.888Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,81.7,6,0.9,0.4236,6.9731,26.6213,-32.1151,1.2287,0.0346,0.348,2.3925,4.6567,-129.2418,-2.4474,-1.6359,50.0037,5.8153,2.0799,4.8,8.4,24,2234,117,NA,NA,NA,NA,NA,NA,FALSE,-34.9,-0.2,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",2,"2023-07-29T22:21:11.054Z","2023-07-29T22:21:15.238Z",TRUE,"pitch","535f3328-6d14-44fa-a626-e7ceee9dcba4",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.48,1.71,NA,139.38,157.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Garrett Cooper grounds out, shortstop Javier Baez to first baseman Spencer Torkelson. Bryan De La Cruz to 3rd.",0,4,0,60,"bottom",8,"2023-07-29T22:20:09.774Z","2023-07-29T22:25:02.888Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.9,89.9,1,0.91,0.3817,6.7212,35.4959,-25.2061,-10.9837,3.3484,-0.587,3.0244,6.8185,-143.8668,-3.0242,-1.5691,50.0046,5.6635,-22.8701,39.6,6,24,2186,222,NA,NA,NA,NA,NA,NA,FALSE,-22.6,5.6,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",1,"2023-07-29T22:20:48.862Z","2023-07-29T22:20:53.029Z",TRUE,"pitch","848a3986-40a3-4907-9a91-fc696fa2f4ff",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.42,1.6902,NA,93.52,176.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Garrett Cooper grounds out, shortstop Javier Baez to first baseman Spencer Torkelson. Bryan De La Cruz to 3rd.",0,4,0,60,"bottom",8,"2023-07-29T22:20:09.774Z","2023-07-29T22:25:02.888Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.1,89.4,6,0.91,0.3851,6.8115,33.8997,-25.1489,-11.8,3.4328,0.616,2.3049,10.2406,-142.4501,-4.768,-1.4993,50.0039,5.5981,-24.1588,39.6,7.2,24,2101,232,NA,NA,NA,NA,NA,NA,FALSE,-23.3,5.4,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",0,"2023-07-29T22:20:25.773Z","2023-07-29T22:20:29.484Z",TRUE,"pitch","7fe6560c-542b-406d-b2a2-ab6558ac5a56",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.48,1.71,NA,148.15,179.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Garrett Cooper grounds out, shortstop Javier Baez to first baseman Spencer Torkelson. Bryan De La Cruz to 3rd.",0,4,0,60,"bottom",8,"2023-07-29T22:20:09.774Z","2023-07-29T22:25:02.888Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98,89.3,7,0.91,0.3851,6.7709,34.1331,-21.032,-10.0385,5.4433,-0.8171,2.1823,6.0532,-142.4823,-5.8721,-1.6701,50.0021,5.6079,-20.5447,40.8,6,24,2131,229,NA,NA,NA,NA,NA,NA,FALSE,-19.8,8.8,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",9,"2023-07-29T22:23:52.499Z","2023-07-29T22:24:07.847Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Jason Foley. Bryan De La Cruz to 2nd.","Wild Pitch",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,650559,"/api/v1/people/650559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"acd1f569-557d-4a54-9b08-6676658ab17d","wild_pitch",NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Garrett Cooper grounds out, shortstop Javier Baez to first baseman Spencer Torkelson. Bryan De La Cruz to 3rd.",0,4,0,60,"bottom",8,"2023-07-29T22:20:09.774Z","2023-07-29T22:25:02.888Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",8,"2023-07-29T22:19:53.976Z","2023-07-29T22:20:01.148Z",TRUE,"pitch","d282e251-0058-4308-a81d-19187e6b5506",9,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.026,1.568,NA,124.93,228.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Bryan De La Cruz walks.",0,4,0,59,"bottom",8,"2023-07-29T22:16:40.736Z","2023-07-29T22:20:01.148Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.4,90.2,13,0.91,0.3837,6.8603,33.5067,-24.8322,-10.8173,3.5622,-0.2079,0.3903,7.9924,-142.8666,-9.7944,-1.639,50.0058,5.4291,-22.3221,37.2,7.2,24,2011,231,NA,NA,NA,NA,NA,NA,FALSE,-23.9,4.6,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650559,"Bryan De La Cruz","/api/v1/people/650559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",7,"2023-07-29T22:19:20.467Z","2023-07-29T22:19:24.718Z",TRUE,"pitch","825a3b9f-e073-43ad-825d-e00a194df713",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.43,1.67,NA,117.61,198.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Bryan De La Cruz walks.",0,4,0,59,"bottom",8,"2023-07-29T22:16:40.736Z","2023-07-29T22:20:01.148Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88.3,13,0.91,0.3906,6.8422,32.9557,-24.7767,-11.6091,3.7198,-0.016,1.501,8.6676,-140.4398,-6.674,-1.64,50.0053,5.529,-23.1034,38.4,7.2,24,2028,232,NA,NA,NA,NA,NA,NA,FALSE,-24,5.4,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",6,"2023-07-29T22:19:00.770Z","2023-07-29T22:19:04.713Z",TRUE,"pitch","e3b0219a-02de-4ee9-95c9-56b58b5fb2cc",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.0462,1.4858,NA,186.39,155.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Bryan De La Cruz walks.",0,4,0,59,"bottom",8,"2023-07-29T22:16:40.736Z","2023-07-29T22:20:01.148Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.3,83.4,11,0.91,0.4127,6.9188,29.4832,-30.5174,-9.6047,0.9278,-1.8205,3.088,3.2881,-132.8998,-0.7537,-1.8288,50.0004,5.5991,-17.1141,27.6,8.4,24,1544,250,NA,NA,NA,NA,NA,NA,FALSE,-31.2,1.7,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",5,"2023-07-29T22:18:36.865Z","2023-07-29T22:18:40.305Z",TRUE,"pitch","86fbab62-54c7-4435-bbfb-424273b51f2e",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.0462,1.5064,NA,149.58,239.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Bryan De La Cruz walks.",0,4,0,59,"bottom",8,"2023-07-29T22:16:40.736Z","2023-07-29T22:20:01.148Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.3,90.3,13,0.91,0.3839,6.7547,33.1105,-22.3045,-10.7592,4.7885,-0.8548,-0.0094,6.2346,-142.7093,-11.4077,-1.671,50.0034,5.4474,-22.1733,39.6,6,24,2191,232,NA,NA,NA,NA,NA,NA,FALSE,-22,6.5,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",4,"2023-07-29T22:18:13.320Z","2023-07-29T22:18:17.532Z",TRUE,"pitch","7c4b15de-e74e-4dca-acd8-7dd11f434dc7",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.43,1.67,NA,141.03,200.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Bryan De La Cruz walks.",0,4,0,59,"bottom",8,"2023-07-29T22:16:40.736Z","2023-07-29T22:20:01.148Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,88.9,13,0.91,0.3875,6.7352,33.8395,-22.9202,-11.3929,4.58,-0.6303,1.4108,7.3002,-141.6161,-7.4328,-1.7679,50.0065,5.5475,-23.0306,40.8,6,24,2118,230,NA,NA,NA,NA,NA,NA,FALSE,-22.2,6.8,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",3,"2023-07-29T22:17:54.842Z","2023-07-29T22:17:58.489Z",TRUE,"pitch","4520b5fd-103c-4066-bab0-ec88f2e0ffb3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.1071,1.5475,NA,83.57,204.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Bryan De La Cruz walks.",0,4,0,59,"bottom",8,"2023-07-29T22:16:40.736Z","2023-07-29T22:20:01.148Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,82.6,14,0.91,0.4209,6.6236,26.4071,-30.067,1.6274,1.2265,0.877,1.2727,6.0529,-129.9567,-5.6642,-1.6905,50.0014,5.7551,2.792,7.2,7.2,24,2257,140,NA,NA,NA,NA,NA,NA,FALSE,-33,1.2,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",2,"2023-07-29T22:17:32.546Z","2023-07-29T22:17:35.846Z",TRUE,"pitch","939c513a-c688-4298-ad2a-310596bb7121",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.43,1.67,NA,110.99,153.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Bryan De La Cruz walks.",0,4,0,59,"bottom",8,"2023-07-29T22:16:40.736Z","2023-07-29T22:20:01.148Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,80.4,2,0.9,0.4293,6.6479,26.4231,-31.1462,1.6019,0.6263,0.1576,3.1671,4.2681,-127.6281,-0.6938,-1.745,50.005,5.8968,2.6409,6,7.2,24,2373,81,NA,NA,NA,NA,NA,NA,FALSE,-34.3,1.2,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",1,"2023-07-29T22:17:11.519Z","2023-07-29T22:17:15.239Z",TRUE,"pitch","a4ca6473-5c21-4f82-8538-5249645360b4",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.43,1.67,NA,125.61,194.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Bryan De La Cruz walks.",0,4,0,59,"bottom",8,"2023-07-29T22:16:40.736Z","2023-07-29T22:20:01.148Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.2,8,0.9,0.4315,6.8446,26.6464,-31.5832,2.7167,0.3616,-0.2258,1.6448,3.075,-127.0564,-3.9906,-1.8058,50.0021,5.7525,4.4299,8.4,8.4,24,2329,111,NA,NA,NA,NA,NA,NA,FALSE,-36,0,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",0,"2023-07-29T22:16:55.439Z","2023-07-29T22:16:59.519Z",TRUE,"pitch","98f8a154-bf9e-4225-b1d7-1a825adca2ad",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4103,1.6297,NA,127.16,165.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Bryan De La Cruz walks.",0,4,0,59,"bottom",8,"2023-07-29T22:16:40.736Z","2023-07-29T22:20:01.148Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87.3,5,0.9,0.3939,6.59,32.6628,-22.878,-10.1651,4.7544,-0.2665,2.7222,7.3904,-139.2949,-3.868,-1.6396,50.0046,5.6502,-19.8839,37.2,6,24,2071,231,NA,NA,NA,NA,NA,NA,FALSE,-22,7.9,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",2,"2023-07-29T22:14:34.366Z","2023-07-29T22:14:42.279Z",TRUE,"pitch","7b7744ad-c619-466f-9ff9-22f30fd0d8da",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.48,1.61,NA,103.1,182.08,"ground_ball","medium","5",107.71,172.8,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Spencer Torkelson grounds out, third baseman Jean Segura to first baseman Garrett Cooper.",0,4,0,58,"top",8,"2023-07-29T22:14:01.887Z","2023-07-29T22:14:42.279Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,88.9,9,2,0.3885,6.8327,31.6818,-26.7755,-11.0771,2.6841,0.3646,2.1002,12.8697,-140.9158,-4.1596,-2.82,50.0051,5.3229,-22.3055,34.8,7.2,24,1926,237,76.6,-40,3,NA,NA,NA,TRUE,-25,4.1,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",1,"2023-07-29T22:14:18.030Z","2023-07-29T22:14:21.452Z",TRUE,"pitch","122db0fc-3e0e-45fa-998c-e5c4c2b50753",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.3998,1.5902,NA,53.4,165.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Spencer Torkelson grounds out, third baseman Jean Segura to first baseman Garrett Cooper.",0,4,0,58,"top",8,"2023-07-29T22:14:01.887Z","2023-07-29T22:14:42.279Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,88.8,12,2,0.3886,6.4843,32.1479,-26.0195,-11.8077,3.0597,1.6685,2.6971,16.6127,-140.9687,-2.3924,-2.7679,50.0028,5.237,-23.7566,37.2,7.2,24,2038,235,NA,NA,NA,NA,NA,NA,FALSE,-24,5.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
